Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
45003,Aiken County,167,-81.62,33.57,2797.51,0.0,0.0,104,27,4435,82,5,6330,493,20,33138,2735,265,147923,646,75,29452,534,34,27199,1089,193,58713,340,115,13831,1897,222,139390,83,7,9122,7662,146,628984,497,28,12282,6415,328,237831,837,55,15151,5696,288,82712,2242,339,52427,0,3,110
45005,Allendale County,9,-81.34,32.96,1068.7,0.0,0.0,73,8,3189,,,,,,,29,6,767,51,7,2642,12,5,392,40,8,1661,5,3,114,33,7,1809,,,,,,,,,,332,16,13821,,,,55,7,664,14,8,219,,,
45071,Newberry County,38,-81.58,34.33,1676.4,0.0,0.0,259,21,10724,,,,,,,666,78,31295,309,32,15889,27,10,1170,179,54,7091,71,22,2944,158,46,5925,37,3,3911,253,32,6900,415,9,10273,1439,68,52625,92,6,834,897,66,12507,372,102,9551,,,
45067,Marion County,32,-94.34,32.79,1279.89,0.0,0.0,31,6,2060,,,,28,4,2513,154,32,4565,380,22,14018,19,6,1133,324,47,14066,50,15,1304,75,23,2280,89,4,2914,459,17,9981,,,,722,63,26227,14,4,297,870,46,10863,290,59,4770,,,
45037,Edgefield County,27,-81.98,33.76,1313.35,0.0,0.0,144,10,6710,,,,45,3,3353,222,36,8317,483,12,28057,13,3,338,53,17,1914,16,12,923,60,18,3371,,,,174,18,5624,33,3,892,446,23,17057,62,4,1445,234,24,2958,394,44,16720,,,
45023,Chester County,32,-75.77,39.98,1518.21,0.0,0.0,48,7,2638,,,,12,6,1259,447,48,19562,162,18,11558,205,9,16447,138,29,5785,25,13,900,140,30,4716,,,,316,24,7670,30,3,519,649,48,27030,71,6,2515,731,44,9791,284,82,6382,,,
45027,Clarendon County,34,-80.23,33.67,1801.7,5.04,0.02,195,13,6883,,,,,,,100,31,3054,96,16,4460,,,,223,42,8976,34,16,631,79,24,4769,,,,71,18,1121,92,8,1775,1299,39,38970,83,8,1673,763,59,9826,314,59,6423,,,
45029,Colleton County,38,-80.68,32.86,2786.28,0.0,0.0,396,33,14935,,,,69,4,5452,498,72,21178,221,32,10579,116,12,8333,240,53,11507,105,45,4122,177,47,15830,,,,203,31,7532,84,6,2000,1362,74,61571,101,10,3616,1429,73,24961,254,66,5145,,,
45073,Oconee County,77,-83.43,33.83,1744.58,0.0,0.0,66,16,1973,,,,1425,10,158341,1189,207,46167,383,46,14691,275,16,10251,451,92,26754,252,104,10770,504,132,21317,44,6,4489,1023,78,25480,209,12,5660,2356,129,89481,283,24,6848,1796,128,25816,1232,200,29637,,,
45019,Charleston County,395,-79.8,32.82,2653.7,2.75,1.52,33,18,1557,,,,653,31,47760,11050,1216,635565,6786,547,435319,5202,265,334928,6809,822,556458,4642,1062,233793,16785,1962,1291692,2899,68,273433,17212,827,525824,3812,188,120731,32384,1409,1835466,4431,294,93435,37075,1477,775696,10029,1217,314275,44,16,1232
45085,Sumter County,107,-82.08,28.67,1766.91,1.65,0.08,112,4,7572,,,,146,9,10699,4319,160,274115,740,68,33330,289,18,17261,740,111,38047,276,65,9056,788,125,42474,161,7,14087,1861,76,53670,707,31,19111,5142,199,199149,293,20,3654,3768,179,50882,1583,215,37566,4,5,92
45063,Lexington County,286,-81.28,33.9,1962.3,2.02,0.27,106,20,4218,111,8,6170,1869,49,153458,6467,714,322479,6865,357,410386,3025,95,141448,3167,486,185325,1285,319,52417,3481,632,179963,1369,41,102795,8799,378,267815,750,77,19603,15357,589,562810,933,87,16583,12470,568,180778,5705,749,176408,10,7,237
45011,Barnwell County,22,-81.42,33.26,1443.48,0.0,0.0,22,6,950,,,,34,4,2205,144,19,5883,46,5,1548,34,8,1990,119,26,4062,14,7,406,90,26,3859,32,3,3455,132,20,5212,,,,387,22,12837,40,3,321,509,32,6460,321,61,6468,3,3,31
45015,Berkeley County,209,-78.04,39.45,3195.57,2.23,0.51,46,10,1800,29,3,1973,337,8,26809,3719,426,194509,3121,169,220383,5548,46,555803,1129,219,62075,700,194,37943,4012,343,359631,273,17,17892,2821,197,100760,560,33,16337,3456,276,142272,730,36,17516,5673,292,84662,2043,346,55175,0,4,19
45031,Darlington County,67,-79.94,34.36,1466.59,0.0,0.0,51,11,3033,,,,839,8,95108,950,69,34766,770,62,51481,90,12,3844,398,76,19900,85,31,2822,240,60,10557,1027,11,219173,670,39,17706,522,9,12779,2943,111,89898,316,17,4842,1618,97,19266,812,143,16472,4,4,81
45069,Marlboro County,27,-79.67,34.58,1256.9,0.0,0.0,33,4,1831,,,,40,3,4228,131,12,6387,112,11,4608,31,4,1321,102,31,3796,26,12,1169,40,12,1386,,,,4,3,8,55,3,1146,1064,40,25497,,,,356,28,4936,168,31,2693,,,
