Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
34025,Monmouth County,623,-74.17,40.29,1262.2,2.8,6.4,85,30,3382,78,7,7610,1496,36,175125,16020,2011,1259700,7399,872,534094,9041,333,1158465,11174,1131,1089812,4056,714,231313,20177,2522,1588196,4254,89,331029,13405,1173,592772,7495,343,270496,48105,2447,2601578,7573,481,184098,27436,1870,538962,12737,1838,379230,24,27,1353
34021,Mercer County,369,-80.3,41.33,592.71,4.58,9.15,32,4,1251,,,,1123,24,259081,4959,690,378034,15119,406,2375860,5825,200,545540,14059,570,1419841,2461,346,124696,22842,1594,2568460,8023,61,1155504,9404,617,442184,23892,257,1069166,30031,1215,1461632,3629,163,69069,13544,856,271907,8617,1073,383500,11,19,891
34023,Middlesex County,827,-71.4,42.49,821.98,3.75,21.76,28,6,1168,24,4,5390,1707,38,209249,15806,1555,1237898,45634,1632,4311667,9879,415,915064,13947,915,1526694,6747,801,470820,59847,3908,5507428,9782,141,1549375,31735,1268,1245333,4744,363,141787,54883,2335,2713205,4816,248,92727,26113,1854,494671,14116,1972,567670,52,37,1781
34027,Morris County,494,-94.74,33.07,1247.03,2.68,3.65,49,13,2223,135,5,8731,449,22,57944,11470,1612,913789,23675,1014,3544705,8224,304,853204,17293,1087,2381381,6056,721,524572,47787,2505,5309399,27800,246,4365279,26462,1248,1145123,7586,349,270292,36964,1763,2040062,5961,314,372844,21473,1360,479610,11069,1595,385815,14,19,569
34037,Sussex County,142,-77.27,36.91,1386.28,2.02,0.39,35,12,1140,79,7,5105,140,10,16710,1992,512,125186,946,130,72895,246,26,30979,884,108,65894,317,81,13360,1480,336,88762,972,12,159539,1152,208,46330,918,50,24671,5998,366,263788,699,65,14994,5064,292,86120,1849,390,55571,3,8,214
34011,Cumberland County,153,-77.28,40.15,1298.55,3.09,0.91,60,11,2599,164,7,11593,107,5,13485,1906,273,148285,4479,165,215440,543,34,28970,1023,102,59824,452,98,19484,1028,181,43471,111,11,8909,1837,137,59016,1123,32,32763,9159,401,428529,485,40,11205,3512,242,50866,1882,359,44903,,,
34035,Somerset County,330,-79.04,40.0,789.72,2.82,5.76,21,9,851,251,3,15334,667,10,77229,5973,802,485812,21566,572,2476766,14227,205,2053244,11034,581,1700794,1814,356,103813,23327,1685,2855972,11836,98,2037849,12324,703,542586,3849,201,148368,24293,1261,1230761,3684,164,85414,12456,822,266159,6669,921,236345,20,20,968
34013,Essex County,794,-73.75,44.06,335.27,6.38,44.8,,,,,,,2452,28,374169,10475,1569,768711,13866,971,967948,5468,330,386989,21140,939,3431795,5664,922,285207,22769,2120,2206469,2245,59,261969,16749,905,822773,12612,342,508961,58447,2533,3286230,6047,310,244907,24810,1722,560041,16786,2140,543487,43,37,983
34029,Ocean County,592,-74.33,39.98,1960.71,2.65,5.32,93,31,3520,58,5,4484,1129,27,135798,8604,1840,440910,4681,517,256618,1460,154,83048,3594,539,238460,3271,789,143215,7553,1205,441196,1216,35,63728,6320,860,241019,7628,252,214455,37764,1710,1707693,4859,268,106734,15746,1284,319552,8776,1421,234778,8,18,349
34001,Atlantic County,269,-74.66,39.51,1579.88,4.16,1.43,86,4,2723,,,,1572,26,160698,5629,680,378601,2385,183,127701,1177,80,61709,2431,269,189021,1405,240,57853,4009,520,327866,1202,19,88361,3159,371,108927,1176,70,35185,19214,805,975108,1530,112,37919,36655,818,1149562,4256,698,116055,15,13,301
34015,Gloucester County,291,-76.56,37.45,872.26,2.16,2.6,26,4,393,,,,174,4,20227,7570,728,545116,8067,337,528510,1277,92,71356,1744,249,103908,1344,197,87914,3769,481,227342,458,29,38592,7399,389,236576,1235,78,31112,14868,785,690486,1616,98,26424,10350,557,168590,4740,695,121146,11,9,295
34033,Salem County,63,-75.35,39.6,903.28,2.24,0.34,29,7,1849,,,,1946,9,238643,997,134,79543,1178,38,71914,60,15,3274,446,48,21608,304,38,14453,476,82,26458,,,,455,63,22158,118,13,3070,3129,163,134495,138,19,2490,1636,105,24957,603,159,13217,1,4,49
34031,Passaic County,504,-74.32,41.05,514.25,7.12,15.75,9,3,131,45,3,3264,693,6,83067,8243,1277,597211,11258,803,748100,2197,161,145928,4839,464,397615,2397,435,123291,6479,1020,487167,3294,102,404657,7798,752,318091,3416,129,123734,27412,1477,1279437,1919,151,45021,12098,1056,227321,7602,1302,223767,16,24,649
