Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
06057,Nevada County,99,-120.81,39.35,2523.2,1.84,0.06,49,15,2780,20,10,2223,53,4,7770,2634,535,152164,560,86,46696,353,55,18218,1036,137,79756,948,192,51613,1406,342,105327,75,5,3829,1019,194,44159,598,46,18017,5608,332,264289,992,84,22960,6238,258,112535,1715,246,56637,2,5,394
06107,Tulare County,460,-118.85,36.25,12532.6,2.66,0.69,844,90,41938,25,7,1102,518,25,62120,5260,621,275739,5415,376,334206,1239,86,59770,3171,358,207926,1310,343,53706,2293,433,128985,405,16,23644,7501,298,197404,967,52,35322,17058,867,789203,1188,65,29850,10697,665,190362,3472,558,102053,7,8,345
06059,Orange County,3164,-117.87,33.75,2069.45,4.44,36.68,210,43,8752,372,34,26036,2751,89,299953,102377,7173,7051503,109805,7652,9314372,41054,1813,4269600,93199,6566,9729233,45960,6805,3106656,138852,16283,12280527,49945,754,4955795,113770,4781,5335495,30937,1566,1137374,174690,12394,9353168,57110,1400,2196815,183831,8460,4241291,56873,6811,1817749,234,139,7031
06113,Yolo County,215,-121.91,38.72,2650.48,3.18,1.88,368,28,17940,93,9,8091,619,6,79181,3655,342,276675,6757,285,439251,1441,83,82372,1129,186,78571,1789,309,78505,3688,468,284873,1175,20,120306,2824,203,101722,644,56,14042,7522,426,391387,1335,68,20547,9953,432,245995,2755,416,98553,14,8,270
06081,San Mateo County,766,-122.33,37.5,1186.4,4.79,13.68,52,22,2225,55,6,12581,685,14,96544,19005,1955,1603008,21299,1048,4112752,54293,682,19167048,18708,1315,4721218,7594,1320,555902,42546,3329,6649334,7813,196,1414085,21347,1144,1093372,7588,438,367675,36809,2503,2759359,6823,314,197327,42720,2213,1267580,13837,1721,726284,51,38,2773
06023,Humboldt County,136,-123.9,40.6,9352.12,2.68,0.13,478,64,31571,,,,252,5,33373,1796,299,105642,1134,109,53753,447,50,18998,1104,152,73681,602,164,22558,1955,253,90684,243,12,13343,1268,117,44744,319,32,7831,7168,407,344495,753,58,15203,6270,390,116631,1670,298,51349,8,8,227
06003,Alpine County,1,-119.83,38.59,1924.39,0.0,0.0,,,,,,,,,,10,5,742,,,,,,,,,,,,,,,,,,,,,,,,,37,4,975,351,4,3662,58,8,1671,8,6,426,,,
06039,Madera County,155,-119.77,37.17,5575.41,2.75,0.34,2279,33,35875,,,,189,9,26672,1348,242,76370,956,93,53740,466,25,32651,457,97,23764,396,99,12937,437,120,18469,71,5,5344,1442,103,54168,328,27,11792,6234,210,420480,272,30,6079,3027,209,58067,829,170,22594,19,6,419
06045,Mendocino County,87,-123.41,39.32,9102.96,2.82,0.05,507,67,29117,26,3,1889,145,6,19491,1212,278,64020,916,80,43693,298,45,15248,517,78,27167,494,139,19718,623,174,27655,130,7,5951,732,100,34161,415,28,10876,4357,246,215063,615,50,15026,4133,342,85041,903,206,26846,17,7,219
06087,Santa Cruz County,274,-121.99,37.05,1157.27,3.59,4.06,92,25,6261,29,7,1105,147,5,20832,4228,846,246461,5051,299,334236,1369,119,142464,2581,297,202438,1522,381,70113,4429,888,356699,1771,36,242659,3357,364,136266,2168,169,79060,13610,912,844809,3224,132,89571,12638,690,283735,4295,581,157090,29,11,558
