Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
48373,Polk County,48,-94.82,30.76,2874.09,0.0,0.0,140,25,6819,32,5,2058,191,13,13231,591,77,28100,160,21,7527,159,17,8380,359,43,15418,82,29,3250,206,78,9063,33,5,1496,346,38,14489,22,4,593,1358,79,49521,38,8,515,1052,68,16770,530,81,12198,,,
48391,Refugio County,7,-97.24,28.32,2034.6,0.0,0.0,,,,384,22,29493,,,,205,12,11352,48,6,2238,14,3,206,28,6,1119,72,8,5293,24,7,1174,,,,,,,,,,242,9,7629,,,,230,17,3203,43,13,837,,,
48055,Caldwell County,41,-97.6,29.83,1417.08,0.0,0.0,14,3,462,122,20,5684,28,5,1429,594,84,27140,127,22,5429,37,7,1135,183,32,8604,67,25,1711,86,37,3736,8,3,482,230,20,6896,95,13,3213,1297,80,59145,5,6,596,777,64,15323,303,71,7508,,,
48501,Yoakum County,9,-102.83,33.15,2072.01,0.0,0.0,,,,630,19,57948,,,,120,17,7456,159,11,12540,10,3,339,74,15,3187,73,6,3548,15,7,590,,,,33,5,2035,,,,226,9,10491,,,,157,22,2365,81,19,2668,,,
48467,Van Zandt County,54,-95.83,32.54,2226.39,0.0,0.0,9,5,518,55,11,5328,31,11,1406,1255,130,63742,432,35,25213,62,15,3507,246,47,10590,48,28,1348,243,87,10976,,,,330,43,9527,79,5,1468,1070,66,29696,106,10,3463,1373,97,23140,612,115,15456,,,
48487,Wilbarger County,13,-99.21,34.03,2532.78,2.07,0.02,,,,24,6,1515,38,8,3027,116,22,2897,40,8,1425,128,12,4892,148,27,7155,65,13,1712,74,20,1957,,,,59,6,1306,,,,443,31,17202,33,4,486,373,32,5740,166,37,3259,,,
48317,Martin County,6,-101.92,32.27,2372.03,0.0,0.0,14,3,654,166,14,11003,71,4,6331,142,16,11329,47,7,3303,,,,33,4,1664,,,,23,4,1640,,,,,,,,,,280,8,11502,,,,126,7,1660,56,16,1436,,,
48383,Reagan County,4,-101.53,31.35,3046.65,2.06,0.02,,,,723,43,48276,339,6,28550,68,10,3874,162,11,12842,,,,12,3,556,,,,16,5,395,,,,51,3,1482,,,,127,4,6464,,,,145,12,2463,38,12,1530,,,
48469,Victoria County,92,-96.98,28.8,2302.04,2.06,0.73,,,,1751,95,153332,393,5,37812,1742,192,86995,1914,126,111269,434,33,16674,823,154,42062,1175,120,64387,1186,165,61406,306,14,28672,1391,116,49255,428,27,8841,6869,297,315119,378,39,7019,3763,205,65441,1814,214,65243,,,
48181,Grayson County,129,-96.67,33.56,2535.54,2.08,0.26,30,7,712,109,19,6804,225,10,19271,1691,252,87511,1240,118,63964,617,37,26733,1817,181,104855,390,124,32759,1091,235,52312,21,5,1826,1996,116,46443,1019,15,22633,8852,374,403104,396,37,9769,4486,232,78206,1494,261,37920,3,3,97
