Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
39105,Meigs County,23,-82.04,39.11,1121.36,0.0,0.0,,,,80,9,2962,28,3,2611,179,34,8514,82,5,2377,9,3,374,135,13,5292,16,4,545,65,13,1692,,,,74,16,2558,,,,575,44,17374,1,3,22,451,31,6416,165,53,2789,,,
39159,Union County,56,-89.25,37.46,1131.41,2.38,0.18,,,,,,,95,3,8712,1092,109,70617,1317,83,89196,147,20,5746,424,67,19995,173,49,6494,4446,111,299527,1760,6,206170,1834,75,61009,195,14,3750,2028,79,89829,236,20,3903,1650,85,25559,668,131,20190,,,
39131,Pike County,28,-90.85,39.61,1149.46,0.0,0.0,18,3,360,36,3,2083,105,4,9316,239,33,13446,122,12,5190,45,6,1337,256,34,10156,77,10,2522,1935,24,139424,,,,663,15,34508,,,,1598,53,54528,46,3,408,609,40,8208,170,41,2728,,,
39061,Hamilton County,812,-97.97,31.64,1068.66,2.76,15.54,10,7,733,89,11,5157,2028,65,204360,20438,1384,1286948,26329,1287,1778725,14559,423,1297187,34747,1525,3369904,6827,1075,416191,40185,2510,3433768,28803,277,3505303,37858,1154,1374601,11773,336,425959,88197,2390,4905540,11467,330,660973,45906,2010,804947,18614,2025,591751,24,21,1248
39021,Champaign County,39,-88.2,40.13,1113.05,2.24,0.09,10,3,149,,,,,,,240,53,10226,309,24,13864,47,10,2124,188,37,8993,63,23,2361,233,41,16616,552,5,7676,733,24,28672,126,4,5062,783,45,29417,262,12,2525,678,50,9040,372,91,7176,,,
39057,Greene County,166,-90.39,39.36,1078.15,2.32,1.33,,,,29,4,1626,137,5,8868,1556,218,82193,929,94,50661,708,49,42680,1596,204,118881,406,124,14403,11602,489,981345,241,14,15186,1812,163,65530,2796,61,74995,8147,404,388708,635,37,15726,8797,350,134824,2442,335,62136,5,8,179
39125,Paulding County,19,-84.86,33.89,1084.78,0.0,0.0,,,,,,,40,3,2704,71,24,3089,150,13,7243,26,5,842,90,21,4278,21,7,381,67,14,1735,,,,28,8,818,,,,539,27,14974,,,,254,32,3052,136,39,2409,,,
39127,Perry County,36,-89.38,38.08,1068.23,0.0,0.0,,,,588,15,37919,24,4,1756,141,41,7474,88,13,3421,13,5,942,134,22,4727,29,13,731,84,19,3468,,,,152,13,7707,83,5,1793,802,70,23766,18,8,332,390,40,4580,223,52,3307,,,
39161,Van Wert County,28,-84.6,40.8,1063.12,1.97,0.17,,,,,,,41,5,3662,225,40,10298,344,26,16610,32,7,1046,862,40,57665,45,13,1860,398,29,15483,,,,456,22,9628,35,3,510,1602,70,60250,92,9,1337,786,49,9374,477,84,6825,,,
39001,Adams County,28,-91.21,39.98,1517.67,0.0,0.0,,,,,,,,,,182,47,7560,90,6,3717,38,9,1454,95,20,3263,38,11,1129,82,21,2383,,,,45,10,2174,27,4,513,1006,44,33226,17,3,359,499,34,6529,129,42,3196,,,
39023,Clark County,135,-87.78,39.33,1042.92,2.09,2.13,11,5,241,39,6,1598,117,6,11438,967,167,44286,1854,94,87526,193,31,8815,2526,128,103917,330,87,10438,690,131,31536,1475,14,109474,1834,90,36405,1700,22,31561,7022,297,291936,394,34,7329,4732,214,65924,1889,288,66441,3,3,111
39133,Portage County,163,-81.21,41.15,1305.47,2.9,0.65,23,8,730,169,19,11715,34,6,3441,1779,309,116816,3421,169,242979,454,35,21352,631,153,33547,461,118,15559,1312,215,82274,1154,26,95066,2370,196,86457,771,28,17501,6426,289,236283,436,45,10784,5608,327,80365,2088,314,57797,3,4,142
39107,Mercer County,41,-80.3,41.33,1226.15,1.74,0.09,97,10,3952,,,,,,,881,116,50086,1137,65,58164,189,12,5808,568,57,32230,98,25,2679,340,47,15161,,,,517,43,15980,53,6,1050,2185,78,73940,138,13,1911,1182,101,16306,758,128,18228,,,
39007,Ashtabula County,98,-80.75,41.72,1837.52,1.91,0.21,,,,74,15,3313,116,7,11470,790,178,46032,355,56,14460,306,23,11079,518,134,24772,223,59,7375,550,103,19431,103,9,9836,1622,94,39040,158,10,3853,5151,187,187454,296,38,4473,2570,225,40412,1001,228,17861,,,
39049,Franklin County,1275,-95.22,33.2,1407.98,3.15,20.49,45,7,1157,185,14,9663,6583,94,792719,26727,1661,1811783,32274,1417,2235415,17568,609,1263439,60219,2014,4972659,12378,1641,662873,44446,3739,3369261,27926,333,2667277,51950,1568,2004598,13306,439,427182,128941,3980,6106817,12171,427,352209,65560,2997,1166208,27420,2641,997481,112,23,992
39087,Lawrence County,61,-80.35,41.0,1184.66,2.46,0.15,,,,,,,117,7,11112,940,76,62328,259,31,10283,94,9,4641,293,56,10383,220,31,6878,198,39,6631,46,5,4780,377,41,13565,59,6,843,2550,119,64986,26,12,332,1271,62,18247,429,96,8725,,,
39101,Marion County,65,-94.34,32.79,1046.69,2.18,0.76,,,,9,3,412,80,7,8076,474,71,24116,507,43,26171,470,24,18010,360,72,19722,141,37,4452,271,60,10388,124,6,9587,1390,51,38359,156,8,5038,4834,186,209836,116,20,2076,2241,100,30678,904,146,17243,,,
