Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
46003,Aurora County,3,-98.57,43.7,1845.97,0.0,0.0,,,,,,,,,,18,13,1149,35,5,1664,,,,40,8,2951,,,,72,6,2796,,,,,,,,,,207,9,7024,,,,35,11,273,39,9,1071,,,
46051,Grant County,7,-96.03,45.94,1780.89,0.0,0.0,,,,15,3,703,149,6,12869,158,38,12527,114,11,6656,69,7,1551,162,18,7319,8,7,217,42,15,1270,,,,110,12,5218,,,,553,21,29259,58,8,1335,245,26,2546,159,35,3439,,,
46123,Tripp County,5,-99.89,43.32,4188.76,0.0,0.0,,,,,,,,,,68,12,2887,158,14,8995,25,4,1416,64,13,2633,,,,62,12,2982,,,,28,4,483,,,,435,25,14430,2,3,95,202,22,2747,83,20,1529,,,
46085,Lyman County,4,-99.86,43.92,4420.38,0.0,0.0,,,,,,,,,,33,11,954,50,5,1691,,,,30,8,1067,,,,5,4,85,,,,,,,,,,,,,,,,180,13,3764,11,5,205,,,
46137,Ziebach County,3,-101.71,44.92,5103.92,0.0,0.0,,,,,,,,,,8,4,199,22,4,917,,,,27,4,1267,3,3,71,,,,,,,,,,,,,77,9,3121,,,,72,5,1090,,,,,,
46039,Deuel County,4,-102.33,41.11,1648.28,0.0,0.0,,,,,,,31,3,1915,94,29,7760,57,7,3058,59,4,3708,43,7,2650,5,3,23,23,7,860,,,,4,4,59,,,,159,6,5646,7,3,112,49,8,391,48,15,829,,,
46115,Spink County,7,-98.37,44.94,3910.5,0.0,0.0,,,,,,,,,,51,15,2503,253,21,16272,9,3,135,94,18,5067,5,3,141,36,7,1778,,,,7,3,225,,,,230,14,7951,7,4,147,136,18,1719,88,26,1906,,,
46009,Bon Homme County,7,-97.87,43.01,1506.28,0.0,0.0,,,,,,,,,,31,10,1486,110,14,3342,12,3,632,66,19,3008,11,4,100,31,6,944,,,,9,7,253,,,,321,19,9639,10,5,222,40,8,471,59,23,1049,,,
46015,Brule County,5,-99.05,43.68,2192.4,0.0,0.0,3,3,130,,,,,,,64,27,2121,164,14,6234,30,3,1716,74,15,3716,,,,48,18,1514,,,,50,7,2128,,,,426,26,16148,13,7,838,286,29,4069,101,24,2621,,,
46011,Brookings County,34,-96.79,44.38,2084.66,2.41,0.17,,,,14,3,634,69,6,6011,546,106,27402,313,37,16814,162,17,5355,649,54,37655,196,44,6356,583,76,30033,,,,230,46,5523,100,15,1509,1697,92,57411,180,28,4185,1838,89,27090,584,98,15589,,,
46047,Fall River County,7,-103.58,43.23,4530.66,0.0,0.0,7,3,169,11,4,822,,,,47,20,1646,4,3,167,26,4,1199,49,13,2634,12,7,435,45,13,1003,,,,27,5,987,,,,1581,21,126719,85,5,1560,264,38,4987,89,28,1822,,,
46053,Gregory County,4,-99.17,43.17,2728.28,0.0,0.0,12,4,76,,,,,,,68,26,1944,45,8,1025,,,,65,10,3350,7,3,358,55,10,1184,,,,,,,,,,269,17,8936,25,7,852,119,19,1254,59,22,1190,,,
46057,Hamlin County,6,-97.2,44.68,1393.7,0.0,0.0,,,,,,,,,,264,61,13056,143,14,8276,,,,57,14,2561,,,,23,6,747,,,,8,8,298,,,,52,10,908,,,,61,10,1092,46,17,968,,,
46071,Jackson County,3,-96.56,28.92,4845.81,0.0,0.0,,,,,,,,,,25,6,789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,11,1836,5,3,121,,,
46099,Minnehaha County,187,-96.78,43.67,2107.7,2.26,1.97,13,6,1015,49,3,2570,207,8,20524,6332,666,349751,6092,391,370066,3488,113,198614,11336,431,704408,1491,277,65929,4324,504,231952,3819,52,236502,4397,293,133571,2557,52,55782,25637,492,1681785,2703,169,46830,12106,503,216089,4127,544,129182,5,6,352
46033,Custer County,9,-105.35,38.11,4038.11,0.0,0.0,9,7,605,42,3,1526,38,3,3230,125,46,4683,,,,26,6,900,44,11,2518,29,13,684,47,22,1933,,,,25,16,845,,,,156,19,7933,137,9,5530,317,62,11397,78,22,1713,,,
46069,Hyde County,1,-76.13,35.39,2243.78,0.0,0.0,,,,,,,5,3,556,24,4,968,66,8,3838,,,,20,3,903,6,3,24,6,3,135,,,,,,,,,,,,,,,,3,3,45,9,7,117,,,
46025,Clark County,4,-87.78,39.33,2505.64,0.0,0.0,5,5,246,,,,16,4,1297,49,20,1867,63,11,2791,,,,24,5,1309,,,,21,10,746,,,,,,,,,,54,10,1945,17,4,175,55,9,771,33,12,885,,,
46049,Faulk County,2,-99.17,45.07,2605.13,0.0,0.0,,,,,,,,,,19,5,720,27,8,1213,,,,28,5,1463,,,,10,3,202,,,,,,,,,,176,6,6756,,,,45,13,396,21,10,406,,,
