Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
13187,Lumpkin County,32,-83.99,34.55,736.22,0.0,0.0,,,,,,,24,3,1320,273,59,13733,255,19,16996,21,6,654,99,29,5498,102,33,2845,252,59,8508,,,,64,16,2671,33,5,708,789,57,27043,52,4,701,1225,57,20533,187,46,5005,,,
13189,McDuffie County,21,-82.48,33.46,690.06,0.0,0.0,,,,,,,,,,494,39,20145,37,8,1452,95,10,6530,142,29,6556,40,12,1267,104,28,3439,,,,324,13,4199,,,,888,50,27679,111,7,1080,571,40,8088,182,47,4764,,,
13201,Miller County,6,-84.74,31.16,734.24,0.0,0.0,20,5,788,,,,,,,57,10,1797,100,9,4200,14,3,514,74,10,3824,6,4,86,36,11,1127,,,,,,,,,,593,15,24577,8,3,135,65,7,752,62,11,1395,,,
13211,Morgan County,18,-90.19,39.71,918.66,0.0,0.0,56,11,2598,,,,,,,273,55,12835,156,19,7195,72,9,3431,187,31,12968,47,20,1592,288,48,15601,114,3,4499,626,28,23362,67,5,795,528,40,15070,65,13,1600,1018,54,14515,268,47,5771,,,
13149,Heard County,12,-85.11,33.28,780.08,0.0,0.0,5,4,173,,,,118,9,13644,181,16,13439,,,,,,,18,5,620,5,4,62,18,9,868,,,,39,6,1282,,,,,,,,,,42,5,573,42,15,911,,,
13095,Dougherty County,91,-84.2,31.54,867.11,1.85,0.25,193,14,11210,,,,115,11,10054,1702,105,92966,2025,122,101781,855,38,36253,924,148,58395,486,108,16992,2291,213,113807,426,20,31748,2426,98,58835,229,17,6488,8432,318,396145,319,28,5793,4714,218,69205,1456,208,37525,,,
13111,Fannin County,25,-96.09,33.54,1015.75,0.0,0.0,,,,,,,,,,248,57,9159,152,24,6391,57,10,2506,155,31,7407,127,43,4038,224,45,8233,,,,236,32,5893,53,6,1463,879,60,41207,62,13,2646,880,61,14801,298,68,7508,,,
13219,Oconee County,37,-83.43,33.83,482.65,0.0,0.0,16,6,1385,,,,,,,784,141,41803,245,41,15346,239,19,9325,496,93,32891,551,91,31914,945,179,47765,40,5,4142,1316,94,42918,460,23,11859,1942,172,88158,125,18,3825,1889,80,26124,852,89,23666,0,3,166
13151,Henry County,221,-90.12,41.34,845.51,1.86,0.56,,,,,,,750,6,47399,2093,351,119780,2317,151,158978,836,58,34350,1097,227,64977,639,190,27189,1612,321,85273,454,15,33957,4305,286,121440,696,44,17720,8438,482,395274,643,49,14886,8258,405,116619,2539,383,64126,,,
13175,Laurens County,47,-82.94,32.42,2119.71,2.25,0.04,65,7,3058,,,,72,4,5987,891,81,42643,395,40,17173,193,19,8023,510,69,24565,169,38,5844,333,65,15150,545,7,36201,671,29,18484,93,8,2143,3085,159,177188,75,8,1477,2177,108,29367,562,115,12476,,,
13153,Houston County,152,-95.39,31.34,984.16,1.74,0.46,31,5,1150,,,,222,8,15207,1541,156,94111,409,54,17472,364,26,16103,1184,180,63459,483,124,17429,3925,284,246149,81,10,4490,1805,112,49383,690,28,16722,6388,349,294440,464,26,7046,7349,333,98544,1852,256,43706,2,4,24
13183,Long County,18,-81.75,31.77,1046.23,0.0,0.0,,,,,,,,,,38,14,1197,,,,,,,23,4,821,15,5,279,,,,,,,4,3,86,,,,25,5,1099,,,,54,5,602,47,12,1434,,,
13255,Spalding County,65,-84.28,33.26,516.9,2.0,0.04,6,3,219,,,,,,,551,97,26725,609,51,36483,127,17,5973,412,74,21971,158,49,4539,467,89,22456,19,5,1425,1705,59,60080,74,9,2316,3819,134,149430,150,16,6621,1985,108,27639,601,125,15076,2,4,57
13271,Telfair County,16,-82.93,31.92,1150.11,0.0,0.0,80,10,3816,,,,,,,103,9,4132,130,8,5663,25,3,1395,66,13,2813,,,,26,7,640,,,,386,8,15152,,,,215,15,4830,,,,159,17,2032,93,28,2203,,,
13257,Stephens County,26,-98.82,32.69,477.01,0.0,0.0,,,,,,,26,3,1787,289,49,13866,232,31,13197,94,11,3421,166,36,8095,53,11,2612,126,37,4892,168,3,19987,363,29,9377,464,4,7470,1213,55,47926,120,5,2851,727,38,9383,331,63,9543,,,
13291,Union County,23,-89.25,37.46,852.44,0.0,0.0,5,4,107,,,,12,3,372,267,75,9360,91,12,4493,36,6,2022,655,32,39913,46,28,1907,148,41,7140,16,3,14530,94,21,2899,,,,1470,68,56484,28,7,457,753,49,10284,308,65,7873,,,
13293,Upson County,26,-84.29,32.86,848.36,0.0,0.0,,,,,,,84,6,4902,215,31,10477,26,8,591,61,7,2322,195,32,10132,23,9,677,88,30,4116,,,,195,18,5251,59,6,1073,1357,62,61030,,,,636,46,9227,337,69,7457,,,
13303,Washington County,20,-96.39,30.22,1772.21,1.61,0.03,54,9,2434,778,8,61790,72,3,5380,222,24,10283,88,13,4305,19,4,827,141,25,7472,57,14,3517,231,21,15019,,,,61,11,1934,,,,869,39,23175,32,3,419,404,26,5368,138,44,4028,,,
13311,White County,29,-88.16,38.06,627.37,0.0,0.0,36,6,771,,,,,,,601,79,31602,303,16,13004,77,13,3745,167,29,8896,106,32,3295,136,49,5128,,,,165,26,4260,439,8,8662,861,37,27839,106,10,1839,1267,91,25453,312,70,7022,,,
13223,Paulding County,156,-84.86,33.89,814.12,0.0,0.0,,,,23,3,1397,14,3,636,2136,368,99131,326,65,17559,268,31,13251,454,102,22378,371,95,23702,771,206,37361,8,4,1776,797,146,25293,174,26,4382,3100,172,128572,303,26,4199,3929,166,60898,1035,213,27358,0,4,82
13231,Pike County,18,-90.85,39.61,568.29,0.0,0.0,27,5,987,,,,,,,398,56,16997,179,10,8878,12,4,318,176,14,6282,17,9,454,88,22,2229,,,,41,11,1341,39,4,878,245,18,5556,,,,130,15,1509,148,35,3007,,,
13225,Peach County,27,-83.84,32.55,391.74,0.0,0.0,,,,,,,,,,465,46,25991,236,22,10752,38,7,1609,119,24,4886,96,20,2722,143,29,7285,,,,262,26,7948,,,,564,38,14602,9,3,202,916,55,11583,205,40,5466,,,
13229,Pierce County,19,-82.24,31.34,889.21,0.0,0.0,122,18,5724,,,,,,,332,45,12704,363,14,13603,33,5,755,78,14,3989,43,14,1722,44,19,1224,,,,46,12,2331,,,,132,20,3549,50,5,883,374,25,4338,149,35,2794,,,
13245,Richmond County,201,-74.15,40.58,851.38,2.01,1.84,21,5,1056,99,5,7084,255,7,24116,2810,265,137309,2763,190,146315,1855,68,89888,1486,233,110648,998,194,48160,3966,450,244960,851,26,71150,7773,199,192348,1559,52,37433,24470,607,1489676,1789,52,48986,10936,472,172759,3126,438,92559,8,6,104
13251,Screven County,14,-81.63,32.76,1698.36,0.0,0.0,23,6,1087,,,,,,,137,24,4353,15,4,463,,,,93,14,4005,6,4,441,41,12,1928,,,,78,10,1494,,,,272,12,10599,,,,185,17,2115,146,36,3305,,,
13267,Tattnall County,25,-82.06,32.03,1264.5,0.0,0.0,131,16,4725,,,,,,,255,34,11448,597,17,26376,150,5,4178,130,20,5309,17,6,354,46,16,1077,,,,265,8,4823,,,,834,27,33702,,,,287,24,4198,160,43,2426,,,
13019,Berrien County,19,-83.24,31.26,1185.51,0.0,0.0,46,5,1709,,,,,,,69,21,1166,130,18,4663,20,4,772,147,25,5874,9,7,233,39,15,1223,,,,19,8,517,,,,283,27,9380,,,,247,20,3034,86,20,1811,,,
13295,Walker County,69,-95.55,30.68,1157.94,0.0,0.0,4,3,83,,,,,,,453,54,24632,283,37,10487,48,6,2055,280,50,13462,30,22,940,181,49,7981,,,,253,27,3574,897,7,13549,904,52,28865,328,4,7529,720,60,10243,606,97,13181,,,
13013,Barrow County,77,-83.7,33.98,421.92,0.0,0.0,,,,,,,,,,1543,177,80132,1979,79,101587,111,22,3127,274,64,17252,135,59,4599,793,116,29267,40,3,4652,869,84,31212,105,19,1680,1819,100,73093,334,13,4297,2607,102,31717,698,145,19546,,,
13135,Gwinnett County,902,-84.02,33.96,1131.25,2.68,8.07,17,12,361,,,,409,17,31230,22430,2502,1340741,35642,2122,2850690,13761,525,1082840,14769,1519,1066521,6124,1251,319645,29292,3367,2132190,12676,174,1054945,30250,1527,1220416,5863,367,172144,32205,2181,1526086,4636,372,102567,33261,2014,531791,15816,2036,543341,36,46,1768
13049,Charlton County,13,-82.12,30.88,2030.28,0.0,0.0,116,14,5342,,,,,,,52,13,1631,96,8,4285,,,,43,11,1298,27,4,560,46,9,849,,,,425,4,21000,,,,71,12,2558,,,,181,14,2521,41,14,712,,,
13065,Clinch County,7,-82.69,30.89,2134.94,0.0,0.0,63,7,3148,,,,,,,34,7,927,115,7,3307,12,4,324,53,7,1353,,,,24,11,888,,,,125,4,3625,,,,197,13,6474,,,,92,13,1038,52,19,682,,,
13015,Bartow County,104,-84.84,34.24,1217.62,1.76,0.08,10,3,348,95,4,5683,591,5,61404,2262,248,111485,2372,139,120833,275,28,13086,621,132,37060,438,103,16428,739,157,38591,432,6,20318,1768,103,52431,165,22,6009,3224,210,168704,555,31,11786,4409,202,70557,1226,199,40297,,,
13097,Douglas County,142,-88.22,39.76,520.76,1.66,0.23,,,,,,,293,7,23479,2097,296,118815,2577,141,173405,276,45,13955,734,134,38410,545,140,21538,976,219,46764,183,16,15561,3758,139,92552,403,33,11280,4899,282,213391,462,34,6938,5594,248,80474,1736,250,48539,2,7,61
13313,Whitfield County,104,-84.97,34.8,753.8,1.76,0.47,32,3,1633,,,,203,4,17269,855,117,38057,3467,223,168717,480,29,19149,626,144,35351,256,60,10164,1422,178,80560,2184,14,235940,1409,79,49685,61,12,1120,5030,186,249422,334,21,5673,3805,181,58094,1561,194,48649,3,4,37
13131,Grady County,25,-84.23,30.87,1191.9,0.0,0.0,168,20,6387,,,,,,,242,39,7128,370,32,19672,24,5,961,132,25,7116,42,22,1469,98,22,4239,,,,181,18,4051,31,5,482,502,34,18358,49,8,1099,381,27,4758,239,49,5386,,,
13161,Jeff Davis County,15,-104.15,30.7,869.34,0.0,0.0,115,9,5304,,,,,,,63,10,3273,119,13,5238,,,,79,16,3238,18,4,449,40,13,1428,209,3,9127,13,4,489,,,,301,20,9135,,,,385,25,4901,87,17,1615,,,
13141,Hancock County,9,-91.15,40.39,1237.59,0.0,0.0,,,,,,,,,,62,4,2052,,,,,,,27,4,1205,,,,,,,,,,,,,,,,136,6,4430,,,,48,8,557,15,6,296,,,
13037,Calhoun County,6,-96.67,28.5,734.71,0.0,0.0,131,8,4894,,,,,,,10,6,178,40,4,2353,,,,32,5,1246,,,,4,3,66,,,,,,,,,,72,8,2445,,,,13,4,121,24,8,352,,,
13193,Macon County,13,-88.96,39.85,1051.69,0.0,0.0,25,5,723,,,,,,,24,5,783,99,11,5116,,,,47,10,1935,7,4,100,21,8,458,,,,22,5,1216,12,3,186,428,21,12536,,,,150,15,1823,82,23,1949,,,
13021,Bibb County,153,-83.69,32.81,660.17,1.85,1.25,73,7,6227,,,,331,14,30982,2009,200,104340,3200,209,172983,1525,88,91846,9589,297,521148,1025,208,43450,2336,366,127512,1612,36,100897,4210,198,125225,3768,47,125029,16131,616,811645,406,39,5541,8972,450,133880,3393,393,99941,9,6,177
13285,Troup County,70,-85.03,33.02,1154.94,0.0,0.0,36,8,1421,,,,,,,1997,119,124526,832,61,37869,796,19,36388,1070,100,61234,207,69,8641,500,95,27971,722,9,104363,2699,76,80588,791,9,14579,3089,154,164934,228,19,4453,2588,145,46597,757,157,18282,,,
13145,Harris County,34,-95.37,29.81,1224.57,0.0,0.0,15,6,405,,,,49,4,3450,347,71,12385,132,16,6438,12,3,442,409,13,12240,50,28,1594,68,43,3156,,,,241,34,5963,37,3,2116,231,31,7356,270,13,4847,800,36,10462,201,49,3855,,,
13197,Marion County,8,-94.34,32.79,951.69,0.0,0.0,300,6,8880,,,,,,,15,6,599,,,,,,,13,5,430,,,,14,3,522,,,,78,3,2167,,,,135,8,2821,,,,30,7,329,20,8,249,,,
13249,Schley County,5,-84.32,32.25,435.06,0.0,0.0,30,3,1222,,,,,,,28,6,725,80,4,3075,,,,,,,,,,,,,,,,8,4,193,,,,29,5,974,,,,25,4,333,28,8,745,,,
13321,Worth County,21,-83.87,31.52,1488.68,0.0,0.0,78,3,2714,,,,,,,173,31,7543,378,28,15943,16,7,648,118,18,5025,11,4,176,76,15,2309,,,,118,15,2207,,,,412,21,12380,11,4,118,182,17,3485,150,35,3032,,,
13023,Bleckley County,13,-83.33,32.43,567.32,0.0,0.0,75,13,3904,,,,,,,148,6,7279,58,7,2045,,,,76,10,2383,24,4,906,19,7,965,,,,56,6,1895,,,,237,17,6999,23,3,280,257,14,3373,85,29,1835,,,
13093,Dooly County,14,-83.83,32.15,1028.85,0.0,0.0,70,10,2230,,,,,,,,,,98,12,4649,,,,57,11,2263,4,3,50,12,7,385,,,,182,7,3858,,,,57,9,1526,,,,140,15,1758,54,19,1557,,,
13307,Webster County,3,-84.55,32.05,544.91,0.0,0.0,28,4,1117,,,,,,,,,,,,,,,,5,3,265,,,,,,,,,,,,,,,,,,,,,,,,,5,3,57,,,
13103,Effingham County,59,-88.6,39.05,1251.11,0.0,0.0,75,16,2572,,,,124,5,13598,481,101,21058,140,23,8704,77,9,4698,155,39,6067,87,35,2332,237,56,9862,,,,248,43,8292,,,,886,69,40643,29,8,529,989,59,12428,792,99,28992,2,4,82
13171,Lamar County,19,-95.58,33.64,481.52,0.0,0.0,,,,,,,82,3,6458,61,21,2471,220,7,13289,12,3,522,108,10,4568,10,6,176,59,16,2082,,,,55,10,1255,116,3,3364,331,29,8082,11,3,265,496,39,4929,310,28,8612,,,
13109,Evans County,11,-81.9,32.16,483.91,0.0,0.0,50,5,3006,,,,,,,203,25,9234,25,6,1269,11,6,439,80,14,3464,14,4,278,64,17,2900,,,,191,9,3882,114,3,2779,425,14,13026,,,,200,12,2718,140,26,3796,,,
13119,Franklin County,23,-95.22,33.2,690.22,0.0,0.0,,,,,,,,,,148,36,8311,262,26,12459,23,5,792,151,27,7278,42,13,1567,111,27,3606,,,,253,22,11296,378,5,7728,628,37,25313,,,,1016,49,13649,376,59,9317,,,
13125,Glascock County,3,-82.61,33.22,374.08,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,3,2802,,,,24,3,242,10,5,124,,,
13107,Emanuel County,22,-82.29,32.61,1787.52,0.0,0.0,68,13,3263,,,,,,,97,24,3104,182,21,6066,44,6,1707,171,26,7401,38,12,1033,104,21,4293,,,,146,10,6233,,,,826,41,28034,25,6,576,450,35,5618,148,36,3444,,,
13239,Quitman County,2,-85.02,31.88,416.13,0.0,0.0,,,,,,,,,,,,,,,,,,,15,4,623,,,,,,,,,,,,,,,,,,,,,,,,,13,4,230,,,
13051,Chatham County,287,-79.25,35.72,1277.03,2.65,3.04,6,3,302,,,,368,17,34323,6953,515,362913,5886,386,356200,1571,124,87684,2397,437,172498,2386,479,97563,5144,749,284906,4095,51,210090,9603,416,319557,4836,95,161584,19907,784,981545,2001,136,54718,23196,1009,430083,6366,722,186621,2,12,556
13159,Jasper County,14,-94.0,30.75,967.57,0.0,0.0,9,3,150,,,,,,,141,43,4958,25,4,1039,13,5,703,52,10,2741,8,9,396,24,12,952,,,,102,8,1616,,,,218,17,7527,5,4,134,167,11,2234,77,13,1391,,,
13167,Johnson County,10,-97.36,32.38,794.12,0.0,0.0,47,6,2345,,,,,,,50,8,2111,18,4,619,,,,34,7,1412,,,,18,5,591,,,,24,4,513,,,,205,11,6985,,,,49,7,474,60,26,1336,,,
13173,Lanier County,10,-83.08,31.03,517.15,0.0,0.0,33,3,1534,,,,,,,22,10,455,11,3,548,,,,63,5,2521,,,,21,5,282,,,,,,,,,,189,15,9005,,,,131,11,1929,21,8,238,,,
