Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
25025,Suffolk County,797,-72.86,40.88,171.71,11.0,72.18,31,8,2590,,,,1779,49,232757,13898,1100,1441427,14110,635,1984630,25357,677,3360990,75348,1953,17572365,13887,1424,1217927,80249,3488,10732115,24733,185,3079686,28531,1171,1524168,61927,434,2814218,143203,1991,10474024,13702,404,984232,67112,2809,2125532,23829,2409,1161327,112,67,5751
25001,Barnstable County,213,-70.3,41.7,1165.4,1.88,0.11,111,47,5329,51,5,3529,226,10,27510,6164,1334,390709,1432,185,89178,1301,148,68201,2017,293,168806,1385,379,76571,4757,766,335768,1005,33,65402,3415,703,197591,1635,112,54689,15761,780,891915,1904,250,80158,12574,1124,453313,4086,755,148551,46,20,1683
25003,Berkshire County,126,-73.23,42.4,2450.94,2.8,0.33,43,8,1221,48,3,3044,195,12,19101,2459,501,149130,1279,99,66289,778,67,34966,1814,154,139889,606,127,25364,2698,308,193919,615,13,52547,1488,235,87706,3832,59,186429,11544,420,608116,1829,108,57709,7234,507,171336,2077,340,68928,6,9,109
25007,Dukes County,17,-70.64,41.39,306.67,0.0,0.0,,,,,,,17,3,1670,804,228,58315,66,19,3150,157,18,8040,219,29,16476,169,78,12210,246,69,16328,,,,464,99,32004,58,11,2771,832,52,57505,346,41,19361,626,144,49526,344,89,16165,,,
25017,Middlesex County,1601,-71.4,42.49,2194.03,5.46,10.54,179,32,6751,89,10,6433,3211,55,436886,41721,4732,3394922,48194,1943,5975296,62557,1284,9675569,30830,2135,3260087,14947,1889,1058805,140393,6992,20397749,44211,393,7512214,51860,2710,3018561,88756,931,5119433,120794,5021,6387513,14641,842,390951,71611,4049,1946731,31230,4423,1362747,191,121,9433
25005,Bristol County,561,-71.09,41.74,1528.32,4.71,3.62,148,72,6851,49,6,4933,497,18,52876,10766,1669,743100,15132,595,1281539,2874,176,209108,4116,528,283079,1910,478,91128,5593,1017,341880,4773,71,434275,9918,756,398541,5362,162,153987,41948,1467,2052722,3632,206,78877,21720,1270,411397,7968,1369,239394,49,34,1488
25009,Essex County,784,-73.75,44.06,1378.55,4.97,8.07,220,63,13826,8,4,4745,772,29,83769,15180,2298,1171840,12756,771,1145007,5203,317,493516,10623,924,1039273,3174,718,172954,14567,2077,1372254,4992,87,488004,18000,1263,997701,10924,296,416772,68014,2208,3059471,6844,413,170449,29596,1869,693109,12012,2038,371013,84,42,2727
25013,Hampden County,468,-72.61,42.13,1642.73,3.65,4.2,22,11,1098,,,,1351,24,170369,7191,950,550359,7314,392,444902,2170,133,128080,8239,485,835287,2762,409,107202,7022,754,478750,3104,54,222270,6244,515,238824,9168,144,274695,42812,1218,2127035,3965,134,71316,17573,910,365804,8354,1006,250286,9,18,579
25023,Plymouth County,515,-96.22,42.74,1820.14,3.7,1.83,69,17,2665,48,5,3350,1353,26,228320,13357,1848,1070897,7529,528,567449,2173,165,142120,7419,667,646415,1582,445,92706,12408,1240,681484,5735,106,538203,8157,863,435120,2873,177,99676,36440,1337,1744271,4759,288,110799,21567,1151,452113,7917,1317,250303,47,30,2081
25011,Franklin County,71,-95.22,33.2,1876.21,2.2,0.15,94,6,2696,,,,146,9,16356,732,165,43991,1098,56,60686,236,30,13792,447,62,24684,99,40,3394,650,126,32137,608,7,46842,627,82,29212,1527,34,74244,3671,176,145519,676,40,13118,1933,156,37916,657,188,18169,5,3,244
25027,Worcester County,825,-71.87,42.37,4089.96,3.94,1.99,158,32,5095,143,9,10364,1735,42,173580,15469,2314,1107751,14141,856,960034,3907,268,246933,15441,861,1273866,3762,740,190407,20121,1879,1863732,7832,108,624366,13894,1108,538160,18113,315,635483,71106,2200,3576837,4557,268,111078,27944,1802,558652,11421,1918,366609,60,38,1416
25021,Norfolk County,700,-71.18,42.15,1069.2,3.74,9.01,45,14,2078,125,7,9031,1102,24,140396,20638,2265,1829079,20556,971,1599595,13037,393,1064461,24648,1211,2836441,7283,947,600139,21772,2687,2387172,12864,141,1185386,21391,1208,1271168,14404,426,602642,53274,2533,2600295,8361,398,457044,30045,1723,677605,15484,2035,625610,65,49,3503
25015,Hampshire County,161,-72.62,42.34,1412.25,2.63,1.02,30,10,850,18,5,1466,121,9,12398,1945,352,110409,1606,100,86782,763,79,46514,1637,166,106800,461,116,18831,1734,356,102211,257,14,14692,1309,208,46657,10860,115,344697,10040,451,512704,673,89,15554,6088,397,122295,2234,410,81728,2,11,246
25019,Nantucket County,11,-70.01,41.32,146.1,0.0,0.0,,,,,,,,,,954,333,70555,39,8,3518,94,15,6223,96,16,6246,131,80,15165,236,72,16882,36,4,4297,501,140,49350,106,13,4166,562,34,37297,261,38,26361,664,132,59004,233,57,13980,1,3,131
