Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,UrbanPercent,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
54001,Barbour County,17,-85.4,31.86,888.05,0.02,0.07,2.0,3.0,29.0,387.0,3.0,36098.0,,,,62.0,20.0,2238.0,13.0,4.0,328.0,11.0,4.0,486.0,67.0,7.0,2623.0,14.0,7.0,572.0,61.0,10.0,1872.0,46.0,3.0,1830.0,110.0,8.0,12769.0,,,,894.0,30.0,24262.0,9.0,5.0,131.0,286.0,24.0,3711.0,69.0,24.0,915.0,,,
54003,Berkeley County,115,-78.04,39.45,833.08,0.14,0.75,,,,,,,89.0,3.0,8505.0,1080.0,184.0,47231.0,840.0,45.0,55379.0,197.0,28.0,10256.0,543.0,94.0,27889.0,260.0,75.0,10726.0,969.0,141.0,65298.0,95.0,7.0,5369.0,1344.0,89.0,26839.0,196.0,12.0,7176.0,6229.0,218.0,454443.0,320.0,35.0,4651.0,3632.0,199.0,54774.0,1119.0,199.0,30115.0,1.0,3.0,43.0
54005,Boone County,22,-88.82,42.32,1303.15,0.02,0.53,12.0,3.0,613.0,1295.0,20.0,102739.0,24.0,4.0,2358.0,45.0,12.0,2002.0,27.0,8.0,1063.0,20.0,7.0,1767.0,69.0,11.0,2940.0,10.0,4.0,183.0,69.0,13.0,2182.0,9.0,3.0,472.0,42.0,7.0,785.0,11.0,3.0,102.0,1020.0,36.0,29495.0,38.0,6.0,559.0,279.0,20.0,3881.0,125.0,29.0,3332.0,,,
54007,Braxton County,14,-80.7,38.7,1337.03,0.01,0.33,,,,125.0,6.0,9209.0,42.0,4.0,4526.0,117.0,24.0,6608.0,49.0,8.0,2008.0,18.0,7.0,1167.0,57.0,12.0,2046.0,5.0,5.0,125.0,40.0,12.0,1232.0,,,,69.0,8.0,2579.0,,,,871.0,19.0,22259.0,4.0,3.0,131.0,386.0,27.0,5978.0,137.0,31.0,6066.0,,,
54009,Brooke County,22,-80.57,40.27,239.96,0.09,0.04,,,,,,,,,,248.0,27.0,12787.0,75.0,7.0,3941.0,,,,122.0,20.0,4588.0,40.0,4.0,1127.0,71.0,22.0,1651.0,21.0,3.0,3521.0,73.0,14.0,3190.0,,,,2056.0,58.0,98613.0,86.0,13.0,1728.0,614.0,43.0,10591.0,214.0,54.0,3076.0,,,
54011,Cabell County,94,-82.23,38.42,745.99,0.13,0.28,,,,123.0,7.0,7558.0,225.0,12.0,18438.0,2097.0,146.0,129965.0,1511.0,109.0,84560.0,867.0,39.0,53189.0,998.0,143.0,59893.0,526.0,107.0,25692.0,1854.0,190.0,82805.0,139.0,17.0,7169.0,4267.0,99.0,138398.0,248.0,22.0,6648.0,14677.0,356.0,768096.0,1066.0,51.0,14628.0,5779.0,276.0,87255.0,1671.0,243.0,48993.0,,,
54013,Calhoun County,7,-96.67,28.5,727.22,0.01,0.43,,,,37.0,13.0,1088.0,,,,134.0,8.0,12676.0,,,,3.0,3.0,290.0,39.0,4.0,1277.0,,,,31.0,6.0,2264.0,,,,21.0,4.0,386.0,,,,246.0,9.0,10323.0,,,,33.0,5.0,401.0,15.0,7.0,279.0,,,
54015,Clay County,9,-98.21,33.69,890.41,0.01,0.37,,,,,,,,,,69.0,13.0,2828.0,,,,,,,29.0,3.0,1149.0,,,,,,,,,,,,,,,,306.0,16.0,6491.0,,,,35.0,3.0,417.0,68.0,8.0,2147.0,,,
54017,Doddridge County,9,-80.73,39.26,830.27,0.01,0.0,,,,244.0,7.0,21841.0,,,,168.0,9.0,20854.0,17.0,3.0,1212.0,4.0,4.0,181.0,49.0,3.0,2307.0,,,,,,,,,,,,,,,,107.0,10.0,1760.0,,,,75.0,5.0,799.0,20.0,12.0,450.0,,,
54019,Fayette County,44,-96.96,29.84,1730.93,0.03,0.31,42.0,13.0,1262.0,1154.0,10.0,64682.0,75.0,8.0,6936.0,250.0,61.0,9381.0,216.0,19.0,13251.0,69.0,10.0,3207.0,186.0,36.0,8135.0,48.0,17.0,1210.0,175.0,36.0,8347.0,41.0,4.0,1441.0,234.0,21.0,7521.0,28.0,5.0,492.0,1940.0,106.0,75693.0,189.0,22.0,2274.0,1190.0,81.0,27497.0,367.0,95.0,10188.0,,,
