Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,UrbanPercent,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
22001,Acadia Parish,62,-92.4,30.27,1702.98,0.04,0.41,26.0,6.0,1137.0,608.0,30.0,32511.0,77.0,9.0,4295.0,897.0,115.0,45635.0,739.0,54.0,31297.0,113.0,16.0,3834.0,406.0,77.0,17888.0,394.0,43.0,20918.0,315.0,128.0,12986.0,269.0,6.0,10673.0,420.0,38.0,21072.0,203.0,10.0,5259.0,2243.0,124.0,76412.0,72.0,12.0,932.0,1252.0,85.0,17184.0,453.0,96.0,9751.0,,,
22003,Allen Parish,26,-92.86,30.66,1984.06,0.01,0.7,53.0,5.0,2387.0,,,,18.0,4.0,847.0,42.0,8.0,1235.0,19.0,3.0,567.0,26.0,6.0,1016.0,108.0,30.0,4055.0,12.0,5.0,403.0,60.0,23.0,2566.0,,,,265.0,11.0,7791.0,22.0,3.0,378.0,769.0,39.0,26219.0,9.0,4.0,49.0,352.0,30.0,5072.0,191.0,43.0,5922.0,2.0,3.0,33.0
22005,Ascension Parish,123,-90.92,30.21,784.08,0.16,0.8,71.0,3.0,3559.0,232.0,7.0,20748.0,91.0,7.0,6785.0,6279.0,243.0,546026.0,2548.0,156.0,171539.0,135.0,20.0,5597.0,976.0,137.0,49864.0,896.0,153.0,53836.0,1862.0,219.0,131166.0,425.0,15.0,30430.0,1747.0,124.0,90561.0,521.0,25.0,10449.0,3573.0,215.0,119223.0,264.0,29.0,5272.0,4493.0,247.0,67807.0,2418.0,221.0,112784.0,5.0,5.0,60.0
22007,Assumption Parish,22,-91.05,29.92,944.13,0.02,0.38,,,,93.0,7.0,6855.0,,,,543.0,27.0,38454.0,63.0,7.0,1951.0,,,,206.0,22.0,6875.0,7.0,5.0,197.0,75.0,29.0,3887.0,,,,,,,,,,279.0,15.0,7808.0,,,,120.0,16.0,1632.0,145.0,31.0,3480.0,,,
22009,Avoyelles Parish,41,-92.0,31.05,2242.19,0.02,0.37,45.0,11.0,1846.0,6.0,3.0,262.0,57.0,7.0,4150.0,838.0,68.0,59376.0,294.0,16.0,13808.0,33.0,7.0,1125.0,406.0,56.0,16486.0,45.0,22.0,1566.0,227.0,56.0,8164.0,,,,74.0,20.0,1672.0,114.0,7.0,3804.0,2087.0,92.0,57142.0,97.0,6.0,1957.0,1631.0,48.0,35289.0,326.0,76.0,6325.0,,,
22011,Beauregard Parish,37,-93.34,30.61,3019.51,0.01,0.56,252.0,36.0,11386.0,38.0,9.0,3055.0,124.0,4.0,8494.0,274.0,53.0,10729.0,54.0,11.0,3296.0,11.0,4.0,1013.0,670.0,50.0,37846.0,52.0,23.0,2150.0,252.0,52.0,9814.0,,,,140.0,25.0,3936.0,17.0,3.0,159.0,1227.0,61.0,42153.0,11.0,3.0,387.0,784.0,50.0,11614.0,435.0,75.0,9076.0,,,
22013,Bienville Parish,14,-93.08,32.32,2128.85,0.01,0.0,128.0,18.0,6772.0,353.0,13.0,39518.0,30.0,5.0,2233.0,83.0,8.0,2940.0,43.0,8.0,3055.0,,,,137.0,19.0,8902.0,70.0,7.0,3939.0,14.0,8.0,723.0,,,,86.0,3.0,1612.0,5.0,3.0,84.0,529.0,22.0,15394.0,,,,178.0,13.0,1795.0,94.0,27.0,1244.0,1.0,3.0,27.0
22015,Bossier Parish,126,-93.6,32.67,2246.65,0.06,0.33,142.0,8.0,5129.0,1160.0,52.0,88688.0,47.0,6.0,3459.0,1879.0,219.0,94162.0,1818.0,116.0,99460.0,443.0,25.0,20258.0,1124.0,156.0,62189.0,674.0,158.0,25424.0,1475.0,247.0,61791.0,428.0,13.0,27717.0,1439.0,111.0,38115.0,293.0,24.0,6183.0,4920.0,256.0,225408.0,939.0,44.0,22358.0,8455.0,277.0,169649.0,1818.0,226.0,53738.0,,,
22017,Caddo Parish,246,-93.89,32.53,2425.13,0.1,0.5,110.0,16.0,7006.0,1782.0,173.0,145050.0,789.0,41.0,70265.0,4381.0,466.0,221721.0,5471.0,340.0,332363.0,1461.0,94.0,73740.0,2810.0,430.0,177337.0,1989.0,339.0,92835.0,4455.0,614.0,239329.0,732.0,32.0,43854.0,5782.0,275.0,170678.0,1621.0,75.0,49393.0,29905.0,870.0,1588033.0,1371.0,93.0,26798.0,11989.0,499.0,204464.0,5072.0,589.0,136272.0,16.0,6.0,438.0
22019,Calcasieu Parish,202,-93.34,30.22,2833.64,0.07,0.69,25.0,7.0,1723.0,333.0,17.0,27014.0,438.0,26.0,45356.0,5627.0,367.0,326607.0,2818.0,220.0,163235.0,663.0,53.0,30950.0,2122.0,322.0,112691.0,1506.0,255.0,73353.0,5329.0,474.0,399556.0,359.0,11.0,13585.0,4106.0,222.0,172519.0,1217.0,50.0,33015.0,13857.0,570.0,616481.0,594.0,67.0,11606.0,14749.0,484.0,296694.0,3634.0,455.0,106039.0,16.0,5.0,535.0
