Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
51093,Isle of Wight County,37,-76.72,36.9,835.72,0.0,0.0,36,6,3075,,,,48,3,3502,525,94,22057,472,25,37495,24,6,857,196,32,11829,75,41,2774,295,52,12643,,,,625,63,30647,121,6,3551,634,57,21263,157,8,2098,1077,58,16271,497,114,12371,,,
51095,James City County,75,-76.8,37.32,404.56,0.0,0.0,,,,,,,,,,1609,178,96294,385,56,23130,234,16,12627,612,113,58398,519,101,23819,1507,227,102891,569,9,47675,1723,128,91162,198,26,3832,4033,171,180325,3949,45,59218,3587,158,77825,1385,165,31990,3,5,358
51099,King George County,26,-77.18,38.28,482.44,0.0,0.0,36,5,1566,,,,,,,336,63,15099,157,8,4118,5,3,228,134,12,6141,59,22,2046,2148,120,199101,,,,198,29,7889,6,4,176,329,32,12161,150,9,1477,532,39,8289,221,58,5955,,,
51173,Smyth County,31,-81.54,36.84,1172.49,0.0,0.0,,,,,,,,,,383,30,16024,187,15,11049,95,15,3510,181,30,9283,22,12,730,139,29,5598,,,,509,12,7075,13,4,366,1919,58,74444,51,6,782,706,46,9856,301,63,7127,,,
51167,Russell County,27,-98.8,38.9,1234.03,0.0,0.0,9,4,239,143,7,7327,59,4,6220,765,44,42350,23,9,1093,369,9,14483,210,31,8461,37,8,587,760,37,39552,31,3,2051,46,11,1095,26,4,881,1154,66,53540,,,,464,39,6211,188,52,3740,,,
51620,Franklin city,8,-75.38,38.01,21.67,0.0,0.0,,,,,,,,,,24,8,826,27,6,1568,23,6,702,174,26,9682,35,14,889,89,16,4024,,,,29,4,691,,,,1307,47,42175,62,4,502,514,25,6358,151,37,4044,,,
51540,Charlottesville city,47,-78.48,38.03,26.51,3.31,40.84,,,,,,,103,3,10298,1793,121,102761,546,53,36507,1572,75,152648,900,119,101625,546,89,29072,2737,331,229694,149,8,12933,2745,81,114350,1240,42,69012,9801,168,995241,871,58,56168,5883,297,116132,2391,230,121786,,,
51678,Lexington city,7,-93.86,39.19,6.52,1.94,27.16,,,,,,,,,,75,10,3310,,,,27,4,817,122,22,7956,35,15,1508,127,27,5394,,,,6,4,132,1429,6,81791,548,35,23180,24,4,607,812,47,16343,255,41,9924,,,
51031,Campbell County,55,-84.37,38.93,1312.46,0.0,0.0,47,10,1612,,,,50,3,4860,2125,177,102038,707,44,38572,116,17,6062,380,63,16185,102,48,3226,739,97,57223,603,7,77290,852,60,27148,133,8,2312,1215,88,28131,213,13,1447,1487,79,21891,1057,163,22824,,,
51087,Henrico County,328,-77.35,37.51,634.17,2.38,7.39,,,,3,3,338,1419,15,172742,8775,681,571907,10072,468,706942,6018,207,515113,26668,817,2260764,3855,538,256718,16257,1221,1144280,6480,114,774115,13837,524,632463,2277,152,80285,25484,1158,1313991,3087,149,60354,17039,798,300384,10405,993,337292,11,9,773
