Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
02016,Aleutians West Census Area,6,178.88,51.57,11746.24,0.0,0.0,8,6,832,,,,,,,66,7,5556,327,14,14665,16,3,1604,,,,27,3,2164,13,6,772,,,,14,8,704,,,,101,13,5485,,,,110,7,3796,37,8,1817,,,
02060,Bristol Bay Borough,1,-156.88,58.74,1327.31,0.0,0.0,0,3,80,,,,,,,12,6,3055,11,5,5412,,,,,,,21,4,1893,,,,,,,,,,,,,15,4,1307,5,6,390,41,19,6299,6,7,316,,,
02150,Kodiak Island Borough,13,-153.36,57.54,18274.64,1.73,0.0,45,87,6889,,,,,,,199,39,13356,63,19,3933,83,10,5331,75,14,5069,34,12,1566,68,22,2911,,,,82,15,2942,38,4,427,715,48,43376,50,20,1903,424,49,11024,211,37,6276,,,
02188,Northwest Arctic Borough,8,-159.98,67.24,95249.4,2.02,0.0,,,,725,3,97226,,,,66,6,7367,,,,31,4,2590,,,,,,,,,,,,,,,,,,,452,5,42801,,,,32,6,606,45,8,1212,,,
02185,North Slope Borough,10,-153.82,69.53,233615.72,0.0,0.0,,,,609,9,122355,,,,41,5,2092,275,13,26661,67,11,5321,,,,76,9,8180,1136,8,96738,281,4,50430,103,3,15237,,,,373,8,39168,56,4,1413,449,26,22618,69,12,2260,,,
02050,Bethel Census Area,18,-162.31,60.39,109948.02,0.0,0.0,17,7,768,,,,24,6,1038,18,13,6720,22,3,1096,68,5,3819,32,6,2059,52,9,1630,22,6,1169,,,,74,20,2996,47,5,885,563,14,51396,43,5,848,47,17,1385,104,29,2406,,,
02220,Sitka City and Borough,9,-135.46,57.41,8302.41,0.0,0.0,21,27,1002,,,,,,,170,38,13561,43,7,2176,43,10,1723,65,11,3890,43,16,2192,73,19,2667,39,3,4663,64,14,2303,53,8,2061,904,26,55270,38,15,2377,321,39,11220,196,30,8723,,,
02090,Fairbanks North Star Borough,99,-146.78,64.86,19255.08,1.92,0.03,17,7,350,740,16,81117,344,13,36701,2148,348,208988,756,73,49355,459,40,29204,629,90,39379,702,162,46124,1260,223,88125,128,9,9539,1285,135,67695,277,39,8336,6347,317,422950,671,84,10106,3018,237,79216,1211,240,45654,5,4,963
02170,Matanuska-Susitna Borough,105,-149.48,62.34,64751.77,0.0,0.0,33,17,700,23,6,1910,181,7,19555,2636,514,225326,192,50,10492,447,37,33255,522,82,31027,211,79,8051,826,167,48828,53,3,4687,821,134,35430,283,29,8526,4645,352,238305,463,74,12092,2512,235,60876,902,204,30620,2,4,30
02130,Ketchikan Gateway Borough,14,-131.01,55.49,13381.06,1.86,0.0,83,20,5494,,,,,,,230,64,14632,119,13,8210,103,13,4748,194,18,12450,116,30,5699,124,35,6696,117,6,12099,226,35,15182,42,6,770,806,49,45066,72,22,5710,539,59,17687,163,47,4646,,,
02180,Nome Census Area,10,-163.09,65.0,61428.34,2.36,0.0,,,,27,6,4225,,,,15,11,3608,30,3,2493,47,6,1781,35,5,1992,44,8,1058,15,8,1873,,,,33,7,1508,,,,1112,30,79086,31,6,386,139,20,3966,57,18,2158,,,
02070,Dillingham Census Area,5,-158.2,59.9,49176.18,0.0,0.0,0,6,78,,,,,,,15,5,1636,,,,,,,10,4,366,10,4,1014,36,5,1572,,,,,,,,,,675,11,43675,7,7,866,41,12,1374,5,4,600,,,
02100,Haines Borough,3,-135.34,59.08,6236.41,0.0,0.0,1,6,74,,,,,,,91,17,8609,,,,12,3,314,,,,4,3,114,14,5,1280,,,,6,5,593,23,3,554,122,9,5381,67,15,3170,81,19,1953,15,10,496,,,
02282,Yakutat City and Borough,1,-139.34,59.64,20569.58,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,3,1081,,,,10,5,953,,,,,,
02110,Juneau City and Borough,32,-134.42,58.3,7290.31,2.24,0.02,45,21,2915,853,7,101584,101,7,8370,551,119,43084,269,35,16460,224,25,12293,330,44,24780,216,60,8182,483,92,33489,198,9,24894,378,64,22370,141,15,3820,2348,123,141640,326,32,6076,1276,120,33832,626,111,27066,,,
