Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,UrbanPercent,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
46003,Aurora County,3,-98.57,43.7,1846.04,0.0,0.0,,,,,,,,,,26.0,12.0,1279.0,38.0,5.0,1727.0,,,,26.0,7.0,1852.0,,,,77.0,6.0,2497.0,,,,,,,,,,204.0,8.0,6561.0,,,,36.0,10.0,325.0,31.0,9.0,1104.0,,,
46005,Beadle County,18,-98.28,44.42,3275.86,0.01,0.03,,,,,,,162.0,3.0,12958.0,211.0,62.0,14303.0,474.0,35.0,26399.0,74.0,8.0,1293.0,547.0,43.0,28492.0,75.0,29.0,1845.0,113.0,24.0,5166.0,25.0,3.0,1420.0,132.0,21.0,3186.0,42.0,3.0,1003.0,1225.0,64.0,44555.0,97.0,12.0,1705.0,509.0,45.0,7489.0,295.0,71.0,6878.0,,,
46007,Bennett County,3,-101.66,43.19,3083.46,0.0,0.0,,,,,,,,,,97.0,10.0,3203.0,,,,25.0,5.0,615.0,12.0,3.0,631.0,,,,2.0,3.0,50.0,,,,,,,,,,148.0,5.0,6788.0,,,,38.0,4.0,530.0,10.0,4.0,177.0,,,
46009,Bon Homme County,7,-97.87,43.01,1506.28,0.0,0.37,,,,,,,,,,27.0,10.0,1496.0,101.0,13.0,3613.0,13.0,4.0,408.0,62.0,18.0,2890.0,9.0,4.0,103.0,24.0,7.0,946.0,,,,8.0,6.0,235.0,,,,311.0,17.0,9536.0,8.0,5.0,226.0,51.0,10.0,569.0,62.0,22.0,1114.0,,,
46011,Brookings County,35,-96.79,44.38,2084.82,0.02,0.04,,,,16.0,3.0,707.0,62.0,5.0,6209.0,532.0,112.0,29369.0,349.0,36.0,17218.0,162.0,17.0,5396.0,708.0,49.0,40612.0,247.0,43.0,8163.0,602.0,80.0,28616.0,,,,177.0,49.0,6227.0,82.0,16.0,1602.0,1669.0,87.0,55590.0,215.0,28.0,4945.0,1800.0,87.0,27704.0,593.0,97.0,16102.0,,,
46013,Brown County,39,-98.99,31.75,4483.68,0.01,0.05,16.0,8.0,747.0,,,,106.0,7.0,8153.0,727.0,147.0,42545.0,1205.0,89.0,66284.0,253.0,18.0,8745.0,953.0,104.0,64508.0,261.0,64.0,12168.0,385.0,70.0,18380.0,222.0,5.0,20123.0,463.0,65.0,16583.0,486.0,11.0,11216.0,3165.0,109.0,157439.0,362.0,37.0,5204.0,2168.0,111.0,34633.0,734.0,137.0,18348.0,,,
46015,Brule County,5,-99.05,43.68,2192.34,0.0,0.0,2.0,3.0,110.0,,,,,,,85.0,26.0,2388.0,194.0,14.0,6283.0,32.0,3.0,1667.0,73.0,14.0,3733.0,,,,53.0,11.0,1458.0,,,,49.0,7.0,2084.0,,,,432.0,28.0,16817.0,39.0,7.0,1107.0,291.0,29.0,4465.0,99.0,24.0,2667.0,,,
46017,Buffalo County,2,-99.08,40.84,1262.82,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,3.0,762.0,,,,,,,,,,,,
46019,Butte County,10,-121.59,39.65,5871.48,0.0,0.04,17.0,6.0,785.0,196.0,3.0,10434.0,,,,154.0,58.0,6478.0,48.0,11.0,1781.0,,,,81.0,16.0,4171.0,22.0,10.0,570.0,95.0,24.0,3436.0,,,,87.0,14.0,1168.0,,,,255.0,29.0,8444.0,4.0,4.0,187.0,268.0,33.0,3910.0,116.0,32.0,3437.0,,,
46021,Campbell County,1,-84.37,38.93,1997.21,0.0,0.0,,,,,,,,,,,,,69.0,6.0,1475.0,21.0,3.0,1341.0,,,,,,,8.0,5.0,264.0,,,,,,,,,,16.0,5.0,484.0,,,,6.0,4.0,79.0,10.0,8.0,225.0,2.0,4.0,68.0
46023,Charles Mix County,9,-98.62,43.23,2979.35,0.0,0.01,,,,,,,,,,129.0,32.0,6013.0,152.0,19.0,5988.0,14.0,4.0,414.0,118.0,24.0,5199.0,6.0,5.0,77.0,47.0,12.0,1445.0,,,,39.0,13.0,713.0,182.0,3.0,5287.0,523.0,25.0,17586.0,26.0,8.0,1051.0,354.0,21.0,6874.0,96.0,36.0,2173.0,1.0,3.0,13.0
46025,Clark County,4,-87.78,39.33,2505.63,0.0,0.0,8.0,6.0,336.0,,,,18.0,4.0,1268.0,53.0,20.0,2111.0,37.0,10.0,1559.0,,,,19.0,5.0,1398.0,,,,19.0,10.0,735.0,,,,,,,,,,56.0,11.0,2549.0,23.0,4.0,238.0,53.0,10.0,656.0,34.0,11.0,888.0,,,
46027,Clay County,14,-98.21,33.69,1080.65,0.01,0.07,,,,,,,31.0,4.0,2463.0,95.0,31.0,3300.0,51.0,10.0,3090.0,30.0,5.0,670.0,88.0,18.0,4994.0,27.0,14.0,868.0,174.0,18.0,4349.0,,,,44.0,7.0,1992.0,54.0,3.0,579.0,793.0,33.0,21215.0,13.0,4.0,442.0,883.0,49.0,13149.0,156.0,36.0,4221.0,,,
46029,Codington County,28,-97.2,44.97,1857.4,0.02,0.59,13.0,3.0,479.0,,,,23.0,3.0,1647.0,624.0,132.0,33446.0,820.0,70.0,44577.0,116.0,13.0,4755.0,795.0,76.0,39528.0,121.0,65.0,3641.0,337.0,73.0,13464.0,,,,209.0,46.0,6718.0,73.0,6.0,2020.0,1817.0,83.0,82215.0,114.0,30.0,1716.0,1688.0,84.0,29346.0,601.0,109.0,15222.0,,,
46031,Corson County,4,-101.18,45.71,6551.76,0.0,0.07,,,,,,,,,,1.0,4.0,56.0,40.0,3.0,1922.0,,,,18.0,5.0,694.0,,,,,,,,,,12.0,4.0,224.0,,,,10.0,4.0,332.0,,,,,,,4.0,3.0,59.0,,,
46033,Custer County,9,-105.35,38.11,4038.13,0.0,0.95,13.0,6.0,458.0,35.0,3.0,1501.0,40.0,3.0,3590.0,136.0,43.0,5087.0,,,,26.0,6.0,886.0,38.0,11.0,2255.0,24.0,12.0,759.0,60.0,24.0,2560.0,,,,29.0,17.0,1004.0,3.0,3.0,102.0,127.0,18.0,6259.0,148.0,10.0,5951.0,297.0,62.0,11431.0,71.0,20.0,1565.0,,,
46035,Davison County,20,-98.14,43.67,1131.69,0.02,0.07,17.0,3.0,481.0,,,,83.0,4.0,7643.0,654.0,67.0,35871.0,494.0,40.0,24811.0,232.0,8.0,10359.0,381.0,59.0,23169.0,65.0,18.0,1490.0,912.0,48.0,46860.0,,,,177.0,24.0,4496.0,435.0,6.0,9407.0,1954.0,75.0,77491.0,111.0,18.0,2410.0,1410.0,86.0,22142.0,319.0,71.0,9402.0,,,
46037,Day County,5,-97.62,45.37,2826.0,0.0,0.0,6.0,5.0,127.0,,,,,,,43.0,23.0,3389.0,150.0,14.0,7392.0,,,,48.0,17.0,2694.0,4.0,6.0,154.0,35.0,9.0,981.0,,,,3.0,3.0,74.0,,,,286.0,19.0,9298.0,4.0,3.0,146.0,167.0,23.0,2109.0,48.0,25.0,1085.0,,,
46039,Deuel County,4,-102.33,41.11,1648.26,0.0,0.03,,,,,,,31.0,3.0,2047.0,57.0,31.0,7107.0,66.0,6.0,3014.0,57.0,4.0,3840.0,40.0,7.0,2646.0,,,,22.0,7.0,819.0,,,,2.0,4.0,104.0,,,,139.0,5.0,5639.0,9.0,5.0,128.0,40.0,7.0,430.0,36.0,15.0,912.0,,,
46041,Dewey County,6,-98.98,35.98,6333.04,0.0,0.0,,,,,,,43.0,3.0,2520.0,53.0,12.0,2462.0,75.0,4.0,2235.0,,,,26.0,4.0,1866.0,4.0,3.0,44.0,,,,,,,,,,,,,169.0,13.0,8606.0,,,,8.0,7.0,175.0,52.0,14.0,1527.0,,,
46043,Douglas County,3,-88.22,39.76,1123.0,0.0,0.0,,,,,,,,,,66.0,12.0,3385.0,89.0,5.0,4195.0,4.0,3.0,111.0,49.0,7.0,1504.0,,,,12.0,6.0,335.0,,,,,,,,,,147.0,5.0,5916.0,,,,22.0,4.0,139.0,52.0,14.0,1131.0,,,
46045,Edmunds County,4,-99.22,45.42,2981.18,0.0,0.0,,,,,,,21.0,3.0,1614.0,29.0,14.0,1478.0,111.0,13.0,5288.0,,,,52.0,10.0,2555.0,5.0,3.0,86.0,29.0,4.0,1277.0,,,,3.0,3.0,189.0,,,,145.0,9.0,4662.0,0.0,3.0,41.0,59.0,9.0,774.0,35.0,11.0,471.0,,,
46047,Fall River County,7,-103.58,43.23,4530.66,0.0,0.01,5.0,3.0,206.0,10.0,4.0,660.0,,,,49.0,24.0,1908.0,,,,27.0,4.0,1226.0,36.0,13.0,2316.0,20.0,10.0,633.0,38.0,12.0,964.0,,,,33.0,5.0,1059.0,,,,1549.0,20.0,131074.0,86.0,4.0,1714.0,238.0,37.0,4362.0,100.0,28.0,1856.0,,,
46049,Faulk County,2,-99.17,45.07,2605.14,0.0,0.0,,,,,,,,,,17.0,6.0,700.0,28.0,9.0,1223.0,,,,26.0,5.0,1542.0,,,,,,,,,,,,,,,,163.0,6.0,6665.0,,,,33.0,11.0,438.0,21.0,10.0,365.0,,,
46051,Grant County,7,-96.03,45.94,1780.9,0.0,0.0,,,,17.0,3.0,652.0,152.0,6.0,13328.0,170.0,35.0,11978.0,111.0,11.0,6965.0,50.0,6.0,1313.0,173.0,19.0,8568.0,10.0,7.0,230.0,41.0,17.0,1303.0,,,,99.0,12.0,5287.0,,,,609.0,22.0,27236.0,63.0,9.0,1442.0,230.0,24.0,2731.0,143.0,33.0,3287.0,,,
46053,Gregory County,4,-99.17,43.17,2728.32,0.0,0.0,7.0,4.0,65.0,,,,,,,51.0,23.0,1836.0,43.0,8.0,523.0,5.0,3.0,115.0,66.0,10.0,3572.0,9.0,3.0,315.0,45.0,11.0,1201.0,,,,,,,,,,278.0,18.0,9211.0,24.0,7.0,877.0,86.0,19.0,1383.0,54.0,24.0,1023.0,,,
46055,Haakon County,2,-101.58,44.29,4731.02,0.0,0.0,,,,,,,,,,17.0,10.0,715.0,115.0,9.0,3769.0,39.0,3.0,1239.0,43.0,5.0,2533.0,,,,13.0,5.0,387.0,,,,,,,,,,153.0,8.0,6256.0,,,,34.0,6.0,409.0,23.0,7.0,535.0,,,
46057,Hamlin County,6,-97.2,44.68,1393.74,0.0,0.0,,,,,,,,,,275.0,64.0,14025.0,136.0,15.0,7490.0,,,,59.0,14.0,2727.0,,,,23.0,6.0,737.0,,,,13.0,6.0,312.0,,,,50.0,8.0,1668.0,,,,84.0,12.0,1183.0,48.0,17.0,1121.0,,,
46059,Hand County,3,-99.01,44.54,3730.04,0.0,0.0,12.0,3.0,729.0,,,,41.0,3.0,2629.0,13.0,11.0,617.0,125.0,9.0,5306.0,,,,65.0,10.0,4278.0,,,,150.0,9.0,5474.0,,,,,,,,,,196.0,8.0,5701.0,7.0,5.0,103.0,76.0,13.0,788.0,41.0,20.0,962.0,,,
46061,Hanson County,3,-97.79,43.66,1127.39,0.0,0.0,,,,,,,,,,33.0,19.0,1789.0,23.0,5.0,1923.0,,,,29.0,8.0,1255.0,3.0,3.0,17.0,11.0,7.0,372.0,,,,,,,,,,,,,,,,10.0,5.0,188.0,19.0,6.0,193.0,,,
46063,Harding County,1,-103.48,45.55,6935.47,0.0,0.0,,,,104.0,3.0,10067.0,,,,98.0,9.0,5395.0,,,,,,,,,,,,,,,,,,,,,,,,,84.0,8.0,1628.0,,,,26.0,5.0,480.0,5.0,3.0,81.0,,,
