Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,UrbanPercent,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
24001,Allegany County,71,-78.04,42.24,1108.07,0.06,0.37,,,,27.0,3.0,1026.0,150.0,6.0,15251.0,1097.0,104.0,53918.0,562.0,52.0,26402.0,1017.0,34.0,26369.0,862.0,98.0,46670.0,201.0,54.0,7591.0,579.0,88.0,27933.0,,,,1039.0,51.0,35080.0,167.0,10.0,4856.0,5955.0,221.0,277934.0,193.0,15.0,1976.0,3402.0,184.0,59393.0,1196.0,212.0,29326.0,,,
24003,Anne Arundel County,571,-76.57,38.97,1163.99,0.49,0.66,50.0,12.0,909.0,,,,637.0,24.0,78487.0,18652.0,1626.0,1223576.0,10361.0,575.0,777710.0,4414.0,255.0,377035.0,6537.0,762.0,573287.0,4089.0,658.0,237113.0,34897.0,2276.0,4025735.0,5877.0,100.0,407708.0,20301.0,897.0,939993.0,3796.0,198.0,135337.0,29866.0,1458.0,1577339.0,4552.0,279.0,114362.0,31972.0,1292.0,731708.0,11731.0,1400.0,463895.0,10.0,17.0,474.0
24005,Baltimore County,828,-76.65,39.44,1608.91,0.51,0.52,23.0,10.0,659.0,107.0,7.0,8829.0,1451.0,32.0,172903.0,24371.0,1894.0,1667962.0,13133.0,779.0,958397.0,6160.0,306.0,487012.0,19920.0,1369.0,1850971.0,8557.0,995.0,551807.0,28459.0,2690.0,2273923.0,9334.0,142.0,1023229.0,26666.0,1269.0,1070783.0,8783.0,270.0,286148.0,63471.0,2779.0,3033127.0,5655.0,300.0,370615.0,31703.0,1756.0,602875.0,17540.0,1864.0,561608.0,22.0,24.0,762.0
24009,Calvert County,92,-76.54,38.53,615.58,0.15,0.77,,,,,,,1088.0,8.0,155938.0,2236.0,304.0,136245.0,311.0,38.0,19606.0,332.0,17.0,27450.0,309.0,77.0,23225.0,266.0,91.0,13486.0,1525.0,210.0,103926.0,48.0,6.0,2456.0,621.0,98.0,22810.0,266.0,22.0,5747.0,3537.0,190.0,176627.0,254.0,23.0,7667.0,3331.0,160.0,59968.0,1228.0,186.0,36922.0,,,
24011,Caroline County,33,-77.36,38.03,844.52,0.04,0.33,30.0,7.0,1049.0,,,,,,,729.0,120.0,33033.0,166.0,26.0,7892.0,52.0,9.0,2735.0,166.0,26.0,8289.0,33.0,16.0,1910.0,252.0,40.0,9446.0,159.0,3.0,13470.0,274.0,39.0,15241.0,545.0,8.0,18905.0,815.0,49.0,31700.0,52.0,6.0,560.0,470.0,36.0,7865.0,358.0,72.0,12374.0,,,
24013,Carroll County,168,-89.96,42.06,1172.83,0.14,0.51,18.0,4.0,831.0,,,,,,,5350.0,757.0,311993.0,1330.0,158.0,80233.0,382.0,49.0,27571.0,1079.0,191.0,79110.0,475.0,148.0,23302.0,2847.0,482.0,213871.0,378.0,19.0,31407.0,2624.0,301.0,116166.0,1807.0,64.0,45861.0,10340.0,472.0,452312.0,973.0,57.0,11043.0,6636.0,289.0,110815.0,2976.0,473.0,96870.0,11.0,6.0,139.0
24015,Cecil County,103,-75.94,39.57,975.64,0.11,0.64,77.0,14.0,2702.0,105.0,5.0,7531.0,103.0,5.0,13029.0,1117.0,197.0,62873.0,1043.0,69.0,52263.0,145.0,16.0,8905.0,351.0,69.0,18325.0,211.0,87.0,7959.0,650.0,132.0,31870.0,,,,1061.0,113.0,40372.0,395.0,26.0,12574.0,4342.0,206.0,255381.0,815.0,56.0,25263.0,3403.0,169.0,67935.0,1217.0,214.0,35338.0,,,
24017,Charles County,159,-77.03,38.5,1254.47,0.13,0.5,14.0,4.0,508.0,42.0,4.0,1821.0,568.0,5.0,60023.0,3325.0,342.0,202583.0,726.0,61.0,42828.0,369.0,40.0,24638.0,706.0,113.0,55157.0,329.0,106.0,15975.0,1703.0,277.0,115885.0,436.0,10.0,44576.0,1406.0,124.0,53946.0,543.0,32.0,14617.0,5145.0,336.0,229766.0,496.0,32.0,7820.0,5884.0,271.0,102984.0,2050.0,290.0,68574.0,,,
24019,Dorchester County,32,-76.1,38.39,1550.2,0.02,0.04,,,,,,,,,,517.0,76.0,24060.0,394.0,32.0,25568.0,53.0,11.0,1909.0,202.0,37.0,12309.0,95.0,33.0,3040.0,279.0,46.0,15202.0,23.0,3.0,1113.0,195.0,32.0,4073.0,28.0,3.0,458.0,1693.0,76.0,73483.0,133.0,15.0,2215.0,1270.0,59.0,26444.0,272.0,76.0,6827.0,,,
24021,Frederick County,251,-78.28,39.21,1728.97,0.15,0.36,37.0,14.0,1176.0,70.0,3.0,4414.0,167.0,9.0,28746.0,8878.0,886.0,557177.0,3018.0,274.0,213239.0,1069.0,90.0,67388.0,4958.0,317.0,449745.0,1203.0,294.0,56358.0,9780.0,894.0,790816.0,2029.0,49.0,131321.0,5651.0,378.0,208598.0,3130.0,94.0,78598.0,13189.0,707.0,617980.0,1933.0,110.0,36367.0,10454.0,506.0,186909.0,4301.0,613.0,163306.0,13.0,12.0,520.0
