Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-1131,Est-1131,Pay-1131,Emp-1133,Est-1133,Pay-1133,Emp-1142,Est-1142,Pay-1142,Emp-1151,Est-1151,Pay-1151,Emp-1152,Est-1152,Pay-1152,Emp-1153,Est-1153,Pay-1153,Emp-2123,Est-2123,Pay-2123,Emp-2131,Est-2131,Pay-2131,Emp-2211,Est-2211,Pay-2211,Emp-2212,Est-2212,Pay-2212,Emp-2213,Est-2213,Pay-2213,Emp-2361,Est-2361,Pay-2361,Emp-2362,Est-2362,Pay-2362,Emp-2371,Est-2371,Pay-2371,Emp-2372,Est-2372,Pay-2372,Emp-2373,Est-2373,Pay-2373,Emp-2379,Est-2379,Pay-2379,Emp-2381,Est-2381,Pay-2381,Emp-2382,Est-2382,Pay-2382,Emp-2383,Est-2383,Pay-2383,Emp-2389,Est-2389,Pay-2389,Emp-3111,Est-3111,Pay-3111,Emp-3114,Est-3114,Pay-3114,Emp-3116,Est-3116,Pay-3116,Emp-3118,Est-3118,Pay-3118,Emp-3119,Est-3119,Pay-3119,Emp-3121,Est-3121,Pay-3121,Emp-3131,Est-3131,Pay-3131,Emp-3132,Est-3132,Pay-3132,Emp-3133,Est-3133,Pay-3133,Emp-3141,Est-3141,Pay-3141,Emp-3149,Est-3149,Pay-3149,Emp-3152,Est-3152,Pay-3152,Emp-3211,Est-3211,Pay-3211,Emp-3212,Est-3212,Pay-3212,Emp-3219,Est-3219,Pay-3219,Emp-3222,Est-3222,Pay-3222,Emp-3231,Est-3231,Pay-3231,Emp-3241,Est-3241,Pay-3241,Emp-3251,Est-3251,Pay-3251,Emp-3252,Est-3252,Pay-3252,Emp-3254,Est-3254,Pay-3254,Emp-3255,Est-3255,Pay-3255,Emp-3256,Est-3256,Pay-3256,Emp-3259,Est-3259,Pay-3259,Emp-3261,Est-3261,Pay-3261,Emp-3262,Est-3262,Pay-3262,Emp-3272,Est-3272,Pay-3272,Emp-3273,Est-3273,Pay-3273,Emp-3279,Est-3279,Pay-3279,Emp-3311,Est-3311,Pay-3311,Emp-3312,Est-3312,Pay-3312,Emp-3313,Est-3313,Pay-3313,Emp-3314,Est-3314,Pay-3314,Emp-3315,Est-3315,Pay-3315,Emp-3322,Est-3322,Pay-3322,Emp-3323,Est-3323,Pay-3323,Emp-3324,Est-3324,Pay-3324,Emp-3326,Est-3326,Pay-3326,Emp-3327,Est-3327,Pay-3327,Emp-3328,Est-3328,Pay-3328,Emp-3329,Est-3329,Pay-3329,Emp-3331,Est-3331,Pay-3331,Emp-3332,Est-3332,Pay-3332,Emp-3333,Est-3333,Pay-3333,Emp-3334,Est-3334,Pay-3334,Emp-3335,Est-3335,Pay-3335,Emp-3336,Est-3336,Pay-3336,Emp-3339,Est-3339,Pay-3339,Emp-3341,Est-3341,Pay-3341,Emp-3342,Est-3342,Pay-3342,Emp-3344,Est-3344,Pay-3344,Emp-3345,Est-3345,Pay-3345,Emp-3353,Est-3353,Pay-3353,Emp-3359,Est-3359,Pay-3359,Emp-3362,Est-3362,Pay-3362,Emp-3363,Est-3363,Pay-3363,Emp-3364,Est-3364,Pay-3364,Emp-3366,Est-3366,Pay-3366,Emp-3369,Est-3369,Pay-3369,Emp-3371,Est-3371,Pay-3371,Emp-3372,Est-3372,Pay-3372,Emp-3379,Est-3379,Pay-3379,Emp-3391,Est-3391,Pay-3391,Emp-3399,Est-3399,Pay-3399,Emp-4231,Est-4231,Pay-4231,Emp-4232,Est-4232,Pay-4232,Emp-4233,Est-4233,Pay-4233,Emp-4234,Est-4234,Pay-4234,Emp-4235,Est-4235,Pay-4235,Emp-4236,Est-4236,Pay-4236,Emp-4237,Est-4237,Pay-4237,Emp-4238,Est-4238,Pay-4238,Emp-4239,Est-4239,Pay-4239,Emp-4241,Est-4241,Pay-4241,Emp-4242,Est-4242,Pay-4242,Emp-4243,Est-4243,Pay-4243,Emp-4244,Est-4244,Pay-4244,Emp-4245,Est-4245,Pay-4245,Emp-4246,Est-4246,Pay-4246,Emp-4247,Est-4247,Pay-4247,Emp-4248,Est-4248,Pay-4248,Emp-4249,Est-4249,Pay-4249,Emp-4251,Est-4251,Pay-4251,Emp-4411,Est-4411,Pay-4411,Emp-4412,Est-4412,Pay-4412,Emp-4413,Est-4413,Pay-4413,Emp-4421,Est-4421,Pay-4421,Emp-4422,Est-4422,Pay-4422,Emp-4431,Est-4431,Pay-4431,Emp-4441,Est-4441,Pay-4441,Emp-4442,Est-4442,Pay-4442,Emp-4451,Est-4451,Pay-4451,Emp-4452,Est-4452,Pay-4452,Emp-4453,Est-4453,Pay-4453,Emp-4461,Est-4461,Pay-4461,Emp-4471,Est-4471,Pay-4471,Emp-4481,Est-4481,Pay-4481,Emp-4482,Est-4482,Pay-4482,Emp-4483,Est-4483,Pay-4483,Emp-4511,Est-4511,Pay-4511,Emp-4512,Est-4512,Pay-4512,Emp-4522,Est-4522,Pay-4522,Emp-4523,Est-4523,Pay-4523,Emp-4531,Est-4531,Pay-4531,Emp-4532,Est-4532,Pay-4532,Emp-4533,Est-4533,Pay-4533,Emp-4539,Est-4539,Pay-4539,Emp-4541,Est-4541,Pay-4541,Emp-4542,Est-4542,Pay-4542,Emp-4543,Est-4543,Pay-4543,Emp-4811,Est-4811,Pay-4811,Emp-4812,Est-4812,Pay-4812,Emp-4832,Est-4832,Pay-4832,Emp-4841,Est-4841,Pay-4841,Emp-4842,Est-4842,Pay-4842,Emp-4853,Est-4853,Pay-4853,Emp-4854,Est-4854,Pay-4854,Emp-4855,Est-4855,Pay-4855,Emp-4859,Est-4859,Pay-4859,Emp-4869,Est-4869,Pay-4869,Emp-4871,Est-4871,Pay-4871,Emp-4872,Est-4872,Pay-4872,Emp-4881,Est-4881,Pay-4881,Emp-4882,Est-4882,Pay-4882,Emp-4883,Est-4883,Pay-4883,Emp-4884,Est-4884,Pay-4884,Emp-4885,Est-4885,Pay-4885,Emp-4889,Est-4889,Pay-4889,Emp-4921,Est-4921,Pay-4921,Emp-4922,Est-4922,Pay-4922,Emp-4931,Est-4931,Pay-4931,Emp-5111,Est-5111,Pay-5111,Emp-5112,Est-5112,Pay-5112,Emp-5121,Est-5121,Pay-5121,Emp-5122,Est-5122,Pay-5122,Emp-5151,Est-5151,Pay-5151,Emp-5173,Est-5173,Pay-5173,Emp-5179,Est-5179,Pay-5179,Emp-5182,Est-5182,Pay-5182,Emp-5191,Est-5191,Pay-5191,Emp-5221,Est-5221,Pay-5221,Emp-5222,Est-5222,Pay-5222,Emp-5223,Est-5223,Pay-5223,Emp-5231,Est-5231,Pay-5231,Emp-5239,Est-5239,Pay-5239,Emp-5241,Est-5241,Pay-5241,Emp-5242,Est-5242,Pay-5242,Emp-5259,Est-5259,Pay-5259,Emp-5311,Est-5311,Pay-5311,Emp-5312,Est-5312,Pay-5312,Emp-5313,Est-5313,Pay-5313,Emp-5321,Est-5321,Pay-5321,Emp-5322,Est-5322,Pay-5322,Emp-5323,Est-5323,Pay-5323,Emp-5324,Est-5324,Pay-5324,Emp-5331,Est-5331,Pay-5331,Emp-5411,Est-5411,Pay-5411,Emp-5412,Est-5412,Pay-5412,Emp-5413,Est-5413,Pay-5413,Emp-5414,Est-5414,Pay-5414,Emp-5415,Est-5415,Pay-5415,Emp-5416,Est-5416,Pay-5416,Emp-5417,Est-5417,Pay-5417,Emp-5418,Est-5418,Pay-5418,Emp-5419,Est-5419,Pay-5419,Emp-5511,Est-5511,Pay-5511,Emp-5611,Est-5611,Pay-5611,Emp-5612,Est-5612,Pay-5612,Emp-5613,Est-5613,Pay-5613,Emp-5614,Est-5614,Pay-5614,Emp-5615,Est-5615,Pay-5615,Emp-5616,Est-5616,Pay-5616,Emp-5617,Est-5617,Pay-5617,Emp-5619,Est-5619,Pay-5619,Emp-5621,Est-5621,Pay-5621,Emp-5622,Est-5622,Pay-5622,Emp-5629,Est-5629,Pay-5629,Emp-6111,Est-6111,Pay-6111,Emp-6113,Est-6113,Pay-6113,Emp-6114,Est-6114,Pay-6114,Emp-6115,Est-6115,Pay-6115,Emp-6116,Est-6116,Pay-6116,Emp-6117,Est-6117,Pay-6117,Emp-6211,Est-6211,Pay-6211,Emp-6212,Est-6212,Pay-6212,Emp-6213,Est-6213,Pay-6213,Emp-6214,Est-6214,Pay-6214,Emp-6215,Est-6215,Pay-6215,Emp-6216,Est-6216,Pay-6216,Emp-6219,Est-6219,Pay-6219,Emp-6221,Est-6221,Pay-6221,Emp-6222,Est-6222,Pay-6222,Emp-6223,Est-6223,Pay-6223,Emp-6231,Est-6231,Pay-6231,Emp-6232,Est-6232,Pay-6232,Emp-6233,Est-6233,Pay-6233,Emp-6239,Est-6239,Pay-6239,Emp-6241,Est-6241,Pay-6241,Emp-6242,Est-6242,Pay-6242,Emp-6243,Est-6243,Pay-6243,Emp-6244,Est-6244,Pay-6244,Emp-7111,Est-7111,Pay-7111,Emp-7112,Est-7112,Pay-7112,Emp-7113,Est-7113,Pay-7113,Emp-7114,Est-7114,Pay-7114,Emp-7115,Est-7115,Pay-7115,Emp-7121,Est-7121,Pay-7121,Emp-7131,Est-7131,Pay-7131,Emp-7132,Est-7132,Pay-7132,Emp-7139,Est-7139,Pay-7139,Emp-7211,Est-7211,Pay-7211,Emp-7212,Est-7212,Pay-7212,Emp-7213,Est-7213,Pay-7213,Emp-7223,Est-7223,Pay-7223,Emp-7224,Est-7224,Pay-7224,Emp-7225,Est-7225,Pay-7225,Emp-8111,Est-8111,Pay-8111,Emp-8112,Est-8112,Pay-8112,Emp-8113,Est-8113,Pay-8113,Emp-8114,Est-8114,Pay-8114,Emp-8121,Est-8121,Pay-8121,Emp-8122,Est-8122,Pay-8122,Emp-8123,Est-8123,Pay-8123,Emp-8129,Est-8129,Pay-8129,Emp-8131,Est-8131,Pay-8131,Emp-8132,Est-8132,Pay-8132,Emp-8133,Est-8133,Pay-8133,Emp-8134,Est-8134,Pay-8134,Emp-8139,Est-8139,Pay-8139
45003,Aiken County,168,-81.62,33.57,2797.63,1.83,0.04,,,,49,6,2517,,,,,,,56,15,2020,5,3,224,93,5,7034,,,,417,16,28718,,,,,,,171,43,7528,288,16,17394,663,10,49176,48,6,2833,89,4,5254,,,,129,22,5109,563,80,25081,210,31,8883,335,36,14724,7,3,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,4,1583,,,,321,4,27887,,,,497,5,40790,,,,,,,,,,357,3,17079,,,,20,4,753,63,6,3372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,10,5634,,,,760,5,41548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413,3,25555,,,,,,,,,,16,3,621,,,,,,,9,3,121,,,,130,11,6358,,,,,,,22,6,1171,,,,55,5,3554,17,7,1026,80,11,3877,190,5,4492,,,,29,4,1240,,,,4,3,54,,,,,,,,,,,,,22,5,889,37,8,2218,393,17,21821,29,6,1313,327,39,9638,73,13,2442,47,11,1304,51,8,1123,691,29,18449,78,8,1820,1254,43,25571,34,7,590,56,17,1193,333,41,11992,733,90,13153,322,28,5125,54,10,748,36,6,1315,127,13,2812,,,,239,3,3182,1764,55,43390,18,5,304,84,13,1548,91,14,1369,142,22,3767,19,5,974,,,,56,8,2491,,,,,,,,,,274,26,12597,93,11,4604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,5,545,17,5,1003,,,,135,4,5712,,,,620,7,25535,133,7,3255,,,,,,,,,,102,4,3741,231,17,13755,,,,,,,,,,617,50,31820,118,40,5870,48,21,2374,22,11,4025,40,23,4244,,,,208,50,9482,,,,120,38,3092,85,33,4772,50,26,2452,,,,85,11,2955,,,,15,3,1098,,,,182,42,9570,203,48,4017,797,39,97379,43,9,1168,37,19,2015,570,38,41605,13,4,1371,20,9,782,202,29,9084,153,6,9001,20,9,3899,,,,772,17,32737,11,4,442,12,4,676,613,11,42162,762,86,23797,7,4,121,43,5,1865,6235,3,597385,61,8,3834,398,11,11105,,,,,,,28,3,754,73,12,1099,,,,644,56,54277,376,47,21153,215,56,8494,313,18,16522,14,4,546,967,24,24662,,,,,,,,,,,,,754,6,25168,502,38,10876,227,6,4596,,,,786,31,15532,34,5,1258,,,,268,27,4631,,,,26,8,1053,16,9,1024,,,,,,,15,3,394,,,,,,,873,34,13924,451,31,6600,,,,,,,158,9,5198,36,4,870,5245,251,74567,366,59,12402,12,4,286,200,8,12391,27,12,732,154,40,2785,102,15,2899,53,7,1109,130,25,2557,1138,135,20957,51,9,1539,51,10,1378,43,5,763,60,16,2221
45005,Allendale County,9,-81.34,32.96,1068.66,0.0,0.0,,,,86,7,3868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,9,948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,3,1193,,,,,,,,,,45,3,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,5,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,3,1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,3,408,,,,,,,20,3,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,6,710,,,,,,,,,,,,,,,,,,,,,,,,,11,5,170,,,,,,,,,,,,
45071,Newberry County,38,-81.58,34.33,1676.37,0.0,0.0,,,,216,15,8933,,,,,,,,,,10,3,606,,,,,,,,,,,,,,,,24,11,837,60,7,5023,164,13,8506,,,,,,,,,,47,5,1439,194,19,8928,26,10,996,174,16,8008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421,3,26808,,,,207,7,11029,,,,9,3,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,4,6284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,4,2758,21,6,636,,,,,,,,,,143,4,9575,,,,,,,11,3,1220,,,,,,,2,3,106,62,5,2483,14,3,474,84,12,2304,,,,,,,,,,219,11,6964,31,4,825,159,10,2267,,,,,,,127,12,4090,294,35,4886,30,4,324,,,,,,,,,,,,,,,,306,11,7783,,,,9,3,137,,,,,,,,,,,,,,,,,,,,,,,,,170,9,8671,129,6,5824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,5,450,6,3,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,6,972,,,,,,,,,,62,10,2333,53,16,1726,6,3,132,,,,5,4,464,,,,52,18,1670,,,,12,5,539,4,4,114,11,8,205,9,3,509,,,,,,,,,,,,,30,11,1724,33,13,726,18,5,506,,,,,,,17,4,641,,,,9,3,175,34,8,1173,35,3,3436,,,,,,,211,6,4898,,,,,,,,,,104,19,2263,,,,,,,,,,,,,,,,,,,,,,,,,11,4,58,,,,126,13,6158,73,11,2898,40,10,1990,44,6,1867,,,,210,8,5895,,,,,,,,,,,,,,,,,,,,,,,,,65,3,1091,36,3,748,,,,110,9,1677,,,,,,,,,,,,,,,,,,,,,,,,,68,5,661,66,5,828,,,,,,,83,5,1864,,,,819,53,9799,83,24,3088,,,,38,7,1739,,,,8,3,145,31,7,877,14,3,264,,,,139,46,2118,,,,,,,,,,8,5,572
45073,Oconee County,78,-83.43,33.83,1744.58,0.0,0.0,,,,55,11,1673,,,,,,,,,,,,,,,,,,,1433,9,164607,,,,,,,125,54,4945,169,7,8741,89,9,3773,,,,52,4,2110,59,9,2806,280,37,11415,293,48,11222,80,18,2525,55,27,2448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,4,955,,,,62,5,1356,,,,,,,,,,,,,,,,,,,,,,452,5,23584,,,,,,,46,4,2407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,13,3551,,,,663,3,34885,,,,7,3,212,,,,,,,729,5,35615,,,,451,3,22611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,103,,,,,,,39,3,1617,7,3,706,,,,15,6,565,,,,75,12,3466,82,7,2707,,,,,,,,,,,,,,,,,,,,,,,,,7,3,265,3,3,317,203,12,8475,82,8,3372,113,15,2587,35,4,1019,37,6,900,13,5,249,582,23,19684,92,10,2376,767,23,13081,,,,15,12,435,218,20,7155,232,42,5040,51,5,641,30,3,311,,,,73,11,1507,,,,,,,443,22,11332,6,3,57,43,9,655,38,5,831,64,10,1628,14,7,518,,,,33,7,1190,,,,,,,,,,16,7,470,9,3,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,8,4092,,,,,,,,,,247,22,14460,39,17,1794,5,4,460,13,6,2413,58,18,4982,5,3,547,90,30,4284,,,,75,18,3685,65,48,3493,62,30,2124,,,,33,8,1288,,,,,,,,,,71,21,3106,98,29,3477,113,27,5572,16,3,896,23,7,947,29,24,2082,,,,,,,146,15,3550,59,7,4573,,,,,,,487,7,16383,24,8,1312,9,3,176,21,3,2915,233,59,7499,,,,,,,,,,,,,180,5,5688,,,,,,,,,,20,3,293,,,,216,30,14587,154,22,8492,157,32,5700,92,8,4049,,,,45,5,1559,,,,,,,,,,,,,,,,,,,140,5,2934,110,3,2614,100,11,1683,16,4,345,,,,160,9,2470,,,,,,,,,,,,,,,,,,,,,,,,,271,16,6517,69,9,1340,39,4,1492,,,,103,8,1568,15,7,198,1541,104,23395,168,40,4093,,,,22,5,606,9,3,295,149,23,2734,48,4,1740,,,,40,5,602,537,106,8588,,,,8,3,244,4,3,27,240,6,10427
45037,Edgefield County,27,-81.98,33.76,1313.31,0.0,0.0,,,,87,6,4962,,,,,,,,,,,,,,,,,,,38,3,3134,,,,,,,13,7,777,,,,,,,,,,,,,,,,11,3,376,44,10,1658,,,,105,14,4775,,,,,,,,,,,,,,,,,,,,,,525,5,24134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311,3,12034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,3,1570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,6,3888,,,,18,4,542,,,,,,,,,,,,,19,3,965,85,5,1258,,,,,,,37,3,1312,67,6,1018,,,,,,,,,,,,,,,,,,,50,7,805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,8,8309,,,,,,,,,,,,,7,3,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902,3,23478,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,6,1051,4,3,167,,,,,,,,,,,,,10,4,365,,,,6,5,218,5,3,160,,,,,,,,,,,,,,,,,,,7,5,171,,,,8,3,455,,,,,,,5,3,169,,,,,,,40,3,1674,,,,,,,,,,,,,,,,,,,,,,146,19,4545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,3,1018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,6,957,,,,,,,54,4,950,,,,,,,,,,,,,,,,,,,,,,,,,55,3,1076,30,4,510,,,,,,,,,,,,,204,19,2583,29,5,920,,,,,,,,,,,,,,,,,,,8,3,179,80,26,1443,,,,,,,,,,,,
45023,Chester County,32,-75.77,39.98,1518.21,0.0,0.0,,,,42,6,2797,,,,,,,,,,,,,,,,,,,12,6,1310,,,,,,,11,8,454,26,6,977,,,,,,,134,4,9065,,,,27,5,1299,49,10,2299,17,4,836,22,5,1660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,3,7605,,,,,,,,,,,,,,,,,,,,,,561,3,30934,,,,,,,,,,,,,,,,,,,,,,,,,157,8,7334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,1254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,8,1099,21,4,454,,,,,,,25,6,805,,,,181,7,2803,,,,,,,43,6,2225,154,31,3334,98,4,889,,,,,,,,,,,,,,,,257,12,6399,,,,,,,,,,8,5,226,,,,,,,,,,,,,,,,,,,42,12,1682,156,5,7398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177,6,15950,,,,,,,,,,73,9,3385,19,7,740,,,,,,,,,,,,,31,8,1418,,,,16,6,384,,,,3,3,128,,,,,,,,,,,,,,,,32,5,1307,28,8,335,42,5,2161,,,,,,,10,4,597,,,,,,,16,5,447,,,,,,,,,,,,,,,,,,,,,,41,14,2092,,,,8,3,579,,,,,,,,,,,,,,,,,,,,,,,,,23,3,1034,23,3,881,,,,62,6,2645,,,,45,4,2329,,,,,,,,,,,,,,,,17,4,664,,,,,,,39,5,998,,,,,,,85,10,1277,,,,,,,,,,,,,,,,,,,,,,,,,72,4,1677,57,8,1053,,,,,,,,,,,,,562,37,8470,52,14,1488,,,,,,,3,3,110,,,,,,,21,4,559,8,5,167,157,48,2448,,,,,,,,,,,,
45027,Clarendon County,34,-80.23,33.67,1801.63,4.8,0.02,,,,73,5,3716,,,,59,3,1660,105,3,777,,,,,,,,,,,,,,,,,,,6,6,198,,,,28,3,776,,,,,,,,,,,,,31,9,928,,,,27,8,986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,194,,,,,,,,,,,,,,,,,,,41,3,2144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,5,3195,,,,91,9,1803,,,,,,,,,,32,6,830,18,3,644,187,12,3046,,,,,,,66,8,2634,166,27,3332,27,6,326,,,,,,,,,,,,,,,,349,13,9274,,,,,,,,,,14,5,472,,,,,,,56,6,1843,,,,,,,,,,98,10,4968,37,4,1369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,10,5689,31,12,1309,,,,,,,25,3,1041,,,,38,13,1491,,,,8,6,205,,,,11,5,170,,,,,,,,,,,,,,,,40,8,1496,,,,13,4,192,,,,8,4,539,,,,,,,,,,9,3,317,,,,,,,,,,,,,,,,,,,,,,59,15,1062,,,,,,,,,,,,,91,4,1808,,,,,,,,,,,,,,,,21,5,1397,28,7,1479,37,3,1627,64,4,3520,,,,146,5,2646,,,,,,,,,,,,,,,,,,,,,,,,,143,5,1628,,,,,,,8,5,419,,,,,,,,,,,,,,,,,,,,,,,,,45,6,740,103,11,1347,25,4,503,,,,,,,,,,671,38,7668,22,8,718,,,,,,,,,,6,4,56,11,3,446,,,,14,3,121,145,34,2069,,,,,,,,,,100,3,2611
45029,Colleton County,38,-80.68,32.86,2786.26,0.0,0.0,,,,161,18,8912,20,4,889,,,,,,,144,6,4941,,,,,,,62,4,5365,,,,,,,50,15,1707,,,,,,,,,,,,,,,,71,12,1503,138,19,4705,9,3,123,204,15,10835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,3,4822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,4,1759,75,7,4073,,,,,,,,,,,,,,,,,,,,,,,,,41,4,2096,,,,54,6,2474,,,,104,9,2351,27,3,632,,,,13,4,143,80,7,2061,26,3,703,260,12,4560,,,,5,3,223,101,13,3058,321,37,6605,28,6,500,,,,,,,,,,,,,,,,432,12,11297,,,,6,3,49,22,3,250,34,8,1316,,,,,,,8,3,196,,,,,,,,,,78,7,3040,61,7,2070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,8,7287,,,,,,,,,,121,12,5920,52,18,2888,8,6,287,,,,,,,,,,60,16,2759,,,,29,12,882,37,18,1719,9,6,323,,,,15,5,645,,,,,,,,,,65,20,3112,24,7,1084,6,3,229,,,,,,,54,7,12773,,,,,,,16,8,638,,,,,,,,,,,,,,,,,,,,,,142,27,3598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,27,13140,42,8,1309,25,7,884,43,6,2405,,,,136,6,7056,,,,,,,,,,,,,,,,,,,,,,,,,95,5,1405,,,,,,,89,6,1835,,,,,,,,,,,,,,,,,,,,,,,,,105,10,3882,256,19,8244,,,,,,,,,,,,,1077,54,17071,52,15,1772,,,,,,,,,,,,,,,,,,,,,,119,33,1912,,,,,,,25,5,455,,,
