Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-1133,Est-1133,Pay-1133,Emp-1141,Est-1141,Pay-1141,Emp-1152,Est-1152,Pay-1152,Emp-2111,Est-2111,Pay-2111,Emp-2122,Est-2122,Pay-2122,Emp-2123,Est-2123,Pay-2123,Emp-2131,Est-2131,Pay-2131,Emp-2211,Est-2211,Pay-2211,Emp-2213,Est-2213,Pay-2213,Emp-2361,Est-2361,Pay-2361,Emp-2362,Est-2362,Pay-2362,Emp-2371,Est-2371,Pay-2371,Emp-2373,Est-2373,Pay-2373,Emp-2379,Est-2379,Pay-2379,Emp-2381,Est-2381,Pay-2381,Emp-2382,Est-2382,Pay-2382,Emp-2383,Est-2383,Pay-2383,Emp-2389,Est-2389,Pay-2389,Emp-3113,Est-3113,Pay-3113,Emp-3117,Est-3117,Pay-3117,Emp-3118,Est-3118,Pay-3118,Emp-3119,Est-3119,Pay-3119,Emp-3121,Est-3121,Pay-3121,Emp-3149,Est-3149,Pay-3149,Emp-3152,Est-3152,Pay-3152,Emp-3211,Est-3211,Pay-3211,Emp-3219,Est-3219,Pay-3219,Emp-3231,Est-3231,Pay-3231,Emp-3241,Est-3241,Pay-3241,Emp-3261,Est-3261,Pay-3261,Emp-3272,Est-3272,Pay-3272,Emp-3273,Est-3273,Pay-3273,Emp-3323,Est-3323,Pay-3323,Emp-3324,Est-3324,Pay-3324,Emp-3327,Est-3327,Pay-3327,Emp-3328,Est-3328,Pay-3328,Emp-3329,Est-3329,Pay-3329,Emp-3345,Est-3345,Pay-3345,Emp-3363,Est-3363,Pay-3363,Emp-3364,Est-3364,Pay-3364,Emp-3366,Est-3366,Pay-3366,Emp-3371,Est-3371,Pay-3371,Emp-3391,Est-3391,Pay-3391,Emp-3399,Est-3399,Pay-3399,Emp-4231,Est-4231,Pay-4231,Emp-4232,Est-4232,Pay-4232,Emp-4233,Est-4233,Pay-4233,Emp-4234,Est-4234,Pay-4234,Emp-4235,Est-4235,Pay-4235,Emp-4236,Est-4236,Pay-4236,Emp-4237,Est-4237,Pay-4237,Emp-4238,Est-4238,Pay-4238,Emp-4239,Est-4239,Pay-4239,Emp-4241,Est-4241,Pay-4241,Emp-4242,Est-4242,Pay-4242,Emp-4244,Est-4244,Pay-4244,Emp-4246,Est-4246,Pay-4246,Emp-4247,Est-4247,Pay-4247,Emp-4248,Est-4248,Pay-4248,Emp-4249,Est-4249,Pay-4249,Emp-4251,Est-4251,Pay-4251,Emp-4411,Est-4411,Pay-4411,Emp-4412,Est-4412,Pay-4412,Emp-4413,Est-4413,Pay-4413,Emp-4421,Est-4421,Pay-4421,Emp-4422,Est-4422,Pay-4422,Emp-4431,Est-4431,Pay-4431,Emp-4441,Est-4441,Pay-4441,Emp-4442,Est-4442,Pay-4442,Emp-4451,Est-4451,Pay-4451,Emp-4452,Est-4452,Pay-4452,Emp-4453,Est-4453,Pay-4453,Emp-4461,Est-4461,Pay-4461,Emp-4471,Est-4471,Pay-4471,Emp-4481,Est-4481,Pay-4481,Emp-4482,Est-4482,Pay-4482,Emp-4483,Est-4483,Pay-4483,Emp-4511,Est-4511,Pay-4511,Emp-4512,Est-4512,Pay-4512,Emp-4523,Est-4523,Pay-4523,Emp-4531,Est-4531,Pay-4531,Emp-4532,Est-4532,Pay-4532,Emp-4533,Est-4533,Pay-4533,Emp-4539,Est-4539,Pay-4539,Emp-4541,Est-4541,Pay-4541,Emp-4543,Est-4543,Pay-4543,Emp-4811,Est-4811,Pay-4811,Emp-4812,Est-4812,Pay-4812,Emp-4831,Est-4831,Pay-4831,Emp-4832,Est-4832,Pay-4832,Emp-4841,Est-4841,Pay-4841,Emp-4842,Est-4842,Pay-4842,Emp-4853,Est-4853,Pay-4853,Emp-4854,Est-4854,Pay-4854,Emp-4859,Est-4859,Pay-4859,Emp-4861,Est-4861,Pay-4861,Emp-4871,Est-4871,Pay-4871,Emp-4872,Est-4872,Pay-4872,Emp-4879,Est-4879,Pay-4879,Emp-4881,Est-4881,Pay-4881,Emp-4883,Est-4883,Pay-4883,Emp-4884,Est-4884,Pay-4884,Emp-4885,Est-4885,Pay-4885,Emp-4921,Est-4921,Pay-4921,Emp-4922,Est-4922,Pay-4922,Emp-4931,Est-4931,Pay-4931,Emp-5111,Est-5111,Pay-5111,Emp-5112,Est-5112,Pay-5112,Emp-5121,Est-5121,Pay-5121,Emp-5151,Est-5151,Pay-5151,Emp-5173,Est-5173,Pay-5173,Emp-5174,Est-5174,Pay-5174,Emp-5179,Est-5179,Pay-5179,Emp-5182,Est-5182,Pay-5182,Emp-5191,Est-5191,Pay-5191,Emp-5221,Est-5221,Pay-5221,Emp-5222,Est-5222,Pay-5222,Emp-5223,Est-5223,Pay-5223,Emp-5231,Est-5231,Pay-5231,Emp-5239,Est-5239,Pay-5239,Emp-5241,Est-5241,Pay-5241,Emp-5242,Est-5242,Pay-5242,Emp-5259,Est-5259,Pay-5259,Emp-5311,Est-5311,Pay-5311,Emp-5312,Est-5312,Pay-5312,Emp-5313,Est-5313,Pay-5313,Emp-5321,Est-5321,Pay-5321,Emp-5322,Est-5322,Pay-5322,Emp-5323,Est-5323,Pay-5323,Emp-5324,Est-5324,Pay-5324,Emp-5411,Est-5411,Pay-5411,Emp-5412,Est-5412,Pay-5412,Emp-5413,Est-5413,Pay-5413,Emp-5414,Est-5414,Pay-5414,Emp-5415,Est-5415,Pay-5415,Emp-5416,Est-5416,Pay-5416,Emp-5417,Est-5417,Pay-5417,Emp-5418,Est-5418,Pay-5418,Emp-5419,Est-5419,Pay-5419,Emp-5511,Est-5511,Pay-5511,Emp-5611,Est-5611,Pay-5611,Emp-5612,Est-5612,Pay-5612,Emp-5613,Est-5613,Pay-5613,Emp-5614,Est-5614,Pay-5614,Emp-5615,Est-5615,Pay-5615,Emp-5616,Est-5616,Pay-5616,Emp-5617,Est-5617,Pay-5617,Emp-5619,Est-5619,Pay-5619,Emp-5621,Est-5621,Pay-5621,Emp-5622,Est-5622,Pay-5622,Emp-5629,Est-5629,Pay-5629,Emp-6111,Est-6111,Pay-6111,Emp-6113,Est-6113,Pay-6113,Emp-6114,Est-6114,Pay-6114,Emp-6115,Est-6115,Pay-6115,Emp-6116,Est-6116,Pay-6116,Emp-6117,Est-6117,Pay-6117,Emp-6211,Est-6211,Pay-6211,Emp-6212,Est-6212,Pay-6212,Emp-6213,Est-6213,Pay-6213,Emp-6214,Est-6214,Pay-6214,Emp-6215,Est-6215,Pay-6215,Emp-6216,Est-6216,Pay-6216,Emp-6219,Est-6219,Pay-6219,Emp-6221,Est-6221,Pay-6221,Emp-6231,Est-6231,Pay-6231,Emp-6232,Est-6232,Pay-6232,Emp-6233,Est-6233,Pay-6233,Emp-6239,Est-6239,Pay-6239,Emp-6241,Est-6241,Pay-6241,Emp-6242,Est-6242,Pay-6242,Emp-6243,Est-6243,Pay-6243,Emp-6244,Est-6244,Pay-6244,Emp-7111,Est-7111,Pay-7111,Emp-7112,Est-7112,Pay-7112,Emp-7113,Est-7113,Pay-7113,Emp-7115,Est-7115,Pay-7115,Emp-7121,Est-7121,Pay-7121,Emp-7132,Est-7132,Pay-7132,Emp-7139,Est-7139,Pay-7139,Emp-7211,Est-7211,Pay-7211,Emp-7212,Est-7212,Pay-7212,Emp-7213,Est-7213,Pay-7213,Emp-7223,Est-7223,Pay-7223,Emp-7224,Est-7224,Pay-7224,Emp-7225,Est-7225,Pay-7225,Emp-8111,Est-8111,Pay-8111,Emp-8112,Est-8112,Pay-8112,Emp-8113,Est-8113,Pay-8113,Emp-8114,Est-8114,Pay-8114,Emp-8121,Est-8121,Pay-8121,Emp-8122,Est-8122,Pay-8122,Emp-8123,Est-8123,Pay-8123,Emp-8129,Est-8129,Pay-8129,Emp-8131,Est-8131,Pay-8131,Emp-8132,Est-8132,Pay-8132,Emp-8133,Est-8133,Pay-8133,Emp-8134,Est-8134,Pay-8134,Emp-8139,Est-8139,Pay-8139
02016,Aleutians West Census Area,6,178.88,51.57,11746.24,0.0,0.0,,,,8,6,832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2240,5,85275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3,482,,,,,,,219,4,6035,,,,40,3,3080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,4,6174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,810,,,,167,4,16444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,6,10110,,,,21,3,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,6,3999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,6,1209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02060,Bristol Bay Borough,1,-156.88,58.74,1327.31,0.0,0.0,,,,0,3,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,8,28527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,5,1687,13,5,1092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,367,11,6,2065,24,10,3815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02150,Kodiak Island Borough,13,-153.36,57.54,18274.64,1.73,0.0,,,,31,86,6352,,,,,,,,,,,,,,,,,,,,,,30,14,1155,26,3,2186,,,,65,3,6127,,,,,,,33,5,1778,24,7,931,18,5,1094,,,,2212,16,70114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,3,1346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,11,1270,,,,34,3,1801,,,,,,,,,,,,,22,5,947,8,3,273,15,3,215,,,,,,,,,,,,,166,5,4962,,,,,,,,,,,,,,,,,,,,,,23,4,782,,,,,,,,,,,,,,,,2,4,59,,,,,,,62,3,2948,28,7,1573,60,5,3167,,,,,,,,,,,,,,,,,,,,,,,,,0,3,51,,,,,,,,,,,,,10,3,460,,,,,,,,,,,,,,,,,,,,,,22,4,1400,,,,,,,,,,,,,42,5,2307,,,,,,,,,,10,3,1149,,,,17,4,908,,,,8,5,544,9,3,374,,,,13,3,406,,,,,,,,,,14,7,442,20,7,804,6,3,306,,,,,,,10,3,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,7,1085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,8,5119,32,6,1563,31,9,1576,204,9,13558,,,,,,,,,,,,,,,,15,3,548,,,,,,,65,5,1586,,,,,,,,,,,,,,,,,,,,,,26,3,764,12,3,255,10,13,800,90,5,2958,14,12,1227,,,,,,,48,7,942,271,24,5884,35,5,1522,,,,37,7,2015,,,,,,,,,,,,,,,,97,12,2017,,,,,,,18,3,113,8,5,286
02188,Northwest Arctic Borough,8,-159.98,67.24,95249.4,2.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,9,2582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,4,7649,6,3,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,3,2340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,5,408,,,
02185,North Slope Borough,10,-153.82,69.53,233615.72,0.0,0.0,,,,,,,,,,,,,,,,,,,158,6,27180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,8,12251,,,,,,,,,,,,,,,,111,3,11211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,12,4745,,,,,,,,,,74,3,4638,,,,,,,,,,,,,,,,24,4,564,,,,,,,,,,,,,,,,,,,121,4,8173,,,,,,,,,,,,,,,,,,,,,,,,,132,4,21385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,10,5023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,3,1808,,,,,,,,,,,,,,,,12,4,1044,,,,,,,1118,4,94802,,,,,,,,,,,,,,,,,,,281,4,50430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,5,1833,,,,162,4,13055,192,9,5733,,,,52,8,1997,,,,,,,,,,,,,,,,,,,,,,,,,10,4,353,,,,,,,,,,,,
02050,Bethel Census Area,18,-162.31,60.39,109948.02,0.0,0.0,,,,17,7,768,,,,,,,,,,,,,,,,17,5,886,,,,6,5,345,,,,,,,,,,,,,,,,,,,,,,4,3,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583,22,11468,,,,,,,,,,76,9,2003,,,,,,,,,,,,,,,,198,13,2864,,,,,,,,,,,,,,,,,,,279,8,17224,,,,9,3,1588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,3,2932,,,,,,,,,,,,,22,3,1589,,,,,,,,,,,,,,,,,,,,,,30,5,1319,,,,,,,,,,,,,,,,,,,11,3,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3,150,26,13,1526,,,,,,,,,,47,5,885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,3,715,10,4,247,,,,,,,,,,,,,35,11,625,12,4,403,,,,51,16,1304,,,,,,,,,,,,,,,,9,4,217,,,,,,,28,4,266,,,
02220,Sitka City and Borough,9,-135.46,57.41,8302.41,0.0,0.0,,,,21,27,1002,,,,,,,,,,,,,,,,,,,,,,43,16,1604,,,,,,,,,,,,,,,,58,6,4884,10,4,391,23,6,4236,,,,343,7,17099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,3,4887,,,,,,,29,3,1506,,,,35,8,1345,,,,12,3,704,13,3,306,,,,,,,,,,14,6,945,,,,,,,,,,,,,56,3,3484,,,,13,5,1847,,,,,,,,,,,,,,,,,,,,,,,,,56,16,8857,,,,,,,3,3,423,,,,,,,,,,,,,,,,,,,,,,,,,13,3,377,14,4,886,,,,,,,,,,,,,53,5,2335,,,,,,,,,,4,3,762,,,,8,3,793,,,,14,6,1249,10,5,201,10,3,425,,,,,,,,,,,,,7,3,172,15,5,469,5,3,211,,,,,,,,,,,,,,,,13,5,426,39,3,4663,12,3,426,,,,,,,,,,,,,,,,23,5,671,7,3,246,,,,,,,,,,,,,,,,,,,,,,43,6,1516,,,,,,,21,3,1178,27,4,1079,106,5,9223,,,,,,,,,,,,,,,,,,,,,,,,,107,4,3541,,,,,,,34,4,731,,,,,,,,,,,,,13,3,581,,,,23,11,1610,72,10,2915,14,6,2216,,,,2,3,42,,,,221,18,5715,16,3,672,,,,,,,116,6,6160,,,,,,,,,,,,,17,9,447,,,,19,4,876,14,3,174,,,
02090,Fairbanks North Star Borough,99,-146.78,64.86,19255.08,1.92,0.03,17,3,295,0,3,47,,,,,,,696,4,76083,14,3,1352,30,9,3682,167,5,19181,164,7,16142,153,79,9192,384,36,30157,234,9,18400,202,13,43890,3,4,694,213,37,20507,621,79,59441,153,47,10071,179,42,16326,,,,,,,,,,,,,115,8,3169,33,3,1069,6,3,218,,,,11,5,515,33,5,1167,49,5,4108,,,,,,,24,7,3067,16,4,652,,,,16,5,601,,,,,,,,,,,,,,,,,,,,,,,,,18,4,705,55,4,3103,,,,23,6,1445,44,8,2230,10,3,455,76,8,6467,75,5,4346,135,13,11322,,,,,,,,,,133,8,7139,25,5,1604,84,5,4625,,,,,,,,,,391,9,23502,96,12,5165,303,25,13244,29,5,1221,71,6,2680,34,7,1001,600,28,23774,23,5,585,369,10,11638,47,12,1078,62,8,1306,140,18,5130,323,29,10805,151,17,3653,25,4,433,39,5,1478,315,21,4920,46,4,696,1006,4,32603,,,,103,14,3219,52,4,1277,185,23,7442,,,,136,15,6590,286,6,17241,200,9,11368,30,4,2477,,,,272,32,17629,462,32,30308,15,3,494,,,,,,,,,,67,3,3388,,,,,,,76,10,1859,,,,9,4,296,,,,106,4,4880,8,3,208,,,,,,,,,,,,,76,7,3684,256,25,21293,,,,,,,,,,,,,426,33,26679,25,6,1829,,,,18,5,1822,31,11,2102,10,5,358,108,29,6533,,,,283,50,21633,66,53,3813,77,24,4008,114,14,4188,20,6,615,,,,133,13,11652,163,32,10840,216,42,11124,384,52,33635,,,,155,24,11843,124,36,9632,37,10,2758,11,3,514,165,22,7535,128,9,9539,127,12,9690,397,12,30464,231,7,5900,28,11,1144,111,10,4723,34,6,1632,230,57,6551,20,6,1299,47,4,2781,,,,53,8,2930,112,4,3705,,,,,,,33,9,2119,111,22,2183,,,,748,61,82837,368,53,23972,352,69,19114,1174,22,83372,25,6,2761,,,,32,4,2573,,,,,,,765,20,23030,82,6,2427,17,3,621,411,35,16899,122,7,5001,23,3,783,304,25,8177,8,5,420,11,4,224,180,5,1784,16,6,551,21,8,441,111,10,1936,324,46,4750,714,30,28132,,,,,,,178,22,4536,179,20,2467,1944,163,43950,373,56,18680,,,,50,14,3200,11,10,538,175,38,5005,13,4,506,26,6,676,56,9,1228,313,48,7991,21,8,1232,39,11,1884,77,17,1757,52,18,2799
02170,Matanuska-Susitna Borough,105,-149.48,62.34,64751.77,0.0,0.0,3,3,133,1,7,214,28,3,220,,,,23,4,1676,,,,,,,144,3,15551,,,,275,115,15000,452,36,40891,138,21,21935,151,11,16099,53,4,4525,248,87,32670,607,101,47917,318,80,18047,391,57,27844,,,,,,,,,,15,3,428,18,4,1033,,,,,,,,,,18,4,694,11,3,214,,,,31,4,1537,,,,27,3,2681,326,3,34403,,,,36,5,1522,,,,7,4,208,,,,,,,,,,,,,5,3,250,,,,,,,11,3,540,,,,37,6,1832,,,,,,,10,5,938,31,3,1705,16,6,1208,7,3,192,,,,,,,31,4,988,16,5,1142,,,,,,,2,3,138,8,5,319,209,5,13838,91,15,4404,126,15,4638,20,6,816,42,10,1906,40,5,1449,580,26,20776,15,6,433,541,12,16808,27,3,852,78,11,2081,99,11,4641,204,17,6556,18,7,522,13,3,268,12,3,438,153,17,2397,,,,1071,7,31895,,,,49,18,1205,69,5,2184,160,30,6139,9,6,570,48,13,1918,,,,78,10,7270,,,,,,,51,9,3853,49,12,4162,20,3,305,43,5,900,,,,,,,,,,4,3,678,37,4,3426,33,14,1273,43,3,576,25,7,790,,,,53,8,2217,,,,,,,,,,,,,,,,16,3,856,281,19,26742,55,5,2778,,,,8,3,278,,,,319,25,17478,26,8,2187,8,3,388,5,4,532,22,10,2667,12,4,757,130,28,7018,,,,54,22,1786,61,30,1844,37,10,1433,,,,17,5,479,19,5,912,19,6,1431,63,16,3798,153,43,4945,181,46,15333,13,3,573,78,14,8363,136,24,7555,,,,6,5,298,176,14,6589,53,3,4687,90,10,5768,,,,109,4,3431,43,11,896,29,13,2053,64,3,3445,364,68,12030,8,4,315,58,5,3123,,,,50,14,4038,50,5,950,,,,,,,58,3,3839,156,18,3165,,,,530,74,50186,326,45,19532,553,83,27130,343,17,18878,54,10,3586,312,4,10453,7,3,279,,,,42,3,2931,177,30,5649,292,18,8559,201,5,4061,704,26,18956,36,6,1507,,,,323,25,7205,,,,5,4,240,,,,10,7,388,7,4,318,21,4,431,347,50,7895,387,41,18284,19,17,1012,,,,13,17,439,116,12,2268,1975,147,38867,225,42,11312,3,3,123,20,5,680,14,7,530,108,23,2482,10,4,241,12,5,167,77,19,1371,249,53,5682,44,7,2803,55,12,2850,68,16,1670,17,8,709
02130,Ketchikan Gateway Borough,14,-131.01,55.49,13381.06,1.86,0.0,73,5,4321,10,14,843,,,,,,,,,,,,,,,,,,,,,,43,22,2269,32,6,1697,,,,15,3,1482,3,3,402,2,5,172,96,8,6866,12,7,401,24,8,1199,,,,72,5,12642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,3,1454,,,,6,3,278,,,,35,5,2660,,,,264,4,8496,5,3,146,,,,,,,34,5,1047,43,6,1492,,,,12,21,6759,26,4,963,,,,165,4,5624,,,,59,21,2937,,,,17,10,1171,,,,,,,,,,102,4,9344,104,5,12576,,,,,,,18,5,803,,,,,,,,,,,,,48,7,2624,39,14,5155,10,7,1327,19,4,1330,93,11,14914,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,8,3408,,,,,,,,,,,,,163,11,10407,,,,,,,,,,,,,,,,29,4,1882,,,,30,18,796,7,5,548,,,,32,3,1186,,,,,,,,,,29,12,1582,27,7,1588,28,8,2010,,,,,,,0,4,192,,,,,,,,,,117,6,12099,77,7,6721,,,,12,3,166,,,,67,8,5894,,,,18,8,523,,,,,,,,,,,,,,,,,,,,,,,,,21,4,322,,,,5,3,232,40,5,1885,44,13,1935,14,5,429,,,,,,,,,,,,,,,,,,,,,,,,,211,9,6276,35,4,1233,,,,,,,22,3,1505,,,,,,,,,,,,,,,,30,18,1902,179,7,6353,21,7,2445,,,,,,,60,11,1811,276,32,6899,25,7,1194,,,,,,,,,,26,7,616,,,,,,,,,,48,9,872,,,,,,,18,6,281,27,10,970
