Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-1133,Est-1133,Pay-1133,Emp-1142,Est-1142,Pay-1142,Emp-1151,Est-1151,Pay-1151,Emp-1152,Est-1152,Pay-1152,Emp-2111,Est-2111,Pay-2111,Emp-2121,Est-2121,Pay-2121,Emp-2123,Est-2123,Pay-2123,Emp-2131,Est-2131,Pay-2131,Emp-2211,Est-2211,Pay-2211,Emp-2212,Est-2212,Pay-2212,Emp-2213,Est-2213,Pay-2213,Emp-2361,Est-2361,Pay-2361,Emp-2362,Est-2362,Pay-2362,Emp-2371,Est-2371,Pay-2371,Emp-2373,Est-2373,Pay-2373,Emp-2379,Est-2379,Pay-2379,Emp-2381,Est-2381,Pay-2381,Emp-2382,Est-2382,Pay-2382,Emp-2383,Est-2383,Pay-2383,Emp-2389,Est-2389,Pay-2389,Emp-3116,Est-3116,Pay-3116,Emp-3118,Est-3118,Pay-3118,Emp-3121,Est-3121,Pay-3121,Emp-3149,Est-3149,Pay-3149,Emp-3152,Est-3152,Pay-3152,Emp-3219,Est-3219,Pay-3219,Emp-3231,Est-3231,Pay-3231,Emp-3241,Est-3241,Pay-3241,Emp-3251,Est-3251,Pay-3251,Emp-3259,Est-3259,Pay-3259,Emp-3261,Est-3261,Pay-3261,Emp-3273,Est-3273,Pay-3273,Emp-3323,Est-3323,Pay-3323,Emp-3324,Est-3324,Pay-3324,Emp-3327,Est-3327,Pay-3327,Emp-3329,Est-3329,Pay-3329,Emp-3331,Est-3331,Pay-3331,Emp-3344,Est-3344,Pay-3344,Emp-3345,Est-3345,Pay-3345,Emp-3363,Est-3363,Pay-3363,Emp-3371,Est-3371,Pay-3371,Emp-3391,Est-3391,Pay-3391,Emp-3399,Est-3399,Pay-3399,Emp-4231,Est-4231,Pay-4231,Emp-4232,Est-4232,Pay-4232,Emp-4233,Est-4233,Pay-4233,Emp-4234,Est-4234,Pay-4234,Emp-4235,Est-4235,Pay-4235,Emp-4236,Est-4236,Pay-4236,Emp-4237,Est-4237,Pay-4237,Emp-4238,Est-4238,Pay-4238,Emp-4239,Est-4239,Pay-4239,Emp-4241,Est-4241,Pay-4241,Emp-4242,Est-4242,Pay-4242,Emp-4244,Est-4244,Pay-4244,Emp-4245,Est-4245,Pay-4245,Emp-4246,Est-4246,Pay-4246,Emp-4247,Est-4247,Pay-4247,Emp-4248,Est-4248,Pay-4248,Emp-4249,Est-4249,Pay-4249,Emp-4251,Est-4251,Pay-4251,Emp-4411,Est-4411,Pay-4411,Emp-4412,Est-4412,Pay-4412,Emp-4413,Est-4413,Pay-4413,Emp-4421,Est-4421,Pay-4421,Emp-4422,Est-4422,Pay-4422,Emp-4431,Est-4431,Pay-4431,Emp-4441,Est-4441,Pay-4441,Emp-4442,Est-4442,Pay-4442,Emp-4451,Est-4451,Pay-4451,Emp-4452,Est-4452,Pay-4452,Emp-4453,Est-4453,Pay-4453,Emp-4461,Est-4461,Pay-4461,Emp-4471,Est-4471,Pay-4471,Emp-4481,Est-4481,Pay-4481,Emp-4482,Est-4482,Pay-4482,Emp-4483,Est-4483,Pay-4483,Emp-4511,Est-4511,Pay-4511,Emp-4512,Est-4512,Pay-4512,Emp-4522,Est-4522,Pay-4522,Emp-4523,Est-4523,Pay-4523,Emp-4531,Est-4531,Pay-4531,Emp-4532,Est-4532,Pay-4532,Emp-4533,Est-4533,Pay-4533,Emp-4539,Est-4539,Pay-4539,Emp-4541,Est-4541,Pay-4541,Emp-4543,Est-4543,Pay-4543,Emp-4811,Est-4811,Pay-4811,Emp-4812,Est-4812,Pay-4812,Emp-4841,Est-4841,Pay-4841,Emp-4842,Est-4842,Pay-4842,Emp-4853,Est-4853,Pay-4853,Emp-4861,Est-4861,Pay-4861,Emp-4862,Est-4862,Pay-4862,Emp-4872,Est-4872,Pay-4872,Emp-4881,Est-4881,Pay-4881,Emp-4882,Est-4882,Pay-4882,Emp-4884,Est-4884,Pay-4884,Emp-4885,Est-4885,Pay-4885,Emp-4921,Est-4921,Pay-4921,Emp-4922,Est-4922,Pay-4922,Emp-4931,Est-4931,Pay-4931,Emp-5111,Est-5111,Pay-5111,Emp-5112,Est-5112,Pay-5112,Emp-5121,Est-5121,Pay-5121,Emp-5151,Est-5151,Pay-5151,Emp-5173,Est-5173,Pay-5173,Emp-5182,Est-5182,Pay-5182,Emp-5191,Est-5191,Pay-5191,Emp-5221,Est-5221,Pay-5221,Emp-5222,Est-5222,Pay-5222,Emp-5223,Est-5223,Pay-5223,Emp-5231,Est-5231,Pay-5231,Emp-5239,Est-5239,Pay-5239,Emp-5241,Est-5241,Pay-5241,Emp-5242,Est-5242,Pay-5242,Emp-5311,Est-5311,Pay-5311,Emp-5312,Est-5312,Pay-5312,Emp-5313,Est-5313,Pay-5313,Emp-5321,Est-5321,Pay-5321,Emp-5322,Est-5322,Pay-5322,Emp-5324,Est-5324,Pay-5324,Emp-5331,Est-5331,Pay-5331,Emp-5411,Est-5411,Pay-5411,Emp-5412,Est-5412,Pay-5412,Emp-5413,Est-5413,Pay-5413,Emp-5414,Est-5414,Pay-5414,Emp-5415,Est-5415,Pay-5415,Emp-5416,Est-5416,Pay-5416,Emp-5417,Est-5417,Pay-5417,Emp-5418,Est-5418,Pay-5418,Emp-5419,Est-5419,Pay-5419,Emp-5511,Est-5511,Pay-5511,Emp-5611,Est-5611,Pay-5611,Emp-5612,Est-5612,Pay-5612,Emp-5613,Est-5613,Pay-5613,Emp-5614,Est-5614,Pay-5614,Emp-5615,Est-5615,Pay-5615,Emp-5616,Est-5616,Pay-5616,Emp-5617,Est-5617,Pay-5617,Emp-5619,Est-5619,Pay-5619,Emp-5621,Est-5621,Pay-5621,Emp-5629,Est-5629,Pay-5629,Emp-6111,Est-6111,Pay-6111,Emp-6113,Est-6113,Pay-6113,Emp-6114,Est-6114,Pay-6114,Emp-6115,Est-6115,Pay-6115,Emp-6116,Est-6116,Pay-6116,Emp-6117,Est-6117,Pay-6117,Emp-6211,Est-6211,Pay-6211,Emp-6212,Est-6212,Pay-6212,Emp-6213,Est-6213,Pay-6213,Emp-6214,Est-6214,Pay-6214,Emp-6215,Est-6215,Pay-6215,Emp-6216,Est-6216,Pay-6216,Emp-6219,Est-6219,Pay-6219,Emp-6221,Est-6221,Pay-6221,Emp-6222,Est-6222,Pay-6222,Emp-6231,Est-6231,Pay-6231,Emp-6232,Est-6232,Pay-6232,Emp-6233,Est-6233,Pay-6233,Emp-6239,Est-6239,Pay-6239,Emp-6241,Est-6241,Pay-6241,Emp-6242,Est-6242,Pay-6242,Emp-6243,Est-6243,Pay-6243,Emp-6244,Est-6244,Pay-6244,Emp-7111,Est-7111,Pay-7111,Emp-7113,Est-7113,Pay-7113,Emp-7115,Est-7115,Pay-7115,Emp-7121,Est-7121,Pay-7121,Emp-7139,Est-7139,Pay-7139,Emp-7211,Est-7211,Pay-7211,Emp-7212,Est-7212,Pay-7212,Emp-7223,Est-7223,Pay-7223,Emp-7224,Est-7224,Pay-7224,Emp-7225,Est-7225,Pay-7225,Emp-8111,Est-8111,Pay-8111,Emp-8112,Est-8112,Pay-8112,Emp-8113,Est-8113,Pay-8113,Emp-8114,Est-8114,Pay-8114,Emp-8121,Est-8121,Pay-8121,Emp-8122,Est-8122,Pay-8122,Emp-8123,Est-8123,Pay-8123,Emp-8129,Est-8129,Pay-8129,Emp-8131,Est-8131,Pay-8131,Emp-8132,Est-8132,Pay-8132,Emp-8133,Est-8133,Pay-8133,Emp-8134,Est-8134,Pay-8134,Emp-8139,Est-8139,Pay-8139
56005,Campbell County,47,-84.37,38.93,12451.41,1.79,0.02,,,,,,,,,,,,,279,19,35199,3569,11,352879,,,,1177,89,88152,350,11,35953,22,4,2002,12,3,884,43,20,2691,214,13,14592,345,21,27285,195,6,15693,,,,144,25,6753,389,46,29025,63,11,1868,416,30,27082,,,,,,,5,4,285,,,,,,,,,,13,5,613,,,,,,,,,,,,,33,3,2766,57,3,4427,,,,236,6,20583,,,,60,4,4095,,,,,,,,,,,,,,,,13,3,430,172,3,12659,,,,,,,2,3,324,,,,52,8,4416,,,,610,41,49442,22,3,1676,,,,,,,94,6,3497,,,,151,9,9397,91,4,5978,,,,,,,,,,236,11,12660,53,8,1979,236,15,12988,29,4,1154,26,5,998,27,5,849,328,11,10919,11,3,287,275,6,7649,,,,69,8,1601,69,8,2796,180,19,5257,51,8,751,,,,,,,92,11,1817,,,,,,,534,6,15521,16,5,255,39,5,819,23,3,355,39,9,1208,,,,36,11,1346,,,,33,3,2663,84,26,3898,322,30,23390,,,,57,6,6463,17,4,1799,,,,,,,147,3,7251,,,,,,,78,3,2913,,,,191,5,24351,,,,,,,,,,,,,190,10,9537,,,,,,,222,13,13066,18,5,1037,23,5,714,5,3,1250,12,6,1260,,,,80,15,5205,57,23,1617,37,29,1663,71,11,1482,20,4,406,18,3,590,137,8,13157,,,,101,27,5299,141,26,4832,179,27,11722,,,,61,8,3256,52,27,2435,,,,,,,105,13,4790,250,8,31071,8,5,620,,,,125,5,5380,41,3,1297,,,,137,6,4043,206,38,6159,12,3,660,,,,61,5,2886,,,,,,,,,,,,,28,8,420,,,,127,27,13469,123,17,7344,166,34,7770,32,6,1360,,,,,,,11,3,831,,,,,,,,,,,,,37,3,1007,,,,79,16,1919,,,,,,,84,12,1276,,,,,,,,,,,,,116,16,1937,401,27,7478,,,,10,5,156,83,9,1127,1630,73,34155,200,43,8529,,,,264,35,22428,,,,29,15,594,,,,37,5,726,,,,131,25,3121,,,,,,,28,9,616,22,7,557
56023,Lincoln County,19,-81.21,35.49,10601.32,0.0,0.0,,,,1,3,38,,,,,,,,,,,,,,,,77,8,5777,177,3,16640,,,,,,,191,59,8673,,,,19,5,1197,12,3,967,,,,80,20,3796,90,30,4883,86,28,3013,112,31,6651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,84,68,4,3225,8,3,275,,,,,,,,,,,,,94,7,3279,20,4,385,240,5,5280,,,,,,,22,5,935,135,15,3224,20,3,216,,,,,,,7,3,64,,,,,,,75,6,945,,,,,,,,,,3,3,92,5,4,158,18,25,1562,,,,,,,9,6,712,155,13,10189,,,,,,,20,3,1962,,,,39,3,2284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,7,5973,,,,,,,77,9,4451,,,,,,,,,,7,5,424,,,,26,8,799,24,13,634,8,15,525,7,4,401,,,,,,,,,,,,,32,13,1228,38,18,1126,41,9,1513,5,3,123,10,6,206,35,34,2110,,,,,,,35,10,901,,,,34,6,1822,,,,,,,,,,,,,24,3,891,82,26,2227,,,,22,3,841,12,3,571,,,,,,,,,,,,,,,,,,,,,,58,9,1674,47,13,1632,24,3,992,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,12,3492,,,,,,,23,6,216,,,,,,,,,,,,,51,14,1454,110,15,2497,,,,17,3,257,39,6,326,346,38,4114,72,19,2486,,,,5,4,256,,,,12,6,404,,,,,,,12,4,237,5,3,134,,,,,,,,,,16,4,565
56025,Natrona County,80,-106.85,42.95,13924.9,1.84,0.06,,,,,,,,,,,,,140,25,14020,,,,62,4,4450,1658,101,166982,95,8,9911,131,5,14893,15,3,909,162,76,6681,171,19,11330,372,13,37938,,,,,,,184,54,8139,1033,81,67988,158,39,5632,284,42,17833,,,,7,3,679,15,4,536,17,4,489,,,,41,5,1051,,,,,,,,,,33,3,2026,92,3,4453,85,3,7451,76,5,3990,58,3,4692,72,10,3735,107,7,6497,525,11,35681,,,,,,,27,3,1016,10,4,333,16,4,1015,31,5,780,199,15,10871,,,,70,11,3232,65,11,4626,73,7,5034,108,10,8228,71,10,4270,1391,80,113962,91,9,4442,16,3,805,,,,110,7,3898,,,,95,12,7693,113,8,7334,,,,49,6,1673,28,8,1477,379,23,21189,94,6,4033,214,22,7988,66,8,2595,72,11,1884,124,13,3642,498,23,19888,50,4,1415,442,8,12470,25,4,602,106,14,2465,193,25,7560,361,35,9130,258,26,4679,22,3,355,45,6,2555,231,24,5263,,,,167,4,3498,944,10,28360,27,5,700,57,8,1341,42,8,641,72,13,2120,27,9,620,57,14,2207,,,,,,,514,48,33900,376,41,23752,,,,99,7,10229,69,4,8145,,,,18,3,778,,,,92,6,4424,16,3,966,247,5,9541,,,,34,5,1243,87,3,3047,,,,,,,84,7,2122,223,20,10544,66,4,5769,,,,520,25,29882,54,13,3982,13,5,678,21,8,4158,60,24,4514,49,6,3554,189,60,9338,166,49,4553,72,45,3465,129,27,4203,26,7,764,90,8,5468,419,30,34404,8,3,386,198,52,13884,218,30,13554,526,64,52425,18,8,421,52,21,3857,304,66,22583,3,3,148,40,7,2333,264,24,14330,291,17,17831,99,14,4810,,,,258,8,7503,58,13,2257,33,6,1471,209,10,5774,544,101,14289,44,7,3389,,,,34,9,2529,79,3,2086,,,,10,4,433,26,7,1041,107,13,725,,,,889,80,101638,276,40,14044,456,73,20384,288,14,13303,76,8,6016,160,8,4099,162,12,6087,1594,3,100804,155,3,8648,432,4,16292,140,8,3705,155,4,4561,101,3,4518,286,28,9395,128,11,3907,57,4,891,258,36,4998,23,5,498,,,,,,,20,3,616,434,37,8120,571,22,10917,15,9,451,76,12,962,136,10,2258,2958,142,55663,322,63,14985,4,4,113,97,20,6467,,,,129,24,2946,,,,105,7,3269,23,10,277,383,57,7218,32,13,1561,24,8,779,101,16,2681,106,31,5181
56019,Johnson County,8,-97.36,32.38,10808.35,0.0,0.0,,,,,,,,,,,,,2,3,116,,,,,,,24,8,677,12,3,1102,,,,,,,29,19,1165,17,3,820,51,6,3000,,,,,,,34,10,1250,39,15,1994,6,4,195,49,14,3249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,6,3198,,,,,,,,,,41,4,1281,,,,77,4,1562,,,,22,4,361,,,,44,5,952,,,,,,,,,,,,,,,,,,,,,,,,,21,3,260,,,,1,3,45,7,5,163,13,5,664,,,,,,,20,5,969,42,7,2105,,,,,,,,,,,,,,,,,,,10,4,184,,,,,,,,,,,,,19,5,872,,,,,,,,,,,,,,,,14,3,1234,126,4,8084,4,4,320,,,,,,,10,7,599,7,4,156,34,8,1244,3,4,85,8,8,322,5,4,221,,,,,,,,,,,,,24,9,1149,61,14,1083,65,10,4000,,,,23,15,1442,78,24,5287,,,,,,,40,8,1187,,,,4,3,221,,,,,,,121,4,1527,,,,,,,21,10,1007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,5,1274,20,8,758,,,,,,,,,,,,,,,,,,,,,,,,,26,4,765,,,,32,5,897,,,,,,,33,8,588,,,,,,,0,4,244,,,,54,9,723,83,14,1945,25,7,1789,0,3,8,22,4,270,218,23,3393,47,8,2156,,,,4,3,177,,,,21,3,359,,,,,,,6,3,235,27,9,572,,,,,,,,,,16,4,215
56021,Laramie County,98,-104.73,41.27,6960.29,2.21,0.23,,,,,,,10,3,295,,,,40,8,5635,,,,,,,326,14,25269,188,10,16716,,,,,,,249,91,9924,232,21,13609,130,16,6918,311,4,21973,,,,373,58,18591,634,65,36109,239,53,9100,270,43,15300,,,,,,,36,4,805,,,,,,,,,,,,,333,4,32558,31,4,1506,,,,,,,48,4,4014,96,5,5772,,,,,,,189,5,9841,,,,62,3,2232,,,,,,,,,,,,,52,5,1917,131,7,6784,4,3,333,33,5,2893,29,10,1945,17,4,570,14,5,907,28,7,1512,159,16,11864,46,11,1301,9,3,425,7,4,809,174,10,7428,21,4,983,88,8,5589,91,5,3243,102,4,6666,9,4,569,13,8,844,457,16,21278,111,7,3679,235,25,7259,45,9,2198,78,9,1976,71,14,1741,610,22,21992,70,4,1749,428,6,13720,,,,168,10,3474,193,23,6418,574,40,14771,1016,28,40095,70,10,961,34,6,878,185,17,3067,37,4,605,212,4,4434,979,15,28364,28,5,368,50,6,949,104,7,1667,112,21,3475,123,38,6213,50,20,2568,20,5,513,,,,646,57,37945,290,34,16011,,,,,,,,,,4,3,138,,,,28,3,1683,16,7,683,6,4,499,164,5,6062,27,4,1587,1182,7,54050,215,7,6768,102,12,7924,52,7,3396,48,4,1529,546,28,34525,162,11,8706,18,9,820,622,45,39248,118,17,8991,73,12,5115,64,16,4821,64,41,3492,336,10,21298,198,64,11492,207,67,7365,120,47,6358,126,37,5432,18,7,870,62,10,2431,173,19,13169,,,,433,151,27004,224,53,11270,237,51,15869,4,4,182,362,87,28764,854,189,47088,5,3,198,60,19,3977,360,50,15191,110,19,8265,81,28,3290,44,4,4212,654,17,19101,35,16,1465,18,7,944,71,12,3656,516,86,14416,36,11,1922,77,7,3493,29,5,1504,155,3,5335,9,3,166,10,4,229,29,7,997,106,21,1825,10,7,1062,645,69,57961,343,43,18487,519,78,21639,199,14,8293,104,8,12389,74,7,2236,207,9,6695,,,,,,,463,3,17314,445,15,12472,215,5,5147,,,,499,53,11808,53,7,1773,,,,341,32,6515,8,3,359,,,,5,8,331,27,5,758,322,18,4656,723,43,16528,46,6,1486,81,11,2119,147,17,2374,3038,144,53965,406,67,16621,18,3,629,29,9,1492,16,6,485,152,41,3217,38,5,1171,53,5,590,111,22,3919,404,61,8709,11,3,598,108,20,5182,164,21,2893,110,36,6179
56001,Albany County,38,-73.98,42.6,11159.18,2.91,0.05,,,,,,,,,,,,,,,,,,,,,,9,3,210,24,5,2119,18,3,1529,,,,114,43,4515,97,8,5987,,,,,,,,,,118,18,6366,174,24,7986,59,17,2078,72,16,3549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,3,8381,,,,21,6,575,,,,9,3,188,,,,,,,21,3,901,24,4,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,4,5416,23,3,697,41,7,1393,,,,17,4,322,,,,87,11,3074,,,,231,4,4334,19,5,318,46,4,950,70,9,2500,296,19,6357,46,10,942,,,,,,,25,7,321,,,,,,,371,3,9890,,,,,,,29,3,531,23,8,498,,,,30,12,847,,,,,,,10,5,576,80,9,3525,,,,,,,,,,,,,,,,,,,34,6,1810,,,,35,3,1567,,,,,,,,,,,,,,,,25,4,925,44,12,1717,,,,,,,173,12,10043,11,3,425,8,3,493,5,3,280,18,6,1416,239,3,14341,57,19,2356,89,29,2042,21,18,854,38,9,1038,,,,11,3,368,,,,,,,114,41,4963,44,12,1281,254,27,19591,,,,102,13,6566,128,31,6229,79,10,5074,,,,84,12,2627,,,,20,5,669,,,,63,4,1225,31,4,910,,,,6,5,735,124,19,3223,,,,,,,13,4,461,,,,,,,,,,,,,75,10,741,,,,223,21,18024,73,12,3441,127,37,4764,102,11,4861,,,,57,3,1362,,,,,,,,,,,,,,,,89,3,2181,,,,133,17,1869,,,,,,,238,17,5601,,,,,,,,,,,,,180,15,1860,330,22,6042,34,4,1319,42,3,425,95,9,1105,1409,72,21918,93,27,3194,,,,,,,9,4,400,39,12,672,,,,101,3,3242,10,4,189,139,30,2560,10,5,816,8,3,420,43,11,522,13,4,631
56009,Converse County,14,-105.5,43.02,11044.02,0.0,0.0,,,,,,,,,,,,,115,5,14756,,,,,,,471,28,39486,240,10,22605,15,3,1439,,,,13,6,554,35,3,1410,524,11,47685,,,,,,,17,5,533,80,10,4923,5,3,44,23,9,1411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3,3236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,6,1226,,,,,,,,,,32,4,1150,15,3,504,91,5,2760,,,,34,5,572,,,,116,7,2613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,5,868,,,,,,,31,16,1981,38,12,2686,,,,,,,29,4,4977,,,,,,,,,,,,,4,3,107,,,,,,,,,,,,,,,,,,,,,,22,5,687,,,,,,,79,5,4004,,,,,,,,,,8,5,464,,,,22,5,833,32,11,744,10,6,329,,,,,,,,,,,,,,,,11,5,490,34,9,1753,25,4,1789,,,,,,,6,5,195,,,,,,,29,5,1130,,,,,,,,,,,,,,,,,,,,,,19,7,278,,,,73,3,6255,198,4,22041,,,,,,,,,,,,,,,,,,,,,,33,6,1262,40,7,2595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,3,762,,,,,,,,,,,,,42,4,464,160,10,2995,,,,,,,44,5,764,263,19,4641,48,15,2052,,,,13,3,566,,,,17,5,377,,,,,,,,,,35,11,720,,,,,,,25,4,478,,,
56027,Niobrara County,2,-104.46,43.01,6808.46,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,249,,,,8,3,475,,,,,,,,,,,,,,,,2,3,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,3,846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,3,1430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5,426,,,,,,,,,,27,4,319,,,,,,,8,3,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56029,Park County,29,-105.76,39.11,18039.71,2.0,0.0,,,,,,,,,,,,,77,7,7072,,,,,,,91,13,6185,,,,24,3,1879,,,,136,58,5391,63,8,3559,13,6,763,,,,,,,116,28,5026,200,40,9514,85,25,3221,104,23,5220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,4,1362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,509,64,8,3307,,,,,,,,,,53,5,1917,28,3,1447,,,,,,,,,,26,3,1686,,,,205,12,8121,24,3,912,88,14,3078,10,4,385,13,6,352,11,4,172,132,18,4617,59,5,2216,196,5,6442,19,5,319,42,6,855,29,6,1566,92,16,2339,165,8,3657,,,,9,4,363,57,9,946,,,,,,,303,4,8824,12,5,178,20,7,481,,,,25,9,626,14,3,326,38,9,1365,,,,,,,59,9,2856,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,3,3174,,,,,,,79,3,2324,,,,28,5,316,24,3,1092,97,14,4122,19,3,2027,,,,236,17,13318,,,,,,,11,7,763,12,7,1594,18,5,624,125,16,2361,45,23,795,37,26,1299,12,10,344,,,,,,,50,4,2809,,,,54,17,3980,95,13,3649,67,13,4574,7,4,87,3,4,200,37,30,2224,4,3,182,,,,72,18,2273,16,3,589,4,8,252,,,,,,,22,5,681,1,3,69,,,,123,35,4643,,,,,,,42,4,1151,,,,,,,,,,,,,27,4,129,,,,163,21,14118,101,16,4084,165,36,6494,109,9,4453,,,,,,,16,5,1077,,,,,,,,,,74,4,2024,19,3,484,,,,54,12,1361,61,3,1072,,,,100,16,3302,,,,,,,26,9,1308,160,3,5669,108,32,1857,879,36,47245,21,14,1754,45,9,464,,,,817,59,15160,77,27,3553,,,,18,5,826,10,5,100,33,11,592,,,,7,3,126,37,9,722,147,27,2577,,,,20,7,551,62,13,987,16,5,669
56039,Teton County,23,-112.26,47.85,10924.38,1.6,0.01,,,,,,,19,4,806,5,3,182,,,,,,,,,,,,,,,,,,,,,,633,125,40902,67,14,4007,97,3,8872,,,,,,,363,31,23685,402,61,22710,242,47,14821,166,29,11048,,,,33,3,1280,55,3,1410,,,,4,3,181,,,,,,,,,,,,,,,,,,,,,,10,4,487,,,,,,,,,,,,,,,,,,,,,,8,3,261,,,,16,6,728,,,,,,,,,,,,,,,,,,,15,4,862,,,,6,4,208,,,,,,,31,5,1559,,,,,,,,,,32,3,1462,21,4,849,9,7,1566,131,4,6918,,,,38,3,1922,5,3,254,94,16,4292,7,5,553,128,14,7595,,,,565,10,20440,36,5,769,50,5,1414,36,8,1806,190,18,6192,168,22,5591,,,,48,9,1998,114,17,4122,51,8,1661,,,,116,3,3188,17,4,473,107,17,3433,12,3,649,65,26,4404,42,19,1884,58,10,2550,267,5,3598,,,,15,7,1275,58,10,2970,14,11,213,,,,,,,,,,51,3,2487,,,,36,5,902,,,,64,4,3139,,,,,,,79,10,3989,,,,89,13,4884,,,,53,10,3383,,,,32,8,4033,224,23,27408,11,3,1589,,,,5,3,870,125,54,13196,,,,74,23,5807,93,37,4537,268,85,22550,231,55,16115,100,11,5379,55,9,2328,20,6,1273,,,,157,81,13156,100,41,7417,303,53,21043,60,20,4192,109,39,9715,176,87,20681,30,5,1811,19,15,1059,51,32,2482,43,8,7092,113,24,8440,,,,64,5,2079,27,9,715,50,10,3504,4,3,205,454,95,24664,4,6,269,34,3,1955,,,,354,6,13704,,,,15,4,250,,,,192,28,5451,10,6,433,169,39,17064,74,13,3514,166,41,6588,70,6,3393,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,12,2110,51,6,2006,,,,65,16,2072,12,3,1243,51,6,2332,31,15,2268,66,5,3218,2525,78,54242,2384,53,93049,147,16,7848,177,13,4981,108,5,1927,2013,83,55553,94,22,5112,9,4,450,21,3,963,,,,86,28,2601,,,,115,6,4888,27,16,1030,122,17,3392,39,16,2596,97,28,5898,22,6,2137,64,9,3230
