Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-1131,Est-1131,Pay-1131,Emp-1133,Est-1133,Pay-1133,Emp-1141,Est-1141,Pay-1141,Emp-1142,Est-1142,Pay-1142,Emp-1151,Est-1151,Pay-1151,Emp-1152,Est-1152,Pay-1152,Emp-1153,Est-1153,Pay-1153,Emp-2111,Est-2111,Pay-2111,Emp-2121,Est-2121,Pay-2121,Emp-2123,Est-2123,Pay-2123,Emp-2131,Est-2131,Pay-2131,Emp-2211,Est-2211,Pay-2211,Emp-2212,Est-2212,Pay-2212,Emp-2213,Est-2213,Pay-2213,Emp-2361,Est-2361,Pay-2361,Emp-2362,Est-2362,Pay-2362,Emp-2371,Est-2371,Pay-2371,Emp-2372,Est-2372,Pay-2372,Emp-2373,Est-2373,Pay-2373,Emp-2379,Est-2379,Pay-2379,Emp-2381,Est-2381,Pay-2381,Emp-2382,Est-2382,Pay-2382,Emp-2383,Est-2383,Pay-2383,Emp-2389,Est-2389,Pay-2389,Emp-3111,Est-3111,Pay-3111,Emp-3112,Est-3112,Pay-3112,Emp-3113,Est-3113,Pay-3113,Emp-3114,Est-3114,Pay-3114,Emp-3115,Est-3115,Pay-3115,Emp-3116,Est-3116,Pay-3116,Emp-3117,Est-3117,Pay-3117,Emp-3118,Est-3118,Pay-3118,Emp-3119,Est-3119,Pay-3119,Emp-3121,Est-3121,Pay-3121,Emp-3132,Est-3132,Pay-3132,Emp-3133,Est-3133,Pay-3133,Emp-3141,Est-3141,Pay-3141,Emp-3149,Est-3149,Pay-3149,Emp-3152,Est-3152,Pay-3152,Emp-3159,Est-3159,Pay-3159,Emp-3162,Est-3162,Pay-3162,Emp-3169,Est-3169,Pay-3169,Emp-3211,Est-3211,Pay-3211,Emp-3212,Est-3212,Pay-3212,Emp-3219,Est-3219,Pay-3219,Emp-3222,Est-3222,Pay-3222,Emp-3231,Est-3231,Pay-3231,Emp-3241,Est-3241,Pay-3241,Emp-3251,Est-3251,Pay-3251,Emp-3252,Est-3252,Pay-3252,Emp-3253,Est-3253,Pay-3253,Emp-3254,Est-3254,Pay-3254,Emp-3255,Est-3255,Pay-3255,Emp-3256,Est-3256,Pay-3256,Emp-3259,Est-3259,Pay-3259,Emp-3261,Est-3261,Pay-3261,Emp-3262,Est-3262,Pay-3262,Emp-3271,Est-3271,Pay-3271,Emp-3272,Est-3272,Pay-3272,Emp-3273,Est-3273,Pay-3273,Emp-3274,Est-3274,Pay-3274,Emp-3279,Est-3279,Pay-3279,Emp-3311,Est-3311,Pay-3311,Emp-3312,Est-3312,Pay-3312,Emp-3313,Est-3313,Pay-3313,Emp-3314,Est-3314,Pay-3314,Emp-3315,Est-3315,Pay-3315,Emp-3321,Est-3321,Pay-3321,Emp-3322,Est-3322,Pay-3322,Emp-3323,Est-3323,Pay-3323,Emp-3324,Est-3324,Pay-3324,Emp-3325,Est-3325,Pay-3325,Emp-3326,Est-3326,Pay-3326,Emp-3327,Est-3327,Pay-3327,Emp-3328,Est-3328,Pay-3328,Emp-3329,Est-3329,Pay-3329,Emp-3331,Est-3331,Pay-3331,Emp-3332,Est-3332,Pay-3332,Emp-3333,Est-3333,Pay-3333,Emp-3334,Est-3334,Pay-3334,Emp-3335,Est-3335,Pay-3335,Emp-3336,Est-3336,Pay-3336,Emp-3339,Est-3339,Pay-3339,Emp-3341,Est-3341,Pay-3341,Emp-3342,Est-3342,Pay-3342,Emp-3343,Est-3343,Pay-3343,Emp-3344,Est-3344,Pay-3344,Emp-3345,Est-3345,Pay-3345,Emp-3346,Est-3346,Pay-3346,Emp-3351,Est-3351,Pay-3351,Emp-3352,Est-3352,Pay-3352,Emp-3353,Est-3353,Pay-3353,Emp-3359,Est-3359,Pay-3359,Emp-3362,Est-3362,Pay-3362,Emp-3363,Est-3363,Pay-3363,Emp-3364,Est-3364,Pay-3364,Emp-3365,Est-3365,Pay-3365,Emp-3366,Est-3366,Pay-3366,Emp-3369,Est-3369,Pay-3369,Emp-3371,Est-3371,Pay-3371,Emp-3372,Est-3372,Pay-3372,Emp-3379,Est-3379,Pay-3379,Emp-3391,Est-3391,Pay-3391,Emp-3399,Est-3399,Pay-3399,Emp-4231,Est-4231,Pay-4231,Emp-4232,Est-4232,Pay-4232,Emp-4233,Est-4233,Pay-4233,Emp-4234,Est-4234,Pay-4234,Emp-4235,Est-4235,Pay-4235,Emp-4236,Est-4236,Pay-4236,Emp-4237,Est-4237,Pay-4237,Emp-4238,Est-4238,Pay-4238,Emp-4239,Est-4239,Pay-4239,Emp-4241,Est-4241,Pay-4241,Emp-4242,Est-4242,Pay-4242,Emp-4243,Est-4243,Pay-4243,Emp-4244,Est-4244,Pay-4244,Emp-4245,Est-4245,Pay-4245,Emp-4246,Est-4246,Pay-4246,Emp-4247,Est-4247,Pay-4247,Emp-4248,Est-4248,Pay-4248,Emp-4249,Est-4249,Pay-4249,Emp-4251,Est-4251,Pay-4251,Emp-4411,Est-4411,Pay-4411,Emp-4412,Est-4412,Pay-4412,Emp-4413,Est-4413,Pay-4413,Emp-4421,Est-4421,Pay-4421,Emp-4422,Est-4422,Pay-4422,Emp-4431,Est-4431,Pay-4431,Emp-4441,Est-4441,Pay-4441,Emp-4442,Est-4442,Pay-4442,Emp-4451,Est-4451,Pay-4451,Emp-4452,Est-4452,Pay-4452,Emp-4453,Est-4453,Pay-4453,Emp-4461,Est-4461,Pay-4461,Emp-4471,Est-4471,Pay-4471,Emp-4481,Est-4481,Pay-4481,Emp-4482,Est-4482,Pay-4482,Emp-4483,Est-4483,Pay-4483,Emp-4511,Est-4511,Pay-4511,Emp-4512,Est-4512,Pay-4512,Emp-4522,Est-4522,Pay-4522,Emp-4523,Est-4523,Pay-4523,Emp-4531,Est-4531,Pay-4531,Emp-4532,Est-4532,Pay-4532,Emp-4533,Est-4533,Pay-4533,Emp-4539,Est-4539,Pay-4539,Emp-4541,Est-4541,Pay-4541,Emp-4542,Est-4542,Pay-4542,Emp-4543,Est-4543,Pay-4543,Emp-4811,Est-4811,Pay-4811,Emp-4812,Est-4812,Pay-4812,Emp-4831,Est-4831,Pay-4831,Emp-4832,Est-4832,Pay-4832,Emp-4841,Est-4841,Pay-4841,Emp-4842,Est-4842,Pay-4842,Emp-4851,Est-4851,Pay-4851,Emp-4852,Est-4852,Pay-4852,Emp-4853,Est-4853,Pay-4853,Emp-4854,Est-4854,Pay-4854,Emp-4855,Est-4855,Pay-4855,Emp-4859,Est-4859,Pay-4859,Emp-4861,Est-4861,Pay-4861,Emp-4862,Est-4862,Pay-4862,Emp-4869,Est-4869,Pay-4869,Emp-4871,Est-4871,Pay-4871,Emp-4872,Est-4872,Pay-4872,Emp-4881,Est-4881,Pay-4881,Emp-4882,Est-4882,Pay-4882,Emp-4883,Est-4883,Pay-4883,Emp-4884,Est-4884,Pay-4884,Emp-4885,Est-4885,Pay-4885,Emp-4889,Est-4889,Pay-4889,Emp-4921,Est-4921,Pay-4921,Emp-4922,Est-4922,Pay-4922,Emp-4931,Est-4931,Pay-4931,Emp-5111,Est-5111,Pay-5111,Emp-5112,Est-5112,Pay-5112,Emp-5121,Est-5121,Pay-5121,Emp-5122,Est-5122,Pay-5122,Emp-5151,Est-5151,Pay-5151,Emp-5152,Est-5152,Pay-5152,Emp-5173,Est-5173,Pay-5173,Emp-5174,Est-5174,Pay-5174,Emp-5179,Est-5179,Pay-5179,Emp-5182,Est-5182,Pay-5182,Emp-5191,Est-5191,Pay-5191,Emp-5211,Est-5211,Pay-5211,Emp-5221,Est-5221,Pay-5221,Emp-5222,Est-5222,Pay-5222,Emp-5223,Est-5223,Pay-5223,Emp-5231,Est-5231,Pay-5231,Emp-5239,Est-5239,Pay-5239,Emp-5241,Est-5241,Pay-5241,Emp-5242,Est-5242,Pay-5242,Emp-5259,Est-5259,Pay-5259,Emp-5311,Est-5311,Pay-5311,Emp-5312,Est-5312,Pay-5312,Emp-5313,Est-5313,Pay-5313,Emp-5321,Est-5321,Pay-5321,Emp-5322,Est-5322,Pay-5322,Emp-5323,Est-5323,Pay-5323,Emp-5324,Est-5324,Pay-5324,Emp-5331,Est-5331,Pay-5331,Emp-5411,Est-5411,Pay-5411,Emp-5412,Est-5412,Pay-5412,Emp-5413,Est-5413,Pay-5413,Emp-5414,Est-5414,Pay-5414,Emp-5415,Est-5415,Pay-5415,Emp-5416,Est-5416,Pay-5416,Emp-5417,Est-5417,Pay-5417,Emp-5418,Est-5418,Pay-5418,Emp-5419,Est-5419,Pay-5419,Emp-5511,Est-5511,Pay-5511,Emp-5611,Est-5611,Pay-5611,Emp-5612,Est-5612,Pay-5612,Emp-5613,Est-5613,Pay-5613,Emp-5614,Est-5614,Pay-5614,Emp-5615,Est-5615,Pay-5615,Emp-5616,Est-5616,Pay-5616,Emp-5617,Est-5617,Pay-5617,Emp-5619,Est-5619,Pay-5619,Emp-5621,Est-5621,Pay-5621,Emp-5622,Est-5622,Pay-5622,Emp-5629,Est-5629,Pay-5629,Emp-6111,Est-6111,Pay-6111,Emp-6112,Est-6112,Pay-6112,Emp-6113,Est-6113,Pay-6113,Emp-6114,Est-6114,Pay-6114,Emp-6115,Est-6115,Pay-6115,Emp-6116,Est-6116,Pay-6116,Emp-6117,Est-6117,Pay-6117,Emp-6211,Est-6211,Pay-6211,Emp-6212,Est-6212,Pay-6212,Emp-6213,Est-6213,Pay-6213,Emp-6214,Est-6214,Pay-6214,Emp-6215,Est-6215,Pay-6215,Emp-6216,Est-6216,Pay-6216,Emp-6219,Est-6219,Pay-6219,Emp-6221,Est-6221,Pay-6221,Emp-6222,Est-6222,Pay-6222,Emp-6223,Est-6223,Pay-6223,Emp-6231,Est-6231,Pay-6231,Emp-6232,Est-6232,Pay-6232,Emp-6233,Est-6233,Pay-6233,Emp-6239,Est-6239,Pay-6239,Emp-6241,Est-6241,Pay-6241,Emp-6242,Est-6242,Pay-6242,Emp-6243,Est-6243,Pay-6243,Emp-6244,Est-6244,Pay-6244,Emp-7111,Est-7111,Pay-7111,Emp-7112,Est-7112,Pay-7112,Emp-7113,Est-7113,Pay-7113,Emp-7114,Est-7114,Pay-7114,Emp-7115,Est-7115,Pay-7115,Emp-7121,Est-7121,Pay-7121,Emp-7131,Est-7131,Pay-7131,Emp-7132,Est-7132,Pay-7132,Emp-7139,Est-7139,Pay-7139,Emp-7211,Est-7211,Pay-7211,Emp-7212,Est-7212,Pay-7212,Emp-7213,Est-7213,Pay-7213,Emp-7223,Est-7223,Pay-7223,Emp-7224,Est-7224,Pay-7224,Emp-7225,Est-7225,Pay-7225,Emp-8111,Est-8111,Pay-8111,Emp-8112,Est-8112,Pay-8112,Emp-8113,Est-8113,Pay-8113,Emp-8114,Est-8114,Pay-8114,Emp-8121,Est-8121,Pay-8121,Emp-8122,Est-8122,Pay-8122,Emp-8123,Est-8123,Pay-8123,Emp-8129,Est-8129,Pay-8129,Emp-8131,Est-8131,Pay-8131,Emp-8132,Est-8132,Pay-8132,Emp-8133,Est-8133,Pay-8133,Emp-8134,Est-8134,Pay-8134,Emp-8139,Est-8139,Pay-8139
48373,Polk County,48,-94.82,30.76,2874.09,0.0,0.0,,,,121,22,5742,,,,,,,,,,,,,,,,,,,,,,,,,32,5,2058,,,,,,,63,10,2437,33,11,1071,65,7,3547,55,3,3365,3,3,103,,,,,,,84,12,1734,118,19,3896,,,,189,18,12803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047,3,59865,107,3,3008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,3,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,6,4910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,5,689,103,7,6080,25,3,950,80,12,2485,,,,21,4,604,,,,270,9,8112,41,8,1302,291,9,6551,,,,,,,50,6,1543,171,27,3224,69,6,800,,,,,,,12,3,313,,,,,,,458,15,11456,7,3,190,,,,,,,6,4,152,,,,,,,4,3,434,,,,,,,,,,,,,65,8,2690,33,9,1113,,,,,,,,,,,,,,,,,,,,,,34,3,3250,,,,,,,,,,,,,,,,,,,8,3,277,,,,,,,,,,,,,,,,24,3,648,,,,,,,,,,,,,,,,129,11,7560,,,,,,,,,,,,,,,,242,6,9079,22,7,851,,,,,,,13,8,857,22,4,1374,40,14,1593,,,,24,8,459,,,,15,9,414,3,3,279,17,4,742,,,,,,,,,,24,13,772,81,14,3411,11,8,366,,,,16,11,1359,31,21,1415,,,,5,3,220,38,6,1508,33,5,1496,54,5,3246,,,,,,,,,,,,,,,,127,21,3689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,27,8646,72,8,2527,38,7,1761,66,3,2702,,,,101,7,4243,44,3,2061,,,,,,,,,,399,5,11567,,,,49,3,939,,,,85,6,1378,,,,,,,10,5,300,,,,,,,,,,,,,,,,,,,,,,,,,36,7,501,77,9,910,4,3,108,,,,72,5,1064,,,,881,49,14434,66,19,2281,,,,,,,,,,12,4,292,28,4,713,9,3,149,,,,282,32,5872,,,,,,,72,3,1905,51,9,736
48391,Refugio County,7,-97.24,28.32,2034.6,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,111,7,12852,,,,,,,273,15,16641,,,,,,,,,,,,,,,,41,4,1577,,,,,,,,,,,,,,,,,,,132,5,8768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,4,2417,,,,,,,,,,143,7,2852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,3,2691,,,,,,,,,,,,,,,,,,,,,,16,3,1330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,5,1069,,,,,,,,,,,,,,,,,,,,,,23,5,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,3,2236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,15,3093,,,,,,,,,,,,,,,,,,,,,,,,,27,8,473,,,,,,,,,,,,
48055,Caldwell County,41,-97.6,29.83,1417.08,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,46,12,2190,,,,,,,76,7,3469,,,,,,,20,4,923,23,11,1174,20,3,1363,74,5,4296,,,,,,,,,,164,18,6300,74,21,2551,49,10,2649,187,15,8721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,525,,,,,,,,,,,,,,,,,,,,,,19,3,1643,,,,,,,,,,85,7,4756,,,,45,5,966,,,,,,,,,,24,5,996,37,7,949,274,6,7979,,,,14,3,175,38,4,1374,381,23,9758,7,3,106,,,,,,,,,,,,,,,,205,5,5514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,5,1108,,,,,,,,,,,,,255,3,4040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,661,,,,,,,,,,,,,,,,102,7,4780,28,10,1032,,,,,,,,,,,,,45,11,1910,,,,26,11,677,9,4,177,10,4,107,,,,20,4,676,,,,,,,,,,24,9,791,24,9,549,13,5,244,,,,,,,5,6,325,,,,,,,12,6,1297,8,3,482,,,,152,3,4964,,,,,,,,,,,,,46,12,1006,,,,,,,,,,,,,37,3,1793,,,,,,,,,,,,,44,7,692,,,,256,18,20989,62,9,2886,34,12,1635,37,3,1964,,,,,,,,,,,,,,,,,,,306,5,8793,86,5,1566,34,4,569,,,,20,7,573,,,,,,,99,9,1684,,,,,,,,,,,,,,,,,,,,,,,,,2,3,501,39,6,557,18,4,464,,,,25,4,658,,,,693,49,13586,85,16,3129,,,,,,,,,,35,4,652,10,3,66,8,3,143,5,4,83,121,31,2084,,,,,,,7,3,169,17,4,441
48501,Yoakum County,9,-102.83,33.15,2072.01,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,206,6,27670,,,,,,,424,13,30278,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,186,53,6,4132,,,,36,5,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,7,10329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,5,1143,,,,,,,,,,22,5,494,,,,87,3,1583,,,,,,,,,,58,4,1406,,,,,,,,,,,,,,,,,,,21,3,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,11,6256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,7,2586,,,,,,,,,,12,3,281,,,,13,4,296,,,,,,,,,,,,,,,,,,,,,,66,3,3101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,3,321,,,,,,,,,,,,,132,19,2044,,,,,,,32,5,1768,,,,,,,,,,,,,,,,38,8,737,,,,,,,,,,,,
48467,Van Zandt County,54,-95.83,32.54,2226.39,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,9,5224,,,,,,,31,11,1406,38,11,4062,133,13,5804,179,9,11606,,,,,,,,,,81,19,3615,597,44,30937,68,15,2068,46,15,3120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,130,,,,,,,,,,,,,,,,,,,44,3,907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,3,10350,,,,,,,,,,25,3,1092,,,,98,3,2684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,3,83,,,,,,,,,,,,,32,4,1595,,,,,,,100,7,6658,21,5,1212,,,,,,,,,,,,,,,,,,,,,,,,,63,5,1999,27,5,2178,51,7,2003,55,6,2727,72,14,1681,,,,38,4,961,,,,92,8,3655,36,5,896,298,8,7478,,,,,,,73,8,2272,259,33,4026,39,7,879,,,,,,,,,,,,,,,,328,9,9351,12,6,206,,,,,,,19,3,417,13,6,360,,,,29,5,942,,,,,,,,,,,,,191,18,7227,9,5,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,10,2654,,,,,,,,,,,,,,,,163,19,6591,7,3,344,,,,,,,9,5,714,,,,54,18,2498,,,,18,12,432,8,6,421,10,7,368,,,,,,,,,,,,,,,,49,17,1575,40,13,1204,71,13,3568,,,,4,4,195,26,29,1821,,,,,,,52,10,2612,,,,17,5,866,,,,,,,97,3,1839,,,,65,7,3123,73,20,1377,,,,,,,,,,59,4,1793,,,,,,,,,,,,,,,,,,,,,,62,7,3413,64,12,3184,25,6,632,,,,,,,57,4,2189,68,6,1969,,,,,,,,,,505,7,11687,,,,,,,,,,31,4,687,1,5,17,,,,104,10,1629,,,,,,,,,,,,,,,,,,,,,,,,,46,4,919,129,11,2217,,,,,,,46,6,466,,,,1198,80,20457,94,14,4149,3,3,83,28,4,1319,3,3,53,,,,35,6,1312,7,3,107,48,8,1158,305,60,5427,,,,11,3,329,6,3,254,32,6,325
48487,Wilbarger County,13,-99.21,34.03,2532.78,2.07,0.02,,,,,,,,,,,,,,,,,,,,,,21,3,964,,,,,,,3,3,551,30,6,2598,,,,,,,6,3,152,,,,,,,,,,,,,,,,19,5,435,22,9,815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,4,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,5,621,,,,,,,,,,23,4,708,,,,,,,,,,,,,,,,86,9,1754,,,,,,,,,,,,,,,,,,,184,4,5184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,8,4227,,,,,,,,,,,,,,,,87,4,3969,11,6,423,,,,,,,18,5,1818,,,,26,9,756,,,,31,5,675,,,,,,,,,,21,4,596,,,,,,,,,,11,3,382,39,7,859,,,,,,,,,,,,,,,,,,,17,5,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,9,840,19,4,750,6,4,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,3,491,,,,,,,40,3,711,,,,,,,,,,,,,,,,,,,,,,,,,31,3,454,64,7,1230,,,,,,,,,,,,,297,22,4377,23,10,647,,,,,,,,,,,,,,,,20,3,194,,,,76,12,1232,,,,,,,5,3,49,3,3,99
48317,Martin County,6,-101.92,32.27,2372.03,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,35,4,3692,,,,,,,130,9,7047,69,3,6173,,,,,,,,,,,,,34,6,3015,,,,,,,,,,40,3,2606,45,3,3967,,,,23,3,1630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,3,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,3,1114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,3,811,,,,,,,,,,,,,84,4,849,14,3,560,,,,,,,,,,,,,,,,,,,,,,35,8,657,,,,,,,,,,,,
48383,Reagan County,4,-101.53,31.35,3046.65,2.06,0.02,,,,,,,,,,,,,,,,,,,,,,33,8,1976,,,,12,3,469,678,32,45831,85,4,8045,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,3,1427,,,,36,6,2362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,5,6655,,,,,,,,,,,,,,,,,,,,,,47,3,3465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,3,2682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,3,4031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,7,1326,,,,,,,,,,,,,84,5,1137,11,4,515,,,,,,,,,,,,,,,,,,,,,,11,4,128,,,,,,,,,,,,
