Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-1133,Est-1133,Pay-1133,Emp-1151,Est-1151,Pay-1151,Emp-1152,Est-1152,Pay-1152,Emp-1153,Est-1153,Pay-1153,Emp-2111,Est-2111,Pay-2111,Emp-2123,Est-2123,Pay-2123,Emp-2131,Est-2131,Pay-2131,Emp-2211,Est-2211,Pay-2211,Emp-2212,Est-2212,Pay-2212,Emp-2213,Est-2213,Pay-2213,Emp-2361,Est-2361,Pay-2361,Emp-2362,Est-2362,Pay-2362,Emp-2371,Est-2371,Pay-2371,Emp-2372,Est-2372,Pay-2372,Emp-2373,Est-2373,Pay-2373,Emp-2379,Est-2379,Pay-2379,Emp-2381,Est-2381,Pay-2381,Emp-2382,Est-2382,Pay-2382,Emp-2383,Est-2383,Pay-2383,Emp-2389,Est-2389,Pay-2389,Emp-3111,Est-3111,Pay-3111,Emp-3116,Est-3116,Pay-3116,Emp-3117,Est-3117,Pay-3117,Emp-3118,Est-3118,Pay-3118,Emp-3119,Est-3119,Pay-3119,Emp-3121,Est-3121,Pay-3121,Emp-3141,Est-3141,Pay-3141,Emp-3149,Est-3149,Pay-3149,Emp-3211,Est-3211,Pay-3211,Emp-3212,Est-3212,Pay-3212,Emp-3219,Est-3219,Pay-3219,Emp-3222,Est-3222,Pay-3222,Emp-3231,Est-3231,Pay-3231,Emp-3241,Est-3241,Pay-3241,Emp-3251,Est-3251,Pay-3251,Emp-3252,Est-3252,Pay-3252,Emp-3254,Est-3254,Pay-3254,Emp-3256,Est-3256,Pay-3256,Emp-3259,Est-3259,Pay-3259,Emp-3261,Est-3261,Pay-3261,Emp-3262,Est-3262,Pay-3262,Emp-3273,Est-3273,Pay-3273,Emp-3279,Est-3279,Pay-3279,Emp-3323,Est-3323,Pay-3323,Emp-3327,Est-3327,Pay-3327,Emp-3328,Est-3328,Pay-3328,Emp-3329,Est-3329,Pay-3329,Emp-3331,Est-3331,Pay-3331,Emp-3332,Est-3332,Pay-3332,Emp-3333,Est-3333,Pay-3333,Emp-3335,Est-3335,Pay-3335,Emp-3339,Est-3339,Pay-3339,Emp-3342,Est-3342,Pay-3342,Emp-3344,Est-3344,Pay-3344,Emp-3345,Est-3345,Pay-3345,Emp-3352,Est-3352,Pay-3352,Emp-3353,Est-3353,Pay-3353,Emp-3363,Est-3363,Pay-3363,Emp-3366,Est-3366,Pay-3366,Emp-3371,Est-3371,Pay-3371,Emp-3372,Est-3372,Pay-3372,Emp-3379,Est-3379,Pay-3379,Emp-3391,Est-3391,Pay-3391,Emp-3399,Est-3399,Pay-3399,Emp-4231,Est-4231,Pay-4231,Emp-4232,Est-4232,Pay-4232,Emp-4233,Est-4233,Pay-4233,Emp-4234,Est-4234,Pay-4234,Emp-4235,Est-4235,Pay-4235,Emp-4236,Est-4236,Pay-4236,Emp-4237,Est-4237,Pay-4237,Emp-4238,Est-4238,Pay-4238,Emp-4239,Est-4239,Pay-4239,Emp-4241,Est-4241,Pay-4241,Emp-4242,Est-4242,Pay-4242,Emp-4243,Est-4243,Pay-4243,Emp-4244,Est-4244,Pay-4244,Emp-4245,Est-4245,Pay-4245,Emp-4246,Est-4246,Pay-4246,Emp-4247,Est-4247,Pay-4247,Emp-4248,Est-4248,Pay-4248,Emp-4249,Est-4249,Pay-4249,Emp-4251,Est-4251,Pay-4251,Emp-4411,Est-4411,Pay-4411,Emp-4412,Est-4412,Pay-4412,Emp-4413,Est-4413,Pay-4413,Emp-4421,Est-4421,Pay-4421,Emp-4422,Est-4422,Pay-4422,Emp-4431,Est-4431,Pay-4431,Emp-4441,Est-4441,Pay-4441,Emp-4442,Est-4442,Pay-4442,Emp-4451,Est-4451,Pay-4451,Emp-4452,Est-4452,Pay-4452,Emp-4453,Est-4453,Pay-4453,Emp-4461,Est-4461,Pay-4461,Emp-4471,Est-4471,Pay-4471,Emp-4481,Est-4481,Pay-4481,Emp-4482,Est-4482,Pay-4482,Emp-4483,Est-4483,Pay-4483,Emp-4511,Est-4511,Pay-4511,Emp-4512,Est-4512,Pay-4512,Emp-4522,Est-4522,Pay-4522,Emp-4523,Est-4523,Pay-4523,Emp-4531,Est-4531,Pay-4531,Emp-4532,Est-4532,Pay-4532,Emp-4533,Est-4533,Pay-4533,Emp-4539,Est-4539,Pay-4539,Emp-4541,Est-4541,Pay-4541,Emp-4542,Est-4542,Pay-4542,Emp-4543,Est-4543,Pay-4543,Emp-4812,Est-4812,Pay-4812,Emp-4832,Est-4832,Pay-4832,Emp-4841,Est-4841,Pay-4841,Emp-4842,Est-4842,Pay-4842,Emp-4853,Est-4853,Pay-4853,Emp-4859,Est-4859,Pay-4859,Emp-4862,Est-4862,Pay-4862,Emp-4869,Est-4869,Pay-4869,Emp-4872,Est-4872,Pay-4872,Emp-4881,Est-4881,Pay-4881,Emp-4883,Est-4883,Pay-4883,Emp-4884,Est-4884,Pay-4884,Emp-4885,Est-4885,Pay-4885,Emp-4921,Est-4921,Pay-4921,Emp-4922,Est-4922,Pay-4922,Emp-4931,Est-4931,Pay-4931,Emp-5111,Est-5111,Pay-5111,Emp-5112,Est-5112,Pay-5112,Emp-5121,Est-5121,Pay-5121,Emp-5151,Est-5151,Pay-5151,Emp-5173,Est-5173,Pay-5173,Emp-5179,Est-5179,Pay-5179,Emp-5182,Est-5182,Pay-5182,Emp-5191,Est-5191,Pay-5191,Emp-5221,Est-5221,Pay-5221,Emp-5222,Est-5222,Pay-5222,Emp-5223,Est-5223,Pay-5223,Emp-5231,Est-5231,Pay-5231,Emp-5239,Est-5239,Pay-5239,Emp-5241,Est-5241,Pay-5241,Emp-5242,Est-5242,Pay-5242,Emp-5311,Est-5311,Pay-5311,Emp-5312,Est-5312,Pay-5312,Emp-5313,Est-5313,Pay-5313,Emp-5321,Est-5321,Pay-5321,Emp-5322,Est-5322,Pay-5322,Emp-5323,Est-5323,Pay-5323,Emp-5324,Est-5324,Pay-5324,Emp-5331,Est-5331,Pay-5331,Emp-5411,Est-5411,Pay-5411,Emp-5412,Est-5412,Pay-5412,Emp-5413,Est-5413,Pay-5413,Emp-5414,Est-5414,Pay-5414,Emp-5415,Est-5415,Pay-5415,Emp-5416,Est-5416,Pay-5416,Emp-5417,Est-5417,Pay-5417,Emp-5418,Est-5418,Pay-5418,Emp-5419,Est-5419,Pay-5419,Emp-5511,Est-5511,Pay-5511,Emp-5611,Est-5611,Pay-5611,Emp-5612,Est-5612,Pay-5612,Emp-5613,Est-5613,Pay-5613,Emp-5614,Est-5614,Pay-5614,Emp-5615,Est-5615,Pay-5615,Emp-5616,Est-5616,Pay-5616,Emp-5617,Est-5617,Pay-5617,Emp-5619,Est-5619,Pay-5619,Emp-5621,Est-5621,Pay-5621,Emp-5622,Est-5622,Pay-5622,Emp-5629,Est-5629,Pay-5629,Emp-6111,Est-6111,Pay-6111,Emp-6113,Est-6113,Pay-6113,Emp-6114,Est-6114,Pay-6114,Emp-6115,Est-6115,Pay-6115,Emp-6116,Est-6116,Pay-6116,Emp-6117,Est-6117,Pay-6117,Emp-6211,Est-6211,Pay-6211,Emp-6212,Est-6212,Pay-6212,Emp-6213,Est-6213,Pay-6213,Emp-6214,Est-6214,Pay-6214,Emp-6215,Est-6215,Pay-6215,Emp-6216,Est-6216,Pay-6216,Emp-6219,Est-6219,Pay-6219,Emp-6221,Est-6221,Pay-6221,Emp-6223,Est-6223,Pay-6223,Emp-6231,Est-6231,Pay-6231,Emp-6232,Est-6232,Pay-6232,Emp-6233,Est-6233,Pay-6233,Emp-6239,Est-6239,Pay-6239,Emp-6241,Est-6241,Pay-6241,Emp-6242,Est-6242,Pay-6242,Emp-6243,Est-6243,Pay-6243,Emp-6244,Est-6244,Pay-6244,Emp-7111,Est-7111,Pay-7111,Emp-7113,Est-7113,Pay-7113,Emp-7115,Est-7115,Pay-7115,Emp-7121,Est-7121,Pay-7121,Emp-7131,Est-7131,Pay-7131,Emp-7139,Est-7139,Pay-7139,Emp-7211,Est-7211,Pay-7211,Emp-7212,Est-7212,Pay-7212,Emp-7213,Est-7213,Pay-7213,Emp-7223,Est-7223,Pay-7223,Emp-7224,Est-7224,Pay-7224,Emp-7225,Est-7225,Pay-7225,Emp-8111,Est-8111,Pay-8111,Emp-8112,Est-8112,Pay-8112,Emp-8113,Est-8113,Pay-8113,Emp-8114,Est-8114,Pay-8114,Emp-8121,Est-8121,Pay-8121,Emp-8122,Est-8122,Pay-8122,Emp-8123,Est-8123,Pay-8123,Emp-8129,Est-8129,Pay-8129,Emp-8131,Est-8131,Pay-8131,Emp-8132,Est-8132,Pay-8132,Emp-8133,Est-8133,Pay-8133,Emp-8134,Est-8134,Pay-8134,Emp-8139,Est-8139,Pay-8139
28067,Jones County,68,-99.86,32.71,1812.15,0.0,0.0,33,8,1304,,,,,,,6,4,166,62,4,6652,,,,346,33,20255,181,4,13668,,,,94,13,3396,38,11,777,118,12,6011,226,9,15115,,,,373,5,18427,,,,54,8,2495,265,38,11111,19,9,652,279,14,10598,,,,1922,5,52527,,,,19,3,265,,,,,,,,,,,,,,,,,,,187,6,5248,,,,16,5,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,8,8509,,,,,,,,,,,,,,,,,,,130,4,6944,,,,,,,,,,,,,2856,3,143571,,,,,,,,,,,,,,,,,,,87,3,2973,224,4,9071,,,,,,,,,,,,,,,,22,4,1081,134,25,7153,82,9,2480,63,4,2489,,,,,,,61,5,2186,,,,58,5,4873,14,3,906,,,,19,3,332,,,,232,12,8102,49,5,1784,162,17,4494,39,8,755,46,6,1314,17,4,432,304,17,9509,27,6,555,359,12,7398,22,3,173,33,9,563,279,21,10387,373,47,5810,118,25,1686,46,4,469,14,3,390,13,3,279,,,,,,,651,31,14889,17,4,282,23,6,474,,,,30,7,550,12,4,518,,,,32,5,1270,,,,,,,526,24,23067,149,15,7624,,,,,,,,,,,,,,,,,,,,,,,,,10,4,398,,,,,,,,,,,,,,,,,,,,,,76,9,4202,,,,,,,,,,309,22,14892,98,25,4282,44,11,1201,,,,14,7,1185,,,,117,30,5094,41,22,1219,7,7,229,,,,20,5,857,17,4,597,,,,32,9,2414,,,,83,21,4329,95,20,2726,91,11,6510,,,,49,6,2417,34,18,1650,,,,47,4,1923,68,7,2966,603,6,55860,,,,,,,,,,,,,,,,16,5,457,125,18,3085,4,3,152,,,,,,,67,3,2256,112,3,1986,,,,,,,15,3,352,,,,,,,341,27,20137,131,21,6707,104,17,3504,118,6,5124,,,,,,,,,,,,,,,,164,3,4786,,,,57,6,1031,,,,104,11,1449,25,3,787,,,,130,12,2304,,,,,,,,,,,,,,,,108,9,1759,114,14,1795,,,,,,,,,,,,,1991,97,21985,186,35,7639,,,,72,11,3689,,,,21,5,223,39,4,1585,40,5,531,5,3,139,623,95,10215,5,3,207,17,4,178,,,,10,5,279
28037,Franklin County,8,-95.22,33.2,1468.12,0.0,0.0,53,11,2414,,,,,,,,,,,,,,,,7,3,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,3,1599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3,423,34,8,587,,,,,,,,,,,,,,,,,,,29,4,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,7,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,5,5907,,,,,,,,,,42,5,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,63,,,,,,,,,,,,,,,,,,,,,,,,,39,13,385,,,,,,,,,,,,
28039,George County,24,-88.65,30.86,1252.78,0.0,0.0,28,4,1226,,,,,,,,,,,,,,,,,,,,,,,,,19,4,381,,,,,,,198,6,4993,,,,,,,,,,,,,,,,10,5,405,12,5,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,3,1494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,4,4752,,,,43,7,1032,,,,,,,,,,39,4,1010,45,5,1150,115,7,1869,,,,,,,89,6,2736,101,12,1330,26,4,352,,,,,,,,,,,,,,,,351,12,8534,12,3,102,,,,,,,,,,,,,,,,,,,,,,,,,44,6,4085,24,7,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,5,1836,,,,,,,,,,31,4,1236,21,8,780,5,3,138,,,,,,,,,,24,8,880,,,,4,4,79,,,,,,,16,3,383,,,,,,,,,,7,3,262,46,8,2066,19,4,900,,,,,,,,,,,,,,,,35,3,928,,,,,,,,,,,,,,,,,,,,,,84,3,1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,5,591,50,5,1940,18,5,859,41,3,1308,,,,35,3,1724,,,,,,,,,,131,3,3582,,,,32,3,509,,,,,,,,,,,,,60,6,973,,,,,,,,,,,,,,,,,,,32,4,398,,,,,,,,,,,,,513,31,5522,24,7,734,,,,,,,,,,12,4,241,,,,,,,,,,126,22,1902,,,,,,,,,,,,
28027,Coahoma County,24,-90.57,34.19,1510.51,1.8,0.12,,,,23,6,1059,,,,,,,,,,,,,,,,,,,,,,8,3,222,6,3,167,,,,9,3,475,,,,,,,,,,,,,19,5,694,,,,7,5,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,3,4951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,9,5450,,,,,,,,,,,,,,,,,,,,,,10,3,500,,,,57,5,4264,,,,,,,,,,66,8,2060,27,7,694,,,,5,3,59,39,6,1128,,,,47,13,1178,,,,8,4,190,62,8,2268,141,18,2260,62,12,886,,,,,,,,,,,,,,,,302,9,7264,,,,,,,,,,,,,,,,,,,11,3,333,,,,,,,8,3,219,18,7,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,3,1284,,,,,,,,,,,,,18,7,869,,,,,,,,,,116,14,7901,47,8,1864,13,8,374,,,,11,3,1816,,,,39,11,2161,47,25,914,21,5,879,5,4,140,,,,,,,,,,,,,,,,78,12,5313,63,8,2616,,,,,,,,,,3,3,249,,,,,,,13,3,277,,,,,,,,,,,,,,,,,,,,,,34,5,1131,,,,,,,,,,,,,116,7,3192,,,,,,,,,,,,,,,,173,25,13529,40,8,2347,,,,154,6,5978,,,,,,,40,4,2002,,,,,,,192,3,5356,,,,75,4,1196,,,,137,7,2390,19,5,298,,,,163,7,2623,,,,,,,,,,,,,,,,41,6,1017,476,10,10752,,,,,,,46,4,879,,,,484,33,5909,19,5,394,,,,,,,,,,14,5,290,11,4,235,19,4,256,,,,102,20,1445,,,,,,,,,,5,3,246
28061,Jasper County,17,-94.0,30.75,1755.02,0.0,0.0,23,4,730,,,,,,,,,,,,,,,,130,3,7737,,,,,,,16,6,490,,,,,,,136,3,23903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399,3,11405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,4,619,,,,,,,,,,,,,4,3,63,,,,,,,,,,,,,,,,,,,,,,,,,24,3,495,,,,,,,,,,,,,,,,66,4,1170,,,,,,,22,3,1539,117,14,2296,,,,,,,,,,,,,,,,,,,43,8,882,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,296,89,6,4578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,4,4727,,,,,,,,,,69,6,2880,,,,,,,,,,,,,,,,9,3,152,,,,,,,,,,,,,,,,,,,,,,,,,13,7,365,,,,,,,,,,,,,,,,,,,,,,,,,53,5,2789,,,,,,,,,,,,,,,,,,,4,3,99,,,,,,,,,,,,,92,3,1643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,10,1272,12,4,333,,,,,,,,,,,,,52,4,2273,,,,,,,56,17,621,,,,,,,,,,,,
28147,Walthall County,15,-90.12,31.12,1047.48,0.0,0.0,72,4,2478,,,,,,,,,,,,,,,,,,,,,,,,,16,3,502,,,,,,,,,,,,,,,,,,,124,8,3672,12,4,508,,,,49,5,1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,5,3223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,3,581,,,,,,,,,,31,3,818,,,,74,4,1422,,,,,,,22,3,857,38,9,600,,,,,,,,,,,,,,,,,,,36,4,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,6,1185,37,4,1728,,,,,,,22,3,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,1348,10,4,303,4,3,127,,,,,,,,,,13,6,344,4,5,70,,,,,,,,,,,,,,,,,,,,,,8,4,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,3,1509,,,,,,,15,4,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,13,1539,,,,,,,,,,,,,,,,,,,,,,,,,77,17,893,,,,,,,,,,,,
28095,Monroe County,36,-90.18,38.27,1999.38,0.0,0.0,,,,,,,,,,,,,,,,7,3,329,99,5,5565,,,,,,,21,4,638,34,15,920,35,4,1261,,,,,,,,,,,,,85,3,5227,199,23,9467,,,,36,6,1275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,4,4504,,,,55,5,1516,,,,,,,,,,,,,,,,,,,,,,,,,57,3,2301,,,,,,,48,4,4230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014,5,28485,55,3,1256,,,,,,,,,,,,,41,3,1879,,,,,,,,,,,,,,,,35,6,2653,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,4,2237,,,,78,9,2992,,,,70,12,1367,14,3,256,,,,,,,43,10,1500,15,5,432,127,7,1929,,,,8,4,87,73,7,2258,70,15,1253,22,8,277,,,,,,,,,,,,,,,,362,14,8143,8,4,155,,,,,,,16,3,326,,,,,,,,,,,,,,,,38,8,1341,30,6,1318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,7,2403,,,,,,,,,,102,16,4451,38,14,1528,12,5,282,,,,8,5,808,,,,28,12,814,8,4,250,5,3,360,10,5,137,,,,12,3,345,,,,,,,,,,15,9,1077,22,8,783,17,7,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,3,9738,,,,,,,,,,104,10,2674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,22,11658,64,12,2716,57,6,1896,49,4,1927,,,,58,3,2792,,,,,,,,,,325,4,10961,,,,,,,,,,9,3,147,,,,,,,126,13,2161,,,,,,,,,,,,,,,,17,5,271,15,3,156,,,,,,,,,,,,,615,40,7384,33,10,777,,,,15,3,747,6,3,139,15,7,352,26,5,716,,,,,,,167,43,2751,,,,,,,,,,14,3,130
28115,Pontotoc County,31,-89.04,34.21,1297.5,0.0,0.0,38,3,1664,,,,,,,,,,,,,,,,,,,,,,,,,22,5,427,9,3,139,,,,11,5,457,,,,,,,,,,10,3,175,56,6,1933,,,,20,5,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,5,4361,,,,,,,,,,,,,,,,,,,,,,,,,235,4,5541,,,,,,,,,,,,,33,3,1045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6567,21,236360,301,7,7859,,,,,,,36,3,1156,,,,,,,,,,,,,,,,,,,,,,30,3,1016,,,,,,,,,,,,,24,3,918,22,3,274,,,,,,,,,,,,,,,,10,3,335,,,,73,11,1946,,,,,,,,,,18,3,990,,,,143,10,2644,,,,,,,65,5,2142,137,22,2275,20,5,284,15,3,235,,,,,,,,,,,,,343,9,9549,14,3,221,13,3,197,,,,20,7,623,,,,,,,,,,,,,,,,255,10,11843,96,14,3876,,,,,,,,,,,,,,,,,,,,,,11,3,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,11,5549,25,8,881,11,6,225,,,,,,,,,,40,12,1352,4,8,119,,,,,,,,,,,,,,,,,,,,,,9,5,280,19,6,338,44,6,2521,,,,,,,,,,,,,,,,14,5,506,,,,,,,,,,,,,,,,,,,,,,83,11,3350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,7,2802,22,4,1208,61,11,1935,,,,,,,,,,,,,,,,,,,171,4,4777,,,,,,,,,,,,,,,,,,,106,10,1453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667,42,7675,47,13,1532,,,,10,4,276,,,,2,3,341,12,4,370,,,,,,,211,30,6038,,,,,,,,,,10,3,147
28051,Holmes County,18,-85.81,30.89,1980.61,0.0,0.0,,,,4,4,172,,,,,,,,,,,,,,,,,,,,,,7,6,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,5,482,,,,,,,,,,17,4,361,9,3,87,54,4,974,,,,12,5,126,61,8,2099,148,17,2842,,,,,,,,,,,,,,,,,,,66,8,936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,4,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,344,,,,,,,15,5,163,55,9,2422,,,,,,,,,,,,,,,,8,4,276,26,12,545,,,,,,,,,,,,,,,,,,,,,,29,6,2254,8,4,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,6,542,,,,16,3,337,85,4,3737,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5,190,,,,,,,178,9,4192,,,,,,,,,,,,,,,,7,3,55,23,4,149,,,,,,,,,,,,,98,11,1014,,,,,,,,,,,,,,,,10,4,226,,,,,,,38,18,331,,,,,,,,,,,,
28005,Amite County,12,-90.82,31.17,1894.64,0.0,0.0,164,21,6311,,,,,,,,,,,,,,,,,,,,,,,,,13,4,294,,,,,,,,,,,,,,,,,,,,,,8,3,187,10,3,259,9,6,427,,,,,,,,,,,,,,,,,,,,,,,,,78,3,3137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,329,,,,,,,,,,,,,,,,,,,,,,,,,19,4,841,52,7,774,,,,,,,,,,,,,,,,,,,50,6,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,4,3827,34,6,996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,5,745,,,,,,,,,,,,,,,,11,5,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,4,1864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,3,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,5,562,,,,,,,,,,,,,,,,,,,,,,,,,51,17,740,,,,,,,,,,,,
