Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-1133,Est-1133,Pay-1133,Emp-1152,Est-1152,Pay-1152,Emp-2111,Est-2111,Pay-2111,Emp-2121,Est-2121,Pay-2121,Emp-2123,Est-2123,Pay-2123,Emp-2131,Est-2131,Pay-2131,Emp-2211,Est-2211,Pay-2211,Emp-2212,Est-2212,Pay-2212,Emp-2213,Est-2213,Pay-2213,Emp-2361,Est-2361,Pay-2361,Emp-2362,Est-2362,Pay-2362,Emp-2371,Est-2371,Pay-2371,Emp-2372,Est-2372,Pay-2372,Emp-2373,Est-2373,Pay-2373,Emp-2381,Est-2381,Pay-2381,Emp-2382,Est-2382,Pay-2382,Emp-2383,Est-2383,Pay-2383,Emp-2389,Est-2389,Pay-2389,Emp-3116,Est-3116,Pay-3116,Emp-3118,Est-3118,Pay-3118,Emp-3121,Est-3121,Pay-3121,Emp-3149,Est-3149,Pay-3149,Emp-3211,Est-3211,Pay-3211,Emp-3219,Est-3219,Pay-3219,Emp-3231,Est-3231,Pay-3231,Emp-3251,Est-3251,Pay-3251,Emp-3259,Est-3259,Pay-3259,Emp-3261,Est-3261,Pay-3261,Emp-3262,Est-3262,Pay-3262,Emp-3271,Est-3271,Pay-3271,Emp-3273,Est-3273,Pay-3273,Emp-3279,Est-3279,Pay-3279,Emp-3313,Est-3313,Pay-3313,Emp-3314,Est-3314,Pay-3314,Emp-3323,Est-3323,Pay-3323,Emp-3327,Est-3327,Pay-3327,Emp-3328,Est-3328,Pay-3328,Emp-3329,Est-3329,Pay-3329,Emp-3331,Est-3331,Pay-3331,Emp-3333,Est-3333,Pay-3333,Emp-3339,Est-3339,Pay-3339,Emp-3353,Est-3353,Pay-3353,Emp-3362,Est-3362,Pay-3362,Emp-3363,Est-3363,Pay-3363,Emp-3365,Est-3365,Pay-3365,Emp-3371,Est-3371,Pay-3371,Emp-3391,Est-3391,Pay-3391,Emp-3399,Est-3399,Pay-3399,Emp-4231,Est-4231,Pay-4231,Emp-4232,Est-4232,Pay-4232,Emp-4233,Est-4233,Pay-4233,Emp-4234,Est-4234,Pay-4234,Emp-4235,Est-4235,Pay-4235,Emp-4236,Est-4236,Pay-4236,Emp-4237,Est-4237,Pay-4237,Emp-4238,Est-4238,Pay-4238,Emp-4239,Est-4239,Pay-4239,Emp-4241,Est-4241,Pay-4241,Emp-4242,Est-4242,Pay-4242,Emp-4244,Est-4244,Pay-4244,Emp-4246,Est-4246,Pay-4246,Emp-4247,Est-4247,Pay-4247,Emp-4248,Est-4248,Pay-4248,Emp-4249,Est-4249,Pay-4249,Emp-4251,Est-4251,Pay-4251,Emp-4411,Est-4411,Pay-4411,Emp-4412,Est-4412,Pay-4412,Emp-4413,Est-4413,Pay-4413,Emp-4421,Est-4421,Pay-4421,Emp-4422,Est-4422,Pay-4422,Emp-4431,Est-4431,Pay-4431,Emp-4441,Est-4441,Pay-4441,Emp-4442,Est-4442,Pay-4442,Emp-4451,Est-4451,Pay-4451,Emp-4452,Est-4452,Pay-4452,Emp-4453,Est-4453,Pay-4453,Emp-4461,Est-4461,Pay-4461,Emp-4471,Est-4471,Pay-4471,Emp-4481,Est-4481,Pay-4481,Emp-4482,Est-4482,Pay-4482,Emp-4483,Est-4483,Pay-4483,Emp-4511,Est-4511,Pay-4511,Emp-4512,Est-4512,Pay-4512,Emp-4522,Est-4522,Pay-4522,Emp-4523,Est-4523,Pay-4523,Emp-4531,Est-4531,Pay-4531,Emp-4532,Est-4532,Pay-4532,Emp-4533,Est-4533,Pay-4533,Emp-4539,Est-4539,Pay-4539,Emp-4541,Est-4541,Pay-4541,Emp-4542,Est-4542,Pay-4542,Emp-4543,Est-4543,Pay-4543,Emp-4841,Est-4841,Pay-4841,Emp-4842,Est-4842,Pay-4842,Emp-4853,Est-4853,Pay-4853,Emp-4862,Est-4862,Pay-4862,Emp-4881,Est-4881,Pay-4881,Emp-4882,Est-4882,Pay-4882,Emp-4883,Est-4883,Pay-4883,Emp-4884,Est-4884,Pay-4884,Emp-4885,Est-4885,Pay-4885,Emp-4921,Est-4921,Pay-4921,Emp-4931,Est-4931,Pay-4931,Emp-5111,Est-5111,Pay-5111,Emp-5112,Est-5112,Pay-5112,Emp-5121,Est-5121,Pay-5121,Emp-5151,Est-5151,Pay-5151,Emp-5173,Est-5173,Pay-5173,Emp-5179,Est-5179,Pay-5179,Emp-5182,Est-5182,Pay-5182,Emp-5191,Est-5191,Pay-5191,Emp-5221,Est-5221,Pay-5221,Emp-5222,Est-5222,Pay-5222,Emp-5223,Est-5223,Pay-5223,Emp-5231,Est-5231,Pay-5231,Emp-5239,Est-5239,Pay-5239,Emp-5241,Est-5241,Pay-5241,Emp-5242,Est-5242,Pay-5242,Emp-5311,Est-5311,Pay-5311,Emp-5312,Est-5312,Pay-5312,Emp-5313,Est-5313,Pay-5313,Emp-5321,Est-5321,Pay-5321,Emp-5322,Est-5322,Pay-5322,Emp-5323,Est-5323,Pay-5323,Emp-5324,Est-5324,Pay-5324,Emp-5331,Est-5331,Pay-5331,Emp-5411,Est-5411,Pay-5411,Emp-5412,Est-5412,Pay-5412,Emp-5413,Est-5413,Pay-5413,Emp-5414,Est-5414,Pay-5414,Emp-5415,Est-5415,Pay-5415,Emp-5416,Est-5416,Pay-5416,Emp-5417,Est-5417,Pay-5417,Emp-5418,Est-5418,Pay-5418,Emp-5419,Est-5419,Pay-5419,Emp-5511,Est-5511,Pay-5511,Emp-5611,Est-5611,Pay-5611,Emp-5612,Est-5612,Pay-5612,Emp-5613,Est-5613,Pay-5613,Emp-5614,Est-5614,Pay-5614,Emp-5615,Est-5615,Pay-5615,Emp-5616,Est-5616,Pay-5616,Emp-5617,Est-5617,Pay-5617,Emp-5619,Est-5619,Pay-5619,Emp-5621,Est-5621,Pay-5621,Emp-5622,Est-5622,Pay-5622,Emp-5629,Est-5629,Pay-5629,Emp-6111,Est-6111,Pay-6111,Emp-6112,Est-6112,Pay-6112,Emp-6113,Est-6113,Pay-6113,Emp-6115,Est-6115,Pay-6115,Emp-6116,Est-6116,Pay-6116,Emp-6117,Est-6117,Pay-6117,Emp-6211,Est-6211,Pay-6211,Emp-6212,Est-6212,Pay-6212,Emp-6213,Est-6213,Pay-6213,Emp-6214,Est-6214,Pay-6214,Emp-6215,Est-6215,Pay-6215,Emp-6216,Est-6216,Pay-6216,Emp-6219,Est-6219,Pay-6219,Emp-6221,Est-6221,Pay-6221,Emp-6231,Est-6231,Pay-6231,Emp-6232,Est-6232,Pay-6232,Emp-6233,Est-6233,Pay-6233,Emp-6239,Est-6239,Pay-6239,Emp-6241,Est-6241,Pay-6241,Emp-6242,Est-6242,Pay-6242,Emp-6243,Est-6243,Pay-6243,Emp-6244,Est-6244,Pay-6244,Emp-7111,Est-7111,Pay-7111,Emp-7112,Est-7112,Pay-7112,Emp-7113,Est-7113,Pay-7113,Emp-7115,Est-7115,Pay-7115,Emp-7121,Est-7121,Pay-7121,Emp-7132,Est-7132,Pay-7132,Emp-7139,Est-7139,Pay-7139,Emp-7211,Est-7211,Pay-7211,Emp-7212,Est-7212,Pay-7212,Emp-7213,Est-7213,Pay-7213,Emp-7223,Est-7223,Pay-7223,Emp-7224,Est-7224,Pay-7224,Emp-7225,Est-7225,Pay-7225,Emp-8111,Est-8111,Pay-8111,Emp-8112,Est-8112,Pay-8112,Emp-8113,Est-8113,Pay-8113,Emp-8114,Est-8114,Pay-8114,Emp-8121,Est-8121,Pay-8121,Emp-8122,Est-8122,Pay-8122,Emp-8123,Est-8123,Pay-8123,Emp-8129,Est-8129,Pay-8129,Emp-8131,Est-8131,Pay-8131,Emp-8132,Est-8132,Pay-8132,Emp-8133,Est-8133,Pay-8133,Emp-8134,Est-8134,Pay-8134,Emp-8139,Est-8139,Pay-8139
54023,Grant County,12,-96.03,45.94,1243.89,0.0,0.0,27,6,868,,,,,,,,,,,,,,,,245,3,22499,,,,,,,21,9,503,,,,,,,,,,,,,24,10,544,15,4,525,,,,49,9,2057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,4,897,,,,,,,16,3,336,44,4,1235,,,,50,4,852,,,,,,,46,3,1596,116,10,2453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,6,1515,19,6,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,4,2798,,,,,,,,,,,,,,,,22,5,762,7,4,228,,,,,,,,,,,,,,,,,,,,,,9,3,376,,,,18,3,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,5,1163,,,,,,,,,,,,,45,3,1592,,,,,,,,,,,,,,,,,,,244,4,3091,,,,,,,76,4,1398,,,,,,,,,,,,,,,,,,,,,,54,5,812,,,,,,,,,,,,,189,16,1951,22,9,629,,,,,,,,,,8,4,124,,,,,,,,,,36,16,472,,,,,,,,,,,,
54027,Hampshire County,23,-72.62,42.34,1669.6,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,13,1457,,,,33,4,1233,,,,,,,10,7,317,25,12,815,5,4,128,25,9,854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,483,26,4,438,85,4,1470,,,,,,,49,4,1803,142,10,2863,,,,,,,,,,,,,,,,,,,55,9,932,,,,,,,,,,,,,,,,,,,,,,7,4,267,31,7,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,10,5003,16,3,781,,,,,,,,,,,,,21,5,637,4,3,49,14,6,381,8,3,388,,,,,,,,,,,,,,,,28,7,965,,,,4,3,112,,,,,,,,,,,,,,,,16,4,448,,,,,,,,,,,,,,,,,,,,,,36,10,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4,663,45,3,3003,40,8,1386,,,,,,,,,,,,,,,,,,,168,8,5133,,,,,,,141,5,2376,40,3,758,,,,,,,,,,,,,,,,,,,,,,,,,39,3,598,35,5,574,30,6,1143,,,,,,,,,,267,20,3369,28,9,904,,,,,,,,,,,,,16,3,485,,,,,,,40,15,826,,,,,,,17,3,206,,,
54089,Summers County,13,-80.85,37.63,952.46,0.0,0.0,10,3,255,,,,,,,,,,,,,,,,,,,,,,,,,3,6,183,,,,,,,,,,,,,,,,,,,,,,16,3,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,9,912,,,,,,,,,,,,,,,,,,,40,3,573,,,,,,,,,,,,,,,,,,,,,,,,,56,3,2853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,3,838,,,,,,,,,,,,,,,,,,,,,,,,,13,4,467,,,,,,,,,,14,3,940,,,,,,,,,,20,3,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,3,1004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,3,1329,,,,10,3,131,19,3,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,8,2157,11,3,266,,,,,,,,,,,,,21,5,449,,,,,,,30,11,466,,,,,,,,,,,,
54009,Brooke County,23,-80.57,40.27,239.96,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,7,320,,,,,,,,,,,,,39,3,1292,29,7,971,,,,98,6,5531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,3,2771,,,,317,4,26514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,4,2070,,,,,,,,,,,,,,,,,,,,,,317,9,6663,,,,,,,117,8,4543,111,10,1805,,,,,,,,,,,,,,,,,,,276,5,7611,,,,,,,,,,,,,,,,,,,,,,,,,17,3,887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,9,2383,,,,,,,,,,,,,,,,23,7,647,25,3,527,,,,,,,,,,,,,,,,,,,,,,13,8,517,30,9,628,,,,,,,,,,,,,,,,,,,22,3,385,12,3,2181,,,,,,,,,,,,,,,,,,,4,5,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,15,21802,23,5,1011,37,7,1457,,,,,,,,,,,,,,,,170,3,5573,91,6,1961,93,4,1944,,,,61,6,982,,,,,,,42,4,793,,,,,,,,,,,,,,,,46,9,656,,,,,,,,,,,,,,,,57,11,641,488,30,8136,19,6,445,,,,,,,,,,30,6,392,33,8,812,,,,,,,83,23,965,,,,,,,21,6,243,29,6,136
54017,Doddridge County,9,-80.73,39.26,830.27,0.0,0.0,,,,,,,249,4,17131,,,,,,,,,,,,,,,,,,,8,3,287,,,,,,,,,,,,,,,,,,,64,3,4592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,5,942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,3,675,,,,,,,,,,,,,,,,,,,,,,,,,11,6,147,,,,,,,,,,,,
54025,Greenbrier County,35,-80.45,37.96,2652.87,0.0,0.0,45,13,2975,,,,,,,,,,,,,,,,54,3,5270,,,,,,,224,40,8680,19,4,676,,,,,,,,,,29,10,640,64,19,2027,18,8,549,83,12,4087,,,,,,,,,,,,,,,,368,8,16281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,3,1094,,,,,,,,,,,,,,,,,,,97,5,4754,,,,,,,170,10,7983,,,,90,12,2104,25,4,724,11,3,133,16,3,146,242,9,7120,19,3,507,243,6,5814,49,4,638,23,3,544,155,14,6238,257,28,3961,39,7,559,23,4,726,13,3,478,36,4,906,,,,,,,401,17,10039,25,4,727,12,5,227,15,4,224,8,3,99,,,,,,,47,7,1714,7,3,384,23,11,472,,,,,,,,,,,,,,,,8,3,173,,,,,,,,,,,,,,,,,,,,,,60,9,2933,,,,,,,,,,175,23,6153,36,9,1355,,,,,,,11,3,820,,,,32,17,1167,44,19,1308,13,8,730,16,6,453,14,3,325,16,4,719,,,,,,,,,,58,20,2223,56,17,1244,,,,6,3,134,6,4,303,15,6,768,,,,,,,95,13,2894,,,,105,4,3263,,,,247,6,8505,18,3,646,20,3,544,58,4,1367,50,19,1398,,,,42,4,1041,,,,,,,,,,,,,,,,,,,,,,,,,399,30,28370,94,12,4055,146,15,5030,457,13,18075,7,4,512,122,3,5424,103,4,2518,,,,302,6,7828,144,16,3403,,,,,,,227,12,4495,48,4,1219,,,,31,6,422,,,,,,,,,,,,,,,,31,6,470,142,5,2670,1255,10,53439,17,4,1095,,,,20,4,322,18,4,234,963,60,14843,37,15,1317,,,,15,4,393,,,,24,7,465,38,9,1464,9,3,166,,,,202,45,3211,8,4,187,30,3,1282,,,,18,3,69
54049,Marion County,56,-94.34,32.79,806.75,2.79,0.18,,,,,,,,,,1017,3,95410,,,,177,6,9413,584,9,47093,,,,,,,116,36,3041,31,5,671,,,,,,,,,,38,12,1396,287,29,16782,54,6,2180,165,16,8874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,11,8962,,,,114,4,5929,,,,,,,50,4,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,957,243,13,15474,33,6,873,,,,,,,208,7,8345,,,,,,,,,,,,,,,,233,13,9886,42,4,2075,133,17,4470,28,3,827,,,,,,,131,15,4099,118,4,4437,296,13,5793,,,,,,,208,18,6878,353,40,5868,34,4,370,,,,,,,12,5,221,,,,,,,446,13,11945,23,3,136,16,4,315,18,4,294,55,8,1946,,,,,,,12,5,250,128,9,6807,2,3,149,,,,,,,,,,,,,,,,31,6,962,,,,,,,,,,50,3,1536,,,,,,,,,,100,12,6034,,,,,,,,,,293,25,11140,22,6,994,,,,,,,21,8,2924,,,,66,19,2240,53,15,1375,12,7,287,4,5,120,,,,,,,,,,,,,,,,57,19,2356,230,17,3798,105,12,7394,,,,466,27,39527,200,15,12396,,,,,,,104,7,2556,24,3,1884,42,3,2843,,,,142,6,10003,266,4,6810,,,,,,,106,19,2427,25,3,1221,83,6,4120,,,,22,6,385,,,,,,,,,,,,,19,7,245,,,,174,22,26667,136,16,5447,115,25,3737,266,9,10771,24,8,1650,47,3,2290,87,3,2026,,,,513,5,14544,103,8,2293,81,7,1806,153,4,3838,409,17,7555,54,5,1141,,,,133,9,2216,,,,,,,,,,,,,,,,77,15,1265,73,9,987,146,11,2420,,,,,,,107,4,1275,60,11,668,1436,82,21483,110,28,3052,,,,119,8,7067,,,,60,11,1260,44,11,2040,81,6,1930,7,3,47,269,61,3918,14,4,475,26,6,800,38,9,676,68,14,915
54031,Hardy County,14,-78.84,39.0,1513.76,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,10,644,20,4,683,,,,,,,,,,,,,18,9,503,,,,25,5,1189,1929,3,65913,,,,,,,,,,,,,819,3,24869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,3,2010,,,,35,6,834,,,,,,,,,,18,3,609,29,3,919,90,4,1804,,,,,,,,,,64,5,1286,,,,,,,,,,,,,,,,,,,227,7,5909,,,,,,,,,,,,,,,,,,,,,,104,5,5114,13,4,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,3,2573,,,,,,,,,,195,10,9146,,,,,,,,,,,,,,,,29,8,1147,5,5,111,6,4,199,,,,,,,,,,,,,,,,,,,10,5,273,25,5,643,,,,,,,,,,,,,,,,,,,33,4,1010,,,,,,,,,,,,,,,,,,,,,,78,5,2683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,3,1876,,,,19,6,517,145,6,6597,,,,,,,,,,,,,,,,22,4,508,,,,,,,91,5,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,4,262,43,4,755,,,,,,,,,,,,,277,19,3789,33,11,1210,,,,,,,,,,,,,20,4,137,,,,,,,25,9,441,,,,,,,9,3,167,,,
54059,Mingo County,25,-82.13,37.68,1097.58,2.02,0.04,43,14,1379,,,,,,,600,11,42730,,,,,,,,,,,,,,,,13,5,301,,,,20,3,1286,,,,,,,,,,12,5,292,,,,77,8,3695,,,,,,,,,,,,,17,3,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,3,1047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,6,494,,,,,,,,,,15,4,598,,,,52,6,986,,,,10,4,104,54,8,1736,120,13,1678,,,,,,,,,,,,,,,,,,,41,8,876,,,,,,,,,,,,,,,,,,,,,,21,6,853,149,15,6185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5,1060,,,,,,,,,,106,13,3320,,,,,,,,,,,,,,,,31,7,826,29,7,613,,,,,,,,,,,,,,,,,,,,,,47,19,2109,261,11,4616,,,,,,,,,,9,4,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,11,4345,52,4,1425,11,3,371,78,7,2388,,,,,,,,,,,,,,,,,,,,,,,,,116,11,2042,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,5,494,14,5,181,,,,,,,,,,,,,143,15,2121,12,7,288,,,,35,4,1447,,,,,,,22,4,676,,,,,,,66,16,928,,,,,,,,,,9,3,575
54057,Mineral County,27,-106.93,37.66,852.4,0.0,0.0,,,,,,,,,,,,,,,,,,,32,3,2184,,,,,,,23,12,613,95,3,4576,,,,,,,,,,22,6,652,74,7,3914,5,3,133,20,7,1017,,,,,,,,,,,,,,,,253,4,7339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,3,620,,,,,,,,,,,,,,,,85,5,3317,,,,27,3,676,,,,,,,,,,31,5,804,,,,209,13,4101,,,,,,,67,8,2931,76,7,1406,,,,,,,,,,,,,,,,,,,331,10,7759,,,,,,,,,,54,5,1139,,,,,,,,,,25,5,1135,56,6,2158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3,157,90,13,3212,25,4,890,,,,,,,,,,,,,30,9,992,,,,13,7,320,,,,,,,,,,,,,,,,,,,22,8,949,,,,56,5,2736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,10,1207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,7,1773,40,6,1581,58,12,2204,34,3,1490,,,,,,,,,,,,,218,3,6247,192,14,3614,,,,149,4,4422,309,6,4629,20,5,319,,,,55,7,687,,,,,,,,,,,,,,,,,,,20,5,297,32,3,412,,,,,,,,,,43,11,481,472,34,5923,23,7,713,,,,28,3,1093,,,,20,7,264,20,4,420,,,,9,3,102,106,30,1264,,,,,,,43,6,450,,,
