Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,UrbanPercent,Emp-1131,Est-1131,Pay-1131,Emp-1133,Est-1133,Pay-1133,Emp-1141,Est-1141,Pay-1141,Emp-1151,Est-1151,Pay-1151,Emp-1152,Est-1152,Pay-1152,Emp-1153,Est-1153,Pay-1153,Emp-2123,Est-2123,Pay-2123,Emp-2211,Est-2211,Pay-2211,Emp-2212,Est-2212,Pay-2212,Emp-2213,Est-2213,Pay-2213,Emp-2361,Est-2361,Pay-2361,Emp-2362,Est-2362,Pay-2362,Emp-2371,Est-2371,Pay-2371,Emp-2372,Est-2372,Pay-2372,Emp-2373,Est-2373,Pay-2373,Emp-2379,Est-2379,Pay-2379,Emp-2381,Est-2381,Pay-2381,Emp-2382,Est-2382,Pay-2382,Emp-2383,Est-2383,Pay-2383,Emp-2389,Est-2389,Pay-2389,Emp-3111,Est-3111,Pay-3111,Emp-3112,Est-3112,Pay-3112,Emp-3113,Est-3113,Pay-3113,Emp-3114,Est-3114,Pay-3114,Emp-3115,Est-3115,Pay-3115,Emp-3116,Est-3116,Pay-3116,Emp-3117,Est-3117,Pay-3117,Emp-3118,Est-3118,Pay-3118,Emp-3119,Est-3119,Pay-3119,Emp-3121,Est-3121,Pay-3121,Emp-3122,Est-3122,Pay-3122,Emp-3131,Est-3131,Pay-3131,Emp-3132,Est-3132,Pay-3132,Emp-3133,Est-3133,Pay-3133,Emp-3141,Est-3141,Pay-3141,Emp-3149,Est-3149,Pay-3149,Emp-3151,Est-3151,Pay-3151,Emp-3152,Est-3152,Pay-3152,Emp-3169,Est-3169,Pay-3169,Emp-3211,Est-3211,Pay-3211,Emp-3212,Est-3212,Pay-3212,Emp-3219,Est-3219,Pay-3219,Emp-3222,Est-3222,Pay-3222,Emp-3231,Est-3231,Pay-3231,Emp-3241,Est-3241,Pay-3241,Emp-3251,Est-3251,Pay-3251,Emp-3252,Est-3252,Pay-3252,Emp-3253,Est-3253,Pay-3253,Emp-3254,Est-3254,Pay-3254,Emp-3255,Est-3255,Pay-3255,Emp-3256,Est-3256,Pay-3256,Emp-3259,Est-3259,Pay-3259,Emp-3261,Est-3261,Pay-3261,Emp-3262,Est-3262,Pay-3262,Emp-3271,Est-3271,Pay-3271,Emp-3272,Est-3272,Pay-3272,Emp-3273,Est-3273,Pay-3273,Emp-3279,Est-3279,Pay-3279,Emp-3311,Est-3311,Pay-3311,Emp-3312,Est-3312,Pay-3312,Emp-3314,Est-3314,Pay-3314,Emp-3315,Est-3315,Pay-3315,Emp-3321,Est-3321,Pay-3321,Emp-3322,Est-3322,Pay-3322,Emp-3323,Est-3323,Pay-3323,Emp-3324,Est-3324,Pay-3324,Emp-3325,Est-3325,Pay-3325,Emp-3326,Est-3326,Pay-3326,Emp-3327,Est-3327,Pay-3327,Emp-3328,Est-3328,Pay-3328,Emp-3329,Est-3329,Pay-3329,Emp-3331,Est-3331,Pay-3331,Emp-3332,Est-3332,Pay-3332,Emp-3333,Est-3333,Pay-3333,Emp-3334,Est-3334,Pay-3334,Emp-3335,Est-3335,Pay-3335,Emp-3336,Est-3336,Pay-3336,Emp-3339,Est-3339,Pay-3339,Emp-3341,Est-3341,Pay-3341,Emp-3342,Est-3342,Pay-3342,Emp-3344,Est-3344,Pay-3344,Emp-3345,Est-3345,Pay-3345,Emp-3351,Est-3351,Pay-3351,Emp-3353,Est-3353,Pay-3353,Emp-3359,Est-3359,Pay-3359,Emp-3361,Est-3361,Pay-3361,Emp-3362,Est-3362,Pay-3362,Emp-3363,Est-3363,Pay-3363,Emp-3364,Est-3364,Pay-3364,Emp-3366,Est-3366,Pay-3366,Emp-3369,Est-3369,Pay-3369,Emp-3371,Est-3371,Pay-3371,Emp-3372,Est-3372,Pay-3372,Emp-3379,Est-3379,Pay-3379,Emp-3391,Est-3391,Pay-3391,Emp-3399,Est-3399,Pay-3399,Emp-4231,Est-4231,Pay-4231,Emp-4232,Est-4232,Pay-4232,Emp-4233,Est-4233,Pay-4233,Emp-4234,Est-4234,Pay-4234,Emp-4235,Est-4235,Pay-4235,Emp-4236,Est-4236,Pay-4236,Emp-4237,Est-4237,Pay-4237,Emp-4238,Est-4238,Pay-4238,Emp-4239,Est-4239,Pay-4239,Emp-4241,Est-4241,Pay-4241,Emp-4242,Est-4242,Pay-4242,Emp-4243,Est-4243,Pay-4243,Emp-4244,Est-4244,Pay-4244,Emp-4245,Est-4245,Pay-4245,Emp-4246,Est-4246,Pay-4246,Emp-4247,Est-4247,Pay-4247,Emp-4248,Est-4248,Pay-4248,Emp-4249,Est-4249,Pay-4249,Emp-4251,Est-4251,Pay-4251,Emp-4411,Est-4411,Pay-4411,Emp-4412,Est-4412,Pay-4412,Emp-4413,Est-4413,Pay-4413,Emp-4421,Est-4421,Pay-4421,Emp-4422,Est-4422,Pay-4422,Emp-4431,Est-4431,Pay-4431,Emp-4441,Est-4441,Pay-4441,Emp-4442,Est-4442,Pay-4442,Emp-4451,Est-4451,Pay-4451,Emp-4452,Est-4452,Pay-4452,Emp-4453,Est-4453,Pay-4453,Emp-4461,Est-4461,Pay-4461,Emp-4471,Est-4471,Pay-4471,Emp-4481,Est-4481,Pay-4481,Emp-4482,Est-4482,Pay-4482,Emp-4483,Est-4483,Pay-4483,Emp-4511,Est-4511,Pay-4511,Emp-4512,Est-4512,Pay-4512,Emp-4522,Est-4522,Pay-4522,Emp-4523,Est-4523,Pay-4523,Emp-4531,Est-4531,Pay-4531,Emp-4532,Est-4532,Pay-4532,Emp-4533,Est-4533,Pay-4533,Emp-4539,Est-4539,Pay-4539,Emp-4541,Est-4541,Pay-4541,Emp-4542,Est-4542,Pay-4542,Emp-4543,Est-4543,Pay-4543,Emp-4811,Est-4811,Pay-4811,Emp-4812,Est-4812,Pay-4812,Emp-4831,Est-4831,Pay-4831,Emp-4841,Est-4841,Pay-4841,Emp-4842,Est-4842,Pay-4842,Emp-4852,Est-4852,Pay-4852,Emp-4853,Est-4853,Pay-4853,Emp-4854,Est-4854,Pay-4854,Emp-4855,Est-4855,Pay-4855,Emp-4859,Est-4859,Pay-4859,Emp-4861,Est-4861,Pay-4861,Emp-4862,Est-4862,Pay-4862,Emp-4869,Est-4869,Pay-4869,Emp-4872,Est-4872,Pay-4872,Emp-4881,Est-4881,Pay-4881,Emp-4882,Est-4882,Pay-4882,Emp-4883,Est-4883,Pay-4883,Emp-4884,Est-4884,Pay-4884,Emp-4885,Est-4885,Pay-4885,Emp-4889,Est-4889,Pay-4889,Emp-4921,Est-4921,Pay-4921,Emp-4922,Est-4922,Pay-4922,Emp-4931,Est-4931,Pay-4931,Emp-5111,Est-5111,Pay-5111,Emp-5112,Est-5112,Pay-5112,Emp-5121,Est-5121,Pay-5121,Emp-5122,Est-5122,Pay-5122,Emp-5151,Est-5151,Pay-5151,Emp-5152,Est-5152,Pay-5152,Emp-5173,Est-5173,Pay-5173,Emp-5179,Est-5179,Pay-5179,Emp-5182,Est-5182,Pay-5182,Emp-5191,Est-5191,Pay-5191,Emp-5221,Est-5221,Pay-5221,Emp-5222,Est-5222,Pay-5222,Emp-5223,Est-5223,Pay-5223,Emp-5231,Est-5231,Pay-5231,Emp-5239,Est-5239,Pay-5239,Emp-5241,Est-5241,Pay-5241,Emp-5242,Est-5242,Pay-5242,Emp-5259,Est-5259,Pay-5259,Emp-5311,Est-5311,Pay-5311,Emp-5312,Est-5312,Pay-5312,Emp-5313,Est-5313,Pay-5313,Emp-5321,Est-5321,Pay-5321,Emp-5322,Est-5322,Pay-5322,Emp-5323,Est-5323,Pay-5323,Emp-5324,Est-5324,Pay-5324,Emp-5331,Est-5331,Pay-5331,Emp-5411,Est-5411,Pay-5411,Emp-5412,Est-5412,Pay-5412,Emp-5413,Est-5413,Pay-5413,Emp-5414,Est-5414,Pay-5414,Emp-5415,Est-5415,Pay-5415,Emp-5416,Est-5416,Pay-5416,Emp-5417,Est-5417,Pay-5417,Emp-5418,Est-5418,Pay-5418,Emp-5419,Est-5419,Pay-5419,Emp-5511,Est-5511,Pay-5511,Emp-5611,Est-5611,Pay-5611,Emp-5612,Est-5612,Pay-5612,Emp-5613,Est-5613,Pay-5613,Emp-5614,Est-5614,Pay-5614,Emp-5615,Est-5615,Pay-5615,Emp-5616,Est-5616,Pay-5616,Emp-5617,Est-5617,Pay-5617,Emp-5619,Est-5619,Pay-5619,Emp-5621,Est-5621,Pay-5621,Emp-5622,Est-5622,Pay-5622,Emp-5629,Est-5629,Pay-5629,Emp-6111,Est-6111,Pay-6111,Emp-6112,Est-6112,Pay-6112,Emp-6113,Est-6113,Pay-6113,Emp-6114,Est-6114,Pay-6114,Emp-6115,Est-6115,Pay-6115,Emp-6116,Est-6116,Pay-6116,Emp-6117,Est-6117,Pay-6117,Emp-6211,Est-6211,Pay-6211,Emp-6212,Est-6212,Pay-6212,Emp-6213,Est-6213,Pay-6213,Emp-6214,Est-6214,Pay-6214,Emp-6215,Est-6215,Pay-6215,Emp-6216,Est-6216,Pay-6216,Emp-6219,Est-6219,Pay-6219,Emp-6221,Est-6221,Pay-6221,Emp-6223,Est-6223,Pay-6223,Emp-6231,Est-6231,Pay-6231,Emp-6232,Est-6232,Pay-6232,Emp-6233,Est-6233,Pay-6233,Emp-6239,Est-6239,Pay-6239,Emp-6241,Est-6241,Pay-6241,Emp-6242,Est-6242,Pay-6242,Emp-6243,Est-6243,Pay-6243,Emp-6244,Est-6244,Pay-6244,Emp-7111,Est-7111,Pay-7111,Emp-7112,Est-7112,Pay-7112,Emp-7113,Est-7113,Pay-7113,Emp-7114,Est-7114,Pay-7114,Emp-7115,Est-7115,Pay-7115,Emp-7121,Est-7121,Pay-7121,Emp-7131,Est-7131,Pay-7131,Emp-7132,Est-7132,Pay-7132,Emp-7139,Est-7139,Pay-7139,Emp-7211,Est-7211,Pay-7211,Emp-7212,Est-7212,Pay-7212,Emp-7213,Est-7213,Pay-7213,Emp-7223,Est-7223,Pay-7223,Emp-7224,Est-7224,Pay-7224,Emp-7225,Est-7225,Pay-7225,Emp-8111,Est-8111,Pay-8111,Emp-8112,Est-8112,Pay-8112,Emp-8113,Est-8113,Pay-8113,Emp-8114,Est-8114,Pay-8114,Emp-8121,Est-8121,Pay-8121,Emp-8122,Est-8122,Pay-8122,Emp-8123,Est-8123,Pay-8123,Emp-8129,Est-8129,Pay-8129,Emp-8131,Est-8131,Pay-8131,Emp-8132,Est-8132,Pay-8132,Emp-8133,Est-8133,Pay-8133,Emp-8134,Est-8134,Pay-8134,Emp-8139,Est-8139,Pay-8139
37001,Alamance County,161,-79.4,36.07,1124.57,0.14,0.47,,,,14.0,6.0,568.0,,,,,,,,,,,,,,,,70.0,6.0,7046.0,,,,,,,303.0,67.0,6150.0,113.0,19.0,5984.0,43.0,6.0,1655.0,,,,715.0,9.0,30935.0,,,,534.0,67.0,37749.0,1133.0,106.0,51185.0,135.0,42.0,4782.0,175.0,33.0,7258.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.0,4.0,7098.0,758.0,13.0,25618.0,620.0,8.0,20289.0,50.0,4.0,1241.0,135.0,8.0,4776.0,833.0,13.0,24815.0,,,,,,,169.0,3.0,10275.0,,,,,,,268.0,3.0,16351.0,327.0,12.0,15040.0,,,,,,,,,,,,,,,,,,,59.0,4.0,4067.0,,,,898.0,7.0,39631.0,,,,60.0,3.0,2129.0,,,,45.0,5.0,2110.0,,,,,,,,,,,,,,,,,,,,,,54.0,6.0,2196.0,,,,,,,,,,277.0,18.0,10335.0,154.0,6.0,7647.0,304.0,3.0,17922.0,,,,68.0,3.0,2870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.0,6.0,31833.0,,,,,,,,,,27.0,6.0,804.0,,,,,,,28.0,9.0,4793.0,61.0,8.0,2020.0,142.0,12.0,6953.0,36.0,3.0,1294.0,60.0,3.0,2897.0,659.0,16.0,36734.0,,,,44.0,7.0,1855.0,47.0,8.0,1584.0,452.0,23.0,26407.0,78.0,10.0,3999.0,40.0,3.0,2110.0,,,,112.0,11.0,8210.0,210.0,7.0,12002.0,,,,6.0,4.0,254.0,50.0,4.0,1743.0,,,,114.0,12.0,6266.0,58.0,18.0,3190.0,731.0,36.0,31515.0,51.0,7.0,1718.0,376.0,39.0,10525.0,131.0,24.0,4442.0,116.0,12.0,2827.0,183.0,17.0,3782.0,705.0,26.0,18597.0,79.0,10.0,1932.0,1222.0,38.0,22209.0,30.0,6.0,485.0,64.0,11.0,1414.0,589.0,56.0,17527.0,623.0,76.0,11961.0,1099.0,76.0,15140.0,267.0,22.0,3609.0,52.0,11.0,1060.0,279.0,22.0,4137.0,55.0,4.0,854.0,392.0,6.0,6197.0,1503.0,44.0,35443.0,30.0,7.0,528.0,48.0,6.0,630.0,108.0,12.0,1686.0,252.0,25.0,7929.0,87.0,10.0,3719.0,4.0,3.0,73.0,79.0,17.0,3005.0,,,,,,,,,,404.0,39.0,22143.0,51.0,19.0,2244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,6.0,2866.0,,,,,,,124.0,5.0,4900.0,13.0,4.0,934.0,,,,,,,,,,1225.0,15.0,54006.0,129.0,5.0,2252.0,,,,87.0,8.0,1236.0,,,,,,,,,,219.0,29.0,12695.0,,,,98.0,3.0,4018.0,,,,439.0,47.0,21770.0,103.0,27.0,4545.0,,,,32.0,12.0,3533.0,35.0,17.0,4440.0,118.0,5.0,13089.0,574.0,74.0,43216.0,,,,163.0,42.0,4038.0,69.0,41.0,3621.0,100.0,32.0,4053.0,50.0,6.0,2784.0,59.0,11.0,2254.0,,,,28.0,7.0,1159.0,,,,151.0,40.0,7333.0,225.0,37.0,8568.0,186.0,24.0,12770.0,24.0,7.0,485.0,111.0,25.0,8380.0,102.0,38.0,7330.0,299.0,3.0,14692.0,40.0,10.0,1739.0,272.0,31.0,8662.0,805.0,22.0,95079.0,125.0,7.0,5048.0,,,,1779.0,17.0,39145.0,370.0,7.0,14077.0,7.0,5.0,119.0,34.0,3.0,297.0,586.0,107.0,16139.0,346.0,11.0,15162.0,39.0,3.0,2831.0,122.0,4.0,5027.0,47.0,4.0,2036.0,361.0,7.0,11049.0,,,,,,,16.0,3.0,1106.0,,,,121.0,18.0,1085.0,6.0,6.0,340.0,868.0,52.0,55591.0,430.0,52.0,26093.0,169.0,37.0,6550.0,461.0,20.0,23734.0,3678.0,39.0,304307.0,595.0,16.0,25782.0,104.0,4.0,3025.0,,,,,,,675.0,8.0,21785.0,301.0,35.0,6959.0,1000.0,21.0,24921.0,24.0,5.0,417.0,544.0,30.0,12869.0,117.0,8.0,3295.0,,,,463.0,35.0,8693.0,,,,,,,,,,,,,38.0,5.0,950.0,60.0,6.0,1066.0,30.0,3.0,183.0,,,,647.0,34.0,8336.0,470.0,27.0,8189.0,,,,,,,289.0,10.0,8416.0,39.0,9.0,737.0,6705.0,291.0,95406.0,546.0,76.0,17274.0,28.0,4.0,882.0,74.0,17.0,3742.0,29.0,9.0,722.0,155.0,36.0,3102.0,108.0,10.0,4276.0,201.0,22.0,5170.0,122.0,15.0,2315.0,1055.0,134.0,21600.0,43.0,6.0,1236.0,8.0,6.0,330.0,10.0,4.0,254.0,31.0,7.0,738.0
37003,Alexander County,37,-89.35,37.18,682.8,0.05,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,12.0,356.0,11.0,3.0,385.0,,,,,,,,,,,,,36.0,11.0,1260.0,93.0,21.0,3412.0,22.0,15.0,636.0,32.0,7.0,1156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,4.0,2931.0,,,,,,,,,,,,,43.0,5.0,1984.0,,,,177.0,9.0,6398.0,,,,7.0,3.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,215.0,4.0,8632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,3.0,897.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2850.0,16.0,112781.0,34.0,3.0,1378.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,5.0,618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,10.0,1667.0,,,,,,,,,,66.0,8.0,2221.0,38.0,7.0,986.0,121.0,3.0,1990.0,,,,,,,72.0,7.0,2732.0,66.0,13.0,1199.0,23.0,4.0,349.0,,,,,,,,,,,,,,,,236.0,10.0,6227.0,5.0,4.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,16.0,3189.0,71.0,7.0,3242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,11.0,4124.0,28.0,6.0,1326.0,,,,,,,,,,,,,37.0,11.0,1327.0,,,,,,,6.0,5.0,178.0,12.0,5.0,149.0,,,,,,,,,,,,,,,,13.0,6.0,361.0,33.0,8.0,1730.0,12.0,3.0,315.0,4.0,3.0,90.0,,,,7.0,8.0,249.0,,,,,,,48.0,7.0,1425.0,,,,,,,,,,221.0,6.0,5530.0,,,,,,,,,,23.0,9.0,464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,6.0,1036.0,30.0,6.0,1411.0,8.0,5.0,235.0,,,,,,,172.0,3.0,6733.0,,,,,,,,,,,,,50.0,7.0,832.0,,,,,,,45.0,7.0,1365.0,,,,,,,27.0,5.0,341.0,,,,,,,,,,,,,,,,,,,,,,,,,42.0,10.0,921.0,,,,,,,,,,,,,,,,528.0,33.0,6432.0,92.0,25.0,2315.0,,,,,,,,,,,,,34.0,3.0,354.0,,,,,,,296.0,58.0,4827.0,,,,,,,,,,,,
37005,Alleghany County,11,-81.13,36.5,610.89,0.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,17.0,2182.0,,,,,,,,,,,,,,,,,,,34.0,14.0,1168.0,14.0,6.0,336.0,6.0,5.0,195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,3.0,1936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,138.0,,,,,,,,,,,,,,,,35.0,4.0,1297.0,,,,,,,,,,,,,,,,37.0,8.0,547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,3.0,249.0,,,,15.0,3.0,210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,3.0,511.0,,,,,,,,,,58.0,7.0,2503.0,,,,,,,,,,,,,,,,18.0,5.0,1696.0,,,,,,,4.0,3.0,101.0,,,,,,,,,,,,,,,,,,,9.0,4.0,358.0,15.0,3.0,326.0,,,,,,,,,,,,,,,,,,,31.0,4.0,968.0,10.0,3.0,637.0,8.0,3.0,180.0,,,,,,,,,,,,,,,,13.0,5.0,241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,3.0,683.0,12.0,5.0,220.0,,,,,,,35.0,3.0,821.0,,,,,,,,,,,,,,,,,,,,,,25.0,4.0,378.0,,,,,,,34.0,4.0,466.0,,,,,,,,,,,,,,,,,,,,,,,,,113.0,7.0,4454.0,15.0,4.0,313.0,,,,,,,,,,,,,257.0,23.0,2552.0,18.0,7.0,355.0,,,,,,,,,,,,,,,,,,,,,,31.0,10.0,601.0,,,,,,,,,,,,
37007,Anson County,25,-80.1,34.97,1390.79,0.02,0.45,,,,83.0,17.0,3234.0,,,,,,,,,,29.0,5.0,990.0,,,,49.0,5.0,3921.0,,,,,,,13.0,7.0,464.0,16.0,3.0,925.0,,,,,,,,,,,,,9.0,5.0,333.0,170.0,14.0,7731.0,,,,18.0,5.0,873.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,8.0,1380.0,32.0,3.0,823.0,,,,,,,16.0,3.0,661.0,25.0,4.0,535.0,102.0,3.0,1689.0,,,,,,,33.0,4.0,1615.0,112.0,17.0,2741.0,11.0,4.0,135.0,,,,,,,,,,,,,,,,228.0,7.0,5618.0,,,,,,,,,,9.0,3.0,98.0,,,,,,,12.0,3.0,422.0,,,,,,,,,,36.0,12.0,1391.0,22.0,7.0,581.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,73.0,,,,,,,,,,,,,,,,16.0,3.0,1102.0,,,,,,,,,,45.0,7.0,1684.0,,,,,,,,,,,,,,,,23.0,6.0,785.0,,,,7.0,3.0,106.0,19.0,3.0,419.0,,,,,,,,,,,,,,,,,,,24.0,6.0,977.0,19.0,6.0,352.0,9.0,5.0,233.0,,,,,,,,,,,,,,,,31.0,3.0,1055.0,,,,,,,,,,,,,,,,,,,,,,24.0,8.0,688.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0,7.0,1499.0,,,,,,,38.0,5.0,1795.0,,,,231.0,7.0,3877.0,,,,,,,,,,205.0,4.0,5043.0,22.0,5.0,415.0,,,,,,,71.0,7.0,1335.0,,,,,,,42.0,7.0,471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,3.0,139.0,,,,,,,,,,,,,506.0,30.0,5426.0,24.0,10.0,611.0,,,,6.0,4.0,131.0,,,,,,,,,,,,,,,,87.0,26.0,1058.0,,,,,,,,,,,,
37009,Ashe County,27,-81.51,36.44,1109.34,0.02,0.41,,,,9.0,4.0,328.0,,,,,,,,,,,,,16.0,3.0,566.0,,,,,,,,,,67.0,28.0,1773.0,,,,48.0,3.0,1527.0,,,,,,,,,,36.0,8.0,996.0,102.0,25.0,3202.0,65.0,10.0,1782.0,58.0,16.0,2275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,3.0,1150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.0,3.0,20316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,3.0,268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,1055.0,,,,87.0,5.0,2801.0,,,,32.0,4.0,745.0,23.0,4.0,554.0,6.0,4.0,82.0,,,,170.0,7.0,4497.0,32.0,6.0,644.0,229.0,6.0,3969.0,15.0,4.0,303.0,,,,77.0,6.0,2666.0,68.0,17.0,1145.0,28.0,6.0,319.0,,,,,,,8.0,4.0,126.0,,,,,,,263.0,8.0,6507.0,,,,,,,,,,5.0,4.0,90.0,,,,,,,44.0,7.0,1761.0,,,,,,,,,,10.0,3.0,315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,5.0,2082.0,,,,,,,,,,,,,,,,118.0,7.0,7004.0,,,,,,,,,,105.0,10.0,5371.0,23.0,6.0,1140.0,,,,,,,,,,,,,50.0,12.0,1683.0,,,,5.0,6.0,156.0,29.0,15.0,839.0,14.0,7.0,184.0,,,,,,,,,,,,,,,,27.0,6.0,953.0,19.0,7.0,405.0,16.0,4.0,270.0,,,,5.0,4.0,80.0,,,,,,,,,,,,,60.0,4.0,1982.0,,,,,,,,,,,,,,,,,,,67.0,18.0,1491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,7.0,2945.0,43.0,4.0,3002.0,26.0,8.0,1095.0,,,,,,,201.0,7.0,4714.0,,,,,,,,,,,,,,,,,,,,,,171.0,5.0,3393.0,,,,,,,70.0,4.0,1272.0,,,,,,,,,,,,,,,,,,,,,,,,,37.0,6.0,1465.0,50.0,7.0,915.0,,,,,,,,,,,,,603.0,38.0,8849.0,59.0,11.0,879.0,,,,,,,,,,12.0,4.0,331.0,19.0,3.0,527.0,,,,,,,87.0,25.0,1193.0,,,,15.0,3.0,505.0,,,,,,
