Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-1133,Est-1133,Pay-1133,Emp-1141,Est-1141,Pay-1141,Emp-1151,Est-1151,Pay-1151,Emp-1152,Est-1152,Pay-1152,Emp-1153,Est-1153,Pay-1153,Emp-2122,Est-2122,Pay-2122,Emp-2123,Est-2123,Pay-2123,Emp-2131,Est-2131,Pay-2131,Emp-2211,Est-2211,Pay-2211,Emp-2212,Est-2212,Pay-2212,Emp-2213,Est-2213,Pay-2213,Emp-2361,Est-2361,Pay-2361,Emp-2362,Est-2362,Pay-2362,Emp-2371,Est-2371,Pay-2371,Emp-2372,Est-2372,Pay-2372,Emp-2373,Est-2373,Pay-2373,Emp-2379,Est-2379,Pay-2379,Emp-2381,Est-2381,Pay-2381,Emp-2382,Est-2382,Pay-2382,Emp-2383,Est-2383,Pay-2383,Emp-2389,Est-2389,Pay-2389,Emp-3111,Est-3111,Pay-3111,Emp-3112,Est-3112,Pay-3112,Emp-3113,Est-3113,Pay-3113,Emp-3114,Est-3114,Pay-3114,Emp-3115,Est-3115,Pay-3115,Emp-3116,Est-3116,Pay-3116,Emp-3118,Est-3118,Pay-3118,Emp-3119,Est-3119,Pay-3119,Emp-3121,Est-3121,Pay-3121,Emp-3149,Est-3149,Pay-3149,Emp-3152,Est-3152,Pay-3152,Emp-3169,Est-3169,Pay-3169,Emp-3211,Est-3211,Pay-3211,Emp-3212,Est-3212,Pay-3212,Emp-3219,Est-3219,Pay-3219,Emp-3222,Est-3222,Pay-3222,Emp-3231,Est-3231,Pay-3231,Emp-3251,Est-3251,Pay-3251,Emp-3252,Est-3252,Pay-3252,Emp-3253,Est-3253,Pay-3253,Emp-3254,Est-3254,Pay-3254,Emp-3256,Est-3256,Pay-3256,Emp-3259,Est-3259,Pay-3259,Emp-3261,Est-3261,Pay-3261,Emp-3262,Est-3262,Pay-3262,Emp-3273,Est-3273,Pay-3273,Emp-3279,Est-3279,Pay-3279,Emp-3314,Est-3314,Pay-3314,Emp-3315,Est-3315,Pay-3315,Emp-3322,Est-3322,Pay-3322,Emp-3323,Est-3323,Pay-3323,Emp-3327,Est-3327,Pay-3327,Emp-3328,Est-3328,Pay-3328,Emp-3329,Est-3329,Pay-3329,Emp-3331,Est-3331,Pay-3331,Emp-3332,Est-3332,Pay-3332,Emp-3335,Est-3335,Pay-3335,Emp-3339,Est-3339,Pay-3339,Emp-3341,Est-3341,Pay-3341,Emp-3342,Est-3342,Pay-3342,Emp-3344,Est-3344,Pay-3344,Emp-3345,Est-3345,Pay-3345,Emp-3359,Est-3359,Pay-3359,Emp-3362,Est-3362,Pay-3362,Emp-3363,Est-3363,Pay-3363,Emp-3364,Est-3364,Pay-3364,Emp-3366,Est-3366,Pay-3366,Emp-3369,Est-3369,Pay-3369,Emp-3371,Est-3371,Pay-3371,Emp-3372,Est-3372,Pay-3372,Emp-3391,Est-3391,Pay-3391,Emp-3399,Est-3399,Pay-3399,Emp-4231,Est-4231,Pay-4231,Emp-4232,Est-4232,Pay-4232,Emp-4233,Est-4233,Pay-4233,Emp-4234,Est-4234,Pay-4234,Emp-4235,Est-4235,Pay-4235,Emp-4236,Est-4236,Pay-4236,Emp-4237,Est-4237,Pay-4237,Emp-4238,Est-4238,Pay-4238,Emp-4239,Est-4239,Pay-4239,Emp-4241,Est-4241,Pay-4241,Emp-4242,Est-4242,Pay-4242,Emp-4243,Est-4243,Pay-4243,Emp-4244,Est-4244,Pay-4244,Emp-4245,Est-4245,Pay-4245,Emp-4246,Est-4246,Pay-4246,Emp-4247,Est-4247,Pay-4247,Emp-4248,Est-4248,Pay-4248,Emp-4249,Est-4249,Pay-4249,Emp-4251,Est-4251,Pay-4251,Emp-4411,Est-4411,Pay-4411,Emp-4412,Est-4412,Pay-4412,Emp-4413,Est-4413,Pay-4413,Emp-4421,Est-4421,Pay-4421,Emp-4422,Est-4422,Pay-4422,Emp-4431,Est-4431,Pay-4431,Emp-4441,Est-4441,Pay-4441,Emp-4442,Est-4442,Pay-4442,Emp-4451,Est-4451,Pay-4451,Emp-4452,Est-4452,Pay-4452,Emp-4453,Est-4453,Pay-4453,Emp-4461,Est-4461,Pay-4461,Emp-4471,Est-4471,Pay-4471,Emp-4481,Est-4481,Pay-4481,Emp-4482,Est-4482,Pay-4482,Emp-4483,Est-4483,Pay-4483,Emp-4511,Est-4511,Pay-4511,Emp-4512,Est-4512,Pay-4512,Emp-4522,Est-4522,Pay-4522,Emp-4523,Est-4523,Pay-4523,Emp-4531,Est-4531,Pay-4531,Emp-4532,Est-4532,Pay-4532,Emp-4533,Est-4533,Pay-4533,Emp-4539,Est-4539,Pay-4539,Emp-4541,Est-4541,Pay-4541,Emp-4542,Est-4542,Pay-4542,Emp-4543,Est-4543,Pay-4543,Emp-4811,Est-4811,Pay-4811,Emp-4812,Est-4812,Pay-4812,Emp-4841,Est-4841,Pay-4841,Emp-4842,Est-4842,Pay-4842,Emp-4851,Est-4851,Pay-4851,Emp-4852,Est-4852,Pay-4852,Emp-4853,Est-4853,Pay-4853,Emp-4854,Est-4854,Pay-4854,Emp-4859,Est-4859,Pay-4859,Emp-4881,Est-4881,Pay-4881,Emp-4884,Est-4884,Pay-4884,Emp-4885,Est-4885,Pay-4885,Emp-4921,Est-4921,Pay-4921,Emp-4922,Est-4922,Pay-4922,Emp-4931,Est-4931,Pay-4931,Emp-5111,Est-5111,Pay-5111,Emp-5112,Est-5112,Pay-5112,Emp-5121,Est-5121,Pay-5121,Emp-5122,Est-5122,Pay-5122,Emp-5151,Est-5151,Pay-5151,Emp-5173,Est-5173,Pay-5173,Emp-5179,Est-5179,Pay-5179,Emp-5182,Est-5182,Pay-5182,Emp-5191,Est-5191,Pay-5191,Emp-5221,Est-5221,Pay-5221,Emp-5222,Est-5222,Pay-5222,Emp-5223,Est-5223,Pay-5223,Emp-5231,Est-5231,Pay-5231,Emp-5239,Est-5239,Pay-5239,Emp-5241,Est-5241,Pay-5241,Emp-5242,Est-5242,Pay-5242,Emp-5311,Est-5311,Pay-5311,Emp-5312,Est-5312,Pay-5312,Emp-5313,Est-5313,Pay-5313,Emp-5321,Est-5321,Pay-5321,Emp-5322,Est-5322,Pay-5322,Emp-5323,Est-5323,Pay-5323,Emp-5324,Est-5324,Pay-5324,Emp-5331,Est-5331,Pay-5331,Emp-5411,Est-5411,Pay-5411,Emp-5412,Est-5412,Pay-5412,Emp-5413,Est-5413,Pay-5413,Emp-5414,Est-5414,Pay-5414,Emp-5415,Est-5415,Pay-5415,Emp-5416,Est-5416,Pay-5416,Emp-5417,Est-5417,Pay-5417,Emp-5418,Est-5418,Pay-5418,Emp-5419,Est-5419,Pay-5419,Emp-5511,Est-5511,Pay-5511,Emp-5611,Est-5611,Pay-5611,Emp-5612,Est-5612,Pay-5612,Emp-5613,Est-5613,Pay-5613,Emp-5614,Est-5614,Pay-5614,Emp-5615,Est-5615,Pay-5615,Emp-5616,Est-5616,Pay-5616,Emp-5617,Est-5617,Pay-5617,Emp-5619,Est-5619,Pay-5619,Emp-5621,Est-5621,Pay-5621,Emp-5622,Est-5622,Pay-5622,Emp-5629,Est-5629,Pay-5629,Emp-6111,Est-6111,Pay-6111,Emp-6112,Est-6112,Pay-6112,Emp-6113,Est-6113,Pay-6113,Emp-6114,Est-6114,Pay-6114,Emp-6115,Est-6115,Pay-6115,Emp-6116,Est-6116,Pay-6116,Emp-6117,Est-6117,Pay-6117,Emp-6211,Est-6211,Pay-6211,Emp-6212,Est-6212,Pay-6212,Emp-6213,Est-6213,Pay-6213,Emp-6214,Est-6214,Pay-6214,Emp-6215,Est-6215,Pay-6215,Emp-6216,Est-6216,Pay-6216,Emp-6219,Est-6219,Pay-6219,Emp-6221,Est-6221,Pay-6221,Emp-6223,Est-6223,Pay-6223,Emp-6231,Est-6231,Pay-6231,Emp-6232,Est-6232,Pay-6232,Emp-6233,Est-6233,Pay-6233,Emp-6239,Est-6239,Pay-6239,Emp-6241,Est-6241,Pay-6241,Emp-6242,Est-6242,Pay-6242,Emp-6243,Est-6243,Pay-6243,Emp-6244,Est-6244,Pay-6244,Emp-7111,Est-7111,Pay-7111,Emp-7112,Est-7112,Pay-7112,Emp-7113,Est-7113,Pay-7113,Emp-7115,Est-7115,Pay-7115,Emp-7121,Est-7121,Pay-7121,Emp-7131,Est-7131,Pay-7131,Emp-7132,Est-7132,Pay-7132,Emp-7139,Est-7139,Pay-7139,Emp-7211,Est-7211,Pay-7211,Emp-7212,Est-7212,Pay-7212,Emp-7213,Est-7213,Pay-7213,Emp-7223,Est-7223,Pay-7223,Emp-7224,Est-7224,Pay-7224,Emp-7225,Est-7225,Pay-7225,Emp-8111,Est-8111,Pay-8111,Emp-8112,Est-8112,Pay-8112,Emp-8113,Est-8113,Pay-8113,Emp-8114,Est-8114,Pay-8114,Emp-8121,Est-8121,Pay-8121,Emp-8122,Est-8122,Pay-8122,Emp-8123,Est-8123,Pay-8123,Emp-8129,Est-8129,Pay-8129,Emp-8131,Est-8131,Pay-8131,Emp-8132,Est-8132,Pay-8132,Emp-8133,Est-8133,Pay-8133,Emp-8134,Est-8134,Pay-8134,Emp-8139,Est-8139,Pay-8139
16071,Oneida County,4,-75.4,43.21,3109.33,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,165,,,,,,,,,,,,,,,,,,,4,3,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,450,,,,,,,,,,37,3,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,11,1438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,3,2701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,9,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16031,Cassia County,24,-113.58,42.22,6683.87,2.98,0.01,,,,,,,,,,8,3,316,,,,,,,43,6,4763,,,,,,,,,,,,,34,14,929,102,3,5783,31,7,1677,,,,13,3,443,,,,75,10,2927,75,16,3582,20,6,552,132,8,10086,,,,,,,,,,509,3,24807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,5,2467,,,,,,,,,,,,,,,,,,,,,,,,,18,3,1116,,,,59,7,3120,,,,,,,,,,,,,115,4,4697,50,3,2142,,,,49,4,4038,,,,102,4,5159,,,,176,10,6086,43,3,1577,107,10,3731,,,,,,,51,7,715,63,10,2038,35,3,642,220,6,5469,,,,,,,47,7,2247,181,22,3483,24,4,311,,,,,,,16,5,218,,,,,,,47,8,678,,,,,,,26,4,352,31,7,349,,,,,,,6,8,307,,,,,,,263,20,16670,397,28,19480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,4,7633,,,,,,,,,,,,,,,,46,9,2598,,,,,,,,,,98,11,4076,19,5,1101,9,3,260,,,,,,,,,,38,20,1002,23,11,362,20,11,302,4,3,53,,,,9,3,314,,,,,,,,,,33,10,1518,75,24,2199,,,,,,,,,,20,12,851,,,,,,,20,6,645,,,,,,,,,,,,,,,,,,,,,,64,13,1405,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,3,132,,,,108,19,2787,137,19,3943,121,22,3358,69,4,3276,,,,,,,,,,,,,,,,,,,,,,68,3,1062,,,,69,6,1089,,,,,,,50,6,894,,,,,,,,,,,,,,,,,,,,,,173,7,1183,97,4,1983,,,,,,,,,,21,4,148,733,47,9451,86,21,2542,,,,25,4,691,,,,12,5,186,,,,31,3,651,,,,24,7,237,,,,,,,,,,,,
16045,Gem County,17,-116.38,44.01,1462.21,0.0,0.0,42,3,2572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,13,652,16,3,487,6,4,234,,,,,,,,,,104,26,3801,62,18,2304,34,12,949,31,14,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,4,1404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,3,209,,,,,,,52,6,1647,,,,,,,,,,30,6,872,16,4,420,,,,20,3,127,,,,,,,95,7,1906,,,,,,,,,,,,,,,,,,,85,3,2073,,,,,,,,,,6,3,134,,,,,,,,,,,,,,,,21,6,905,58,13,2580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,349,,,,,,,,,,38,6,1482,,,,,,,,,,5,4,383,,,,23,5,946,9,6,215,9,8,273,5,3,185,,,,,,,,,,,,,,,,14,9,655,9,6,395,28,6,1570,,,,,,,8,5,695,,,,,,,24,4,690,,,,,,,,,,,,,,,,,,,,,,27,11,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,6,1549,48,8,1407,46,3,2250,,,,18,3,675,,,,,,,,,,,,,,,,99,4,1864,,,,153,5,3604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,5,298,,,,,,,,,,,,,,,,300,24,3954,38,10,1227,,,,14,3,435,1,4,137,,,,,,,,,,3,5,62,56,11,521,,,,,,,,,,10,3,195
16063,Lincoln County,5,-81.21,35.49,3123.65,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,190,,,,,,,,,,,,,,,,10,5,464,,,,4,6,295,69,4,2728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,3,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4,328,13,4,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,4,258,8,3,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16061,Lewis County,4,-91.7,40.09,1242.65,0.0,0.0,67,8,3310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,89,,,,,,,,,,,,,,,,13,4,663,,,,,,,0,3,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,3,1654,,,,,,,,,,15,3,958,,,,,,,,,,25,4,777,,,,73,4,1763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,4,1778,,,,,,,,,,,,,,,,5,3,145,5,3,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,4,137,,,,,,,,,,,,,74,8,861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16085,Valley County,10,-98.98,41.56,9677.21,0.0,0.0,28,4,1175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,62,5831,9,3,285,,,,5,4,221,,,,,,,55,19,2876,43,20,1446,49,21,2767,147,21,8418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,304,,,,,,,,,,,,,,,,31,4,2006,,,,,,,9,3,235,6,3,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3,458,,,,,,,,,,11,4,281,,,,63,7,2244,,,,168,5,5150,,,,,,,,,,115,10,2006,18,4,194,,,,,,,29,7,758,,,,,,,,,,,,,10,6,187,17,6,387,6,3,186,,,,,,,14,3,487,,,,16,5,476,8,5,266,4,3,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,4,607,,,,,,,,,,,,,,,,,,,,,,,,,45,5,1509,,,,,,,,,,,,,,,,13,6,661,25,7,369,29,33,1758,36,11,953,,,,10,5,276,,,,,,,,,,21,9,1040,23,8,773,23,13,1068,,,,4,5,152,4,4,123,,,,,,,21,4,476,11,3,556,,,,,,,,,,,,,,,,,,,31,17,1478,,,,,,,,,,14,4,261,,,,,,,,,,,,,,,,15,5,388,,,,108,10,7934,32,6,1142,22,6,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4,99,,,,,,,30,8,418,,,,,,,,,,6,3,121,,,,,,,,,,308,19,4588,543,18,15220,19,8,1077,,,,18,3,169,44,7,750,465,42,8752,25,10,920,,,,,,,3,4,93,8,5,122,,,,,,,15,3,384,37,10,599,,,,,,,,,,75,10,1766
16003,Adams County,4,-91.21,39.98,3546.46,0.0,0.0,20,4,2122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,4,290,,,,,,,,,,,,,,,,8,3,321,9,4,227,10,5,411,3,3,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,4,798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,115,,,,,,,,,,,,,,,,,,,9,3,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,6,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4,466,7,3,149,,,,,,,,,,,,,49,8,529,,,,,,,,,,,,,,,,,,,,,,,,,6,3,57,,,,,,,,,,,,
16041,Franklin County,13,-95.22,33.2,1729.17,0.0,0.0,,,,,,,,,,,,,,,,,,,45,3,2118,,,,45,5,3948,,,,,,,31,14,589,,,,,,,,,,,,,,,,21,6,982,41,19,1374,40,9,1174,13,6,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,3,3075,,,,,,,,,,,,,,,,,,,93,3,4729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,7,4533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,3,2602,,,,39,5,1289,,,,,,,,,,11,3,342,,,,,,,,,,,,,,,,83,9,1072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,408,,,,,,,63,12,2320,16,8,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,5,1145,,,,9,3,153,,,,,,,,,,24,10,825,5,3,58,5,6,144,1,3,25,,,,,,,,,,,,,,,,21,4,538,7,4,296,11,4,391,,,,,,,9,9,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,11,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,230,52,11,1815,19,9,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,123,,,,,,,,,,10,3,176,,,,,,,,,,,,,,,,193,17,2269,33,14,1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16073,Owyhee County,11,-116.16,42.47,19934.01,0.0,0.0,,,,,,,544,4,15127,,,,,,,,,,5,5,220,,,,,,,,,,,,,26,7,559,70,4,2440,,,,,,,19,3,832,,,,24,5,964,25,7,1158,3,4,141,42,9,1844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,5,3135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,5,1702,,,,,,,,,,17,4,663,,,,88,3,2325,,,,,,,,,,44,4,1184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,132,11,6,557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,3,426,,,,,,,,,,,,,,,,,,,3,3,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3,512,16,3,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,6,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,4,178,143,14,1561,8,4,209,,,,,,,,,,,,,,,,,,,,,,6,3,55,,,,,,,,,,,,
16069,Nez Perce County,40,-116.81,46.4,2217.72,2.03,0.22,59,6,6242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,28,2621,87,12,4489,,,,,,,52,3,3473,,,,58,12,1921,235,21,11416,61,16,2033,198,24,9962,,,,,,,,,,,,,,,,,,,,,,,,,21,3,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,5,2201,,,,1769,5,70233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,3,1090,,,,,,,,,,,,,25,3,865,116,7,6276,,,,22,3,998,,,,,,,,,,42,5,2049,103,11,5188,36,5,1680,,,,,,,,,,142,3,6346,,,,,,,,,,,,,,,,,,,368,11,18357,118,11,5087,165,19,5194,25,3,901,56,9,1706,70,11,2484,278,15,6815,89,6,2411,372,9,9638,,,,,,,138,11,3540,191,17,5155,134,10,1766,16,5,282,17,3,977,89,9,1553,,,,152,3,3154,108,4,1963,18,3,157,47,5,921,44,7,1092,73,14,1819,24,5,760,,,,10,4,549,,,,,,,245,10,12826,79,11,3937,,,,,,,,,,,,,,,,,,,,,,,,,101,5,4234,,,,,,,,,,,,,,,,,,,83,5,2535,115,10,6503,,,,,,,,,,342,26,18079,55,12,2498,10,4,337,16,5,2919,20,11,2477,568,3,33244,118,19,6591,35,17,882,24,10,886,24,11,781,32,3,639,,,,30,3,1220,,,,,,,107,25,4982,88,16,3134,74,10,4281,,,,27,6,1774,137,3,3708,,,,10,4,610,65,7,2347,37,4,3101,,,,,,,,,,,,,11,4,506,24,3,1063,156,41,4396,29,6,1070,51,4,2265,,,,30,3,1286,86,5,2006,,,,,,,,,,,,,21,5,266,,,,626,32,36719,175,18,6921,143,29,5060,77,5,2993,,,,,,,,,,,,,,,,368,6,12561,,,,319,10,5984,,,,298,15,5147,41,6,1238,,,,164,10,3005,,,,,,,,,,,,,,,,,,,,,,153,11,2566,268,12,3751,,,,,,,78,4,1444,85,13,912,1568,70,23803,158,34,5478,,,,40,7,1607,11,6,199,42,9,686,16,3,573,,,,,,,197,30,2746,,,,13,3,376,46,5,801,37,6,280
