Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
33005,Cheshire County,76,-72.28,42.95,1888.31,3.1,0.12,17,7,671,26,3,588,52,5,6163,1613,257,100498,1002,64,55315,592,39,65415,1115,91,81990,219,75,9384,614,136,37648,1069,12,127502,810,106,27625,1092,33,35365,4121,163,204064,628,45,12600,2636,186,50631,1163,175,34566,8,5,95
33013,Merrimack County,151,-71.69,43.33,2473.05,2.85,0.17,93,18,4919,63,8,5760,358,19,44571,3572,503,248239,3455,166,229135,726,69,41271,3074,225,264452,1209,150,89682,2957,380,248757,712,19,63816,2278,254,119058,4141,82,146659,12651,414,679978,1874,77,29037,6098,333,109791,2829,531,115962,0,4,13
33015,Rockingham County,308,-79.74,36.39,1882.0,2.38,0.29,23,8,434,22,5,1537,1166,28,149717,10006,1177,730496,8176,531,788996,4569,178,368864,7240,527,788304,1845,340,91786,9765,1038,749833,2287,70,253536,8720,660,436278,3620,158,144118,17350,911,938667,3762,232,81047,16422,937,321087,5361,896,178377,17,13,495
33009,Grafton County,90,-71.87,43.97,4531.18,2.0,0.05,121,24,11276,20,4,1753,326,19,24295,1266,257,72878,725,90,55016,980,72,90434,829,147,99941,545,137,24082,1727,226,175028,121,10,15266,1123,170,51569,9368,64,459802,13023,275,1030693,1782,77,30699,5315,416,113626,1283,260,39348,15,7,553
33011,Hillsborough County,415,-82.35,27.92,2311.04,3.88,1.75,61,26,3585,44,6,1643,929,28,95171,9591,1274,669227,6907,547,553901,7956,233,803110,9529,643,1002517,3092,451,152428,15980,1226,1684165,3643,61,301454,9758,699,426509,7276,200,304419,32864,1132,1818765,3647,201,80670,16830,932,308282,7804,1089,277172,6,7,172
33007,Coos County,31,-124.11,43.22,4740.74,3.22,0.01,166,24,7558,,,,117,9,9613,229,68,12725,210,22,12575,64,16,3538,257,34,15759,98,30,7665,210,31,9925,40,4,4088,135,38,5377,131,11,4274,2141,94,101917,160,27,4822,1968,115,40608,385,77,11464,,,
33001,Belknap County,61,-71.45,43.52,1217.12,2.52,0.1,11,5,418,33,6,2543,136,8,14637,1394,254,101131,455,58,33346,218,23,11029,575,75,40223,340,77,12402,629,137,42440,58,4,3817,679,111,23489,499,22,19462,4232,152,193009,434,50,14572,3033,237,64460,868,211,22986,,,
33019,Sullivan County,43,-76.51,41.44,1430.22,3.14,0.06,80,7,4205,,,,43,6,3904,461,113,25218,632,37,86407,108,17,5125,347,33,19806,322,36,12901,245,52,18304,128,3,6370,417,64,11933,293,16,10740,1241,86,51505,41,15,1327,770,66,14874,479,88,16418,,,
33017,Strafford County,130,-71.04,43.33,990.68,2.33,1.07,26,7,767,17,3,2983,,,,1562,306,95557,1273,89,79483,443,47,28315,3676,130,369175,352,112,15684,1327,221,97743,568,16,37268,2020,182,75605,834,45,27090,7713,331,441391,773,40,13677,4567,300,74411,1795,285,51531,6,4,307
33003,Carroll County,48,-89.96,42.06,2573.8,0.0,0.0,45,10,2127,13,3,773,52,7,5193,1076,241,66113,235,42,12971,258,35,11670,369,55,24372,353,87,14929,520,126,31371,,,,694,113,33193,366,22,13368,2622,140,129831,399,59,15857,4507,294,91532,656,162,20133,4,4,166
