Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
25025,Suffolk County,801,-72.86,40.88,162.84,10.86,73.19,29,8,2625,42,3,2891,1643,45,234001,14942,1080,1468579,14269,611,2085759,27380,681,3878353,73430,1919,17588173,14902,1448,1389999,88113,3454,11993668,26525,186,3306942,29016,1175,1449147,61739,425,2867095,143725,1995,11089376,14380,407,810050,64262,2714,1286928,23258,2540,1092689,97,76,6110
25001,Barnstable County,214,-70.3,41.7,1138.99,1.62,0.28,114,50,5312,50,5,3634,228,9,23563,6234,1343,401662,1430,178,85328,1190,142,58958,1961,297,168862,1478,406,76986,4747,757,333647,1055,33,64219,3581,708,210960,1484,109,51628,15945,765,833559,1792,237,71173,11444,1074,353727,3950,745,138906,85,26,1927
25003,Berkshire County,126,-73.23,42.4,2450.95,2.81,0.36,30,8,1085,50,3,3139,195,13,19805,2491,494,149712,1176,93,57525,733,65,32925,1676,154,136462,682,123,25454,2755,301,198432,638,13,57949,1696,243,94480,3811,60,184996,11593,432,618079,1687,107,46139,6811,486,127941,2121,339,65131,15,9,262
25007,Dukes County,17,-70.64,41.39,306.57,0.0,0.0,,,,,,,14,3,1790,812,236,59431,57,18,2990,150,16,6952,207,27,17183,163,83,12491,225,65,15653,,,,455,103,31647,62,14,2567,867,53,63444,357,38,16395,537,135,34157,344,94,15254,15,6,495
25017,Middlesex County,1606,-71.4,42.49,2193.99,5.57,10.42,166,40,7346,95,9,5919,3413,53,478274,42394,4716,3346729,47677,1882,5918968,63914,1280,10507250,29773,2149,3376720,15509,1966,1067332,140919,6877,21537199,43557,393,7152910,52340,2692,3167613,90811,937,5206615,121932,4981,6329584,14827,820,296050,73182,3967,1511211,31249,4439,1327073,179,143,8068
25009,Essex County,787,-73.75,44.06,1375.64,5.0,8.74,267,64,14551,28,3,2480,863,29,106958,15417,2317,1115671,11858,749,1089473,5799,326,584655,10685,932,1183174,2994,731,168582,14776,2055,1373559,5002,86,515768,16685,1271,852279,10951,294,405643,66264,2161,3041940,6784,394,138291,28515,1831,567307,11878,2083,347247,152,65,6439
25005,Bristol County,563,-71.09,41.74,1527.77,4.7,3.83,156,69,7976,59,6,3849,469,19,53605,11019,1672,757427,15230,586,1234583,2696,165,201976,4301,522,326778,1917,475,91474,5535,1023,352507,4728,74,407746,9121,751,368739,5465,158,148063,42575,1475,2048655,3688,220,64525,21131,1240,366387,7558,1345,222948,96,37,2781
25013,Hampden County,467,-72.61,42.13,1642.79,3.62,4.2,25,13,1400,,,,1338,24,179941,7465,932,549310,7201,387,441097,2103,135,121804,8724,486,826024,2819,417,110146,6781,730,487304,3050,51,218441,5923,535,225080,9048,145,265464,44190,1197,2197214,2558,129,46183,16859,887,278436,8336,1000,239763,34,18,987
25023,Plymouth County,519,-96.22,42.74,1818.95,3.81,1.76,48,18,2621,56,5,3889,788,29,96572,13880,1854,1012977,7315,517,523164,1970,159,131012,7783,665,733862,2031,447,109771,12456,1272,700891,5789,102,608042,8156,863,378173,2912,182,98216,36545,1352,1734603,4809,275,90850,19860,1106,377642,7920,1313,233356,63,38,2060
25027,Worcester County,827,-71.87,42.37,4089.86,3.86,2.09,152,31,4887,131,9,11304,1718,43,217245,15743,2319,1096979,14272,817,966596,3218,267,247159,14702,857,1351551,3807,751,187457,20958,1826,1980845,9381,107,765646,14133,1137,562814,18153,311,642166,68127,2178,3546365,4608,264,90949,26670,1734,460321,11504,1880,338679,60,45,3125
25011,Franklin County,71,-95.22,33.2,1876.29,2.28,0.15,4,5,360,,,,143,9,18656,772,171,42551,748,54,61594,197,28,6801,454,62,27467,83,36,2725,590,126,32015,599,6,47388,562,79,30201,1498,35,73003,3655,169,141039,628,39,11335,1779,147,28456,634,187,16766,5,3,195
25021,Norfolk County,704,-71.18,42.15,1065.9,3.91,9.27,65,15,3138,122,7,9192,1156,25,158405,20499,2229,1732045,20017,936,1556809,13514,382,1159970,24878,1194,2953914,7625,968,733877,21763,2667,2520334,12090,148,1187161,20213,1202,1192993,13708,423,581306,53941,2498,2579256,8628,389,439259,28915,1661,551272,15820,2014,573803,72,63,4117
25015,Hampshire County,161,-72.62,42.34,1412.22,2.6,0.88,31,11,1240,19,5,1503,131,10,15144,1959,356,116013,1592,91,87742,714,72,42827,1494,159,123938,455,114,19410,1679,354,102832,175,15,14764,1488,195,43071,9702,108,331609,10436,442,523095,739,90,13067,6212,372,90877,2251,387,78065,27,14,183
25019,Nantucket County,11,-70.01,41.32,146.1,0.0,0.0,,,,,,,11,3,2107,967,355,70508,28,8,3190,78,13,5177,89,15,7156,134,88,15236,227,75,16332,41,4,3670,464,141,48491,102,15,4025,560,38,39434,268,37,22624,553,120,44263,234,56,12791,,,
