Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
51127,New Kent County,22,-77.0,37.5,579.67,0.0,0.0,31,3,1741,,,,,,,404,85,23370,43,9,2368,25,3,803,45,10,1923,27,19,1174,130,35,7070,,,,269,33,11428,20,8,788,617,27,24425,972,13,23529,449,40,7496,217,48,6104,,,
51015,Augusta County,76,-79.15,38.18,2514.33,0.0,0.0,16,12,392,32,4,1678,64,3,5383,1957,264,93403,940,63,46361,93,14,6097,274,65,15670,216,65,6705,402,75,17380,26,3,1945,1050,92,27797,104,17,2476,3893,110,223252,75,10,824,1437,97,20901,813,195,23189,6,4,94
51131,Northampton County,12,-75.33,40.75,890.78,0.0,0.0,200,8,11412,,,,,,,91,25,3725,119,16,5662,10,4,398,64,17,2803,35,18,1397,78,22,3642,,,,49,10,1876,67,4,2363,709,32,30985,89,3,3268,502,39,8793,112,34,2259,,,
51049,Cumberland County,10,-77.28,40.15,776.23,0.0,0.0,36,3,1658,,,,,,,91,33,3082,,,,12,3,321,16,5,651,6,4,140,22,4,501,,,,71,9,2821,,,,63,12,1868,,,,64,8,584,39,10,1048,,,
51051,Dickenson County,15,-82.36,37.12,864.01,0.0,0.0,17,5,381,173,4,14338,,,,109,15,4356,14,5,964,11,5,729,63,11,2428,,,,369,14,12609,,,,46,7,688,,,,344,23,11954,,,,196,12,2387,72,21,1898,,,
51075,Goochland County,23,-77.88,37.72,752.32,0.0,0.0,18,6,471,79,4,5528,,,,1142,131,68199,451,43,26437,9,7,650,6124,36,1555908,164,23,11987,334,80,24384,7840,5,572497,577,67,28730,135,12,5514,484,31,29939,925,20,19775,429,54,9672,499,75,25873,,,
51083,Halifax County,34,-78.94,36.75,2149.04,0.0,0.0,142,10,6059,,,,162,4,16246,513,65,27701,192,13,8056,112,13,5654,193,42,7850,62,21,1908,154,36,6009,,,,503,31,10355,177,6,4789,1604,79,75210,231,9,3611,825,54,11158,401,91,6900,,,
51107,Loudoun County,405,-77.67,39.1,1349.96,2.62,7.03,56,25,2173,233,7,23739,127,7,11732,14153,890,968326,3994,302,272645,9492,334,1197133,3458,405,376329,1756,522,103549,29783,3370,2931362,3308,55,278367,14168,615,625835,3017,253,82692,15130,1064,767491,4524,184,335080,17826,798,316252,7578,920,335900,26,23,1306
51113,Madison County,13,-95.95,30.96,833.59,0.0,0.0,34,8,1357,,,,,,,238,57,9641,51,10,1769,,,,19,6,746,13,10,338,85,28,4293,,,,40,15,1282,313,5,13690,241,21,9159,7,4,466,196,17,3324,119,35,3245,,,
51153,Prince William County,467,-77.55,38.74,886.84,2.93,12.53,37,5,963,83,3,6149,549,12,48401,14968,1420,918814,3051,220,209455,1085,112,74764,1861,314,151954,1649,425,95966,13180,1289,1172224,762,41,67700,6867,579,316126,1863,154,51087,12896,886,629243,2103,130,35822,14954,759,237567,5723,835,172417,24,17,1495
51161,Roanoke County,94,-80.08,37.24,650.57,2.26,0.78,,,,,,,114,4,7659,999,180,46853,1173,100,66440,488,31,29122,4099,177,233463,416,124,18069,1320,202,93811,768,20,66776,1660,129,60255,1123,39,25896,4371,230,196945,423,31,7170,3225,163,44892,1408,237,32359,5,3,94
51175,Southampton County,18,-77.16,36.7,1559.94,0.0,0.0,70,15,4587,,,,,,,93,26,3819,233,13,10237,53,5,1443,13,6,594,16,12,858,57,11,2223,,,,38,11,1060,,,,152,6,6000,33,3,366,82,6,1183,151,38,3829,,,
51091,Highland County,2,-83.63,39.18,1077.36,0.0,0.0,14,5,234,,,,,,,43,16,823,,,,24,4,761,24,5,926,,,,20,7,1326,,,,,,,,,,70,6,2682,,,,24,3,92,19,9,539,,,
51025,Brunswick County,16,-78.19,34.07,1474.72,0.0,0.0,244,20,13212,,,,49,4,6374,163,25,6378,63,9,3327,4,3,80,44,13,1593,24,7,701,40,18,1647,,,,468,14,17331,,,,158,15,4195,,,,131,15,1675,77,28,1785,,,
51073,Gloucester County,37,-76.56,37.45,642.93,0.0,0.0,10,6,475,,,,50,3,5042,687,164,28944,93,22,3586,96,10,2789,223,48,12158,102,40,3823,308,61,14051,,,,275,55,10450,72,8,1652,1440,70,52065,178,23,2952,1039,62,17558,488,107,12228,,,
51033,Caroline County,31,-77.36,38.03,1390.87,0.0,0.0,,,,16,3,1413,118,3,12023,328,53,15766,348,12,18894,7,6,376,265,11,19260,30,17,917,145,32,6174,,,,110,23,3826,75,5,3188,308,20,10510,128,4,1262,529,43,8263,314,60,6704,5,4,134
51163,Rockbridge County,23,-79.46,37.83,1553.91,0.0,0.0,11,6,461,,,,,,,419,64,14537,87,15,4252,29,8,1180,91,20,3893,38,10,930,108,22,3718,,,,91,19,2794,,,,441,29,15684,112,9,2856,869,60,13055,191,56,4552,,,
51141,Patrick County,18,-80.28,36.68,1258.56,0.0,0.0,252,8,7568,,,,,,,112,27,4586,48,7,2475,38,7,1473,78,17,2970,5,3,113,69,16,1793,,,,731,10,11389,7,3,43,380,22,11869,13,4,1224,177,14,1976,99,32,2015,,,
51145,Powhatan County,29,-77.91,37.55,679.33,0.0,0.0,,,,,,,,,,1612,198,84473,224,28,11535,60,3,6695,125,26,10987,66,28,3239,389,60,21181,,,,408,63,16944,45,10,738,275,32,12941,130,6,1884,578,33,8655,450,88,14143,,,
51750,Radford city,18,-80.57,37.13,25.91,10.84,1.06,,,,,,,,,,88,10,4178,32,12,1893,14,5,1315,129,22,12885,121,24,3564,151,22,8837,,,,50,10,2693,,,,585,41,22245,5,3,62,819,42,9073,173,43,3267,,,
51171,Shenandoah County,43,-78.59,38.86,1325.73,0.0,0.0,24,5,461,,,,36,3,3293,650,116,28401,543,19,22971,374,16,32176,257,53,14283,87,32,2277,443,60,42849,,,,591,41,16455,119,5,3478,1450,65,59602,244,11,2795,1329,92,18121,598,130,15236,3,3,84
51061,Fauquier County,70,-77.81,38.75,1687.99,1.53,0.04,64,20,2479,,,,111,5,12109,2815,354,151422,467,38,27695,210,23,17771,819,85,114883,242,92,12687,2223,297,204720,,,,633,112,29284,505,32,13838,2259,116,110456,289,36,10373,2529,135,41295,1477,225,51431,15,10,480
51065,Fluvanna County,27,-78.28,37.85,754.48,0.0,0.0,75,6,3843,,,,97,4,8337,690,99,33340,123,15,7006,16,7,501,35,14,1730,32,21,1157,78,36,3602,,,,198,41,8218,62,6,1153,222,29,7612,48,5,737,197,18,2961,273,42,6100,2,3,65
51720,Norton city,4,-1.18,53.63,19.49,1.64,3.34,,,,,,,,,,57,5,1673,118,7,8191,76,9,2895,79,15,3729,32,6,794,97,10,3415,,,,13,4,341,,,,988,52,55820,,,,457,28,5546,54,15,1566,,,
51790,Staunton city,25,-89.79,39.01,51.69,1.85,6.84,,,,,,,99,4,9742,289,43,12391,206,24,9013,95,19,3702,303,50,22895,129,39,5687,343,66,19313,306,6,15702,234,19,4991,837,13,17765,2485,91,96849,290,16,3282,1423,83,20858,703,119,18534,,,
51007,Amelia County,13,-78.01,37.33,928.7,0.0,0.0,34,7,1546,,,,,,,484,69,19991,112,12,7316,,,,33,9,1136,11,11,313,73,16,2255,,,,97,21,2726,,,,312,17,9057,,,,124,12,1568,104,29,2711,,,
51001,Accomack County,33,-75.67,37.74,1456.26,0.0,0.0,19,7,835,,,,87,5,8344,258,76,10829,161,21,6210,73,11,3165,296,35,16280,85,41,3450,424,44,24258,,,,446,26,10846,,,,1120,51,38846,81,17,1737,982,99,17203,380,88,8710,,,
