Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
18061,Harrison County,40,-94.4,32.52,1258.96,0.0,0.0,8,3,227,97,6,6294,93,6,7594,481,97,21927,240,23,11596,127,12,5062,243,40,13342,51,27,1521,142,36,5372,,,,143,28,3819,13,3,383,1654,84,58288,88,10,1374,2104,51,58062,377,72,9697,,,
18069,Huntington County,36,-85.5,40.8,1004.27,2.2,0.21,,,,,,,47,3,4058,369,68,21458,288,40,11940,370,14,21566,314,61,15935,106,40,2754,301,46,12295,,,,288,32,9204,751,8,12713,1810,65,70360,126,18,1246,1283,90,16257,854,125,16484,,,
18073,Jasper County,33,-94.0,30.75,1454.12,1.72,0.03,142,10,8396,,,,,,,716,88,39405,369,38,22548,72,12,1716,279,45,13436,89,24,2722,211,55,6446,,,,270,34,9140,78,5,2100,1008,48,31723,52,9,1139,937,64,10451,294,87,7539,,,
18075,Jay County,21,-85.02,40.44,994.5,2.34,0.04,59,3,1898,53,4,2680,,,,207,43,7478,206,16,9712,64,8,1480,138,29,6627,48,16,1106,136,24,5046,,,,72,14,1946,,,,751,47,24432,30,8,379,444,34,5978,203,58,3982,,,
18169,Wabash County,31,-87.85,38.46,1090.42,0.0,0.0,47,4,2460,49,3,2387,46,4,4264,609,81,33099,300,30,15647,71,13,2813,282,43,17318,116,28,2806,191,50,8993,151,4,7207,299,26,11059,760,4,19198,2129,78,70800,138,9,1742,987,59,12837,533,96,11737,,,
18091,LaPorte County,110,-86.75,41.57,1564.25,2.46,0.66,10,4,159,,,,342,11,36672,1762,200,116436,1710,104,86293,354,27,11722,829,112,46403,387,86,20251,780,141,38198,72,8,5069,1376,126,46406,233,17,6911,5474,223,274646,224,32,6097,5960,234,75180,1382,263,37181,4,3,57
18181,White County,24,-88.16,38.06,1317.6,0.0,0.0,15,4,985,,,,168,8,14946,277,67,12222,248,26,11481,88,16,3456,176,37,8432,56,18,1114,119,31,5502,,,,301,35,10176,17,6,301,824,42,26671,34,7,4182,614,49,8310,273,58,6544,,,
18127,Porter County,169,-87.08,41.48,1087.52,1.97,1.25,,,,,,,266,12,30173,3362,390,188348,2480,171,154446,610,47,30082,1149,216,75027,882,170,37211,2283,357,141681,821,11,48374,2013,209,81240,2163,48,64735,8896,414,414873,972,51,10942,6699,339,96874,2848,395,71688,2,3,34
18101,Martin County,10,-101.92,32.27,881.54,0.0,0.0,,,,,,,,,,51,15,1952,27,4,1480,21,3,459,31,9,2082,6,3,202,706,35,48243,,,,41,10,1258,,,,139,13,3714,,,,166,18,1930,99,27,2243,,,
18147,Spencer County,20,-87.0,38.03,1039.83,0.0,0.0,,,,,,,265,12,27709,223,43,10163,271,22,11423,57,5,4350,170,31,7409,43,16,1692,138,27,7975,,,,121,16,5111,,,,226,28,7525,325,7,9401,231,34,3843,438,54,10313,,,
