Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
23017,Oxford County,58,-70.78,44.47,5635.78,0.0,0.0,171,46,9026,,,,33,5,3816,847,196,45799,226,36,8615,151,33,8499,334,40,19945,154,50,7108,333,70,12635,,,,233,66,9844,386,14,15035,2691,132,112788,223,32,4641,2737,140,50269,464,134,10550,2,4,27
23027,Waldo County,40,-69.14,44.49,1977.11,0.0,0.0,16,9,629,,,,,,,569,147,27606,370,22,17620,797,21,53919,699,31,52713,53,29,2624,244,67,12023,20,4,1410,287,57,13101,514,17,10584,1679,112,85998,143,24,3508,720,85,15219,498,106,15865,,,
23019,Penobscot County,152,-68.6,45.29,9213.94,2.37,0.06,642,66,31358,,,,587,15,53241,3370,471,191071,2179,164,118713,937,64,44965,1912,194,145128,875,201,30863,1849,299,110612,2009,24,147066,2194,209,65701,1719,42,45269,14866,589,880725,838,65,13235,5777,313,94204,1871,365,59466,,,
23001,Androscoggin County,108,-70.2,44.14,1287.4,3.32,0.59,48,13,2608,,,,118,13,12541,2625,397,154444,1452,118,75920,831,36,33279,3352,127,208374,463,123,19094,1561,183,104694,667,10,39692,2382,159,68387,2027,25,62455,9829,399,512081,381,38,6019,3801,234,64647,1285,253,39404,1,3,17
23029,Washington County,31,-96.39,30.22,7351.3,0.0,0.0,232,62,9582,,,,,,,293,97,12715,263,49,12207,81,21,3251,328,30,21323,41,12,1233,131,27,7829,,,,98,25,3626,227,15,8536,1713,97,69788,16,8,312,477,62,8331,247,65,7973,12,4,98
23015,Lincoln County,34,-81.21,35.49,1336.32,0.0,0.0,87,83,4080,,,,16,3,2291,709,230,33993,209,32,9287,161,27,7736,297,43,17630,94,50,3683,322,93,14613,93,4,8133,421,66,18187,326,18,11458,1908,94,85008,331,48,11352,886,160,30302,448,114,14812,5,4,164
23021,Piscataquis County,17,-69.29,45.84,11338.76,0.0,0.0,66,19,3380,,,,25,3,2186,190,59,9176,7,5,189,15,6,827,70,17,2889,36,21,977,73,15,2470,,,,151,21,3817,138,4,4751,1239,51,53791,48,9,782,351,50,6181,104,38,2137,,,
23003,Aroostook County,67,-68.47,46.68,17681.52,2.0,0.0,538,138,24710,,,,,,,700,182,38002,483,63,28406,318,36,12339,834,89,48303,273,71,7399,337,81,15178,79,7,3672,320,79,10772,79,10,1795,5910,225,260150,112,26,1641,1902,134,28689,678,176,17162,6,5,79
23005,Cumberland County,295,-77.28,40.15,2459.88,4.44,0.8,108,93,4456,7,3,302,446,22,45549,8320,1245,515129,7371,472,559189,3864,257,252709,14487,634,1354757,3529,718,177018,11532,1479,999077,6316,79,674878,9511,746,367604,7066,171,223594,35685,1418,2073850,3042,247,64454,17572,1078,342984,6908,1000,228009,13,20,427
23013,Knox County,40,-99.71,33.59,1058.87,2.71,0.04,480,154,35349,,,,62,7,4642,904,212,42257,286,52,15093,292,36,12291,648,55,44043,186,75,9143,493,117,27816,43,4,3204,382,79,16318,248,26,7830,2966,175,145189,372,54,9881,1660,166,34635,798,176,28474,7,5,88
23023,Sagadahoc County,36,-69.87,43.99,771.94,2.14,0.1,13,9,302,,,,,,,1060,180,60796,156,22,5392,136,15,3899,302,31,19210,68,33,3157,742,110,48102,25,4,946,385,57,12047,168,12,7283,1164,120,37692,246,15,3729,1137,85,22343,463,94,14482,9,3,130
23031,York County,206,-76.74,39.97,2652.23,2.67,0.32,123,30,5950,19,5,1607,139,12,12324,3533,883,191803,1370,159,66474,460,60,18596,1766,213,120550,640,266,30592,1758,432,104746,574,23,65281,1660,324,69912,2180,49,83575,11589,586,534319,929,121,29573,9028,797,217113,2074,481,62568,4,10,213
23011,Kennebec County,122,-69.83,44.42,2463.98,2.08,0.22,62,19,3287,7,3,729,509,8,44694,2080,381,107025,2543,105,152500,1612,70,96400,1287,153,89584,446,122,19943,1511,252,91689,244,16,16891,1831,172,64232,3503,59,139521,13298,450,696424,639,54,13512,5393,285,92929,1833,361,72548,14,9,241
23007,Franklin County,30,-95.22,33.2,4515.35,1.9,0.0,182,26,8294,,,,59,7,4976,427,117,22196,72,20,3112,109,17,3293,607,31,25615,138,36,4001,139,39,5344,,,,220,46,6606,171,6,3434,1810,101,79919,120,28,3405,1857,104,28965,229,73,6357,,,
23025,Somerset County,51,-79.04,40.0,10605.03,0.0,0.0,327,50,16181,,,,107,11,9540,715,163,39829,132,32,6177,107,23,6133,247,29,13126,262,36,13169,314,52,17882,254,6,24820,610,57,24079,273,14,10808,2560,129,117749,108,31,2895,913,103,16825,408,111,9921,,,
23009,Hancock County,55,-91.15,40.39,4537.5,0.0,0.0,158,149,9611,14,3,451,31,4,2872,1448,330,67636,382,58,17477,314,48,11925,521,72,38878,284,97,12018,1998,138,128872,,,,335,128,15874,628,38,15309,2838,159,139711,390,85,13127,1923,325,73423,944,184,33228,9,6,147
