Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
08095,Phillips County,4,-102.37,40.59,1781.81,0.0,0.0,23,3,1065,,,,,,,49,12,1446,198,13,9244,30,5,1308,59,13,3079,2,4,351,39,12,1895,,,,,,,,,,303,10,15545,,,,71,11,1074,33,15,850,,,
08007,Archuleta County,14,-107.08,37.2,3510.45,0.0,0.0,3,4,476,,,,20,3,2167,363,95,14485,13,4,1058,44,9,1532,88,21,5301,164,42,6043,120,47,5820,,,,132,27,4885,42,3,832,607,31,29407,448,16,6611,626,58,14944,217,46,5948,,,
08009,Baca County,4,-102.58,37.31,6623.04,0.0,0.0,6,3,128,,,,,,,31,11,1267,58,15,2587,,,,19,5,842,,,,9,3,212,,,,,,,,,,240,5,9642,,,,21,4,245,23,12,397,,,
08031,Denver County,716,-104.98,39.74,400.66,4.1,49.28,238,11,6460,5618,222,875372,2303,37,296606,19734,1587,1340582,23392,1278,1612743,17752,738,2176418,29136,1728,4022527,13074,2291,872744,53629,5380,5928956,18960,284,3010401,41086,1369,1522980,18458,479,736230,57766,2512,3569756,12724,486,582099,58033,2411,1132467,19720,2299,741082,49,40,2938
08061,Kiowa County,1,-99.3,37.55,4624.05,0.0,0.0,,,,,,,,,,,,,15,4,689,,,,,,,,,,,,,,,,,,,,,,126,4,4295,,,,25,4,921,10,3,124,,,
08055,Huerfano County,7,-105.02,37.7,4126.55,0.0,0.0,,,,,,,,,,139,23,7258,3,3,80,25,4,961,17,8,682,39,12,1948,28,11,1696,,,,,,,,,,398,11,17974,4,5,168,162,23,2954,28,11,609,,,
08063,Kit Carson County,7,-102.62,39.31,5598.77,0.0,0.0,34,5,1468,30,4,783,43,7,3859,134,24,5637,278,24,13763,43,10,1084,103,25,6543,23,8,651,31,15,1289,,,,35,10,1159,,,,332,28,14617,2,3,70,289,26,5239,73,23,2868,,,
08047,Gilpin County,6,-105.5,39.86,389.61,0.0,0.0,,,,,,,,,,54,22,2503,7,3,244,3,3,23,,,,8,6,696,20,21,2477,,,,22,11,1193,,,,,,,1539,21,51462,2169,12,76520,41,9,606,,,
08015,Chaffee County,20,-106.18,38.74,2629.54,0.0,0.0,4,3,349,,,,68,3,6166,701,159,38317,166,21,7132,82,14,2774,211,49,13100,215,85,7972,214,105,10958,,,,88,30,3367,133,10,2250,977,78,50683,485,37,8659,1359,125,30479,275,75,8458,,,
08059,Jefferson County,579,-94.17,29.83,2004.78,2.54,6.75,144,29,9876,460,66,45521,769,32,104220,15095,2141,981037,5543,676,425366,4518,345,386567,15619,1139,792451,3189,1215,169620,24644,3228,2185332,6417,101,546232,14291,965,618263,4163,312,139343,29295,1833,1458307,3721,313,67997,24965,1250,456071,10093,1537,346069,24,22,736
08045,Garfield County,60,-107.88,39.55,7655.0,1.9,0.06,20,7,550,563,47,42591,194,13,20879,3071,537,184146,446,71,26875,196,39,8780,777,100,58576,536,171,23720,1265,348,87259,62,8,4040,1373,156,69859,353,26,9619,3267,164,211437,463,52,11347,3836,225,84360,853,180,31089,1,4,74
08065,Lake County,8,-122.78,39.05,993.5,0.0,0.0,,,,3,3,614,,,,166,42,6709,30,4,1895,8,3,221,19,4,1018,28,15,917,29,13,813,,,,87,15,1632,,,,171,12,8694,302,12,3715,213,29,4801,90,22,1773,,,
08097,Pitkin County,18,-106.87,39.2,2520.34,0.0,0.0,16,3,724,,,,,,,666,161,53176,62,21,4479,205,26,17950,266,69,27682,1067,275,70506,819,255,66044,613,11,53153,809,99,32110,391,25,20100,812,85,59553,3738,54,81415,5870,173,159534,870,125,38545,1,3,129
08017,Cheyenne County,2,-101.76,39.8,4614.24,0.0,0.0,,,,306,10,13468,,,,24,4,762,41,5,2616,,,,43,6,2333,,,,3,4,47,,,,2,4,46,,,,79,3,3122,,,,22,3,154,6,3,36,,,
