Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
41061,Union County,27,-89.25,37.46,5281.28,2.46,0.03,47,22,3349,,,,38,4,3973,515,118,23349,245,22,10414,101,20,3825,166,38,7523,91,23,3161,361,53,15992,,,,241,38,9229,12,6,289,1437,79,88816,46,9,947,924,73,13499,357,80,7945,,,
41047,Marion County,344,-94.34,32.79,3086.65,2.71,2.49,1421,94,74080,77,8,5133,221,6,26395,11166,1349,654260,3312,306,185993,2083,119,120217,2696,461,200019,2110,473,86479,3774,700,211705,971,39,60141,7073,493,247387,3059,100,90228,22102,1138,1150418,1555,130,33195,12357,792,210231,5265,715,157566,17,14,554
41001,Baker County,16,-82.28,30.31,7998.97,0.0,0.0,19,8,691,100,3,6867,145,6,13713,225,70,7815,59,13,1992,67,10,2847,110,25,5540,42,18,1369,203,41,8091,,,,74,21,3014,176,3,9343,717,48,33711,145,9,1644,602,58,9430,163,48,3677,,,
41063,Wallowa County,7,-117.2,45.56,8162.27,0.0,0.0,55,18,2996,,,,,,,200,63,8432,66,6,3331,,,,50,7,2516,257,21,8486,91,28,3543,,,,35,17,1128,17,4,377,467,27,21628,14,11,582,188,43,3916,78,27,2858,1,3,40
41019,Douglas County,110,-88.22,39.76,13130.97,2.01,0.06,1207,120,66505,37,6,2561,148,10,17241,1797,338,85205,713,61,36718,335,33,15759,905,129,47832,353,112,12183,904,157,39336,86,11,4978,2401,130,75805,234,18,4934,6842,335,483629,447,31,7582,3985,243,75967,1079,226,28986,4,6,84
41023,Grant County,7,-96.03,45.94,11727.84,0.0,0.0,81,19,4291,,,,,,,171,32,5952,24,5,1124,56,6,2860,61,11,2441,7,8,250,63,17,2928,,,,45,8,859,,,,414,19,18601,5,3,85,183,25,3367,64,16,1658,,,
41029,Jackson County,219,-96.56,28.92,7255.72,2.48,0.57,1493,107,78645,113,14,5734,238,10,25233,4598,799,256311,2747,250,169064,1327,114,74543,2318,324,176468,1304,385,48149,2779,592,146816,3778,33,199889,3660,344,114959,1290,94,35817,16118,785,942281,1657,110,32559,9778,622,159282,2952,470,93421,11,10,361
41031,Jefferson County,24,-94.17,29.83,4640.6,0.0,0.0,22,8,1293,,,,66,4,5659,111,43,4728,174,18,9589,44,10,1463,82,16,4452,60,26,2181,76,28,2975,,,,124,21,4563,,,,670,45,33802,331,17,11440,605,46,9951,166,42,3949,,,
41053,Polk County,85,-94.82,30.76,1926.77,2.07,0.9,619,47,39277,,,,65,6,5653,1544,238,91762,427,36,20981,122,24,4725,261,70,14426,184,88,7841,460,115,21241,33,5,1476,581,83,20969,126,16,2956,3177,225,122614,243,23,2458,2971,150,79161,679,143,20129,,,
41005,Clackamas County,415,-122.23,45.16,4875.59,2.37,1.7,1018,69,34924,41,8,4219,422,21,33052,14479,1916,886686,9961,666,718052,3352,207,351158,5812,814,598382,3104,739,175557,9005,1385,804577,2288,81,186509,8546,653,335249,1686,145,45973,23193,1397,1391899,2535,211,45883,15020,859,268201,7598,987,211066,16,21,403
41017,Deschutes County,192,-121.17,43.82,7909.67,2.14,0.32,315,45,15277,70,7,4699,387,29,34789,7258,1283,427721,1673,272,94986,2118,154,125142,2342,358,187227,1462,609,62729,4006,963,261492,166,30,13547,5553,445,242737,1081,98,28501,11282,820,718006,2766,143,44135,11209,638,238952,3252,568,98801,20,17,707
41043,Linn County,127,-91.6,42.06,5979.68,2.78,0.19,603,78,32902,26,6,2529,118,8,15576,2983,390,181334,1379,112,87140,300,43,11648,894,132,47086,363,133,11954,1288,177,94680,179,6,20590,1630,140,55114,390,21,11780,5723,220,268082,191,38,3317,3578,240,57036,1877,262,44328,9,5,112
41057,Tillamook County,27,-123.73,45.46,2912.45,2.18,0.01,247,24,12705,,,,10,3,111,448,100,28384,238,13,8876,80,15,2475,113,26,5024,169,43,5782,124,38,7390,,,,142,23,4544,32,8,340,1085,53,58807,102,11,1605,1256,121,27159,255,66,6023,,,
41071,Yamhill County,106,-123.22,45.23,1860.62,2.14,0.94,736,49,34239,57,3,3530,55,9,4318,1955,390,108328,633,84,43330,301,38,32432,686,110,48480,325,117,14975,841,216,44505,339,9,17229,935,132,29502,3926,36,72364,4824,302,213116,155,22,3085,3337,224,61178,1526,252,37304,2,5,134
41033,Josephine County,87,-123.56,42.36,4249.94,2.15,0.19,293,23,19907,,,,45,5,7154,1082,261,49458,419,56,23515,251,37,11037,764,99,49000,483,111,22339,1211,149,63296,166,8,9539,1623,107,61321,246,28,5579,5191,299,260090,430,28,5698,3177,219,56124,779,157,20839,11,6,428
41035,Klamath County,68,-121.74,42.61,15893.46,2.04,0.04,172,23,9461,,,,95,14,11070,834,176,43856,484,54,23880,213,23,6811,481,69,25997,257,81,7986,584,102,28020,1213,8,104425,549,69,16966,162,17,3168,3664,187,185183,426,25,7973,2202,181,43762,683,154,15769,,,
