Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
05099,Nevada County,8,-120.81,39.35,1607.44,0.0,0.0,41,8,2412,,,,,,,13,8,318,5,5,208,,,,40,7,2158,15,4,174,22,6,403,,,,,,,10,3,149,323,14,9866,,,,76,8,1062,60,19,1320,,,
05021,Clay County,15,-98.21,33.69,1662.02,0.0,0.0,39,7,2925,,,,58,4,3600,84,34,4172,227,14,9588,61,10,2364,75,12,3052,26,6,381,46,13,1818,,,,36,6,1900,,,,783,32,26874,,,,178,17,2405,113,43,2683,,,
05037,Cross County,17,-90.78,35.3,1611.46,0.0,0.0,31,9,2163,,,,,,,82,18,3711,262,17,16239,44,6,1321,212,29,10826,73,20,1738,119,29,3055,98,6,4827,75,9,3402,,,,942,44,24193,13,6,230,330,30,4971,186,44,4396,,,
05039,Dallas County,7,-96.78,32.76,1729.62,0.0,0.0,118,21,4990,,,,,,,61,12,2749,9,3,413,18,4,611,52,8,2930,9,4,235,18,8,408,,,,,,,,,,631,17,18032,,,,117,10,1769,83,23,1498,,,
05043,Drew County,18,-91.72,33.57,2165.06,0.0,0.0,215,34,10407,,,,33,6,1881,173,22,7481,161,10,9569,50,10,2242,145,26,9009,59,23,2272,97,21,3325,,,,194,16,8165,,,,1176,46,35908,,,,600,37,8453,169,39,4959,,,
05027,Columbia County,24,-76.42,41.04,1986.4,0.0,0.0,47,12,2431,191,18,12867,39,6,2938,145,27,5066,546,29,23816,50,9,1608,265,38,14202,63,24,2815,531,31,17716,,,,220,14,5514,73,3,1436,1015,64,31105,31,3,533,745,42,12231,252,55,5777,,,
05125,Saline County,121,-88.53,37.75,1892.01,0.0,0.0,27,6,1458,31,3,1772,48,3,3581,2241,305,110858,844,83,42412,196,25,10161,533,128,30669,277,104,10768,820,171,42535,193,7,5433,1087,107,31960,147,19,2264,4775,293,168022,254,27,3506,3294,167,51843,1670,207,45802,8,3,79
05121,Randolph County,18,-89.81,38.05,1698.89,0.0,0.0,,,,,,,,,,83,25,2642,221,10,9988,23,6,962,157,21,6184,37,18,982,63,19,2555,,,,653,9,15978,,,,970,41,31451,,,,367,24,4588,62,23,1417,,,
05065,Izard County,14,-91.89,36.08,1512.25,0.0,0.0,,,,,,,,,,52,18,2209,54,9,1548,8,4,382,87,18,4278,36,5,823,22,7,960,,,,33,8,774,,,,689,30,17803,12,5,257,132,14,1768,57,25,1256,,,
05141,Van Buren County,17,-91.97,40.75,1875.06,0.0,0.0,111,5,1931,189,3,16132,60,3,4388,105,27,3890,78,13,3603,34,6,1503,105,26,5241,20,10,688,85,17,3787,,,,48,8,1437,,,,664,31,21519,16,4,267,367,21,5900,205,37,5064,,,
05009,Boone County,38,-88.82,42.32,1559.27,0.0,0.0,,,,,,,66,8,5581,489,57,22291,326,39,14196,292,13,12188,376,59,19147,108,40,3275,207,51,8269,733,21,36411,590,31,19693,13,4,197,2483,130,101264,40,10,848,1117,66,17957,424,90,11970,1,3,65
05063,Independence County,38,-91.55,35.72,1998.3,0.0,0.0,5,3,214,119,5,6074,157,5,17381,718,56,49033,252,28,12887,84,12,4615,475,50,23191,78,24,3506,207,56,20465,,,,402,25,11849,464,6,11091,3486,107,157500,34,8,900,1379,79,18370,448,85,11023,,,
05079,Lincoln County,13,-81.21,35.49,1475.52,0.0,0.0,40,8,2302,,,,,,,96,14,4694,48,5,2391,,,,51,10,2296,11,5,226,14,8,798,,,,18,8,848,,,,269,17,11557,,,,124,14,1474,67,19,1705,,,
05083,Logan County,22,-89.38,40.11,1890.58,0.0,0.0,,,,79,6,3281,2,3,67,173,38,6094,17,5,796,32,8,1507,135,27,6815,18,13,393,147,26,5147,,,,43,8,1306,,,,636,38,30080,11,4,386,328,29,4136,237,55,5493,,,
05045,Faulkner County,125,-92.32,35.15,1719.92,2.21,0.65,4,4,109,293,19,19507,69,6,5702,2788,327,130516,924,98,48145,1820,35,172109,1267,214,73300,526,145,18979,987,254,42786,279,18,27829,1452,121,43647,1335,30,31495,6437,351,269038,330,26,5519,4557,238,71314,2283,277,54181,,,
05053,Grant County,18,-96.03,45.94,1639.61,0.0,0.0,84,14,3711,53,3,4772,18,5,948,213,32,9990,144,13,9456,19,3,858,100,14,7865,43,4,1060,156,19,10224,,,,219,11,4926,,,,311,26,7345,4,3,84,360,17,4584,118,35,2801,,,
05035,Crittenden County,48,-88.09,37.36,1668.69,2.27,0.24,9,3,294,,,,42,4,3149,330,33,16352,910,53,50260,49,7,2516,227,44,13133,173,51,6133,222,43,8299,53,3,1809,386,30,18361,122,4,5451,1826,123,59839,624,19,10102,1820,104,26415,541,78,12633,,,
05047,Franklin County,18,-95.22,33.2,1606.16,0.0,0.0,,,,89,5,6244,191,5,13910,128,32,5403,31,4,200,27,8,1196,420,24,17468,9,7,354,96,19,2490,,,,30,6,1155,20,4,269,391,32,19464,,,,296,24,4159,143,30,3264,,,
05109,Pike County,11,-90.85,39.61,1590.14,0.0,0.0,91,13,3310,,,,13,3,790,66,16,1910,142,5,4099,,,,94,14,4367,97,7,4027,44,9,1291,,,,,,,47,3,572,188,20,7429,,,,207,23,2959,76,17,1534,,,
