Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,UrbanPercent,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
47001,Anderson County,77,-95.63,31.78,892.99,0.09,0.32,,,,,,,,,,1508.0,97.0,96900.0,490.0,50.0,28849.0,227.0,35.0,9207.0,1078.0,103.0,65186.0,137.0,45.0,7164.0,8857.0,173.0,905552.0,701.0,12.0,46096.0,4317.0,94.0,331719.0,38.0,8.0,725.0,4750.0,199.0,216526.0,174.0,21.0,3419.0,2874.0,137.0,44052.0,1150.0,198.0,26157.0,,,
47003,Bedford County,49,-78.52,40.03,1229.66,0.04,0.8,7.0,3.0,366.0,19.0,3.0,1717.0,81.0,3.0,6943.0,787.0,84.0,48482.0,367.0,21.0,24117.0,115.0,12.0,4520.0,578.0,43.0,65242.0,85.0,36.0,2327.0,214.0,47.0,7450.0,,,,646.0,35.0,18839.0,,,,1042.0,91.0,39254.0,76.0,7.0,1798.0,1080.0,67.0,15317.0,366.0,85.0,8750.0,2.0,3.0,83.0
47005,Benton County,16,-94.05,45.72,1129.88,0.01,0.07,,,,63.0,3.0,3281.0,,,,118.0,18.0,8737.0,49.0,7.0,2311.0,42.0,6.0,1152.0,111.0,25.0,5545.0,12.0,5.0,164.0,47.0,12.0,1508.0,,,,190.0,11.0,7966.0,,,,559.0,34.0,19026.0,,,,372.0,27.0,5223.0,203.0,36.0,4638.0,,,
47007,Bledsoe County,15,-85.21,35.59,1053.76,0.01,0.71,,,,,,,,,,128.0,18.0,4262.0,,,,,,,47.0,7.0,2266.0,13.0,6.0,414.0,34.0,9.0,912.0,,,,13.0,5.0,313.0,,,,218.0,14.0,10618.0,,,,128.0,10.0,1812.0,26.0,9.0,518.0,,,
47009,Blount County,132,-86.57,33.95,1467.5,0.09,0.43,19.0,5.0,670.0,,,,49.0,5.0,4414.0,2266.0,244.0,115667.0,1867.0,97.0,116395.0,307.0,28.0,16471.0,2122.0,166.0,118819.0,434.0,93.0,13020.0,2596.0,199.0,266509.0,517.0,19.0,58550.0,2214.0,128.0,65257.0,948.0,30.0,25391.0,6223.0,252.0,310345.0,280.0,29.0,4534.0,5640.0,215.0,109766.0,2117.0,300.0,57365.0,,,
47011,Bradley County,107,-92.17,33.45,858.52,0.12,0.7,7.0,3.0,323.0,,,,,,,1438.0,134.0,86169.0,1094.0,68.0,73504.0,353.0,28.0,15063.0,1158.0,150.0,69730.0,316.0,72.0,12618.0,747.0,130.0,30478.0,1298.0,24.0,115521.0,2368.0,84.0,86623.0,1764.0,15.0,32912.0,5384.0,248.0,238508.0,451.0,21.0,5034.0,4621.0,209.0,65469.0,2433.0,234.0,61152.0,,,
47013,Campbell County,40,-84.37,38.93,1290.2,0.03,0.18,10.0,3.0,212.0,,,,,,,389.0,48.0,17773.0,92.0,14.0,5015.0,59.0,11.0,2716.0,249.0,41.0,10808.0,90.0,20.0,2159.0,84.0,26.0,3894.0,39.0,3.0,2302.0,220.0,17.0,7188.0,,,,1497.0,67.0,52935.0,99.0,17.0,4505.0,844.0,56.0,11883.0,195.0,67.0,5019.0,,,
47015,Cannon County,14,-86.05,35.8,688.26,0.02,0.47,,,,29.0,3.0,1402.0,,,,140.0,30.0,6709.0,63.0,5.0,2173.0,13.0,4.0,494.0,32.0,10.0,1332.0,14.0,7.0,283.0,91.0,16.0,1738.0,,,,9.0,4.0,173.0,,,,296.0,22.0,11883.0,,,,227.0,14.0,3394.0,101.0,30.0,3309.0,,,
47017,Carroll County,28,-89.96,42.06,1554.07,0.02,0.25,10.0,3.0,361.0,,,,,,,129.0,26.0,5008.0,213.0,14.0,9272.0,93.0,15.0,3802.0,285.0,37.0,14397.0,51.0,14.0,1005.0,77.0,21.0,2520.0,,,,268.0,16.0,6586.0,,,,1444.0,58.0,49305.0,17.0,3.0,239.0,476.0,34.0,6909.0,227.0,55.0,3932.0,4.0,3.0,51.0
47019,Carter County,56,-97.28,34.23,900.3,0.06,0.64,,,,,,,12.0,3.0,508.0,375.0,66.0,18503.0,62.0,12.0,1975.0,60.0,8.0,2590.0,319.0,55.0,22850.0,39.0,17.0,1298.0,186.0,43.0,5925.0,,,,138.0,26.0,4046.0,711.0,3.0,12611.0,1740.0,84.0,73467.0,44.0,7.0,1112.0,1221.0,81.0,18491.0,485.0,109.0,11898.0,8.0,3.0,118.0
