Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,UrbanPercent,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
56001,Albany County,39,-73.98,42.6,11160.17,0.0,0.03,13.0,4.0,444.0,21.0,6.0,1083.0,37.0,7.0,3286.0,674.0,127.0,33218.0,154.0,21.0,7120.0,85.0,18.0,4616.0,525.0,53.0,31569.0,230.0,62.0,8273.0,779.0,146.0,44896.0,10.0,3.0,458.0,445.0,39.0,7749.0,129.0,12.0,2796.0,2132.0,132.0,96922.0,197.0,20.0,2169.0,1817.0,113.0,28748.0,462.0,106.0,12944.0,11.0,7.0,237.0
56003,Big Horn County,12,-107.52,45.46,8179.12,0.0,0.15,,,,265.0,8.0,16808.0,14.0,4.0,1383.0,415.0,57.0,26123.0,45.0,7.0,2201.0,62.0,6.0,2246.0,109.0,13.0,4851.0,11.0,7.0,152.0,122.0,29.0,3767.0,,,,38.0,11.0,1539.0,,,,426.0,27.0,18686.0,21.0,10.0,358.0,184.0,31.0,2212.0,69.0,30.0,1594.0,,,
56005,Campbell County,47,-84.37,38.93,12449.95,0.0,0.79,,,,4964.0,104.0,417857.0,403.0,19.0,40467.0,1935.0,178.0,117061.0,1273.0,86.0,85900.0,252.0,16.0,12961.0,380.0,51.0,25171.0,344.0,80.0,15503.0,664.0,126.0,33446.0,72.0,6.0,2835.0,601.0,71.0,21858.0,74.0,11.0,3051.0,1619.0,122.0,95263.0,147.0,23.0,2493.0,2189.0,116.0,43224.0,770.0,150.0,34249.0,1.0,6.0,121.0
56007,Carbon County,15,-75.72,40.89,20626.93,0.0,0.25,8.0,5.0,430.0,59.0,8.0,4680.0,74.0,11.0,5026.0,199.0,39.0,9546.0,41.0,5.0,5881.0,56.0,9.0,1949.0,115.0,22.0,7564.0,161.0,32.0,5433.0,100.0,40.0,5346.0,,,,98.0,22.0,4476.0,5.0,3.0,69.0,594.0,44.0,24367.0,50.0,21.0,2391.0,890.0,78.0,22283.0,153.0,41.0,5223.0,5.0,3.0,40.0
56009,Converse County,14,-105.5,43.02,11044.45,0.0,0.01,4.0,3.0,199.0,549.0,34.0,39436.0,251.0,12.0,23917.0,859.0,54.0,43519.0,53.0,11.0,5268.0,50.0,9.0,1219.0,118.0,18.0,6210.0,58.0,18.0,1486.0,107.0,27.0,4674.0,,,,414.0,16.0,21152.0,,,,599.0,25.0,40709.0,43.0,6.0,488.0,478.0,33.0,8286.0,178.0,51.0,5240.0,3.0,6.0,124.0
56011,Crook County,8,-120.38,44.15,7420.88,0.0,0.08,18.0,6.0,831.0,256.0,13.0,16412.0,,,,226.0,49.0,11573.0,29.0,7.0,1542.0,,,,59.0,8.0,2975.0,6.0,7.0,237.0,46.0,17.0,2700.0,,,,23.0,8.0,527.0,,,,204.0,17.0,10048.0,32.0,9.0,1583.0,144.0,33.0,2742.0,32.0,18.0,1431.0,,,
56013,Fremont County,40,-95.59,40.73,23997.67,0.0,0.04,3.0,3.0,161.0,415.0,40.0,39922.0,70.0,6.0,5656.0,706.0,191.0,33387.0,310.0,42.0,13827.0,186.0,24.0,7339.0,320.0,66.0,17014.0,320.0,70.0,11664.0,369.0,104.0,19021.0,,,,162.0,54.0,6409.0,538.0,22.0,17617.0,1847.0,142.0,76575.0,144.0,33.0,3317.0,1773.0,113.0,34199.0,391.0,103.0,15819.0,6.0,5.0,498.0
56015,Goshen County,13,-104.35,42.07,5780.89,0.0,0.01,4.0,3.0,311.0,,,,35.0,4.0,2519.0,135.0,41.0,4826.0,209.0,21.0,9105.0,89.0,8.0,2069.0,113.0,17.0,6284.0,30.0,16.0,731.0,150.0,26.0,5864.0,,,,91.0,14.0,3058.0,,,,725.0,30.0,31316.0,,,,340.0,28.0,3976.0,176.0,44.0,3927.0,4.0,4.0,61.0
56017,Hot Springs County,5,-108.41,43.7,5195.96,0.0,0.0,,,,252.0,12.0,14052.0,,,,70.0,22.0,3324.0,,,,14.0,3.0,137.0,42.0,9.0,1453.0,20.0,10.0,412.0,47.0,13.0,2086.0,,,,35.0,4.0,839.0,,,,370.0,18.0,18922.0,31.0,6.0,977.0,235.0,22.0,3741.0,84.0,17.0,1666.0,,,
56019,Johnson County,9,-97.36,32.38,10811.44,0.0,0.42,7.0,4.0,302.0,44.0,14.0,1817.0,18.0,6.0,1404.0,236.0,75.0,11171.0,42.0,15.0,3780.0,51.0,10.0,2891.0,173.0,26.0,12010.0,40.0,23.0,1773.0,259.0,85.0,13828.0,,,,52.0,25.0,1998.0,52.0,6.0,1977.0,353.0,36.0,16517.0,60.0,13.0,953.0,348.0,46.0,6789.0,164.0,37.0,4550.0,3.0,4.0,43.0
56021,Laramie County,99,-104.73,41.27,6962.27,0.01,0.51,13.0,5.0,553.0,405.0,24.0,26253.0,225.0,17.0,21951.0,2515.0,347.0,135761.0,962.0,121.0,54057.0,1084.0,89.0,68013.0,1556.0,213.0,110135.0,807.0,195.0,40412.0,2432.0,605.0,156606.0,106.0,17.0,7397.0,1426.0,200.0,58739.0,275.0,38.0,8925.0,6790.0,360.0,408466.0,512.0,42.0,8512.0,4073.0,215.0,69330.0,1561.0,292.0,51408.0,41.0,15.0,942.0
56023,Lincoln County,20,-81.21,35.49,10601.36,0.0,0.04,1.0,5.0,104.0,592.0,14.0,50263.0,165.0,5.0,16628.0,693.0,204.0,37790.0,77.0,19.0,3200.0,104.0,11.0,8199.0,116.0,24.0,6092.0,75.0,36.0,3268.0,293.0,102.0,10013.0,,,,163.0,49.0,8168.0,12.0,3.0,79.0,1000.0,51.0,47205.0,67.0,18.0,1650.0,476.0,62.0,7005.0,147.0,57.0,5595.0,11.0,8.0,316.0
56025,Natrona County,80,-106.85,42.95,13923.84,0.01,0.37,19.0,7.0,680.0,1792.0,126.0,151038.0,242.0,14.0,21244.0,2467.0,336.0,156455.0,2493.0,197.0,153770.0,482.0,37.0,23311.0,943.0,145.0,60269.0,888.0,161.0,44718.0,1761.0,273.0,125296.0,249.0,17.0,15258.0,1177.0,166.0,40950.0,216.0,31.0,4580.0,5880.0,335.0,335673.0,443.0,50.0,8898.0,3922.0,195.0,65561.0,1350.0,261.0,45381.0,4.0,6.0,121.0
56027,Niobrara County,2,-104.46,43.01,6807.05,0.0,0.65,,,,,,,,,,33.0,12.0,1698.0,,,,,,,20.0,3.0,954.0,7.0,3.0,254.0,8.0,8.0,287.0,,,,6.0,4.0,44.0,,,,49.0,7.0,1809.0,,,,51.0,6.0,734.0,20.0,8.0,520.0,,,
56029,Park County,29,-105.76,39.11,18039.45,0.0,0.05,10.0,6.0,488.0,186.0,17.0,10324.0,51.0,4.0,4766.0,790.0,203.0,41725.0,227.0,29.0,10989.0,234.0,27.0,10421.0,352.0,60.0,20536.0,165.0,70.0,7424.0,358.0,102.0,18897.0,17.0,3.0,621.0,266.0,62.0,9806.0,60.0,9.0,1963.0,2044.0,130.0,104750.0,296.0,47.0,8872.0,1847.0,120.0,49282.0,427.0,109.0,11620.0,7.0,6.0,145.0
56031,Platte County,9,-94.77,39.38,5466.6,0.0,0.0,6.0,3.0,51.0,,,,357.0,5.0,37618.0,103.0,33.0,4861.0,24.0,3.0,1121.0,18.0,6.0,470.0,129.0,22.0,6364.0,22.0,11.0,1074.0,63.0,20.0,2717.0,,,,20.0,8.0,426.0,,,,296.0,21.0,13948.0,11.0,5.0,195.0,371.0,32.0,4973.0,94.0,29.0,2197.0,,,
56033,Sheridan County,30,-100.46,39.35,6544.29,0.0,0.43,1.0,5.0,127.0,45.0,13.0,3030.0,51.0,4.0,4636.0,1008.0,163.0,51542.0,256.0,52.0,14865.0,190.0,56.0,8669.0,358.0,80.0,29605.0,220.0,90.0,9457.0,1015.0,318.0,71245.0,15.0,5.0,714.0,243.0,81.0,9965.0,37.0,14.0,5426.0,2928.0,138.0,179484.0,329.0,32.0,5153.0,1603.0,108.0,28286.0,491.0,130.0,14756.0,14.0,18.0,1771.0
