Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
17067,Hancock County,18,-91.15,40.39,2109.26,0.0,0.0,,,,29,3,1389,41,6,3247,143,30,6257,297,30,15179,31,9,1361,159,25,7146,20,8,351,202,23,12195,,,,20,11,528,,,,486,29,22963,5,3,176,217,34,2633,211,56,4322,,,
17119,Madison County,264,-95.95,30.96,1916.69,2.13,1.01,,,,72,8,5346,1046,22,93164,5891,523,443977,4292,212,243629,626,90,29231,2852,436,157937,1020,230,41752,3682,465,311011,760,19,57903,3577,261,142546,693,60,13556,14293,666,591379,2371,107,37867,11227,567,153288,4740,706,129567,2,4,45
17131,Mercer County,16,-80.3,41.33,1473.2,0.0,0.0,,,,,,,2,8,287,87,24,5898,152,15,7301,40,8,1615,126,24,5687,4,6,160,31,12,1072,,,,97,11,3044,,,,382,23,14027,90,7,1027,177,20,2017,106,36,1831,,,
17063,Grundy County,51,-88.41,41.27,1115.04,2.32,0.12,,,,,,,796,6,112384,1074,136,93701,542,41,42057,123,20,6015,310,65,18164,81,32,2584,680,84,39896,41,4,1707,307,48,16004,90,12,1467,2558,145,125224,248,25,4458,2070,131,29567,746,142,23919,,,
17091,Kankakee County,110,-87.85,41.13,1764.54,2.13,0.72,8,5,702,30,4,2224,76,4,10695,1031,206,74750,2161,116,124618,354,35,17206,1024,134,49492,335,100,13080,685,121,31694,617,15,47404,1077,109,50402,1934,19,37155,8082,296,345085,438,31,6881,4392,258,59142,1398,251,38631,,,
17003,Alexander County,6,-89.35,37.18,654.42,0.0,0.0,32,3,814,,,,,,,6,3,362,7,3,139,5,3,368,13,4,374,,,,9,4,643,,,,,,,,,,178,7,5233,4,3,28,78,9,645,35,13,1064,,,
17043,DuPage County,926,-88.09,41.86,871.2,2.52,27.24,11,7,295,13,9,1532,4609,66,600962,30968,3073,2585521,58284,2630,4751822,14671,560,1550713,33148,2273,3706501,11179,1532,761654,51050,5010,4272470,26469,379,3244559,48370,1879,2153514,16235,524,656646,68925,3596,3900296,9514,469,179371,46276,2262,767145,24913,2598,995176,18,30,602
17167,Sangamon County,196,-89.65,39.76,2271.47,2.31,0.75,25,7,647,270,5,18639,296,19,29316,3114,431,221628,3191,201,187368,1735,105,130828,5347,351,395360,830,237,31417,4127,480,277336,2144,32,173523,3451,268,106805,1258,57,39963,22523,467,1183440,1607,108,35232,9795,531,132372,5558,634,213307,16,6,330
17129,Menard County,12,-99.83,30.86,817.02,0.0,0.0,,,,,,,,,,81,25,4358,93,12,5158,,,,91,15,5169,3,4,265,81,15,3148,,,,28,8,892,,,,81,10,2760,28,6,361,99,17,1540,93,29,2523,,,
17157,Randolph County,32,-89.81,38.05,1546.06,0.0,0.0,,,,201,3,12565,194,3,23773,399,65,24948,582,24,28398,76,13,3367,302,50,13128,28,7,848,327,27,15540,174,5,8273,299,21,5107,137,7,2417,2055,72,96435,32,8,387,835,71,10275,557,109,19889,,,
