Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,UrbanPercent,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
40001,Adair County,22,-92.62,40.18,1495.29,0.01,0.34,,,,,,,,,,79.0,18.0,2269.0,71.0,8.0,2346.0,14.0,3.0,651.0,104.0,18.0,4282.0,14.0,8.0,469.0,65.0,19.0,2073.0,,,,181.0,5.0,5825.0,,,,506.0,21.0,16723.0,,,,324.0,26.0,4668.0,51.0,27.0,1003.0,,,
40003,Alfalfa County,6,-98.31,36.72,2283.46,0.0,0.5,,,,100.0,7.0,6356.0,47.0,3.0,4042.0,58.0,10.0,2818.0,88.0,10.0,2300.0,,,,91.0,14.0,4459.0,,,,25.0,9.0,986.0,,,,1.0,3.0,72.0,,,,104.0,7.0,4517.0,,,,87.0,12.0,814.0,69.0,18.0,1242.0,,,
40005,Atoka County,14,-96.02,34.33,2563.64,0.01,0.21,13.0,3.0,741.0,,,,15.0,3.0,952.0,58.0,20.0,1639.0,53.0,10.0,1749.0,28.0,7.0,1242.0,141.0,19.0,6164.0,35.0,6.0,902.0,45.0,15.0,1567.0,,,,21.0,8.0,596.0,,,,359.0,20.0,10603.0,,,,248.0,25.0,3971.0,91.0,32.0,1893.0,,,
40007,Beaver County,5,-80.37,40.69,4708.76,0.0,0.0,,,,178.0,23.0,7761.0,,,,542.0,21.0,24756.0,35.0,5.0,1007.0,,,,52.0,6.0,2505.0,7.0,4.0,430.0,24.0,8.0,812.0,,,,2.0,4.0,44.0,,,,90.0,6.0,3217.0,4.0,3.0,43.0,24.0,3.0,120.0,87.0,20.0,1982.0,,,
40009,Beckham County,22,-99.69,35.25,2340.82,0.01,0.4,,,,1515.0,69.0,92682.0,42.0,5.0,3080.0,391.0,40.0,22161.0,338.0,39.0,15259.0,55.0,8.0,3211.0,271.0,34.0,13648.0,258.0,37.0,12884.0,260.0,61.0,13376.0,,,,116.0,21.0,4657.0,,,,1038.0,81.0,43015.0,21.0,3.0,289.0,867.0,74.0,11447.0,347.0,81.0,9192.0,,,
40011,Blaine County,10,-99.98,41.92,2431.75,0.0,0.01,,,,52.0,17.0,2076.0,7.0,3.0,398.0,109.0,26.0,5399.0,115.0,12.0,6117.0,45.0,6.0,1241.0,141.0,19.0,7085.0,,,,42.0,13.0,1683.0,,,,109.0,8.0,1449.0,,,,350.0,24.0,13083.0,138.0,4.0,3589.0,135.0,26.0,1728.0,65.0,25.0,930.0,,,
40013,Bryan County,47,-81.42,32.0,2443.71,0.02,0.28,,,,13.0,4.0,774.0,62.0,5.0,4466.0,413.0,61.0,21987.0,688.0,31.0,30302.0,223.0,16.0,10483.0,357.0,67.0,19350.0,76.0,36.0,3232.0,477.0,61.0,16171.0,267.0,3.0,18113.0,1023.0,34.0,21619.0,35.0,3.0,742.0,1973.0,115.0,85666.0,75.0,8.0,1250.0,1313.0,83.0,19138.0,530.0,78.0,15889.0,,,
40015,Caddo County,29,-98.38,35.13,3341.28,0.01,0.04,,,,128.0,16.0,5445.0,353.0,7.0,31457.0,120.0,34.0,4170.0,267.0,20.0,8587.0,52.0,8.0,3675.0,187.0,35.0,8363.0,52.0,7.0,1992.0,212.0,26.0,13327.0,,,,388.0,12.0,19969.0,,,,864.0,39.0,25007.0,436.0,7.0,10791.0,400.0,47.0,4924.0,252.0,62.0,8629.0,4.0,3.0,26.0
40017,Canadian County,145,-98.0,35.54,2344.98,0.06,0.37,4.0,4.0,374.0,2298.0,108.0,127317.0,126.0,9.0,10704.0,1807.0,398.0,81646.0,1319.0,121.0,74620.0,776.0,34.0,20158.0,868.0,170.0,45391.0,882.0,167.0,51015.0,973.0,289.0,46679.0,321.0,11.0,19996.0,671.0,149.0,24094.0,248.0,22.0,5048.0,3118.0,289.0,114321.0,945.0,31.0,14646.0,4924.0,237.0,69336.0,1434.0,251.0,33822.0,8.0,6.0,297.0
40019,Carter County,48,-97.28,34.23,2159.54,0.02,0.14,14.0,4.0,373.0,813.0,95.0,39739.0,103.0,7.0,8519.0,764.0,104.0,40734.0,1015.0,78.0,42781.0,213.0,25.0,9080.0,691.0,111.0,37188.0,214.0,62.0,10604.0,451.0,140.0,22761.0,33.0,6.0,2598.0,1126.0,64.0,29628.0,110.0,14.0,1879.0,3346.0,217.0,173837.0,284.0,21.0,7540.0,2168.0,121.0,31393.0,1119.0,130.0,46015.0,1.0,4.0,24.0
