Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
06107,Tulare County,464,-118.85,36.25,12531.42,2.63,0.77,1044,94,48079,16,4,1289,555,22,77159,5835,641,316779,5678,363,394293,1125,89,55538,3061,377,220013,1332,349,54103,2368,445,143851,475,17,31644,7354,335,236055,1238,53,40327,17702,924,869672,1381,64,27289,10853,662,181831,3613,570,102149,60,10,2475
06113,Yolo County,219,-121.91,38.72,2650.44,3.15,2.17,487,25,34043,115,10,10942,802,4,104772,4361,365,344192,7971,291,516063,1475,89,84585,1129,174,87424,1728,312,84275,4213,486,334999,1235,23,139352,3167,216,114781,696,58,14931,7370,434,430107,1506,78,16826,10075,431,241046,3046,419,104673,18,9,1017
06109,Tuolumne County,54,-119.99,38.06,5890.82,2.42,0.02,100,19,8235,61,4,4891,100,11,10987,796,187,46395,148,25,5297,189,20,9910,223,52,13056,188,72,7273,467,80,25324,,,,392,68,15752,154,12,4762,2789,170,174135,1323,26,30329,1939,154,37762,654,108,22037,,,
06115,Yuba County,78,-121.36,39.28,1667.89,2.74,0.69,81,9,6716,139,6,16862,,,,784,108,59175,704,37,28974,115,13,6608,140,32,6067,116,39,5788,539,78,46726,,,,436,38,21590,708,10,26125,2893,77,187921,149,11,2206,2657,94,78625,335,76,7961,,,
06077,San Joaquin County,752,-121.28,37.94,3695.0,3.29,5.07,1098,58,72291,169,12,12838,227,16,25282,12612,1207,839668,13145,593,888987,2105,136,125066,6178,569,533933,3123,615,145539,5451,865,301621,1536,54,141967,13306,646,507120,4933,140,175989,30473,1540,1781567,2478,140,37522,21368,1239,381199,7632,1165,231216,50,31,964
06075,San Francisco County,875,-108.89,33.76,122.46,14.0,77.02,36,8,1352,11,4,3746,4123,19,748786,24359,1817,2246061,16330,997,2011018,87285,1865,20615486,64272,2304,16846506,19119,2185,2111463,134173,7637,22019341,28879,228,4534666,41224,1461,4129031,25031,679,1384916,74186,3388,6265205,17352,672,910560,86099,4382,1844751,28762,2764,1353459,156,77,6936
06045,Mendocino County,87,-123.41,39.32,9102.15,2.51,0.08,571,63,28757,31,3,2043,159,6,24974,1366,290,77920,812,66,42760,267,43,12632,441,71,26756,599,141,24674,659,175,30500,185,7,8767,898,107,42977,430,31,10616,4310,247,219655,597,46,12238,3853,332,72855,868,207,25960,19,6,419
06003,Alpine County,1,-119.83,38.59,1924.43,0.0,0.0,,,,,,,,,,23,9,1128,,,,,,,,,,9,3,353,,,,,,,,,,,,,34,3,951,369,3,3227,63,10,1956,9,5,325,,,
06023,Humboldt County,136,-123.9,40.6,9352.02,2.62,0.14,551,72,32900,,,,268,5,39463,1946,300,118977,1251,129,67579,460,47,18242,1168,143,81358,612,181,24446,1881,274,90719,274,12,15652,1722,123,58901,325,32,8097,7213,379,355630,827,61,13268,5623,377,98323,1752,290,56949,5,4,93
06005,Amador County,39,-120.59,38.45,1569.51,1.86,0.12,135,12,4143,142,4,8948,,,,357,91,19591,81,16,4175,194,12,10984,172,42,10543,126,37,3863,217,71,10999,,,,159,34,8385,25,4,496,1478,111,88971,92,10,1692,2428,102,58380,336,84,11910,,,
