Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
35023,Hidalgo County,4,-98.22,26.35,8921.45,0.0,0.0,,,,,,,,,,10,4,224,,,,4,3,250,,,,,,,25,6,1037,,,,,,,,,,98,10,3970,,,,231,15,2927,5,6,119,,,
35029,Luna County,24,-107.77,32.13,7680.12,1.78,0.01,,,,,,,39,3,2908,136,31,6341,125,8,5023,24,9,906,114,25,4858,49,19,1413,86,17,2772,,,,32,14,699,,,,1617,54,41589,68,7,567,839,62,10351,135,40,2743,,,
35031,McKinley County,72,-108.15,35.64,14129.47,3.5,0.0,,,,,,,83,5,20531,434,53,16521,629,45,18462,166,23,5265,503,73,14617,200,39,6434,203,48,8451,9,3,584,128,18,2796,476,6,15448,4378,123,221576,354,9,8948,2829,143,37470,648,99,16520,,,
35055,Taos County,33,-105.68,36.49,5709.7,0.0,0.0,,,,,,,124,8,6644,427,129,18194,53,17,1911,117,17,4419,167,36,6710,274,62,7838,318,83,15566,23,4,926,206,48,8417,83,18,1461,1925,103,74016,1094,34,19197,2535,149,37864,406,87,9402,,,
35043,Sandoval County,145,-106.85,35.59,9620.11,2.31,0.17,2,3,51,76,5,4344,186,12,13990,2113,230,109237,346,45,27521,196,34,9781,1760,121,61470,259,100,13896,803,202,51185,18,5,1463,3677,107,255113,239,28,5821,4930,258,210130,443,25,8461,5011,174,75258,1178,168,31828,,,
35021,Harding County,0,-103.48,45.55,5507.68,0.0,0.0,,,,,,,,,,11,3,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35033,Mora County,4,-104.91,35.97,4994.2,0.0,0.0,,,,,,,,,,11,5,356,,,,,,,6,3,174,,,,,,,,,,,,,,,,140,5,3677,,,,9,3,58,19,4,371,,,
35025,Lea County,70,-103.38,32.74,11382.8,2.26,0.07,,,,5201,226,348174,220,11,18593,2542,127,123251,1319,99,74509,239,32,10119,445,74,19234,677,78,35889,588,86,25927,72,7,6840,1424,78,64535,158,7,6646,1999,109,94172,108,11,1583,3002,160,50797,971,140,34980,6,3,67
35059,Union County,4,-89.25,37.46,9922.18,0.0,0.0,,,,,,,23,3,1633,23,11,763,,,,40,4,1872,83,4,5292,,,,13,6,364,,,,,,,,,,134,4,5461,6,3,93,134,15,1431,44,14,547,,,
35051,Sierra County,11,-120.53,39.58,10977.12,0.0,0.0,,,,,,,,,,221,27,10351,,,,16,4,693,58,14,2222,14,8,395,28,11,1482,,,,12,4,333,,,,571,20,21611,38,6,636,495,37,6589,106,24,3161,,,
35017,Grant County,27,-96.03,45.94,10273.24,0.0,0.0,,,,1309,4,94627,57,5,4350,550,70,28524,100,18,2696,65,15,3077,150,34,6715,64,28,1796,141,34,5004,177,5,9571,59,17,1466,145,4,2158,1418,74,65715,26,5,181,890,63,9822,242,64,5486,,,
35009,Curry County,50,-124.22,42.43,3648.85,1.76,0.15,28,8,1176,,,,114,6,8477,620,93,27391,450,38,17177,228,14,12372,402,68,22164,212,56,7877,443,75,26418,22,4,1616,356,39,10946,101,9,2931,3408,120,111434,47,8,658,2010,87,26766,709,117,16215,,,
35007,Colfax County,12,-97.08,41.57,9759.48,1.82,0.01,,,,21,3,1013,36,7,2346,148,52,5005,12,5,784,24,7,680,111,25,5420,59,20,2025,60,20,1792,,,,116,16,4450,,,,409,25,19330,6,4,101,1191,59,21119,138,36,2799,,,
35015,Eddy County,58,-98.91,47.71,10871.99,1.94,0.03,47,8,2298,5163,173,401288,178,14,13466,2578,153,150113,716,77,43679,254,28,12982,663,72,53016,513,79,32110,794,93,35402,50,7,2470,1337,58,108212,104,11,2954,2841,116,129565,147,14,2440,2658,145,49148,993,136,36280,,,
35045,San Juan County,126,-107.65,37.76,14344.09,1.78,0.03,,,,3195,108,233833,571,18,57053,2198,217,108454,1353,151,78070,304,34,9740,828,135,39216,627,101,28870,1171,207,57732,235,14,10292,879,106,35996,330,22,11713,7347,282,351797,735,31,15244,4834,230,67803,1797,245,64510,,,
35037,Quay County,8,-103.42,35.14,7462.01,0.0,0.0,,,,,,,29,9,1886,90,19,3700,22,3,611,17,6,851,80,14,4230,11,9,234,52,12,1501,,,,14,5,297,,,,417,23,13160,19,4,324,480,34,6600,98,26,2860,,,
35027,Lincoln County,20,-81.21,35.49,12512.52,0.0,0.0,13,5,1714,,,,110,5,6720,309,92,10016,25,7,817,64,12,2257,258,35,12612,159,58,4871,146,50,6499,,,,137,24,4024,22,5,240,539,40,29376,444,23,13956,1354,97,22033,312,65,7142,4,3,94
35005,Chaves County,65,-104.51,33.3,15734.87,2.1,0.04,,,,344,47,22493,97,9,6958,966,120,38491,486,47,23113,202,20,6480,549,100,30016,255,63,8396,727,96,47715,88,9,7649,347,58,8652,58,5,1078,3737,181,164237,188,26,2149,2620,132,39145,928,119,20750,0,4,183
35049,Santa Fe County,150,-106.01,35.49,4950.55,2.14,0.4,16,11,741,64,7,5022,135,13,11076,2797,506,122239,940,111,60094,703,102,38859,1493,196,203593,796,288,44599,2538,654,183192,329,23,23732,1843,217,61646,1616,119,60817,8978,525,489455,2566,150,72705,10804,445,207930,2599,461,101043,12,12,411
35053,Socorro County,17,-106.92,33.99,17218.22,1.62,0.0,12,3,631,,,,,,,51,16,1974,,,,7,5,451,72,16,2449,14,7,367,218,23,16155,,,,13,3,524,,,,894,36,28718,,,,554,38,7054,98,20,1663,,,
35013,Doña Ana County,218,-106.85,32.33,9881.15,2.58,0.25,62,12,3180,23,4,1033,276,19,22443,3277,437,139062,1160,116,74515,397,55,17037,1851,272,94625,772,214,24348,3741,320,245978,287,11,13789,3003,186,110994,553,39,24578,16014,571,582338,1072,39,11229,7227,334,104826,1784,329,41993,39,8,388
35041,Roosevelt County,19,-104.97,48.31,6354.79,2.74,0.01,28,3,1122,,,,71,6,4945,177,40,5700,75,11,2815,62,9,2709,114,21,5222,46,15,1156,62,15,2645,,,,54,7,785,,,,683,36,28126,29,3,376,585,33,7030,159,41,4522,,,
35028,Los Alamos County,19,-106.32,35.86,282.85,2.14,0.61,,,,,,,,,,226,29,11671,39,4,2367,50,11,1617,229,22,13339,143,21,4083,11863,50,1299788,,,,942,18,75841,43,5,1082,936,73,44431,270,10,2318,500,33,8717,376,58,6841,4,3,186
