Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
54023,Grant County,12,-96.03,45.94,1243.95,0.0,0.0,27,7,785,,,,241,4,24267,292,40,16586,8,4,387,,,,91,10,3694,16,5,299,42,9,1400,,,,31,6,945,,,,978,27,31751,,,,219,21,3339,97,30,2200,,,
54027,Hampshire County,23,-72.62,42.34,1669.72,0.0,0.0,,,,,,,,,,144,43,5114,46,13,2422,,,,179,21,6939,20,13,1148,78,19,2912,,,,44,11,857,,,,899,36,29905,45,4,714,357,35,4798,108,40,2638,,,
54089,Summers County,13,-80.85,37.63,952.58,0.0,0.0,10,3,202,,,,20,4,2157,37,12,726,108,7,7203,6,3,443,54,7,1754,7,4,164,41,11,1167,,,,49,5,1041,,,,484,24,21467,3,3,197,194,15,2471,67,26,1168,,,
54017,Doddridge County,8,-80.73,39.26,830.26,0.0,0.0,,,,235,6,21584,,,,126,9,7052,15,3,996,7,3,195,44,3,2128,,,,,,,,,,,,,,,,95,11,1798,,,,53,6,502,22,14,573,,,
54009,Brooke County,22,-80.57,40.27,239.98,0.0,0.0,,,,,,,,,,232,31,10722,65,7,3483,,,,125,20,4951,37,5,981,72,22,1749,30,3,2447,75,12,3301,,,,2164,63,100805,86,13,1773,656,46,10156,221,56,3186,,,
54025,Greenbrier County,35,-80.45,37.96,2653.35,0.0,0.0,58,15,2847,222,6,8286,58,4,5612,462,96,17948,175,18,7436,95,17,4031,242,56,10421,99,36,3514,223,57,7721,,,,953,43,29925,42,7,746,2506,141,104289,253,15,3579,2416,88,58058,364,92,8262,,,
54029,Hancock County,29,-91.15,40.39,227.9,0.0,0.0,,,,,,,79,5,8144,127,31,3497,257,13,15809,27,10,1602,243,30,10764,74,21,1993,231,46,7326,,,,278,29,10325,125,6,2407,1165,66,39694,232,27,6939,1683,71,27100,355,73,8289,,,
54031,Hardy County,14,-78.84,39.0,1513.51,0.0,0.0,,,,,,,,,,86,30,3131,35,5,1131,74,6,3326,191,22,11293,23,12,862,79,19,3105,,,,140,12,4294,,,,490,32,18172,,,,365,25,4804,91,29,2393,,,
54049,Marion County,56,-94.34,32.79,806.85,2.35,0.28,,,,1035,12,72335,641,12,54456,633,99,29294,650,48,30717,181,19,7871,425,64,20727,120,39,3866,1162,96,79314,,,,947,51,30389,87,10,3021,2585,150,96342,156,28,2250,1619,100,23060,799,150,20406,,,
54057,Mineral County,27,-106.93,37.66,852.43,0.0,0.0,,,,,,,36,5,2586,279,40,12612,101,14,3576,463,8,27464,151,28,5727,32,16,995,136,20,5059,,,,74,13,1786,,,,1574,74,47692,12,4,198,527,49,5725,277,60,5665,,,
54059,Mingo County,24,-82.13,37.68,1097.69,2.29,0.04,35,11,1014,744,10,35198,38,4,2042,106,25,4052,74,12,2543,13,6,997,128,22,4307,41,12,1021,166,33,4582,,,,50,8,1784,,,,574,35,13566,43,5,656,245,23,3455,134,33,3166,,,
54051,Marshall County,31,-89.3,41.03,808.38,2.11,0.35,,,,1790,18,124629,190,4,22949,307,29,18837,401,17,20775,15,4,418,227,22,10103,25,8,778,110,21,4744,257,9,23607,988,20,19986,,,,1551,88,68325,61,15,1107,697,53,9333,374,71,7010,,,
54075,Pocahontas County,8,-94.65,42.73,2438.95,0.0,0.0,38,12,774,,,,,,,88,37,3002,,,,13,3,694,38,10,1359,30,8,677,121,5,7972,,,,27,7,881,,,,402,23,13335,6,3,134,1243,24,18705,150,25,2940,,,
54041,Lewis County,16,-91.7,40.09,1009.07,0.0,0.0,29,6,1851,145,12,8661,65,6,6412,282,40,19468,103,14,5059,53,6,3086,63,9,2804,20,9,638,70,18,3044,,,,113,12,6002,,,,723,31,31163,50,9,535,720,39,11428,150,47,3772,,,
54067,Nicholas County,25,-84.02,38.33,1694.7,0.0,0.0,74,24,2146,219,9,17967,30,3,2828,171,53,6194,193,19,9853,62,8,2935,126,30,4694,33,15,1260,118,37,5251,37,3,1394,86,13,4543,,,,1328,70,46475,35,8,679,810,59,10608,191,62,4005,,,
54093,Tucker County,7,-79.56,39.13,1090.59,0.0,0.0,,,,,,,24,3,983,53,17,2956,,,,,,,45,8,1257,44,10,1586,,,,,,,50,4,1844,,,,325,10,11237,30,7,827,479,26,4507,69,15,1765,,,
54095,Tyler County,9,-94.4,30.76,675.28,0.0,0.0,,,,,,,,,,19,9,536,,,,6,3,233,54,7,1435,,,,25,6,581,,,,14,4,775,,,,332,27,10883,8,3,92,90,8,1100,55,23,967,,,
54087,Roane County,14,-84.52,35.85,1252.85,0.0,0.0,,,,148,33,4865,26,4,2627,148,24,8958,47,6,1790,,,,94,14,4092,10,5,225,46,14,1592,,,,1,3,41,,,,422,26,26235,,,,162,12,2470,25,16,1346,,,
54083,Randolph County,29,-89.81,38.05,2693.38,1.69,0.02,37,11,1345,229,4,17672,76,4,7108,228,55,9341,281,22,12316,106,10,3199,240,34,11187,119,21,4126,187,40,6265,42,3,1067,127,18,4344,480,3,8152,2708,94,91141,87,15,994,841,59,10889,320,70,7695,,,
54091,Taylor County,17,-99.88,32.28,454.97,0.0,0.0,,,,,,,,,,131,33,6509,19,5,428,,,,46,5,1741,11,5,309,54,12,3538,,,,49,8,3566,,,,686,34,23757,14,3,332,186,19,2199,103,37,1836,,,
54105,Wirt County,6,-81.36,39.03,608.2,0.0,0.0,,,,4,3,59,,,,17,3,849,,,,,,,13,3,526,,,,6,4,117,,,,,,,,,,107,9,3540,,,,,,,15,8,201,,,
54107,Wood County,84,-95.38,32.76,976.1,2.17,0.63,,,,146,16,14059,110,3,11181,1131,137,46783,881,75,37065,419,29,19654,834,114,52479,286,73,11151,920,122,45589,878,15,44213,1253,77,34923,343,18,7642,6783,292,309396,434,48,7021,4186,206,53918,1445,247,33432,2,5,52
54015,Clay County,9,-98.21,33.69,890.37,0.0,0.0,,,,,,,,,,64,14,2529,,,,,,,27,3,1069,,,,,,,,,,,,,,,,372,16,8020,,,,32,4,439,56,6,1771,,,
54053,Mason County,27,-99.22,30.71,1151.78,1.6,0.08,,,,,,,371,9,37255,252,23,13018,54,5,3068,13,5,672,116,22,4340,35,13,1226,91,17,5253,,,,25,8,1073,,,,1024,40,31125,57,8,777,318,28,5040,196,57,4402,,,
54021,Gilmer County,8,-84.45,34.69,880.77,0.0,0.0,,,,118,11,4632,,,,26,7,651,15,4,640,,,,16,5,803,,,,38,8,2087,,,,,,,,,,173,11,5185,,,,97,10,1698,32,9,541,,,
