Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
46003,Aurora County,3,-98.57,43.7,1845.99,0.0,0.0,17,3,746,,,,,,,32,12,1628,41,5,1717,,,,27,6,2004,,,,114,6,3487,,,,,,,,,,169,9,5876,,,,30,8,302,31,8,1057,,,
46051,Grant County,7,-96.03,45.94,1780.8,0.0,0.0,,,,22,3,970,152,7,13729,194,35,13666,113,11,7348,37,6,1064,170,20,8218,10,7,259,47,16,1574,,,,96,10,4913,,,,700,22,30053,41,9,1222,232,23,2548,128,33,3011,,,
46053,Gregory County,4,-99.17,43.17,2728.24,0.0,0.0,2,3,54,,,,,,,54,20,2335,41,6,341,7,3,204,68,9,3652,10,3,340,40,11,1306,,,,,,,,,,309,16,12357,14,7,845,92,22,1278,49,24,1063,,,
46123,Tripp County,5,-99.89,43.32,4188.77,0.0,0.0,,,,,,,,,,68,12,3581,139,9,7892,31,4,1230,65,11,2711,4,3,70,81,11,2729,,,,28,4,465,,,,453,29,15697,,,,209,21,2981,62,19,1617,,,
46085,Lyman County,4,-99.86,43.92,4420.62,0.0,0.0,,,,,,,,,,18,11,760,50,5,1951,,,,34,8,1375,,,,,,,,,,6,3,118,,,,,,,,,,167,13,2897,11,6,228,,,
46137,Ziebach County,3,-101.71,44.92,5104.46,0.0,0.0,,,,,,,,,,8,4,198,24,4,944,,,,27,5,1500,5,3,68,,,,,,,,,,,,,69,9,3898,,,,69,4,868,,,,,,
46039,Deuel County,4,-102.33,41.11,1648.34,0.0,0.0,,,,,,,30,3,2109,124,32,8622,67,6,3234,51,4,2888,40,7,2614,,,,21,7,883,,,,2,5,130,,,,146,6,6127,8,3,41,51,7,565,44,13,1000,,,
46115,Spink County,6,-98.37,44.94,3910.42,0.0,0.0,,,,,,,,,,54,17,2544,256,21,16170,,,,97,19,8397,3,3,151,37,7,1782,,,,5,4,260,,,,285,16,9536,19,5,242,101,14,1603,80,23,2180,,,
46009,Bon Homme County,7,-97.87,43.01,1506.2,0.0,0.0,,,,,,,,,,39,11,2020,108,14,3672,9,4,312,61,19,3298,9,4,107,25,6,768,,,,10,5,237,,,,373,20,12053,6,4,233,64,11,556,49,21,1129,,,
46015,Brule County,5,-99.05,43.68,2192.45,0.0,0.0,2,3,139,,,,,,,77,23,2534,199,13,6704,34,3,1801,73,14,3811,,,,53,11,1730,,,,53,8,3745,,,,472,26,16820,11,5,507,298,30,4659,102,23,2764,,,
46011,Brookings County,35,-96.79,44.38,2084.75,2.41,0.14,,,,15,3,719,67,5,6474,527,106,32503,357,37,18343,154,17,4848,741,54,40873,211,46,7573,506,79,27199,,,,212,50,6758,100,15,1520,2104,92,82657,266,30,4529,1640,88,25203,571,102,17028,2,3,7
46047,Fall River County,7,-103.58,43.23,4530.43,0.0,0.0,3,3,184,17,5,1301,,,,57,27,2809,,,,30,4,1275,33,12,6150,24,10,646,32,13,999,,,,29,4,1106,,,,1601,19,134697,76,4,1522,192,34,3676,103,30,1884,,,
46057,Hamlin County,6,-97.2,44.68,1393.7,0.0,0.0,13,3,506,,,,,,,290,60,17186,119,12,7501,,,,57,14,3182,,,,21,6,790,,,,9,4,438,,,,96,8,2577,,,,65,8,839,49,18,1392,,,
46049,Faulk County,2,-99.17,45.07,2605.16,0.0,0.0,,,,,,,,,,19,6,785,30,9,1157,,,,21,5,1672,,,,,,,,,,,,,,,,169,6,7302,,,,33,12,367,17,9,322,,,
46071,Jackson County,3,-96.56,28.92,4846.51,0.0,0.0,,,,,,,,,,15,7,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,11,1502,5,3,140,,,
46069,Hyde County,1,-76.13,35.39,2243.69,0.0,0.0,,,,,,,6,3,390,17,5,1228,57,8,4297,,,,19,3,842,,,,,,,,,,,,,,,,,,,,,,11,4,66,7,6,93,,,
46099,Minnehaha County,192,-96.78,43.67,2107.92,2.35,1.99,6,4,400,69,8,4405,210,9,21473,6681,689,401026,6904,383,433126,2842,112,161841,10912,425,807709,1415,302,68417,3982,518,245629,3673,51,259819,3933,304,143238,2454,49,57372,27679,538,1813567,2901,176,44967,11031,510,175414,4193,548,137197,15,9,393
46033,Custer County,9,-105.35,38.11,4038.29,0.0,0.0,5,4,338,34,3,1494,38,3,3537,126,44,5034,,,,26,6,796,34,12,2384,28,13,1007,63,22,2925,,,,28,16,934,4,3,30,214,16,12306,144,9,5493,272,64,10653,80,22,1778,,,
46025,Clark County,4,-87.78,39.33,2505.78,0.0,0.0,6,4,186,,,,18,4,906,48,17,1876,46,11,2052,,,,24,5,1474,,,,16,7,652,,,,,,,,,,91,10,3122,26,5,388,60,12,576,41,13,1117,,,
46017,Buffalo County,2,-99.08,40.84,1262.93,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,3,576,,,,,,,,,,,,
46041,Dewey County,6,-98.98,35.98,6333.19,0.0,0.0,,,,,,,42,3,2699,56,12,2573,84,5,3044,,,,30,4,1997,,,,,,,,,,,,,,,,162,13,8737,,,,24,6,158,46,13,1599,,,
46027,Clay County,14,-98.21,33.69,1080.95,2.9,0.15,,,,,,,30,4,2421,116,34,4267,74,10,3114,26,5,705,97,19,5440,28,13,890,222,15,5753,,,,54,10,2240,56,3,616,786,31,20914,14,4,390,863,52,11417,162,36,4952,,,
46067,Hutchinson County,7,-101.35,35.81,2109.1,0.0,0.0,18,3,332,,,,,,,69,22,3634,371,25,18769,11,3,472,96,19,5924,,,,38,12,1600,,,,29,6,684,,,,600,16,23256,,,,87,16,914,96,33,2698,,,
46077,Kingsbury County,5,-97.49,44.36,2237.04,0.0,0.0,,,,,,,29,3,1757,109,25,8765,107,13,6183,,,,121,16,7066,6,3,89,15,3,813,,,,2,5,52,,,,236,17,7919,14,5,432,30,7,379,45,26,898,,,
46129,Walworth County,5,-88.54,42.67,1928.66,0.0,0.0,,,,,,,39,4,3293,40,19,1261,121,10,4879,78,4,1289,77,16,4189,7,8,52,64,14,2361,,,,43,6,1373,,,,318,17,15151,11,7,440,348,26,6357,83,25,2455,,,
46037,Day County,5,-97.62,45.37,2825.97,0.0,0.0,11,5,465,,,,,,,45,21,3564,139,15,7761,,,,48,16,2546,10,5,208,30,10,1278,,,,7,4,84,,,,282,18,9872,4,3,141,147,24,1979,58,23,1000,,,
