Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
53047,Okanogan County,42,-119.65,48.52,13762.98,0.0,0.0,656,42,21478,,,,30,5,2472,536,164,23321,395,36,22260,135,21,7279,194,38,12158,133,52,2864,209,79,9136,,,,152,55,6925,43,15,904,1700,108,86702,410,31,9808,1121,117,21127,264,92,6288,9,8,302
53037,Kittitas County,47,-120.58,47.11,6042.19,2.42,0.1,137,11,8327,,,,42,9,4255,1090,263,61405,543,45,32954,190,21,8889,217,55,15584,253,67,12849,344,99,17010,8,4,438,353,66,14273,264,11,3607,1887,104,84572,1087,30,10501,2599,156,48659,530,104,15570,4,4,218
53023,Garfield County,2,-107.88,39.55,1860.18,0.0,0.0,,,,,,,,,,17,4,533,80,6,3759,,,,15,4,574,,,,,,,,,,,,,,,,108,6,4074,,,,9,4,136,13,4,103,,,
53067,Thurston County,285,-122.89,46.93,1967.43,2.28,1.49,472,57,28917,64,4,3687,101,13,12356,5787,839,366525,2729,202,144718,2108,135,114496,2935,346,239332,1189,379,52552,3751,707,221292,251,29,21162,3543,339,110060,1807,89,43240,16445,927,901958,2881,105,70313,9828,554,181438,4490,657,183021,7,17,267
53005,Benton County,201,-94.05,45.72,4558.74,2.39,0.76,169,19,10582,,,,138,7,13178,8266,635,585010,1874,156,115083,748,79,30316,1975,242,164115,1087,342,49923,7900,482,756088,456,22,32054,10899,265,878087,535,52,12840,12137,638,660601,1312,73,15947,7764,429,138267,2955,445,84158,12,10,679
53013,Columbia County,4,-76.42,41.04,2261.9,0.0,0.0,15,4,776,,,,26,5,3102,13,11,380,27,11,1042,13,3,226,16,4,624,8,4,156,33,11,996,,,,10,3,1479,,,,165,7,9874,113,4,781,64,13,1170,101,11,7960,,,
53011,Clark County,482,-87.78,39.33,1698.02,2.61,6.24,179,37,15179,39,10,6958,125,11,12110,17504,1890,1202270,7868,539,673600,3094,222,207914,6468,663,783407,2596,682,126763,8580,1311,610203,6877,79,620189,9256,690,321896,1916,146,44336,24973,1302,1356150,3711,158,84386,14663,846,283229,6001,1031,191087,27,25,1571
53003,Asotin County,23,-117.2,46.17,1658.79,1.93,0.22,,,,,,,,,,460,66,34214,121,18,6445,57,9,2011,143,28,9026,59,17,1745,246,36,10376,6,3,293,86,21,3632,55,8,1246,1321,63,65369,80,8,1215,689,42,12747,178,39,3521,,,
53001,Adams County,20,-91.21,39.98,4998.37,2.37,0.02,452,19,18870,,,,30,3,3419,85,25,3966,458,31,28982,4,3,243,92,19,4335,31,12,524,71,14,3863,,,,25,9,603,,,,810,28,43484,20,5,402,393,34,6817,160,47,3644,,,
53045,Mason County,65,-99.22,30.71,2586.43,2.53,0.02,160,16,11757,29,3,1719,11,5,304,741,206,33622,382,43,23821,97,12,4251,290,41,17205,113,59,4140,211,65,11111,,,,228,49,8637,24,10,701,1978,100,102708,210,17,6438,1668,103,41147,423,97,11229,6,4,246
53007,Chelan County,77,-120.63,47.8,7755.5,2.68,0.13,2572,22,110277,,,,,,,2573,408,181801,2745,100,135580,416,46,20903,775,122,62558,554,155,22876,1203,214,71183,211,4,16311,865,140,29326,156,32,2181,6743,245,466470,982,63,17924,4547,308,95104,1148,235,33159,17,5,450
53049,Pacific County,22,-123.77,46.53,2443.3,0.0,0.0,305,47,14877,10,3,616,,,,313,69,13392,52,9,1105,36,10,1475,118,23,5624,117,28,4177,127,39,6312,,,,76,15,2367,5,4,81,681,34,39912,60,13,1189,853,104,18198,195,58,4359,,,
53059,Skamania County,12,-121.93,45.97,4368.33,0.0,0.0,7,6,261,,,,,,,116,40,5947,46,10,2649,,,,18,4,681,19,7,579,71,14,4442,,,,22,9,1114,,,,137,15,4418,17,4,406,848,24,11795,34,15,591,,,
53057,Skagit County,127,-121.73,48.46,4547.31,2.2,0.33,363,55,23063,83,10,5682,167,10,19475,4455,521,308995,1644,127,90788,484,49,23161,1361,166,95221,441,171,17072,1884,287,143280,60,8,3669,1614,179,54417,377,38,10353,7887,368,446802,717,58,11691,5837,348,120710,1942,353,65756,12,4,303
