Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
27071,Koochiching County,12,-93.77,48.22,8170.58,1.53,0.0,152,21,5435,,,,11,3,1169,185,27,14389,48,8,2509,70,7,1596,128,17,6363,32,10,1721,63,19,2157,,,,88,11,1742,23,3,284,735,53,28272,29,12,655,482,38,7368,137,36,1938,,,
27093,Meeker County,23,-94.52,45.12,1669.55,0.0,0.0,,,,,,,,,,534,97,33059,205,21,11479,32,6,841,192,35,12525,30,12,1126,102,28,4356,72,3,7266,232,34,8678,,,,1237,58,41460,30,11,532,391,34,4678,274,68,5815,,,
27097,Morrison County,33,-94.26,45.99,2987.45,0.0,0.0,36,8,1038,10,3,1489,51,3,5325,396,121,25646,249,23,11541,227,12,15815,251,48,14409,57,14,1620,174,33,8253,,,,209,65,13651,79,5,1799,1841,95,73491,88,21,1850,915,93,13000,593,119,13480,,,
27167,Wilkin County,6,-96.46,46.33,1945.61,0.0,0.0,42,4,1728,,,,,,,69,17,4084,141,11,9642,,,,66,15,4934,6,6,104,477,3,14306,,,,4,3,287,,,,351,17,17773,,,,91,7,1199,83,18,1937,,,
27113,Pennington County,14,-96.08,48.05,1600.93,1.75,0.03,5,5,653,,,,,,,137,32,8809,3687,20,208040,66,4,2848,164,22,9038,28,13,1134,84,18,4706,,,,32,7,1018,,,,1156,45,61506,65,11,1217,772,26,13888,317,52,5802,,,
27131,Rice County,67,-93.29,44.34,1336.33,2.03,0.43,,,,,,,41,4,4054,1347,237,81104,1357,51,84728,146,15,4267,401,72,29554,240,64,8937,489,125,29180,507,4,31473,625,76,19971,5099,29,133585,3447,176,126871,311,32,4114,2036,133,29227,903,168,20771,,,
27147,Steele County,37,-93.22,44.01,1119.71,2.02,0.18,33,4,2370,,,,,,,658,105,39134,429,43,26784,803,24,37617,2314,71,281247,287,25,5148,303,50,16794,201,5,14130,896,43,18268,90,8,1772,2545,136,109576,150,18,2477,1291,80,16948,738,123,18164,1,3,20
27125,Red Lake County,4,-96.1,47.86,1120.4,0.0,0.0,,,,,,,,,,44,15,2080,25,5,940,,,,47,5,2233,,,,19,5,598,,,,,,,,,,134,5,2732,,,,45,12,455,26,8,191,,,
27027,Clay County,64,-98.21,33.69,2726.55,2.17,0.4,15,8,884,37,6,1590,,,,976,206,70103,1144,67,70875,97,14,4882,524,91,31263,173,44,5867,636,87,32297,191,8,21495,456,55,26348,2046,9,38740,4424,168,143636,130,29,3014,1789,97,24503,933,163,23949,7,3,68
27001,Aitkin County,16,-93.38,46.57,5168.07,0.0,0.0,22,6,922,,,,,,,176,62,10064,153,11,6225,9,6,332,96,19,4308,15,15,719,32,16,1473,,,,57,23,2782,,,,987,39,43530,24,9,693,471,49,6857,166,44,3230,,,
27045,Fillmore County,21,-92.06,43.65,2232.7,0.0,0.0,9,5,414,,,,107,3,9342,261,68,16475,323,25,15649,62,10,2478,229,37,12688,14,6,458,151,37,7099,,,,40,12,1864,49,6,986,875,40,26650,71,14,1515,460,65,5318,274,86,5249,,,
27043,Faribault County,14,-93.95,43.66,1869.79,0.0,0.0,7,5,349,,,,,,,194,47,10659,158,28,7713,111,9,6155,180,28,11312,11,6,233,86,16,3637,,,,26,10,1458,,,,736,39,27845,9,4,73,267,30,3267,256,56,4204,,,
27101,Murray County,8,-84.74,34.79,1863.85,0.0,0.0,6,3,95,16,3,1562,38,7,2752,140,48,8965,222,13,10679,25,4,624,174,20,9572,24,5,606,48,9,2640,9,3,475,18,5,855,,,,390,15,15480,11,5,268,148,19,1721,148,43,2816,,,
27067,Kandiyohi County,43,-95.0,45.14,2233.49,2.06,0.1,138,13,7549,,,,56,4,5015,1072,178,70699,1138,66,77847,278,24,12926,509,86,35012,124,42,4658,612,84,35701,400,12,19345,657,66,28609,132,8,3444,5300,219,201168,149,23,3315,1531,91,21771,926,160,22655,,,
27075,Lake County,11,-122.78,39.05,5924.59,1.53,0.01,22,5,736,,,,,,,63,26,2973,25,4,472,39,5,1613,104,14,5024,15,6,425,46,19,2421,,,,118,15,2651,43,3,860,635,34,20051,100,14,2825,539,54,10873,167,30,4227,,,
27133,Rock County,9,-96.26,43.67,1250.35,0.0,0.0,,,,,,,,,,103,28,4659,180,18,10402,29,5,1046,255,20,13689,31,10,1031,75,19,4373,,,,39,14,1657,,,,876,29,27840,17,6,223,280,21,2767,149,36,3029,,,
