Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,UrbanPercent,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
55001,Adams County,20,-91.21,39.98,1780.59,0.01,0.07,11.0,8.0,244.0,,,,,,,151.0,47.0,7193.0,66.0,8.0,3486.0,17.0,5.0,506.0,37.0,11.0,1537.0,44.0,19.0,1374.0,54.0,16.0,2271.0,,,,47.0,17.0,1236.0,,,,410.0,31.0,11146.0,17.0,5.0,264.0,987.0,57.0,16087.0,147.0,37.0,3918.0,,,
55003,Ashland County,16,-82.24,40.79,2730.88,0.01,0.21,38.0,11.0,2018.0,,,,66.0,4.0,6519.0,661.0,45.0,59008.0,99.0,10.0,3866.0,170.0,8.0,3421.0,178.0,31.0,7984.0,31.0,9.0,766.0,168.0,25.0,7040.0,,,,174.0,22.0,4634.0,395.0,4.0,8835.0,1403.0,62.0,67765.0,15.0,6.0,921.0,632.0,64.0,8494.0,191.0,53.0,4006.0,,,
55005,Barron County,45,-91.85,45.42,2304.59,0.02,0.13,70.0,13.0,4148.0,183.0,8.0,10960.0,73.0,6.0,6325.0,699.0,147.0,37990.0,305.0,34.0,13070.0,198.0,28.0,8967.0,444.0,79.0,25232.0,135.0,36.0,5141.0,246.0,60.0,13986.0,90.0,4.0,6966.0,713.0,71.0,40145.0,25.0,5.0,411.0,3025.0,141.0,142179.0,128.0,25.0,2232.0,1608.0,150.0,21017.0,576.0,143.0,15717.0,,,
55007,Bayfield County,15,-91.2,46.47,3914.27,0.0,0.13,13.0,6.0,495.0,,,,,,,229.0,68.0,9336.0,58.0,5.0,3435.0,,,,62.0,14.0,3491.0,27.0,15.0,814.0,35.0,14.0,952.0,,,,19.0,12.0,675.0,,,,281.0,23.0,9219.0,82.0,19.0,2233.0,466.0,87.0,9059.0,118.0,42.0,3102.0,,,
55009,Brown County,263,-98.99,31.75,1385.37,0.19,0.63,46.0,10.0,1478.0,36.0,3.0,3504.0,1209.0,29.0,134687.0,8387.0,638.0,542088.0,7626.0,388.0,497320.0,2225.0,98.0,142377.0,9278.0,475.0,701012.0,1452.0,237.0,68910.0,5302.0,554.0,371752.0,6119.0,49.0,540156.0,6272.0,390.0,198907.0,3187.0,77.0,85311.0,20361.0,728.0,1088796.0,3050.0,132.0,306740.0,12387.0,597.0,162597.0,4338.0,596.0,120653.0,15.0,7.0,886.0
55011,Buffalo County,13,-99.08,40.84,1837.95,0.01,0.05,,,,,,,,,,105.0,35.0,4733.0,233.0,10.0,12182.0,20.0,6.0,852.0,130.0,20.0,5567.0,11.0,6.0,235.0,60.0,16.0,1589.0,,,,269.0,7.0,19358.0,,,,293.0,26.0,7560.0,8.0,6.0,335.0,274.0,52.0,3253.0,103.0,33.0,2458.0,,,
55013,Burnett County,15,-92.27,45.87,2279.92,0.01,0.01,103.0,3.0,4452.0,,,,47.0,5.0,3263.0,126.0,42.0,6009.0,9.0,5.0,336.0,54.0,10.0,2775.0,81.0,20.0,4791.0,19.0,18.0,808.0,167.0,25.0,5179.0,,,,15.0,11.0,807.0,,,,637.0,33.0,22708.0,16.0,9.0,393.0,407.0,63.0,5802.0,162.0,44.0,3070.0,,,
55015,Calumet County,50,-88.21,44.08,1028.37,0.05,0.23,,,,131.0,3.0,3898.0,,,,537.0,112.0,33892.0,587.0,44.0,33875.0,792.0,13.0,39015.0,420.0,60.0,25188.0,54.0,22.0,1156.0,218.0,60.0,11291.0,404.0,21.0,21955.0,326.0,60.0,10869.0,42.0,7.0,571.0,1088.0,89.0,40923.0,222.0,21.0,3941.0,1185.0,77.0,14627.0,606.0,96.0,14255.0,,,
55017,Chippewa County,64,-95.53,45.03,2697.31,0.02,0.15,86.0,18.0,4619.0,28.0,3.0,1955.0,60.0,8.0,7942.0,1460.0,211.0,110490.0,906.0,72.0,50663.0,229.0,26.0,12598.0,402.0,71.0,19783.0,116.0,37.0,4246.0,553.0,78.0,27076.0,72.0,5.0,3193.0,798.0,72.0,25963.0,393.0,15.0,17036.0,3041.0,197.0,119883.0,289.0,30.0,4466.0,1914.0,175.0,23851.0,814.0,151.0,22230.0,,,
55019,Clark County,35,-87.78,39.33,3156.31,0.01,0.08,22.0,9.0,958.0,,,,37.0,4.0,3069.0,482.0,109.0,32088.0,657.0,53.0,34116.0,79.0,14.0,2822.0,157.0,31.0,7581.0,15.0,8.0,185.0,253.0,33.0,7555.0,,,,138.0,20.0,4680.0,26.0,5.0,300.0,834.0,70.0,40304.0,21.0,6.0,288.0,483.0,68.0,4801.0,361.0,84.0,6869.0,,,
