Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
28037,Franklin County,8,-95.22,33.2,1468.08,0.0,0.0,70,11,2764,,,,,,,66,10,2705,64,6,3974,110,5,5916,38,5,2075,3,3,140,17,6,701,,,,,,,,,,354,10,14041,,,,,,,40,21,563,,,
28027,Coahoma County,23,-90.57,34.19,1509.92,1.91,0.21,21,7,1183,,,,66,5,3578,102,16,6324,326,27,20921,66,13,2426,198,42,14039,86,34,2457,140,32,9694,,,,46,11,2258,166,8,4120,1402,75,48825,50,9,1228,801,48,16918,208,47,3252,,,
28067,Jones County,68,-99.86,32.71,1812.49,1.6,0.14,74,11,2774,400,33,20109,292,16,20775,1353,106,63353,818,69,38133,129,14,5180,549,92,27462,134,50,4478,443,89,21089,159,5,37890,351,29,10996,160,9,3232,3388,118,148155,144,8,2337,2156,115,30977,981,173,26062,6,5,123
28061,Jasper County,16,-94.0,30.75,1754.7,0.0,0.0,31,6,1179,134,4,10060,22,8,868,186,13,18549,23,8,968,126,7,5849,69,8,2798,20,3,817,65,13,2011,49,4,2601,11,4,414,93,3,1767,251,6,9507,,,,133,9,1482,149,28,5165,3,3,49
28095,Monroe County,36,-90.18,38.27,1999.38,0.0,0.0,,,,56,3,1976,54,7,2720,622,50,35059,207,22,11812,47,9,2701,176,54,7853,25,14,1285,66,30,2449,,,,437,19,17460,23,3,494,1319,65,48950,17,5,307,719,45,9405,285,74,5636,8,5,51
28147,Walthall County,14,-90.12,31.12,1047.45,0.0,0.0,51,4,1764,10,3,712,10,3,501,199,18,8002,70,5,1529,21,5,1056,58,16,2117,20,7,240,21,14,856,,,,36,5,1366,,,,550,17,19370,,,,162,17,2044,106,24,1592,,,
28041,Greene County,14,-90.39,39.36,1861.29,0.0,0.0,127,17,5679,4,4,105,5,4,220,119,6,7417,,,,13,3,452,25,6,961,,,,9,5,210,,,,,,,,,,63,9,1661,,,,71,6,1276,172,19,14943,,,
28115,Pontotoc County,32,-89.04,34.21,1297.57,0.0,0.0,43,3,1708,,,,88,6,4556,120,27,4868,120,18,5598,25,3,1382,200,37,8806,30,16,672,92,26,4278,,,,305,20,6523,86,6,2985,887,41,29898,22,4,288,703,42,7858,295,57,9169,,,
28051,Holmes County,17,-85.81,30.89,1980.44,0.0,0.0,9,4,347,,,,16,8,922,58,3,3118,32,7,2852,15,9,491,66,13,3112,29,14,495,49,13,1923,,,,24,5,324,,,,603,35,22275,3,3,65,143,17,1570,140,29,3049,,,
28005,Amite County,12,-90.82,31.17,1894.56,0.0,0.0,156,19,6800,,,,22,5,1278,71,13,3581,27,5,1183,,,,33,9,1113,6,3,100,21,6,724,,,,10,6,296,,,,254,15,7684,,,,58,8,856,72,25,1269,,,
