Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-1133,Est-1133,Pay-1133,Emp-1141,Est-1141,Pay-1141,Emp-1142,Est-1142,Pay-1142,Emp-1151,Est-1151,Pay-1151,Emp-1152,Est-1152,Pay-1152,Emp-1153,Est-1153,Pay-1153,Emp-2111,Est-2111,Pay-2111,Emp-2121,Est-2121,Pay-2121,Emp-2123,Est-2123,Pay-2123,Emp-2131,Est-2131,Pay-2131,Emp-2211,Est-2211,Pay-2211,Emp-2212,Est-2212,Pay-2212,Emp-2213,Est-2213,Pay-2213,Emp-2361,Est-2361,Pay-2361,Emp-2362,Est-2362,Pay-2362,Emp-2371,Est-2371,Pay-2371,Emp-2372,Est-2372,Pay-2372,Emp-2373,Est-2373,Pay-2373,Emp-2379,Est-2379,Pay-2379,Emp-2381,Est-2381,Pay-2381,Emp-2382,Est-2382,Pay-2382,Emp-2383,Est-2383,Pay-2383,Emp-2389,Est-2389,Pay-2389,Emp-3111,Est-3111,Pay-3111,Emp-3112,Est-3112,Pay-3112,Emp-3113,Est-3113,Pay-3113,Emp-3114,Est-3114,Pay-3114,Emp-3116,Est-3116,Pay-3116,Emp-3118,Est-3118,Pay-3118,Emp-3119,Est-3119,Pay-3119,Emp-3121,Est-3121,Pay-3121,Emp-3149,Est-3149,Pay-3149,Emp-3169,Est-3169,Pay-3169,Emp-3211,Est-3211,Pay-3211,Emp-3212,Est-3212,Pay-3212,Emp-3219,Est-3219,Pay-3219,Emp-3231,Est-3231,Pay-3231,Emp-3241,Est-3241,Pay-3241,Emp-3253,Est-3253,Pay-3253,Emp-3254,Est-3254,Pay-3254,Emp-3256,Est-3256,Pay-3256,Emp-3261,Est-3261,Pay-3261,Emp-3262,Est-3262,Pay-3262,Emp-3271,Est-3271,Pay-3271,Emp-3273,Est-3273,Pay-3273,Emp-3279,Est-3279,Pay-3279,Emp-3315,Est-3315,Pay-3315,Emp-3322,Est-3322,Pay-3322,Emp-3323,Est-3323,Pay-3323,Emp-3327,Est-3327,Pay-3327,Emp-3328,Est-3328,Pay-3328,Emp-3329,Est-3329,Pay-3329,Emp-3331,Est-3331,Pay-3331,Emp-3333,Est-3333,Pay-3333,Emp-3345,Est-3345,Pay-3345,Emp-3359,Est-3359,Pay-3359,Emp-3363,Est-3363,Pay-3363,Emp-3364,Est-3364,Pay-3364,Emp-3371,Est-3371,Pay-3371,Emp-3372,Est-3372,Pay-3372,Emp-3391,Est-3391,Pay-3391,Emp-3399,Est-3399,Pay-3399,Emp-4231,Est-4231,Pay-4231,Emp-4232,Est-4232,Pay-4232,Emp-4233,Est-4233,Pay-4233,Emp-4234,Est-4234,Pay-4234,Emp-4235,Est-4235,Pay-4235,Emp-4236,Est-4236,Pay-4236,Emp-4237,Est-4237,Pay-4237,Emp-4238,Est-4238,Pay-4238,Emp-4239,Est-4239,Pay-4239,Emp-4241,Est-4241,Pay-4241,Emp-4242,Est-4242,Pay-4242,Emp-4243,Est-4243,Pay-4243,Emp-4244,Est-4244,Pay-4244,Emp-4245,Est-4245,Pay-4245,Emp-4246,Est-4246,Pay-4246,Emp-4247,Est-4247,Pay-4247,Emp-4248,Est-4248,Pay-4248,Emp-4249,Est-4249,Pay-4249,Emp-4251,Est-4251,Pay-4251,Emp-4411,Est-4411,Pay-4411,Emp-4412,Est-4412,Pay-4412,Emp-4413,Est-4413,Pay-4413,Emp-4421,Est-4421,Pay-4421,Emp-4422,Est-4422,Pay-4422,Emp-4431,Est-4431,Pay-4431,Emp-4441,Est-4441,Pay-4441,Emp-4442,Est-4442,Pay-4442,Emp-4451,Est-4451,Pay-4451,Emp-4452,Est-4452,Pay-4452,Emp-4453,Est-4453,Pay-4453,Emp-4461,Est-4461,Pay-4461,Emp-4471,Est-4471,Pay-4471,Emp-4481,Est-4481,Pay-4481,Emp-4482,Est-4482,Pay-4482,Emp-4483,Est-4483,Pay-4483,Emp-4511,Est-4511,Pay-4511,Emp-4512,Est-4512,Pay-4512,Emp-4522,Est-4522,Pay-4522,Emp-4523,Est-4523,Pay-4523,Emp-4531,Est-4531,Pay-4531,Emp-4532,Est-4532,Pay-4532,Emp-4533,Est-4533,Pay-4533,Emp-4539,Est-4539,Pay-4539,Emp-4541,Est-4541,Pay-4541,Emp-4542,Est-4542,Pay-4542,Emp-4543,Est-4543,Pay-4543,Emp-4811,Est-4811,Pay-4811,Emp-4812,Est-4812,Pay-4812,Emp-4841,Est-4841,Pay-4841,Emp-4842,Est-4842,Pay-4842,Emp-4853,Est-4853,Pay-4853,Emp-4854,Est-4854,Pay-4854,Emp-4859,Est-4859,Pay-4859,Emp-4861,Est-4861,Pay-4861,Emp-4862,Est-4862,Pay-4862,Emp-4871,Est-4871,Pay-4871,Emp-4881,Est-4881,Pay-4881,Emp-4882,Est-4882,Pay-4882,Emp-4884,Est-4884,Pay-4884,Emp-4885,Est-4885,Pay-4885,Emp-4921,Est-4921,Pay-4921,Emp-4922,Est-4922,Pay-4922,Emp-4931,Est-4931,Pay-4931,Emp-5111,Est-5111,Pay-5111,Emp-5112,Est-5112,Pay-5112,Emp-5121,Est-5121,Pay-5121,Emp-5122,Est-5122,Pay-5122,Emp-5151,Est-5151,Pay-5151,Emp-5173,Est-5173,Pay-5173,Emp-5182,Est-5182,Pay-5182,Emp-5191,Est-5191,Pay-5191,Emp-5221,Est-5221,Pay-5221,Emp-5222,Est-5222,Pay-5222,Emp-5223,Est-5223,Pay-5223,Emp-5231,Est-5231,Pay-5231,Emp-5239,Est-5239,Pay-5239,Emp-5241,Est-5241,Pay-5241,Emp-5242,Est-5242,Pay-5242,Emp-5311,Est-5311,Pay-5311,Emp-5312,Est-5312,Pay-5312,Emp-5313,Est-5313,Pay-5313,Emp-5321,Est-5321,Pay-5321,Emp-5322,Est-5322,Pay-5322,Emp-5323,Est-5323,Pay-5323,Emp-5324,Est-5324,Pay-5324,Emp-5331,Est-5331,Pay-5331,Emp-5411,Est-5411,Pay-5411,Emp-5412,Est-5412,Pay-5412,Emp-5413,Est-5413,Pay-5413,Emp-5414,Est-5414,Pay-5414,Emp-5415,Est-5415,Pay-5415,Emp-5416,Est-5416,Pay-5416,Emp-5417,Est-5417,Pay-5417,Emp-5418,Est-5418,Pay-5418,Emp-5419,Est-5419,Pay-5419,Emp-5511,Est-5511,Pay-5511,Emp-5611,Est-5611,Pay-5611,Emp-5613,Est-5613,Pay-5613,Emp-5614,Est-5614,Pay-5614,Emp-5615,Est-5615,Pay-5615,Emp-5616,Est-5616,Pay-5616,Emp-5617,Est-5617,Pay-5617,Emp-5619,Est-5619,Pay-5619,Emp-5621,Est-5621,Pay-5621,Emp-5622,Est-5622,Pay-5622,Emp-5629,Est-5629,Pay-5629,Emp-6111,Est-6111,Pay-6111,Emp-6113,Est-6113,Pay-6113,Emp-6114,Est-6114,Pay-6114,Emp-6115,Est-6115,Pay-6115,Emp-6116,Est-6116,Pay-6116,Emp-6117,Est-6117,Pay-6117,Emp-6211,Est-6211,Pay-6211,Emp-6212,Est-6212,Pay-6212,Emp-6213,Est-6213,Pay-6213,Emp-6214,Est-6214,Pay-6214,Emp-6215,Est-6215,Pay-6215,Emp-6216,Est-6216,Pay-6216,Emp-6219,Est-6219,Pay-6219,Emp-6221,Est-6221,Pay-6221,Emp-6231,Est-6231,Pay-6231,Emp-6232,Est-6232,Pay-6232,Emp-6233,Est-6233,Pay-6233,Emp-6239,Est-6239,Pay-6239,Emp-6241,Est-6241,Pay-6241,Emp-6242,Est-6242,Pay-6242,Emp-6243,Est-6243,Pay-6243,Emp-6244,Est-6244,Pay-6244,Emp-7111,Est-7111,Pay-7111,Emp-7112,Est-7112,Pay-7112,Emp-7113,Est-7113,Pay-7113,Emp-7115,Est-7115,Pay-7115,Emp-7121,Est-7121,Pay-7121,Emp-7131,Est-7131,Pay-7131,Emp-7132,Est-7132,Pay-7132,Emp-7139,Est-7139,Pay-7139,Emp-7211,Est-7211,Pay-7211,Emp-7212,Est-7212,Pay-7212,Emp-7213,Est-7213,Pay-7213,Emp-7223,Est-7223,Pay-7223,Emp-7224,Est-7224,Pay-7224,Emp-7225,Est-7225,Pay-7225,Emp-8111,Est-8111,Pay-8111,Emp-8112,Est-8112,Pay-8112,Emp-8113,Est-8113,Pay-8113,Emp-8114,Est-8114,Pay-8114,Emp-8121,Est-8121,Pay-8121,Emp-8122,Est-8122,Pay-8122,Emp-8123,Est-8123,Pay-8123,Emp-8129,Est-8129,Pay-8129,Emp-8131,Est-8131,Pay-8131,Emp-8132,Est-8132,Pay-8132,Emp-8133,Est-8133,Pay-8133,Emp-8134,Est-8134,Pay-8134,Emp-8139,Est-8139,Pay-8139
30017,Custer County,12,-105.35,38.11,9824.33,1.93,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,112,,,,,,,,,,35,13,1129,,,,13,3,1208,,,,,,,,,,24,8,496,30,7,1756,,,,23,7,1578,,,,,,,,,,,,,17,3,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,4,1422,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,415,41,3,608,89,4,4482,,,,35,4,1127,,,,,,,11,3,332,85,6,3780,,,,,,,,,,,,,,,,105,6,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,6,747,68,13,2851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,4,2504,,,,,,,,,,,,,,,,,,,,,,26,5,1934,,,,,,,192,6,13244,,,,,,,,,,11,5,755,,,,48,12,2384,19,8,248,8,4,366,,,,,,,8,3,306,,,,,,,,,,18,4,861,35,10,1114,,,,,,,,,,8,10,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,9,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,5,5800,44,5,2053,25,9,844,162,6,8265,,,,,,,,,,,,,,,,115,6,2575,21,3,458,,,,60,6,1206,,,,,,,27,7,464,,,,,,,,,,,,,5,3,101,,,,74,11,1326,45,6,465,68,8,1386,,,,,,,2,3,81,64,6,977,448,25,7053,58,9,2566,,,,11,4,407,,,,,,,,,,,,,,,,71,8,1176,,,,,,,,,,,,
30041,Hill County,16,-97.09,31.96,7554.25,2.7,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,3,15830,,,,5,3,70,22,12,1142,33,3,2612,28,5,2046,,,,,,,,,,4,3,264,53,15,2679,15,8,546,69,12,4943,,,,,,,,,,,,,,,,,,,,,,21,4,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,4,4981,,,,,,,,,,,,,,,,18,5,875,,,,,,,,,,33,6,1914,,,,127,3,6051,,,,56,6,1602,,,,6,3,177,29,4,748,19,4,955,62,3,1693,115,3,3321,,,,,,,14,4,434,114,11,2545,23,7,245,,,,,,,26,4,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3,557,,,,,,,34,9,1915,3,4,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,5,2438,,,,,,,,,,,,,,,,,,,,,,13,3,572,,,,,,,135,8,7617,32,6,1789,,,,,,,22,7,1300,,,,45,16,2228,54,10,924,8,6,220,3,6,181,,,,,,,,,,4,3,321,,,,27,6,1267,51,7,2013,36,4,2341,,,,,,,,,,,,,,,,18,4,594,,,,,,,,,,,,,,,,,,,43,11,1028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,360,29,5,1648,38,8,1097,207,5,10893,,,,,,,,,,,,,,,,110,7,2288,,,,,,,151,9,3242,,,,,,,48,10,1136,,,,,,,,,,,,,,,,,,,33,5,718,26,13,587,160,8,2894,,,,,,,,,,76,13,804,456,30,6405,70,14,2394,,,,4,3,107,,,,,,,,,,,,,,,,32,10,405,6,4,238,,,,27,3,481,10,3,66
30075,Powder River County,2,-105.6,45.37,8543.59,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,4,166,,,,9,5,204,,,,,,,,,,,,,,,,,,,3,3,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,178,,,,,,,,,,,,,,,,,,,8,4,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,139,,,,,,,,,,,,,,,,27,4,177,8,4,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30015,Chouteau County,6,-110.37,47.88,10350.67,0.0,0.0,,,,,,,,,,28,6,1815,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,232,,,,,,,,,,,,,,,,,,,3,3,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,6,2994,,,,,,,,,,36,6,1366,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,3,702,,,,,,,15,3,673,15,4,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,5,1206,,,,,,,,,,,,,,,,28,12,1406,,,,0,3,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,278,,,,,,,,,,,,,19,5,138,40,6,382,,,,,,,,,,,,,,,,,,,,,,,,,15,4,126,,,,,,,,,,,,
30053,Lincoln County,20,-81.21,35.49,9519.05,1.74,0.01,78,30,4407,,,,,,,,,,,,,9,5,966,,,,,,,,,,,,,,,,,,,,,,76,35,2236,,,,22,3,1436,,,,5,5,427,,,,8,10,567,73,22,2801,32,13,704,81,12,5790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,3,640,,,,45,3,1283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,3,1924,,,,,,,,,,,,,,,,,,,,,,,,,40,4,1132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,3,1309,55,9,2120,,,,11,4,357,,,,76,7,2440,,,,257,9,5968,,,,17,5,252,22,4,1009,122,9,2010,,,,,,,,,,12,4,318,,,,,,,4,3,130,,,,,,,14,5,118,,,,22,3,810,,,,25,4,772,,,,,,,33,7,1787,19,12,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,5,672,,,,,,,,,,,,,44,7,3125,,,,,,,75,9,3131,,,,,,,,,,,,,,,,30,9,1381,23,9,517,10,8,545,4,6,152,,,,14,3,431,,,,,,,,,,6,3,349,25,8,440,10,7,396,,,,10,3,305,8,4,391,,,,5,3,127,17,3,445,,,,,,,,,,,,,,,,,,,35,23,779,,,,,,,,,,32,5,1932,73,4,2910,,,,,,,,,,,,,,,,55,4,2778,25,6,1014,25,9,715,103,5,5749,,,,,,,18,3,255,,,,,,,,,,17,3,371,,,,79,8,1142,,,,,,,46,10,961,,,,,,,,,,7,3,351,,,,,,,33,4,681,71,10,1364,104,9,1704,,,,,,,29,4,257,60,9,730,292,39,4312,52,17,1361,,,,,,,,,,,,,,,,,,,15,3,170,69,20,1035,,,,,,,26,5,273,7,4,82
30085,Roosevelt County,11,-104.97,48.31,6137.01,2.76,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,9,3698,,,,14,3,1448,,,,16,6,544,,,,,,,,,,,,,,,,6,3,156,6,5,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,4,1438,,,,,,,,,,36,4,2794,,,,53,3,1803,,,,,,,,,,,,,,,,36,5,1258,,,,114,7,2390,,,,,,,,,,121,9,4624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,8,1307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,7,2580,,,,,,,,,,,,,,,,16,7,737,6,6,59,,,,,,,,,,,,,,,,,,,,,,,,,11,4,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,6,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,4,3735,,,,,,,,,,271,3,12775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,6,1495,,,,16,3,324,,,,,,,,,,34,9,462,171,16,2662,15,6,520,,,,,,,,,,,,,,,,,,,,,,11,5,203,,,,,,,,,,,,
30067,Park County,17,-105.76,39.11,7286.36,1.95,0.01,10,3,721,,,,,,,,,,7,6,193,,,,,,,,,,,,,,,,24,4,2538,,,,,,,101,47,4316,7,4,229,,,,,,,,,,,,,62,17,2762,175,30,9564,27,20,1122,19,12,1450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,254,19,4,721,,,,42,5,1181,,,,11,5,321,,,,63,8,2700,,,,190,5,8039,,,,,,,36,4,964,82,7,2048,6,3,65,,,,,,,20,7,707,,,,,,,7,3,104,,,,66,9,3559,,,,23,8,725,8,4,270,,,,10,3,342,,,,,,,10,7,643,4,5,184,,,,,,,4,3,76,,,,,,,,,,,,,,,,17,3,778,,,,,,,,,,,,,38,3,1062,,,,8,4,97,,,,,,,28,7,1273,,,,,,,124,10,8200,,,,,,,,,,5,4,452,,,,15,8,1030,23,23,556,4,19,825,6,9,400,,,,,,,,,,,,,,,,34,13,1704,36,14,1001,47,15,3250,6,5,117,14,8,1338,13,11,794,,,,,,,37,13,1499,12,3,1368,59,5,2898,,,,5,4,124,4,3,77,,,,33,28,1012,11,3,496,,,,,,,,,,12,5,304,,,,,,,,,,17,6,440,,,,75,4,6753,35,5,1356,84,14,2867,64,4,3364,,,,,,,,,,,,,,,,36,4,1163,52,3,1332,,,,45,9,1071,24,3,731,,,,19,4,475,,,,,,,,,,6,8,791,,,,,,,76,5,898,63,38,2570,344,39,9126,37,11,2925,,,,10,4,134,83,13,1273,716,68,13505,62,14,2678,,,,,,,,,,29,6,504,,,,44,5,1137,6,4,60,190,17,4126,6,4,302,35,6,1042,9,3,50,6,5,207
30103,Treasure County,1,-107.26,46.18,2550.47,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30005,Blaine County,7,-99.98,41.92,10978.2,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,114,,,,,,,,,,,,,,,,,,,,,,,,,16,6,918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4,875,,,,24,5,1108,,,,,,,,,,,,,,,,12,3,176,,,,,,,,,,13,3,437,,,,72,6,1477,,,,,,,,,,70,3,1201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,3,1291,,,,,,,,,,,,,,,,12,3,845,,,,,,,,,,,,,,,,,,,,,,,,,3,3,147,,,,,,,,,,,,,,,,,,,,,,16,3,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,87,18,5,208,14,3,449,,,,,,,,,,,,,,,,,,,,,,10,6,189,,,,,,,,,,,,
30051,Liberty County,2,-94.79,30.09,3747.86,0.0,0.0,,,,,,,,,,4,3,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,297,,,,,,,,,,,,,,,,24,3,1173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,338,,,,,,,,,,2,3,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,388,,,,,,,,,,,,,,,,8,3,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,4,170,,,,,,,,,,,,,,,,,,,,,,,,,13,4,152,,,,,,,,,,,,
