Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-1133,Est-1133,Pay-1133,Emp-1151,Est-1151,Pay-1151,Emp-1152,Est-1152,Pay-1152,Emp-1153,Est-1153,Pay-1153,Emp-2111,Est-2111,Pay-2111,Emp-2123,Est-2123,Pay-2123,Emp-2131,Est-2131,Pay-2131,Emp-2211,Est-2211,Pay-2211,Emp-2212,Est-2212,Pay-2212,Emp-2213,Est-2213,Pay-2213,Emp-2361,Est-2361,Pay-2361,Emp-2362,Est-2362,Pay-2362,Emp-2371,Est-2371,Pay-2371,Emp-2372,Est-2372,Pay-2372,Emp-2373,Est-2373,Pay-2373,Emp-2379,Est-2379,Pay-2379,Emp-2381,Est-2381,Pay-2381,Emp-2382,Est-2382,Pay-2382,Emp-2383,Est-2383,Pay-2383,Emp-2389,Est-2389,Pay-2389,Emp-3111,Est-3111,Pay-3111,Emp-3116,Est-3116,Pay-3116,Emp-3117,Est-3117,Pay-3117,Emp-3118,Est-3118,Pay-3118,Emp-3141,Est-3141,Pay-3141,Emp-3149,Est-3149,Pay-3149,Emp-3211,Est-3211,Pay-3211,Emp-3212,Est-3212,Pay-3212,Emp-3219,Est-3219,Pay-3219,Emp-3222,Est-3222,Pay-3222,Emp-3231,Est-3231,Pay-3231,Emp-3241,Est-3241,Pay-3241,Emp-3251,Est-3251,Pay-3251,Emp-3252,Est-3252,Pay-3252,Emp-3253,Est-3253,Pay-3253,Emp-3254,Est-3254,Pay-3254,Emp-3256,Est-3256,Pay-3256,Emp-3259,Est-3259,Pay-3259,Emp-3261,Est-3261,Pay-3261,Emp-3262,Est-3262,Pay-3262,Emp-3273,Est-3273,Pay-3273,Emp-3279,Est-3279,Pay-3279,Emp-3323,Est-3323,Pay-3323,Emp-3327,Est-3327,Pay-3327,Emp-3328,Est-3328,Pay-3328,Emp-3329,Est-3329,Pay-3329,Emp-3333,Est-3333,Pay-3333,Emp-3339,Est-3339,Pay-3339,Emp-3342,Est-3342,Pay-3342,Emp-3344,Est-3344,Pay-3344,Emp-3353,Est-3353,Pay-3353,Emp-3363,Est-3363,Pay-3363,Emp-3366,Est-3366,Pay-3366,Emp-3371,Est-3371,Pay-3371,Emp-3372,Est-3372,Pay-3372,Emp-3379,Est-3379,Pay-3379,Emp-3391,Est-3391,Pay-3391,Emp-3399,Est-3399,Pay-3399,Emp-4231,Est-4231,Pay-4231,Emp-4232,Est-4232,Pay-4232,Emp-4233,Est-4233,Pay-4233,Emp-4234,Est-4234,Pay-4234,Emp-4235,Est-4235,Pay-4235,Emp-4236,Est-4236,Pay-4236,Emp-4237,Est-4237,Pay-4237,Emp-4238,Est-4238,Pay-4238,Emp-4239,Est-4239,Pay-4239,Emp-4241,Est-4241,Pay-4241,Emp-4242,Est-4242,Pay-4242,Emp-4243,Est-4243,Pay-4243,Emp-4244,Est-4244,Pay-4244,Emp-4245,Est-4245,Pay-4245,Emp-4246,Est-4246,Pay-4246,Emp-4247,Est-4247,Pay-4247,Emp-4248,Est-4248,Pay-4248,Emp-4249,Est-4249,Pay-4249,Emp-4251,Est-4251,Pay-4251,Emp-4411,Est-4411,Pay-4411,Emp-4412,Est-4412,Pay-4412,Emp-4413,Est-4413,Pay-4413,Emp-4421,Est-4421,Pay-4421,Emp-4422,Est-4422,Pay-4422,Emp-4431,Est-4431,Pay-4431,Emp-4441,Est-4441,Pay-4441,Emp-4442,Est-4442,Pay-4442,Emp-4451,Est-4451,Pay-4451,Emp-4452,Est-4452,Pay-4452,Emp-4453,Est-4453,Pay-4453,Emp-4461,Est-4461,Pay-4461,Emp-4471,Est-4471,Pay-4471,Emp-4481,Est-4481,Pay-4481,Emp-4482,Est-4482,Pay-4482,Emp-4483,Est-4483,Pay-4483,Emp-4511,Est-4511,Pay-4511,Emp-4512,Est-4512,Pay-4512,Emp-4522,Est-4522,Pay-4522,Emp-4523,Est-4523,Pay-4523,Emp-4531,Est-4531,Pay-4531,Emp-4532,Est-4532,Pay-4532,Emp-4533,Est-4533,Pay-4533,Emp-4539,Est-4539,Pay-4539,Emp-4541,Est-4541,Pay-4541,Emp-4542,Est-4542,Pay-4542,Emp-4543,Est-4543,Pay-4543,Emp-4811,Est-4811,Pay-4811,Emp-4812,Est-4812,Pay-4812,Emp-4832,Est-4832,Pay-4832,Emp-4841,Est-4841,Pay-4841,Emp-4842,Est-4842,Pay-4842,Emp-4859,Est-4859,Pay-4859,Emp-4862,Est-4862,Pay-4862,Emp-4869,Est-4869,Pay-4869,Emp-4872,Est-4872,Pay-4872,Emp-4881,Est-4881,Pay-4881,Emp-4882,Est-4882,Pay-4882,Emp-4883,Est-4883,Pay-4883,Emp-4884,Est-4884,Pay-4884,Emp-4885,Est-4885,Pay-4885,Emp-4921,Est-4921,Pay-4921,Emp-4922,Est-4922,Pay-4922,Emp-4931,Est-4931,Pay-4931,Emp-5111,Est-5111,Pay-5111,Emp-5112,Est-5112,Pay-5112,Emp-5121,Est-5121,Pay-5121,Emp-5151,Est-5151,Pay-5151,Emp-5173,Est-5173,Pay-5173,Emp-5179,Est-5179,Pay-5179,Emp-5182,Est-5182,Pay-5182,Emp-5191,Est-5191,Pay-5191,Emp-5221,Est-5221,Pay-5221,Emp-5222,Est-5222,Pay-5222,Emp-5223,Est-5223,Pay-5223,Emp-5231,Est-5231,Pay-5231,Emp-5239,Est-5239,Pay-5239,Emp-5241,Est-5241,Pay-5241,Emp-5242,Est-5242,Pay-5242,Emp-5311,Est-5311,Pay-5311,Emp-5312,Est-5312,Pay-5312,Emp-5313,Est-5313,Pay-5313,Emp-5321,Est-5321,Pay-5321,Emp-5322,Est-5322,Pay-5322,Emp-5323,Est-5323,Pay-5323,Emp-5324,Est-5324,Pay-5324,Emp-5331,Est-5331,Pay-5331,Emp-5411,Est-5411,Pay-5411,Emp-5412,Est-5412,Pay-5412,Emp-5413,Est-5413,Pay-5413,Emp-5414,Est-5414,Pay-5414,Emp-5415,Est-5415,Pay-5415,Emp-5416,Est-5416,Pay-5416,Emp-5417,Est-5417,Pay-5417,Emp-5418,Est-5418,Pay-5418,Emp-5419,Est-5419,Pay-5419,Emp-5511,Est-5511,Pay-5511,Emp-5611,Est-5611,Pay-5611,Emp-5612,Est-5612,Pay-5612,Emp-5613,Est-5613,Pay-5613,Emp-5614,Est-5614,Pay-5614,Emp-5615,Est-5615,Pay-5615,Emp-5616,Est-5616,Pay-5616,Emp-5617,Est-5617,Pay-5617,Emp-5619,Est-5619,Pay-5619,Emp-5621,Est-5621,Pay-5621,Emp-5622,Est-5622,Pay-5622,Emp-5629,Est-5629,Pay-5629,Emp-6111,Est-6111,Pay-6111,Emp-6113,Est-6113,Pay-6113,Emp-6114,Est-6114,Pay-6114,Emp-6115,Est-6115,Pay-6115,Emp-6116,Est-6116,Pay-6116,Emp-6117,Est-6117,Pay-6117,Emp-6211,Est-6211,Pay-6211,Emp-6212,Est-6212,Pay-6212,Emp-6213,Est-6213,Pay-6213,Emp-6214,Est-6214,Pay-6214,Emp-6215,Est-6215,Pay-6215,Emp-6216,Est-6216,Pay-6216,Emp-6219,Est-6219,Pay-6219,Emp-6221,Est-6221,Pay-6221,Emp-6223,Est-6223,Pay-6223,Emp-6231,Est-6231,Pay-6231,Emp-6232,Est-6232,Pay-6232,Emp-6233,Est-6233,Pay-6233,Emp-6239,Est-6239,Pay-6239,Emp-6241,Est-6241,Pay-6241,Emp-6242,Est-6242,Pay-6242,Emp-6243,Est-6243,Pay-6243,Emp-6244,Est-6244,Pay-6244,Emp-7111,Est-7111,Pay-7111,Emp-7113,Est-7113,Pay-7113,Emp-7115,Est-7115,Pay-7115,Emp-7121,Est-7121,Pay-7121,Emp-7131,Est-7131,Pay-7131,Emp-7139,Est-7139,Pay-7139,Emp-7211,Est-7211,Pay-7211,Emp-7212,Est-7212,Pay-7212,Emp-7213,Est-7213,Pay-7213,Emp-7223,Est-7223,Pay-7223,Emp-7224,Est-7224,Pay-7224,Emp-7225,Est-7225,Pay-7225,Emp-8111,Est-8111,Pay-8111,Emp-8112,Est-8112,Pay-8112,Emp-8113,Est-8113,Pay-8113,Emp-8114,Est-8114,Pay-8114,Emp-8121,Est-8121,Pay-8121,Emp-8122,Est-8122,Pay-8122,Emp-8123,Est-8123,Pay-8123,Emp-8129,Est-8129,Pay-8129,Emp-8131,Est-8131,Pay-8131,Emp-8132,Est-8132,Pay-8132,Emp-8133,Est-8133,Pay-8133,Emp-8134,Est-8134,Pay-8134,Emp-8139,Est-8139,Pay-8139
28037,Franklin County,8,-95.22,33.2,1468.08,0.0,0.0,70,11,2764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,3,1267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,450,34,6,643,,,,,,,,,,,,,,,,,,,29,4,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,28,19,6,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,5,5916,,,,,,,,,,38,5,2075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,17,382,,,,,,,,,,,,
28027,Coahoma County,23,-90.57,34.19,1509.92,1.91,0.21,,,,21,7,1183,,,,,,,,,,,,,,,,,,,,,,9,3,230,,,,,,,,,,,,,,,,,,,,,,15,6,677,,,,8,3,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,3,3665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,9,6327,,,,,,,,,,,,,,,,,,,,,,15,3,778,,,,66,5,4275,,,,,,,,,,74,9,1977,23,5,763,,,,6,3,49,36,5,1494,,,,49,14,866,,,,13,4,213,53,8,1781,214,18,2523,65,13,716,,,,,,,,,,,,,,,,319,10,7352,,,,,,,,,,,,,,,,,,,10,3,304,,,,3,3,75,,,,8,3,540,10,6,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,3,1418,,,,,,,,,,,,,21,7,991,,,,,,,,,,116,14,7957,37,8,1906,9,5,201,,,,11,3,2052,,,,22,10,1465,41,20,953,21,5,857,6,4,173,,,,,,,,,,,,,,,,74,15,5126,31,7,3030,,,,,,,,,,4,4,240,,,,,,,12,3,267,,,,,,,,,,,,,,,,,,,,,,30,6,1160,,,,,,,,,,,,,152,7,3704,,,,,,,,,,,,,,,,107,23,5679,44,6,2284,12,3,692,181,6,7165,,,,,,,49,4,2550,,,,,,,181,3,5560,,,,56,4,1051,,,,139,7,2538,14,5,326,,,,166,9,2754,,,,,,,,,,,,,,,,41,7,1060,252,10,10022,,,,,,,38,4,777,,,,510,32,6004,20,7,495,,,,,,,,,,18,4,260,12,3,200,23,4,230,,,,105,20,1427,,,,,,,8,3,88,,,
28067,Jones County,68,-99.86,32.71,1812.49,1.6,0.14,33,6,1570,,,,,,,3,3,54,66,6,5961,,,,334,27,14148,178,4,15245,,,,88,11,3592,21,7,559,122,11,6836,215,8,12999,,,,389,5,17677,,,,72,9,2487,236,41,10037,21,10,792,277,15,11966,,,,1679,5,45940,,,,,,,,,,,,,,,,,,,199,6,5902,,,,13,3,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,8,7639,,,,,,,,,,,,,,,,,,,3129,3,149019,,,,,,,,,,,,,,,,,,,84,4,3458,301,4,11205,,,,,,,,,,,,,,,,23,5,1097,124,21,6071,83,8,2193,54,4,2784,,,,,,,65,7,2091,,,,57,5,6010,5,3,374,,,,15,3,216,,,,247,9,9840,58,4,2280,183,14,5205,40,7,856,38,5,1347,18,4,420,306,16,10835,31,6,709,350,8,7861,19,4,299,36,9,675,271,23,9458,375,46,6782,110,21,1428,32,4,452,16,3,368,,,,,,,,,,654,30,16167,11,4,252,22,5,441,,,,24,7,566,13,4,492,,,,22,4,981,,,,,,,,,,476,17,23041,162,15,8557,,,,,,,,,,,,,,,,,,,,,,,,,11,3,496,,,,,,,,,,,,,,,,,,,,,,78,10,4004,,,,,,,,,,298,21,15894,95,25,4341,34,6,1123,,,,13,10,903,,,,109,30,5201,46,23,1193,7,6,203,5,4,226,22,5,559,19,3,595,,,,30,8,1521,,,,93,22,4701,66,17,2553,93,13,5199,,,,35,5,2296,35,20,1595,,,,45,5,1734,74,6,3010,159,5,37890,,,,,,,,,,,,,,,,13,5,539,136,15,4483,,,,,,,,,,49,3,2012,102,3,1725,,,,,,,,,,,,,,,,397,23,24335,131,24,6655,113,16,3711,138,7,6416,,,,242,6,6312,,,,,,,,,,179,4,5311,,,,36,4,663,,,,148,11,2019,30,4,904,,,,169,12,2246,,,,,,,,,,,,,,,,133,7,1991,156,16,1816,,,,,,,,,,,,,1948,95,28343,206,34,8665,,,,78,11,3509,,,,14,6,169,34,4,1593,37,6,375,5,3,283,560,94,10680,6,3,213,16,5,137,,,,11,3,247
28061,Jasper County,16,-94.0,30.75,1754.7,0.0,0.0,21,3,743,,,,,,,,,,,,,,,,94,3,4640,,,,,,,19,7,580,,,,,,,153,5,17239,,,,,,,,,,,,,,,,4,3,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399,3,10646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,4,503,,,,,,,,,,,,,,,,73,3,1153,,,,,,,14,4,1143,146,12,3147,,,,,,,,,,,,,,,,,,,46,8,919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,240,73,5,3654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,4,5317,,,,,,,,,,67,6,2726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,7,423,,,,,,,,,,,,,,,,,,,,,,,,,49,4,2601,,,,,,,,,,,,,,,,,,,4,3,124,,,,,,,,,,,,,93,3,1767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,8,1468,9,4,315,,,,,,,,,,,,,77,3,3913,,,,,,,54,18,685,,,,,,,,,,,,
28095,Monroe County,36,-90.18,38.27,1999.38,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,4,691,23,12,757,33,4,1471,,,,,,,,,,,,,86,3,5104,229,22,11555,,,,39,6,1779,,,,,,,,,,,,,,,,,,,,,,,,,137,4,5341,,,,31,5,1227,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,3,2897,,,,,,,60,4,4226,,,,,,,,,,,,,,,,,,,,,,,,,,,,808,3,29073,72,3,1761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,6,3251,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,4,2321,,,,69,9,3015,,,,75,11,1607,,,,,,,,,,43,10,1906,13,6,629,118,9,1976,,,,6,3,130,77,10,2613,93,17,1734,25,9,257,,,,,,,,,,,,,,,,348,16,9125,,,,13,3,269,,,,18,4,391,,,,,,,,,,,,,,,,,,,52,8,2266,27,6,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,7,2583,,,,,,,,,,104,16,4674,36,15,1532,9,5,222,,,,6,5,576,,,,21,13,849,3,4,98,5,3,440,5,3,117,,,,8,3,466,,,,,,,,,,18,12,465,18,8,960,10,5,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,317,3,13517,,,,,,,,,,101,9,3134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,15,11254,60,10,2642,59,7,2098,50,4,1944,,,,63,3,2822,,,,,,,,,,337,4,9992,,,,,,,,,,11,4,263,,,,,,,122,15,2378,,,,,,,,,,,,,,,,17,4,304,13,4,193,,,,,,,,,,,,,706,41,9212,29,9,697,,,,13,3,475,6,3,139,10,6,315,22,4,411,,,,,,,155,38,2800,,,,,,,,,,28,5,498
28147,Walthall County,14,-90.12,31.12,1047.45,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3,501,,,,,,,,,,,,,,,,,,,112,7,4048,13,5,542,,,,45,4,2053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,5,3182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,210,,,,21,3,512,,,,,,,,,,27,3,742,,,,75,3,1185,,,,,,,13,3,563,35,7,621,,,,,,,,,,,,,,,,,,,45,5,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,5,3752,84,6,2945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,1351,7,4,311,7,3,128,,,,,,,,,,10,5,327,15,5,80,,,,,,,,,,,,,,,,,,,,,,7,5,223,,,,,,,,,,,,,3,4,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,5,1366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,4,2763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,14,1443,,,,,,,,,,,,,,,,,,,,,,,,,62,16,993,,,,,,,,,,,,
28041,Greene County,14,-90.39,39.36,1861.29,0.0,0.0,114,16,5327,,,,,,,,,,,,,,,,4,4,105,,,,,,,3,3,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,3,1101,,,,50,5,1053,,,,,,,16,4,658,72,10,1057,,,,,,,,,,,,,,,,,,,33,6,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,4,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,5,918,11,3,584,,,,132,4,13691,,,,,,,,,,,,,,,,24,9,515,,,,,,,,,,,,
28115,Pontotoc County,32,-89.04,34.21,1297.57,0.0,0.0,43,3,1708,,,,,,,,,,,,,,,,,,,,,,,,,19,5,436,8,5,430,,,,8,4,288,,,,,,,,,,,,,62,10,2515,,,,4,3,368,,,,,,,,,,,,,,,,,,,,,,,,,185,4,5529,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,4,6270,,,,,,,,,,,,,33,3,1247,,,,,,,,,,,,,,,,,,,,,,,,,,,,7046,20,243049,400,7,8311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,4,1098,18,3,264,,,,,,,,,,,,,,,,5,3,234,,,,72,11,2013,,,,,,,,,,,,,,,,137,7,2755,,,,,,,63,6,1954,155,25,2548,20,7,280,,,,,,,,,,,,,,,,370,10,10787,11,3,167,9,3,154,,,,16,5,563,11,3,287,,,,,,,,,,,,,,,,278,11,11840,131,18,5815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,11,5874,23,8,917,11,7,263,,,,,,,,,,41,10,1688,7,10,151,,,,,,,,,,,,,,,,,,,,,,11,6,337,10,6,328,43,8,2868,,,,,,,,,,,,,,,,25,5,655,,,,,,,,,,,,,,,,,,,,,,94,12,3508,,,,,,,,,,,,,,,,,,,3,3,283,,,,,,,,,,53,6,1797,28,4,1442,52,9,1651,,,,,,,,,,,,,,,,,,,147,3,4246,,,,,,,,,,,,,,,,,,,109,10,1655,,,,,,,,,,,,,,,,13,3,249,,,,,,,,,,10,3,105,,,,690,37,7692,38,14,1774,,,,9,3,304,,,,,,,13,4,393,,,,,,,214,28,6278,,,,,,,,,,13,3,153
28051,Holmes County,17,-85.81,30.89,1980.44,0.0,0.0,,,,3,3,123,,,,,,,,,,,,,,,,,,,,,,8,6,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5,521,,,,,,,,,,21,4,427,,,,68,3,1435,,,,7,4,112,35,7,881,126,13,2560,,,,,,,,,,,,,,,,,,,61,9,901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,93,14,4,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,278,,,,,,,7,5,137,54,8,2657,,,,,,,,,,,,,,,,8,3,308,27,12,473,,,,,,,,,,,,,,,,,,,,,,29,7,1721,18,4,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,6,308,14,3,169,16,3,332,102,4,3999,,,,59,3,2598,,,,,,,,,,,,,,,,,,,,,,22,3,461,,,,,,,104,9,1680,,,,,,,,,,,,,,,,3,3,65,24,4,167,,,,,,,24,3,440,,,,93,9,943,,,,,,,,,,,,,,,,7,3,206,95,3,2409,,,,29,17,295,,,,,,,,,,,,
28005,Amite County,12,-90.82,31.17,1894.56,0.0,0.0,134,18,6290,,,,,,,,,,,,,,,,,,,,,,,,,15,4,291,,,,,,,,,,,,,,,,,,,,,,7,3,209,,,,37,5,2576,,,,,,,,,,,,,,,,,,,72,3,3300,,,,164,3,8925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,4,340,,,,,,,,,,,,,,,,,,,,,,,,,13,4,512,40,6,692,,,,,,,,,,,,,,,,,,,44,6,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,3,4702,50,9,2078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5,752,,,,,,,,,,,,,,,,11,4,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,3,1830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,3,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,7,841,,,,,,,,,,,,,,,,,,,,,,,,,50,19,767,,,,,,,,,,,,
