Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-1133,Est-1133,Pay-1133,Emp-2111,Est-2111,Pay-2111,Emp-2121,Est-2121,Pay-2121,Emp-2123,Est-2123,Pay-2123,Emp-2131,Est-2131,Pay-2131,Emp-2211,Est-2211,Pay-2211,Emp-2212,Est-2212,Pay-2212,Emp-2213,Est-2213,Pay-2213,Emp-2361,Est-2361,Pay-2361,Emp-2362,Est-2362,Pay-2362,Emp-2371,Est-2371,Pay-2371,Emp-2372,Est-2372,Pay-2372,Emp-2373,Est-2373,Pay-2373,Emp-2381,Est-2381,Pay-2381,Emp-2382,Est-2382,Pay-2382,Emp-2383,Est-2383,Pay-2383,Emp-2389,Est-2389,Pay-2389,Emp-3116,Est-3116,Pay-3116,Emp-3118,Est-3118,Pay-3118,Emp-3119,Est-3119,Pay-3119,Emp-3121,Est-3121,Pay-3121,Emp-3149,Est-3149,Pay-3149,Emp-3211,Est-3211,Pay-3211,Emp-3219,Est-3219,Pay-3219,Emp-3231,Est-3231,Pay-3231,Emp-3251,Est-3251,Pay-3251,Emp-3252,Est-3252,Pay-3252,Emp-3256,Est-3256,Pay-3256,Emp-3259,Est-3259,Pay-3259,Emp-3261,Est-3261,Pay-3261,Emp-3262,Est-3262,Pay-3262,Emp-3271,Est-3271,Pay-3271,Emp-3273,Est-3273,Pay-3273,Emp-3279,Est-3279,Pay-3279,Emp-3313,Est-3313,Pay-3313,Emp-3314,Est-3314,Pay-3314,Emp-3323,Est-3323,Pay-3323,Emp-3327,Est-3327,Pay-3327,Emp-3328,Est-3328,Pay-3328,Emp-3329,Est-3329,Pay-3329,Emp-3331,Est-3331,Pay-3331,Emp-3333,Est-3333,Pay-3333,Emp-3339,Est-3339,Pay-3339,Emp-3353,Est-3353,Pay-3353,Emp-3361,Est-3361,Pay-3361,Emp-3362,Est-3362,Pay-3362,Emp-3363,Est-3363,Pay-3363,Emp-3364,Est-3364,Pay-3364,Emp-3365,Est-3365,Pay-3365,Emp-3391,Est-3391,Pay-3391,Emp-3399,Est-3399,Pay-3399,Emp-4231,Est-4231,Pay-4231,Emp-4232,Est-4232,Pay-4232,Emp-4233,Est-4233,Pay-4233,Emp-4234,Est-4234,Pay-4234,Emp-4235,Est-4235,Pay-4235,Emp-4236,Est-4236,Pay-4236,Emp-4237,Est-4237,Pay-4237,Emp-4238,Est-4238,Pay-4238,Emp-4239,Est-4239,Pay-4239,Emp-4241,Est-4241,Pay-4241,Emp-4242,Est-4242,Pay-4242,Emp-4244,Est-4244,Pay-4244,Emp-4246,Est-4246,Pay-4246,Emp-4247,Est-4247,Pay-4247,Emp-4248,Est-4248,Pay-4248,Emp-4249,Est-4249,Pay-4249,Emp-4251,Est-4251,Pay-4251,Emp-4411,Est-4411,Pay-4411,Emp-4412,Est-4412,Pay-4412,Emp-4413,Est-4413,Pay-4413,Emp-4421,Est-4421,Pay-4421,Emp-4422,Est-4422,Pay-4422,Emp-4431,Est-4431,Pay-4431,Emp-4441,Est-4441,Pay-4441,Emp-4442,Est-4442,Pay-4442,Emp-4451,Est-4451,Pay-4451,Emp-4452,Est-4452,Pay-4452,Emp-4453,Est-4453,Pay-4453,Emp-4461,Est-4461,Pay-4461,Emp-4471,Est-4471,Pay-4471,Emp-4481,Est-4481,Pay-4481,Emp-4482,Est-4482,Pay-4482,Emp-4483,Est-4483,Pay-4483,Emp-4511,Est-4511,Pay-4511,Emp-4512,Est-4512,Pay-4512,Emp-4522,Est-4522,Pay-4522,Emp-4523,Est-4523,Pay-4523,Emp-4531,Est-4531,Pay-4531,Emp-4532,Est-4532,Pay-4532,Emp-4533,Est-4533,Pay-4533,Emp-4539,Est-4539,Pay-4539,Emp-4541,Est-4541,Pay-4541,Emp-4542,Est-4542,Pay-4542,Emp-4543,Est-4543,Pay-4543,Emp-4841,Est-4841,Pay-4841,Emp-4842,Est-4842,Pay-4842,Emp-4859,Est-4859,Pay-4859,Emp-4862,Est-4862,Pay-4862,Emp-4881,Est-4881,Pay-4881,Emp-4884,Est-4884,Pay-4884,Emp-4885,Est-4885,Pay-4885,Emp-4921,Est-4921,Pay-4921,Emp-4931,Est-4931,Pay-4931,Emp-5111,Est-5111,Pay-5111,Emp-5112,Est-5112,Pay-5112,Emp-5121,Est-5121,Pay-5121,Emp-5151,Est-5151,Pay-5151,Emp-5173,Est-5173,Pay-5173,Emp-5179,Est-5179,Pay-5179,Emp-5182,Est-5182,Pay-5182,Emp-5191,Est-5191,Pay-5191,Emp-5221,Est-5221,Pay-5221,Emp-5222,Est-5222,Pay-5222,Emp-5223,Est-5223,Pay-5223,Emp-5231,Est-5231,Pay-5231,Emp-5239,Est-5239,Pay-5239,Emp-5241,Est-5241,Pay-5241,Emp-5242,Est-5242,Pay-5242,Emp-5311,Est-5311,Pay-5311,Emp-5312,Est-5312,Pay-5312,Emp-5313,Est-5313,Pay-5313,Emp-5321,Est-5321,Pay-5321,Emp-5322,Est-5322,Pay-5322,Emp-5324,Est-5324,Pay-5324,Emp-5331,Est-5331,Pay-5331,Emp-5411,Est-5411,Pay-5411,Emp-5412,Est-5412,Pay-5412,Emp-5413,Est-5413,Pay-5413,Emp-5414,Est-5414,Pay-5414,Emp-5415,Est-5415,Pay-5415,Emp-5416,Est-5416,Pay-5416,Emp-5417,Est-5417,Pay-5417,Emp-5418,Est-5418,Pay-5418,Emp-5419,Est-5419,Pay-5419,Emp-5511,Est-5511,Pay-5511,Emp-5611,Est-5611,Pay-5611,Emp-5612,Est-5612,Pay-5612,Emp-5613,Est-5613,Pay-5613,Emp-5614,Est-5614,Pay-5614,Emp-5615,Est-5615,Pay-5615,Emp-5616,Est-5616,Pay-5616,Emp-5617,Est-5617,Pay-5617,Emp-5619,Est-5619,Pay-5619,Emp-5621,Est-5621,Pay-5621,Emp-5622,Est-5622,Pay-5622,Emp-5629,Est-5629,Pay-5629,Emp-6111,Est-6111,Pay-6111,Emp-6112,Est-6112,Pay-6112,Emp-6113,Est-6113,Pay-6113,Emp-6115,Est-6115,Pay-6115,Emp-6116,Est-6116,Pay-6116,Emp-6117,Est-6117,Pay-6117,Emp-6211,Est-6211,Pay-6211,Emp-6212,Est-6212,Pay-6212,Emp-6213,Est-6213,Pay-6213,Emp-6214,Est-6214,Pay-6214,Emp-6215,Est-6215,Pay-6215,Emp-6216,Est-6216,Pay-6216,Emp-6219,Est-6219,Pay-6219,Emp-6221,Est-6221,Pay-6221,Emp-6231,Est-6231,Pay-6231,Emp-6232,Est-6232,Pay-6232,Emp-6233,Est-6233,Pay-6233,Emp-6239,Est-6239,Pay-6239,Emp-6241,Est-6241,Pay-6241,Emp-6242,Est-6242,Pay-6242,Emp-6243,Est-6243,Pay-6243,Emp-6244,Est-6244,Pay-6244,Emp-7111,Est-7111,Pay-7111,Emp-7112,Est-7112,Pay-7112,Emp-7113,Est-7113,Pay-7113,Emp-7115,Est-7115,Pay-7115,Emp-7121,Est-7121,Pay-7121,Emp-7131,Est-7131,Pay-7131,Emp-7132,Est-7132,Pay-7132,Emp-7139,Est-7139,Pay-7139,Emp-7211,Est-7211,Pay-7211,Emp-7212,Est-7212,Pay-7212,Emp-7213,Est-7213,Pay-7213,Emp-7223,Est-7223,Pay-7223,Emp-7224,Est-7224,Pay-7224,Emp-7225,Est-7225,Pay-7225,Emp-8111,Est-8111,Pay-8111,Emp-8112,Est-8112,Pay-8112,Emp-8113,Est-8113,Pay-8113,Emp-8114,Est-8114,Pay-8114,Emp-8121,Est-8121,Pay-8121,Emp-8122,Est-8122,Pay-8122,Emp-8123,Est-8123,Pay-8123,Emp-8129,Est-8129,Pay-8129,Emp-8131,Est-8131,Pay-8131,Emp-8132,Est-8132,Pay-8132,Emp-8133,Est-8133,Pay-8133,Emp-8134,Est-8134,Pay-8134,Emp-8139,Est-8139,Pay-8139
54023,Grant County,12,-96.03,45.94,1243.95,0.0,0.0,26,6,774,,,,,,,,,,,,,241,4,24267,,,,,,,14,10,435,,,,,,,,,,,,,26,10,611,11,5,586,,,,47,11,3391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,4,885,,,,53,4,1000,,,,,,,35,3,1201,128,10,2873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,5,1480,30,8,1007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,4,2744,,,,,,,,,,,,,,,,22,5,837,13,4,270,,,,,,,,,,,,,,,,,,,9,3,415,,,,19,3,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,5,1426,,,,,,,,,,,,,48,3,1917,,,,,,,,,,,,,,,,,,,241,4,3318,,,,,,,70,4,1496,,,,,,,,,,,,,,,,,,,,,,,,,43,5,1115,,,,,,,,,,,,,176,15,2184,19,5,620,,,,25,3,784,,,,5,4,96,,,,,,,,,,34,14,396,,,,,,,,,,,,
54027,Hampshire County,23,-72.62,42.34,1669.72,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,37,11,1210,,,,26,3,1261,,,,,,,18,9,451,29,9,1106,4,3,113,27,6,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,3,483,26,4,545,75,3,2077,,,,,,,50,4,2008,146,9,2561,,,,,,,,,,,,,,,,,,,57,8,1118,,,,,,,,,,,,,,,,,,,,,,,,,14,5,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,10,5471,13,3,840,,,,,,,,,,,,,19,8,628,6,4,158,8,5,596,6,4,394,,,,,,,,,,,,,29,6,991,,,,5,3,119,,,,,,,,,,,,,,,,16,3,532,,,,,,,,,,,,,,,,,,,,,,39,8,782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,4,684,49,3,3096,48,7,1592,,,,,,,,,,,,,,,,,,,172,7,4993,,,,,,,139,5,2851,40,3,925,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,3,631,35,5,623,29,6,614,,,,,,,,,,285,22,3426,28,12,1029,,,,,,,,,,,,,12,3,476,,,,,,,42,19,828,,,,,,,21,3,196,,,
54089,Summers County,13,-80.85,37.63,952.58,0.0,0.0,10,3,202,,,,,,,,,,,,,,,,,,,,,,13,7,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,9,887,,,,,,,,,,,,,,,,,,,18,3,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,3,715,,,,,,,,,,,,,,,,32,3,1021,,,,,,,,,,,,,,,,,,,,,,16,4,589,,,,,,,,,,5,3,195,,,,,,,,,,19,3,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,3,2018,,,,,,,12,6,296,,,,,,,,,,,,,,,,,,,,,,,,,67,4,1303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,106,,,,,,,,,,176,8,2233,13,4,287,,,,,,,,,,4,3,111,10,5,367,,,,,,,34,11,350,,,,,,,,,,,,
54017,Doddridge County,8,-80.73,39.26,830.26,0.0,0.0,,,,229,4,21414,,,,,,,,,,,,,,,,,,,12,3,348,,,,,,,,,,,,,,,,,,,54,3,3665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,5,1055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,5,404,5,3,222,,,,,,,,,,,,,,,,,,,,,,9,7,158,,,,,,,,,,,,
54009,Brooke County,22,-80.57,40.27,239.98,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,19,9,334,31,3,1842,,,,,,,,,,26,4,665,26,7,704,,,,84,6,4926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,4,5895,,,,295,3,22839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,4,1603,,,,,,,,,,,,,,,,27,3,1817,,,,288,8,6980,,,,,,,102,7,5351,102,9,2154,,,,,,,,,,,,,,,,,,,274,5,7379,,,,,,,,,,,,,,,,,,,,,,20,3,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,9,2693,,,,,,,,,,,,,,,,24,8,884,29,4,535,,,,,,,,,,,,,,,,,,,17,7,639,28,9,596,,,,,,,,,,,,,,,,,,,25,4,477,30,3,2447,,,,,,,,,,,,,,,,,,,6,4,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,15,27670,29,6,970,43,10,1535,,,,,,,,,,,,,,,,172,3,5040,75,6,1992,91,3,2235,18,3,631,77,9,1475,,,,,,,46,4,710,,,,,,,,,,,,,,,,,,,43,9,637,,,,,,,,,,,,,,,,46,10,483,559,35,8974,23,6,452,,,,,,,,,,27,5,407,27,7,917,,,,,,,68,24,975,,,,,,,23,6,188,46,5,140
54025,Greenbrier County,35,-80.45,37.96,2653.35,0.0,0.0,57,14,2840,,,,,,,,,,,,,51,3,5035,,,,,,,235,42,9427,17,3,579,,,,,,,,,,25,9,864,64,17,2177,18,7,726,91,14,3878,,,,,,,,,,,,,,,,,,,281,4,14775,15,3,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,3,1043,,,,,,,,,,,,,,,,,,,87,5,4873,,,,,,,137,8,6831,,,,97,12,2177,18,3,609,,,,,,,225,9,7902,20,3,653,227,5,6344,14,3,243,23,3,407,138,14,5182,217,25,3872,20,6,268,25,4,692,11,3,371,17,4,682,,,,,,,398,16,9887,22,4,492,11,5,175,19,5,266,,,,,,,,,,99,8,3188,,,,6,6,281,,,,,,,,,,11,3,170,,,,,,,,,,8,3,313,,,,,,,,,,50,8,2423,,,,,,,,,,159,22,6070,25,8,1675,,,,,,,11,3,961,,,,42,20,1475,36,16,1403,14,9,755,11,5,344,,,,15,3,592,,,,,,,45,16,1687,40,16,1287,,,,,,,6,4,278,22,5,1034,,,,,,,95,11,3258,,,,85,4,2045,,,,590,8,21560,,,,,,,73,4,1124,72,16,1623,,,,44,4,1205,,,,,,,,,,,,,,,,,,,16,4,311,,,,369,30,27807,110,14,4039,173,14,6184,366,20,16297,6,4,485,66,3,4765,83,4,2720,,,,254,5,8246,146,16,3576,50,3,1281,,,,241,13,4899,55,4,1292,,,,46,7,703,,,,,,,,,,,,,,,,,,,35,5,386,174,4,2306,1300,10,41874,20,4,687,,,,14,4,158,23,4,245,1059,66,15094,42,14,1153,,,,14,4,361,6,3,162,24,6,499,37,8,1475,,,,,,,178,44,2715,5,3,137,40,3,1471,,,,,,
54029,Hancock County,29,-91.15,40.39,227.9,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,36,10,873,,,,,,,,,,,,,20,5,604,33,9,1026,,,,17,3,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607,3,18338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,3,1386,,,,,,,,,,38,3,1388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,7,1787,,,,,,,,,,43,5,1467,,,,188,9,3391,,,,11,4,182,114,11,4115,120,13,2893,,,,,,,,,,,,,,,,,,,58,7,1034,,,,,,,,,,76,15,1350,,,,,,,3,3,153,,,,80,5,4332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,6,1400,,,,,,,,,,173,13,7178,,,,,,,,,,,,,,,,48,12,2976,34,11,816,13,5,367,,,,,,,16,3,464,,,,,,,92,25,3655,66,10,899,21,3,616,,,,,,,24,4,1390,,,,,,,,,,,,,,,,9,4,314,,,,,,,6,3,262,,,,87,11,2674,,,,56,3,3093,,,,,,,118,3,2245,,,,,,,,,,,,,,,,140,12,6533,46,7,1564,56,11,2029,,,,,,,,,,,,,,,,367,3,13977,84,6,2078,,,,,,,196,13,7489,,,,,,,49,6,670,,,,80,4,4683,,,,,,,,,,,,,91,17,1097,61,6,1159,,,,,,,,,,,,,51,13,609,891,55,13122,50,13,1391,,,,,,,,,,27,8,568,29,7,960,,,,,,,79,26,877,,,,,,,62,8,469,42,6,299
54031,Hardy County,14,-78.84,39.0,1513.51,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,27,9,780,9,3,212,,,,,,,,,,7,3,173,12,9,462,,,,31,5,1465,1845,3,60856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,3,2254,,,,37,6,787,,,,,,,,,,17,3,643,33,3,1121,90,4,2202,,,,,,,,,,67,6,1493,,,,,,,,,,,,,,,,,,,223,8,5839,,,,,,,,,,,,,,,,,,,,,,114,5,5449,17,6,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,3,2879,,,,,,,,,,160,11,9540,,,,,,,,,,,,,,,,18,7,697,4,5,103,6,4,226,,,,,,,,,,,,,,,,11,5,249,29,5,673,,,,,,,,,,3,3,833,,,,,,,34,4,1244,,,,,,,,,,,,,,,,,,,,,,108,8,2930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,3,2022,,,,24,6,668,179,6,9292,,,,,,,,,,,,,,,,22,4,533,,,,,,,80,5,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,4,593,,,,,,,,,,,,,310,19,4027,36,9,1569,,,,,,,,,,,,,17,3,86,,,,,,,23,8,349,,,,,,,,,,2,3,106
54049,Marion County,56,-94.34,32.79,806.85,2.35,0.28,,,,,,,914,5,63802,,,,92,6,6367,596,9,51414,,,,,,,97,30,2756,24,5,705,,,,,,,,,,34,11,1099,241,26,14226,46,7,1915,190,19,8552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,10,6961,,,,94,4,4057,,,,,,,39,3,1534,,,,,,,,,,,,,,,,,,,,,,20,3,931,,,,,,,,,,4,3,94,,,,,,,23,5,1018,171,12,8639,36,7,955,,,,,,,197,9,8679,,,,,,,,,,,,,,,,208,11,9662,44,5,2205,161,16,4831,32,4,878,,,,,,,124,15,4380,128,3,5170,280,12,6025,,,,,,,163,14,6074,344,35,5747,44,5,523,,,,,,,8,4,235,,,,,,,459,13,11854,,,,13,4,260,30,4,315,56,9,2252,5,3,52,,,,,,,142,7,7666,17,4,305,,,,,,,,,,27,6,755,,,,,,,,,,,,,,,,,,,,,,110,14,6475,,,,,,,,,,299,24,13306,21,7,1004,,,,,,,22,8,2369,,,,71,22,2608,46,19,922,10,9,341,4,3,152,,,,17,3,628,,,,,,,44,16,2222,193,18,3835,108,12,8306,,,,539,29,49275,155,12,10880,,,,,,,105,6,3138,,,,,,,,,,176,7,10180,470,3,7495,,,,,,,120,22,2885,18,3,1392,83,6,4451,,,,6,3,124,,,,,,,,,,,,,25,7,150,,,,212,22,28726,141,18,5494,113,26,3666,172,10,7222,39,7,2090,52,3,2090,71,3,2070,,,,406,4,14329,95,8,2499,74,7,1704,147,4,3757,458,20,9802,40,5,1064,,,,150,9,1818,,,,,,,,,,,,,,,,,,,83,16,1263,58,9,771,143,11,1742,,,,,,,133,3,1335,58,9,642,1285,77,19341,88,25,2980,,,,139,8,6202,,,,65,12,1082,38,10,1860,78,6,1416,7,3,162,261,54,3567,16,4,706,22,4,958,30,10,550,51,12,725
54057,Mineral County,27,-106.93,37.66,852.43,0.0,0.0,,,,,,,,,,,,,,,,25,3,1974,,,,,,,41,17,886,,,,,,,,,,,,,20,5,648,72,6,4142,9,3,317,28,6,1540,,,,,,,,,,,,,,,,,,,214,3,6397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,3,631,44,3,1565,,,,,,,,,,,,,,,,,,,,,,,,,87,5,5111,,,,,,,,,,,,,,,,28,5,831,,,,229,14,4390,,,,,,,61,8,2788,76,7,1569,,,,,,,,,,,,,,,,,,,305,8,7695,,,,,,,,,,59,6,1324,,,,,,,24,3,1015,24,4,1058,65,6,2616,,,,,,,,,,7,3,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3,150,82,13,3033,33,4,1184,,,,,,,,,,,,,35,10,1269,,,,10,8,503,3,3,76,,,,,,,,,,,,,20,8,928,,,,75,5,3101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,10,1571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,9,1885,36,6,1714,49,9,1925,44,3,1371,,,,3,4,227,,,,,,,215,3,6197,174,13,3703,,,,186,6,5583,347,6,6216,20,5,345,,,,52,7,624,,,,,,,,,,,,,,,,,,,,,,12,4,198,22,3,262,,,,,,,,,,39,11,428,465,33,5024,30,9,877,,,,50,3,1346,,,,5,5,223,19,4,412,,,,,,,82,29,1000,,,,,,,37,5,343,,,
