Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
13187,Lumpkin County,32,-83.99,34.55,736.15,0.0,0.0,,,,,,,26,4,1127,356,61,12247,253,19,16172,20,6,687,115,31,5567,93,30,2560,210,64,8064,,,,49,14,1396,0,4,0,718,57,25919,43,5,662,1204,63,19743,169,43,4368,,,
13189,McDuffie County,21,-82.48,33.46,690.01,0.0,0.0,,,,,,,,,,477,38,19475,50,8,2179,89,10,5486,142,30,6435,46,13,1238,89,27,3106,,,,616,17,11564,,,,921,51,29628,107,7,1108,671,40,8013,193,46,4986,,,
13001,Appling County,18,-82.3,31.78,1326.4,0.0,0.0,66,11,3459,,,,0,7,0,459,35,17475,247,20,8197,30,5,1495,141,23,6441,29,10,526,37,16,1297,,,,45,9,746,38,3,534,959,37,32040,,,,522,34,6637,145,45,3529,,,
13201,Miller County,6,-84.74,31.16,734.27,0.0,0.0,16,5,889,,,,,,,67,10,2051,88,9,3926,8,3,405,72,10,3664,0,3,0,40,8,1110,,,,,,,,,,599,15,23525,0,3,0,60,8,826,34,12,1127,,,
13211,Morgan County,18,-90.19,39.71,917.68,0.0,0.0,48,10,2116,,,,,,,230,55,10432,155,21,6705,57,8,3228,253,32,17108,43,18,1444,286,45,16339,88,3,1974,561,29,18260,46,7,540,559,39,14377,47,13,1307,902,57,14831,267,50,5538,,,
13209,Montgomery County,9,-95.51,30.3,634.05,0.0,0.0,55,6,2157,,,,,,,109,10,5553,,,,,,,49,8,1527,,,,17,5,494,,,,0,5,0,,,,120,7,3353,,,,83,9,917,47,10,855,,,
13149,Heard County,12,-85.11,33.28,780.08,0.0,0.0,10,5,596,,,,67,8,8475,72,17,3730,,,,,,,19,5,846,4,3,56,35,9,2061,,,,27,9,1055,,,,0,5,0,,,,61,8,786,37,16,885,,,
13219,Oconee County,36,-83.43,33.83,482.64,0.0,0.0,43,7,4536,,,,,,,669,134,35464,308,41,18333,258,17,10758,503,93,35606,505,88,31160,872,165,44383,138,6,8576,1316,87,39240,465,22,12153,1921,163,82183,124,16,3587,1624,79,21061,794,90,21601,,,
13151,Henry County,218,-90.12,41.34,845.62,2.04,0.56,,,,,,,0,6,0,2043,334,99730,2247,148,145668,718,51,32023,1177,232,64556,536,175,26199,1423,313,72759,460,18,32147,4583,290,120028,672,45,17093,8841,484,391166,527,54,14985,7247,379,107219,2469,375,61523,,,
13095,Dougherty County,92,-84.2,31.54,867.11,1.8,0.31,215,14,10722,,,,96,7,8017,1859,107,86270,2168,124,101242,839,34,34435,1039,161,60833,472,114,16268,2183,214,105409,348,20,29777,2569,98,60568,229,17,6729,8288,304,448776,312,27,5702,4516,220,64873,1640,222,38433,,,
