Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,UrbanPercent,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
28001,Adams County,32,-91.21,39.98,1262.65,0.03,0.28,33.0,6.0,1329.0,325.0,29.0,34606.0,43.0,5.0,2676.0,344.0,45.0,13485.0,339.0,46.0,12418.0,133.0,15.0,5402.0,352.0,69.0,15068.0,124.0,41.0,3910.0,233.0,53.0,8831.0,29.0,6.0,1469.0,841.0,35.0,27357.0,218.0,6.0,4295.0,1939.0,93.0,70034.0,441.0,12.0,10091.0,1452.0,88.0,22184.0,349.0,76.0,7484.0,,,
28003,Alcorn County,37,-88.57,34.87,1040.08,0.04,0.63,16.0,9.0,614.0,,,,92.0,4.0,5318.0,367.0,39.0,11439.0,550.0,38.0,26972.0,185.0,15.0,6199.0,299.0,70.0,14632.0,287.0,20.0,6562.0,767.0,43.0,36416.0,,,,684.0,19.0,33687.0,46.0,8.0,700.0,2638.0,104.0,94286.0,81.0,11.0,1305.0,1373.0,74.0,19539.0,400.0,84.0,8515.0,,,
28005,Amite County,13,-90.82,31.17,1894.64,0.01,0.0,142.0,21.0,5502.0,0.0,3.0,0.0,20.0,5.0,1078.0,29.0,12.0,1033.0,21.0,5.0,1375.0,,,,33.0,9.0,1070.0,6.0,3.0,97.0,25.0,6.0,692.0,,,,10.0,4.0,308.0,,,,187.0,12.0,5015.0,,,,45.0,7.0,588.0,82.0,25.0,1353.0,,,
28007,Attala County,19,-89.57,33.08,1908.0,0.01,0.34,29.0,5.0,796.0,5.0,3.0,329.0,0.0,7.0,0.0,1074.0,18.0,57692.0,74.0,14.0,2320.0,57.0,7.0,2416.0,141.0,31.0,6061.0,33.0,12.0,1003.0,75.0,31.0,2262.0,0.0,3.0,0.0,56.0,7.0,1859.0,0.0,3.0,0.0,555.0,29.0,19396.0,6.0,4.0,133.0,423.0,32.0,4551.0,165.0,38.0,4829.0,,,
28009,Benton County,8,-94.05,45.72,1058.51,0.01,0.43,,,,,,,,,,25.0,3.0,905.0,,,,,,,13.0,4.0,581.0,,,,0.0,3.0,0.0,,,,5.0,3.0,66.0,,,,133.0,5.0,4341.0,,,,,,,32.0,11.0,378.0,,,
28011,Bolivar County,33,-90.85,33.77,2345.69,0.01,0.07,69.0,19.0,3473.0,,,,49.0,5.0,3741.0,292.0,37.0,12307.0,262.0,29.0,12942.0,62.0,12.0,2091.0,267.0,57.0,11950.0,122.0,44.0,3090.0,164.0,49.0,8609.0,0.0,3.0,0.0,506.0,20.0,9615.0,122.0,5.0,2604.0,1813.0,84.0,66359.0,132.0,13.0,2316.0,1095.0,60.0,12675.0,381.0,88.0,6961.0,,,
28013,Calhoun County,15,-96.67,28.5,1522.27,0.01,0.13,130.0,9.0,3199.0,,,,56.0,9.0,2070.0,24.0,9.0,768.0,155.0,14.0,6009.0,22.0,6.0,737.0,72.0,22.0,3489.0,9.0,6.0,210.0,32.0,18.0,844.0,,,,,,,50.0,4.0,660.0,193.0,25.0,6937.0,,,,64.0,9.0,1027.0,115.0,35.0,2189.0,,,
28015,Carroll County,10,-89.96,42.06,1643.7,0.01,0.33,14.0,4.0,587.0,,,,,,,163.0,24.0,6573.0,18.0,5.0,643.0,8.0,3.0,518.0,19.0,5.0,594.0,6.0,4.0,122.0,9.0,6.0,395.0,,,,37.0,8.0,1278.0,,,,130.0,7.0,2794.0,,,,9.0,4.0,143.0,41.0,16.0,554.0,3.0,3.0,39.0
28017,Chickasaw County,17,-92.32,43.06,1306.17,0.01,0.37,37.0,8.0,1488.0,,,,,,,100.0,16.0,3263.0,97.0,15.0,3417.0,10.0,4.0,562.0,109.0,24.0,5215.0,53.0,5.0,2693.0,60.0,13.0,2161.0,,,,25.0,10.0,1164.0,29.0,3.0,360.0,402.0,24.0,12542.0,,,,260.0,20.0,3415.0,109.0,36.0,1790.0,,,
28019,Choctaw County,8,-89.24,33.36,1087.37,0.01,0.0,88.0,9.0,6584.0,,,,103.0,6.0,9619.0,11.0,6.0,377.0,,,,,,,27.0,6.0,1512.0,,,,21.0,7.0,512.0,,,,16.0,4.0,328.0,,,,87.0,7.0,2321.0,,,,45.0,8.0,557.0,37.0,19.0,853.0,,,
