Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,UrbanPercent,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
16001,Ada County,435,-116.24,43.41,2747.09,0.16,0.96,22.0,15.0,1470.0,74.0,13.0,3078.0,2132.0,41.0,215601.0,13258.0,1650.0,666495.0,14112.0,688.0,925375.0,7231.0,278.0,409404.0,9659.0,994.0,639346.0,3278.0,962.0,133708.0,14022.0,1829.0,805686.0,5956.0,125.0,429061.0,14700.0,850.0,469947.0,2143.0,180.0,70297.0,34463.0,1557.0,1714537.0,3084.0,215.0,59029.0,20949.0,1046.0,348126.0,7822.0,1039.0,231654.0,16.0,14.0,258.0
16003,Adams County,4,-91.21,39.98,3546.46,0.0,0.75,11.0,5.0,1760.0,,,,,,,53.0,20.0,1465.0,,,,12.0,3.0,273.0,23.0,4.0,626.0,4.0,4.0,130.0,14.0,7.0,330.0,,,,10.0,7.0,241.0,,,,50.0,6.0,1633.0,12.0,4.0,421.0,43.0,15.0,680.0,16.0,8.0,324.0,,,
16005,Bannock County,84,-112.25,42.69,2973.58,0.03,0.4,,,,,,,120.0,5.0,10360.0,1145.0,226.0,49452.0,887.0,87.0,39616.0,331.0,32.0,13192.0,2472.0,151.0,111486.0,282.0,100.0,8318.0,1035.0,174.0,57454.0,52.0,9.0,4087.0,1315.0,79.0,25079.0,177.0,20.0,3260.0,5430.0,386.0,212486.0,476.0,29.0,4647.0,3386.0,200.0,48889.0,705.0,149.0,19786.0,,,
16007,Bear Lake County,6,-111.32,42.22,2719.22,0.0,0.0,,,,,,,0.0,3.0,0.0,48.0,18.0,1525.0,23.0,5.0,762.0,,,,42.0,9.0,2326.0,12.0,5.0,239.0,7.0,7.0,336.0,,,,6.0,5.0,310.0,,,,300.0,11.0,13441.0,17.0,6.0,367.0,160.0,21.0,2079.0,12.0,4.0,223.0,,,
16009,Benewah County,9,-116.67,47.22,2031.35,0.0,0.0,159.0,37.0,8267.0,0.0,3.0,0.0,,,,84.0,26.0,3562.0,35.0,5.0,1018.0,34.0,5.0,1052.0,52.0,13.0,1475.0,5.0,7.0,125.0,36.0,10.0,923.0,,,,15.0,7.0,342.0,,,,363.0,14.0,14544.0,,,,151.0,24.0,1968.0,84.0,22.0,2759.0,,,
16011,Bingham County,45,-112.36,43.19,5491.15,0.01,0.31,168.0,8.0,4960.0,,,,0.0,4.0,0.0,795.0,158.0,38268.0,981.0,55.0,46112.0,87.0,11.0,2948.0,208.0,51.0,9953.0,72.0,30.0,1987.0,231.0,62.0,7807.0,0.0,4.0,0.0,105.0,26.0,3097.0,185.0,12.0,4274.0,1782.0,115.0,85881.0,0.0,6.0,0.0,639.0,48.0,7511.0,315.0,60.0,10087.0,,,
16013,Blaine County,22,-99.98,41.92,6875.47,0.0,0.19,20.0,5.0,640.0,,,,0.0,3.0,0.0,1612.0,278.0,84057.0,317.0,40.0,20134.0,146.0,23.0,5633.0,259.0,68.0,21739.0,321.0,128.0,15005.0,843.0,168.0,62022.0,26.0,5.0,1942.0,791.0,124.0,36655.0,335.0,15.0,9484.0,845.0,79.0,42366.0,446.0,43.0,14666.0,3159.0,113.0,63996.0,399.0,107.0,15952.0,,,
16015,Boise County,7,-115.74,43.99,4939.57,0.0,0.82,22.0,6.0,1634.0,,,,,,,91.0,32.0,3005.0,,,,,,,6.0,4.0,313.0,19.0,7.0,438.0,8.0,6.0,207.0,,,,80.0,12.0,1944.0,,,,23.0,6.0,748.0,59.0,10.0,1305.0,134.0,26.0,2078.0,68.0,15.0,1391.0,,,
16017,Bonner County,42,-116.6,48.27,4966.35,0.01,0.19,125.0,39.0,6710.0,105.0,7.0,8449.0,123.0,9.0,9998.0,944.0,279.0,45087.0,196.0,35.0,8623.0,231.0,25.0,13937.0,281.0,73.0,15514.0,259.0,94.0,9817.0,449.0,157.0,21248.0,70.0,3.0,1887.0,680.0,72.0,18311.0,178.0,17.0,4553.0,1715.0,148.0,64358.0,109.0,29.0,2735.0,1906.0,127.0,27182.0,507.0,112.0,11997.0,0.0,3.0,0.0
16019,Bonneville County,110,-111.48,43.4,4921.72,0.02,0.04,113.0,8.0,2752.0,,,,53.0,7.0,3591.0,2545.0,410.0,115091.0,3418.0,198.0,207401.0,931.0,49.0,45337.0,1304.0,239.0,76781.0,473.0,148.0,19236.0,7754.0,402.0,568070.0,374.0,16.0,43873.0,3773.0,151.0,224300.0,335.0,35.0,7782.0,8898.0,576.0,362351.0,711.0,32.0,6877.0,5013.0,238.0,77934.0,1144.0,223.0,33760.0,2.0,3.0,35.0
