Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,UrbanPercent,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
27001,Aitkin County,16,-93.38,46.57,5168.11,0.0,0.05,16.0,5.0,688.0,,,,,,,157.0,60.0,7922.0,162.0,13.0,6022.0,22.0,6.0,544.0,93.0,21.0,3561.0,5.0,10.0,398.0,41.0,15.0,1434.0,,,,60.0,21.0,2797.0,,,,926.0,36.0,37240.0,25.0,10.0,650.0,478.0,53.0,7939.0,189.0,43.0,3116.0,,,
27003,Anoka County,345,-93.28,45.27,1155.39,0.3,0.57,33.0,6.0,1316.0,,,,542.0,6.0,45699.0,8407.0,1269.0,613025.0,7881.0,421.0,591762.0,826.0,71.0,60101.0,1973.0,375.0,112604.0,1476.0,422.0,54505.0,4500.0,734.0,289926.0,1708.0,39.0,283194.0,9245.0,482.0,258925.0,1321.0,82.0,38803.0,17587.0,777.0,825448.0,2392.0,121.0,40315.0,11071.0,529.0,179191.0,6261.0,769.0,181929.0,4.0,5.0,197.0
27005,Becker County,34,-95.68,46.93,3742.65,0.01,0.23,22.0,7.0,827.0,,,,,,,493.0,168.0,30759.0,158.0,35.0,8387.0,112.0,10.0,4185.0,254.0,58.0,12257.0,72.0,33.0,2963.0,185.0,53.0,10344.0,35.0,4.0,1771.0,283.0,36.0,11687.0,31.0,3.0,451.0,2165.0,84.0,88260.0,169.0,17.0,2459.0,1041.0,84.0,19243.0,558.0,120.0,13216.0,,,
27007,Beltrami County,46,-94.88,48.0,7913.97,0.01,0.32,57.0,17.0,1484.0,,,,98.0,3.0,7974.0,912.0,158.0,63260.0,384.0,43.0,16839.0,379.0,18.0,17724.0,412.0,64.0,19927.0,93.0,35.0,3153.0,463.0,65.0,21652.0,75.0,7.0,3063.0,370.0,43.0,10886.0,195.0,14.0,5009.0,3086.0,175.0,124180.0,192.0,33.0,3951.0,2219.0,114.0,37072.0,711.0,124.0,20288.0,,,
27009,Benton County,39,-94.05,45.72,1069.8,0.04,0.27,3.0,3.0,107.0,,,,,,,2047.0,182.0,118226.0,1270.0,46.0,67339.0,102.0,9.0,5816.0,224.0,35.0,11303.0,76.0,35.0,2232.0,247.0,50.0,12708.0,348.0,6.0,30234.0,1077.0,40.0,49430.0,0.0,4.0,0.0,2643.0,94.0,64388.0,93.0,16.0,2297.0,1079.0,60.0,15990.0,668.0,100.0,15837.0,,,
27011,Big Stone County,5,-96.36,45.39,1367.68,0.0,0.0,,,,,,,,,,155.0,26.0,16629.0,85.0,10.0,5154.0,,,,69.0,15.0,3447.0,7.0,5.0,225.0,38.0,8.0,1901.0,,,,5.0,5.0,284.0,,,,552.0,19.0,17029.0,12.0,4.0,189.0,117.0,18.0,982.0,82.0,31.0,1324.0,,,
27013,Blue Earth County,66,-94.06,44.01,1982.89,0.03,0.15,47.0,7.0,2328.0,,,,187.0,10.0,14503.0,1684.0,223.0,109075.0,1406.0,93.0,79155.0,896.0,29.0,35965.0,1042.0,138.0,72392.0,628.0,82.0,19546.0,1171.0,136.0,65017.0,384.0,13.0,35456.0,1312.0,83.0,37160.0,882.0,20.0,14729.0,9400.0,277.0,368068.0,901.0,43.0,8537.0,4302.0,169.0,57564.0,1252.0,184.0,31346.0,,,
27015,Brown County,25,-98.99,31.75,1601.29,0.02,0.04,14.0,10.0,735.0,,,,,,,637.0,93.0,37200.0,424.0,35.0,20180.0,179.0,15.0,8628.0,474.0,61.0,24716.0,138.0,19.0,3428.0,448.0,47.0,24700.0,188.0,4.0,11501.0,134.0,25.0,3427.0,663.0,13.0,13458.0,2290.0,75.0,89834.0,157.0,26.0,1874.0,981.0,63.0,13156.0,394.0,101.0,10483.0,,,
27017,Carlton County,35,-92.72,46.58,2266.88,0.02,0.13,45.0,10.0,2417.0,,,,91.0,5.0,8477.0,311.0,83.0,26120.0,279.0,17.0,15130.0,37.0,9.0,1987.0,410.0,45.0,24051.0,70.0,13.0,1515.0,145.0,40.0,4743.0,,,,148.0,30.0,4414.0,14.0,4.0,140.0,2081.0,92.0,79784.0,59.0,19.0,1217.0,774.0,61.0,11183.0,489.0,97.0,10163.0,,,
27019,Carver County,99,-93.79,44.81,974.21,0.1,0.67,44.0,11.0,1468.0,,,,0.0,4.0,0.0,1841.0,369.0,139796.0,2523.0,161.0,223562.0,528.0,46.0,37473.0,1285.0,142.0,61129.0,717.0,135.0,39269.0,2933.0,339.0,178449.0,1405.0,10.0,172456.0,1315.0,149.0,45364.0,1284.0,56.0,31557.0,5503.0,247.0,253032.0,1138.0,44.0,26027.0,3123.0,179.0,51751.0,1679.0,238.0,44758.0,,,
27021,Cass County,29,-94.35,33.06,6251.64,0.0,0.06,41.0,12.0,1633.0,,,,,,,393.0,143.0,20358.0,294.0,14.0,13991.0,37.0,14.0,2718.0,172.0,26.0,9050.0,305.0,37.0,6867.0,158.0,42.0,6358.0,,,,127.0,45.0,7468.0,103.0,4.0,3619.0,1269.0,69.0,44220.0,237.0,21.0,8103.0,1581.0,127.0,45303.0,361.0,94.0,6724.0,,,
27023,Chippewa County,12,-95.53,45.03,1522.41,0.01,0.17,10.0,6.0,493.0,,,,38.0,3.0,3841.0,319.0,54.0,18658.0,345.0,15.0,18436.0,33.0,5.0,734.0,193.0,30.0,9802.0,92.0,10.0,1583.0,81.0,20.0,3189.0,25.0,3.0,1205.0,61.0,14.0,2248.0,,,,1211.0,44.0,37866.0,19.0,7.0,331.0,321.0,24.0,4302.0,340.0,61.0,7697.0,,,
27025,Chisago County,54,-92.88,45.48,1145.65,0.05,0.59,2.0,3.0,84.0,,,,,,,1011.0,225.0,73664.0,372.0,45.0,15397.0,46.0,10.0,2805.0,243.0,46.0,11648.0,95.0,51.0,3584.0,905.0,86.0,71246.0,51.0,5.0,4205.0,443.0,61.0,23493.0,51.0,9.0,1013.0,4131.0,158.0,170262.0,284.0,26.0,5165.0,1210.0,86.0,20147.0,700.0,146.0,17501.0,,,
