Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
33005,Cheshire County,76,-72.28,42.95,1888.02,2.59,0.21,19,11,555,31,5,3346,43,4,4490,1382,242,78881,960,66,48824,425,36,27069,1250,96,85698,234,72,9289,640,150,36035,1523,13,132342,924,104,38265,1033,32,33510,3818,165,171876,436,47,8143,2618,186,49721,1234,184,34604,,,
33013,Merrimack County,148,-71.69,43.33,2472.95,3.23,0.15,87,20,3973,61,9,5222,308,15,30475,3473,484,236494,3803,176,223298,783,68,45745,3260,213,245259,1063,140,62925,2886,389,208449,640,20,53284,2481,253,112129,5714,76,224240,12914,425,635726,1776,79,30348,5543,329,107619,2720,505,104340,,,
33009,Grafton County,89,-71.87,43.97,4530.86,2.2,0.03,109,26,10404,24,6,1495,290,18,25026,1243,246,63096,732,93,48940,1065,71,82040,957,153,128550,519,155,20891,1786,226,154551,176,11,14466,944,153,39865,8916,69,429272,12073,285,843563,1722,70,30784,5288,422,115361,1410,262,39045,21,7,688
33015,Rockingham County,302,-79.74,36.39,1882.09,2.38,0.24,37,10,1464,18,4,1660,1299,27,141277,8458,1132,593726,7895,580,652404,4407,170,319153,7159,511,683084,1521,348,80224,9554,1011,667212,2003,70,244093,9308,670,476278,3492,148,128828,16579,894,826357,3050,229,78497,15015,908,322589,5126,902,163017,10,10,273
33001,Belknap County,60,-71.45,43.52,1217.23,2.82,0.05,14,6,421,26,6,1890,135,8,12940,1302,226,84822,445,59,29645,302,28,14077,630,78,41557,271,80,10651,615,128,39861,50,4,2903,831,103,23637,487,19,17563,4273,159,194879,380,53,13820,3092,250,71742,811,199,22660,,,
33019,Sullivan County,43,-76.51,41.44,1430.46,3.22,0.06,79,8,2711,,,,53,6,4840,495,107,20984,583,41,57482,78,15,3186,373,36,19039,287,35,11930,259,51,14360,88,3,6102,543,48,15498,285,15,10094,1191,90,48201,33,17,1408,803,72,15106,483,102,16781,,,
33011,Hillsborough County,406,-82.35,27.92,2311.06,3.71,1.78,51,20,3323,51,9,1931,940,25,82650,8609,1159,580515,7772,571,649634,8317,246,761363,9203,632,911969,2681,450,134882,11521,1267,1043044,4185,76,309288,9829,699,414740,5298,208,166281,31197,1159,1614433,3145,190,89793,16641,916,305552,7807,1079,265447,24,4,91
33017,Strafford County,127,-71.04,43.33,990.55,3.05,0.48,32,11,787,16,4,2370,,,,1411,284,78636,1129,93,68681,512,43,28464,3629,134,345471,347,103,12433,1579,222,97305,516,14,32797,2160,165,79513,1065,37,50987,7564,312,389746,633,44,12108,4293,301,75674,1737,277,51767,0,3,0
33007,Coos County,32,-124.11,43.22,4741.69,2.23,0.02,140,23,5509,,,,89,12,8784,202,67,10583,226,23,9988,78,15,3912,258,39,13308,77,27,6011,131,31,5738,43,4,3167,176,37,7386,97,11,4268,2177,101,92348,129,28,6227,2057,112,39031,376,78,11461,,,
33003,Carroll County,48,-89.96,42.06,2573.8,0.0,0.0,51,13,2002,,,,53,6,4170,1067,225,58809,307,44,16740,271,35,11764,357,58,20357,329,92,12152,483,128,33533,0,3,0,873,107,28291,391,26,12983,2615,153,110169,756,62,20886,4145,297,99655,627,158,18606,,,
