Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,UrbanPercent,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
49001,Beaver County,6,-80.37,40.69,6701.52,0.0,0.0,,,,83.0,3.0,4560.0,0.0,3.0,0.0,72.0,20.0,2831.0,0.0,3.0,0.0,,,,32.0,8.0,1566.0,,,,14.0,7.0,381.0,,,,48.0,9.0,1317.0,,,,274.0,20.0,11639.0,,,,256.0,28.0,4041.0,35.0,11.0,1004.0,,,
49003,Box Elder County,52,-113.21,41.36,17414.23,0.0,0.1,5.0,3.0,305.0,0.0,3.0,0.0,0.0,7.0,0.0,1181.0,191.0,55073.0,559.0,45.0,23379.0,90.0,12.0,1941.0,286.0,66.0,13251.0,75.0,61.0,1784.0,233.0,60.0,9330.0,0.0,3.0,0.0,345.0,45.0,10372.0,181.0,11.0,2250.0,1513.0,131.0,51705.0,134.0,21.0,1742.0,1602.0,80.0,19909.0,285.0,69.0,7616.0,,,
49005,Cache County,120,-111.75,41.7,3037.92,0.04,0.19,34.0,12.0,1579.0,13.0,4.0,1041.0,0.0,5.0,0.0,2751.0,490.0,108175.0,1109.0,136.0,49162.0,561.0,62.0,20447.0,1074.0,210.0,52755.0,511.0,227.0,15595.0,3932.0,426.0,167116.0,137.0,12.0,6940.0,1663.0,180.0,45674.0,559.0,46.0,12125.0,5540.0,401.0,206854.0,904.0,67.0,10219.0,3783.0,174.0,49736.0,977.0,222.0,26652.0,5.0,6.0,72.0
49007,Carbon County,21,-75.72,40.89,3845.15,0.01,0.31,,,,509.0,10.0,37115.0,0.0,4.0,0.0,296.0,46.0,15343.0,154.0,31.0,8213.0,112.0,10.0,3739.0,154.0,30.0,6835.0,50.0,16.0,1357.0,128.0,33.0,6198.0,,,,358.0,19.0,9717.0,,,,980.0,73.0,39600.0,56.0,6.0,545.0,679.0,35.0,8410.0,299.0,49.0,10258.0,,,
49009,Daggett County,1,-109.48,40.92,1866.27,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,10.0,1912.0,,,,,,
49011,Davis County,335,-92.4,40.75,1644.35,0.2,0.95,21.0,4.0,597.0,100.0,5.0,5362.0,92.0,9.0,7466.0,7695.0,914.0,377509.0,2112.0,278.0,108889.0,1776.0,134.0,92401.0,2575.0,536.0,155319.0,1344.0,486.0,50840.0,9280.0,1090.0,503940.0,1500.0,39.0,123072.0,5344.0,445.0,175154.0,2085.0,118.0,87768.0,11766.0,821.0,463572.0,1710.0,87.0,44722.0,9736.0,476.0,142269.0,2932.0,463.0,77766.0,22.0,7.0,579.0
49013,Duchesne County,20,-110.47,40.3,8417.97,0.0,0.86,13.0,5.0,543.0,949.0,89.0,69582.0,0.0,7.0,0.0,475.0,85.0,24650.0,177.0,21.0,6968.0,207.0,7.0,10759.0,92.0,19.0,4135.0,154.0,22.0,11934.0,190.0,48.0,6808.0,,,,70.0,24.0,3098.0,,,,1044.0,43.0,41278.0,,,,362.0,36.0,4902.0,117.0,43.0,4309.0,,,
49015,Emery County,10,-110.8,38.98,11572.86,0.0,0.06,,,,190.0,5.0,15994.0,0.0,29.0,0.0,144.0,12.0,2356.0,0.0,3.0,0.0,0.0,3.0,0.0,43.0,9.0,1326.0,,,,54.0,9.0,1907.0,,,,12.0,7.0,586.0,,,,176.0,15.0,6554.0,,,,236.0,25.0,4001.0,80.0,15.0,2615.0,,,
49017,Garfield County,5,-107.88,39.55,13502.31,0.0,0.0,,,,,,,0.0,5.0,0.0,57.0,11.0,1553.0,0.0,4.0,0.0,,,,17.0,6.0,614.0,1.0,5.0,72.0,20.0,10.0,528.0,,,,26.0,7.0,638.0,0.0,3.0,0.0,146.0,12.0,6825.0,14.0,3.0,647.0,692.0,67.0,23975.0,,,,,,
49019,Grand County,10,-106.14,40.1,9543.99,0.0,0.16,,,,8.0,5.0,474.0,,,,256.0,53.0,10232.0,101.0,11.0,3379.0,108.0,11.0,3532.0,70.0,14.0,4695.0,123.0,33.0,3521.0,143.0,27.0,6658.0,25.0,3.0,1314.0,137.0,19.0,5064.0,67.0,9.0,1420.0,384.0,24.0,17393.0,168.0,28.0,4733.0,1780.0,93.0,39063.0,84.0,27.0,2164.0,,,
49021,Iron County,49,-90.7,37.58,8549.91,0.01,0.57,,,,69.0,6.0,4355.0,0.0,7.0,0.0,1322.0,221.0,51207.0,357.0,40.0,16549.0,174.0,20.0,9607.0,467.0,72.0,24519.0,180.0,100.0,5686.0,453.0,143.0,18852.0,320.0,7.0,19229.0,732.0,80.0,13647.0,278.0,22.0,5276.0,2324.0,157.0,73432.0,106.0,20.0,1435.0,2063.0,118.0,27041.0,314.0,93.0,7437.0,,,
49023,Juab County,11,-112.83,39.69,8811.41,0.0,0.08,,,,,,,,,,187.0,37.0,6459.0,53.0,8.0,1699.0,18.0,3.0,135.0,34.0,9.0,1465.0,,,,279.0,21.0,12956.0,,,,38.0,9.0,5194.0,,,,492.0,22.0,13947.0,,,,298.0,29.0,3656.0,53.0,8.0,1614.0,,,
49025,Kane County,7,-88.42,41.92,10638.89,0.0,0.04,,,,,,,,,,114.0,32.0,3369.0,3.0,4.0,77.0,25.0,5.0,428.0,104.0,16.0,3457.0,31.0,17.0,1235.0,38.0,11.0,1125.0,,,,18.0,9.0,407.0,,,,262.0,17.0,7873.0,50.0,9.0,1984.0,1015.0,56.0,29210.0,0.0,19.0,0.0,,,
49027,Millard County,13,-113.09,39.04,17707.02,0.0,0.09,,,,119.0,7.0,7462.0,0.0,4.0,0.0,52.0,25.0,1388.0,85.0,14.0,3553.0,28.0,5.0,560.0,51.0,13.0,2298.0,0.0,3.0,0.0,117.0,13.0,4288.0,,,,85.0,11.0,2156.0,,,,250.0,22.0,10017.0,,,,285.0,27.0,3909.0,54.0,14.0,1464.0,,,
49029,Morgan County,11,-90.19,39.71,1582.11,0.01,0.64,,,,,,,7.0,3.0,258.0,412.0,80.0,19205.0,136.0,13.0,8507.0,,,,53.0,11.0,2821.0,20.0,12.0,1001.0,97.0,38.0,4622.0,,,,39.0,19.0,1455.0,0.0,3.0,0.0,144.0,28.0,4782.0,4.0,7.0,306.0,161.0,10.0,2194.0,32.0,12.0,1180.0,,,
49031,Piute County,2,-112.1,38.31,1984.38,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,117.0,,,,,,
