Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
23017,Oxford County,57,-70.78,44.47,5636.83,0.0,0.0,167,48,7836,,,,37,5,3395,782,187,34093,194,34,8120,137,29,5722,321,42,16661,163,49,6589,344,75,16389,0,3,0,228,61,9631,447,15,18783,3084,135,108469,211,30,4725,2930,150,54257,502,134,10817,,,
23027,Waldo County,39,-69.14,44.49,1977.14,0.0,0.0,35,12,1117,,,,,,,514,138,23491,329,27,15437,0,19,0,743,31,48079,58,30,2491,207,64,9198,37,6,2586,298,52,10301,440,15,9428,1774,116,81498,102,23,3260,860,94,18316,430,102,13419,,,
23029,Washington County,32,-96.39,30.22,7352.18,0.0,0.0,266,65,9965,,,,,,,261,95,9264,188,47,7146,88,20,3661,289,32,15946,20,13,535,129,27,6604,,,,91,26,2764,261,16,7355,1799,105,65556,21,11,385,618,82,9789,236,73,6249,,,
23019,Penobscot County,152,-68.6,45.29,9214.29,2.53,0.06,631,70,31345,,,,595,13,49224,2661,444,149058,2245,176,105702,1214,67,55363,1942,201,125038,892,182,29256,1736,305,91026,1326,31,89555,2620,207,79819,1664,42,41898,14639,544,758709,574,68,12249,5980,330,104009,1850,375,54918,,,
23021,Piscataquis County,17,-69.29,45.84,11338.74,0.0,0.0,61,16,2682,,,,,,,158,62,7348,7,7,227,0,6,0,70,18,2414,27,15,815,53,11,1450,,,,206,27,3379,0,5,0,1347,41,49481,73,13,829,315,57,6175,95,36,1971,,,
23001,Androscoggin County,107,-70.2,44.14,1287.45,3.27,0.52,49,13,1879,,,,238,12,20510,2260,370,117069,1521,120,75959,1098,37,48946,3298,135,198545,463,128,17140,1830,185,98581,697,12,38082,2721,167,73471,1982,20,56653,10035,380,492089,349,39,5376,3470,237,62564,1235,264,36549,,,
23003,Aroostook County,69,-68.47,46.68,17681.23,1.54,0.0,555,139,22798,,,,0,4,0,661,201,30305,582,77,30731,351,36,12560,831,86,41501,307,75,7520,362,90,14336,92,7,4694,586,85,15826,84,9,1999,5892,224,252618,126,28,1564,2018,141,30232,623,179,15040,,,
23023,Sagadahoc County,35,-69.87,43.99,772.05,1.52,0.24,15,8,191,,,,,,,994,171,57141,148,20,5407,145,18,5007,297,32,16303,71,35,2713,809,110,55447,7,3,651,330,45,9852,191,8,6559,1107,116,30907,262,15,3492,1093,85,23060,498,92,15903,,,
23005,Cumberland County,289,-77.28,40.15,2465.98,4.04,0.89,110,95,4299,0,3,0,578,21,48057,8304,1169,487133,7396,481,496394,4127,252,268322,14059,650,1160724,3356,652,146694,10892,1474,784637,6233,82,613944,9664,694,348763,6272,169,225884,33509,1374,1753343,2715,240,65407,17246,1095,386441,6644,999,210822,8,12,296
23013,Knox County,40,-99.71,33.59,1058.87,2.12,0.04,350,144,38638,,,,69,8,4322,840,210,35785,312,55,13514,333,36,13144,731,61,46273,187,67,7502,520,133,25527,74,4,4075,474,72,15460,266,32,8388,3002,166,117506,363,55,10669,1602,175,42079,742,178,24963,,,
23031,York County,201,-76.74,39.97,2652.9,3.19,0.27,122,30,5757,12,6,1375,114,13,9355,3263,841,162072,1437,163,65933,560,65,21016,1660,217,96238,639,246,26583,1744,424,94773,523,19,64527,1653,327,61186,1949,51,76562,11907,595,495772,783,115,31793,8424,807,244538,2100,484,59252,15,10,198
23007,Franklin County,30,-95.22,33.2,4514.24,0.0,0.0,182,27,7210,,,,59,7,4824,343,103,14018,89,20,3368,167,24,6940,608,32,22677,126,31,3345,122,32,3825,,,,211,34,5155,0,5,0,1895,107,73482,876,26,11869,1165,111,17948,277,70,6452,,,
23025,Somerset County,51,-79.04,40.0,10605.13,2.04,0.01,339,48,15585,,,,101,10,7480,1048,164,65424,181,33,7891,129,26,7546,271,34,11568,214,34,10118,362,50,16250,129,6,12562,832,52,23439,263,16,9444,2894,132,101048,111,31,3621,865,96,16158,389,114,8510,,,
23011,Kennebec County,121,-69.83,44.42,2463.93,2.34,0.15,71,24,2629,,,,0,7,0,1756,354,84273,3141,113,165951,1668,67,77068,1117,144,67463,525,111,19816,1414,274,79174,268,18,15774,1822,174,53187,3150,53,114650,13778,471,638030,463,62,10740,4957,291,94354,1867,379,65533,2,3,70
23009,Hancock County,54,-91.15,40.39,4543.05,0.0,0.0,128,122,6978,,,,25,4,1400,1474,315,60220,359,63,16605,337,52,13714,516,75,29461,214,89,8906,1682,140,118021,14,4,348,335,116,14964,595,33,14895,3365,170,147913,346,83,12102,2218,335,84642,937,191,31837,,,
23015,Lincoln County,34,-81.21,35.49,1337.1,0.0,0.0,71,78,3442,,,,0,3,0,693,219,28205,267,36,10311,165,28,7167,289,41,15621,92,47,3514,308,99,13493,89,4,5583,399,70,16000,314,18,10988,1886,109,67349,271,51,10570,1032,170,38318,501,117,15158,,,
