Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
38001,Adams County,2,-91.21,39.98,2560.74,0.0,0.0,,,,,,,,,,31,8,450,70,8,3932,,,,33,8,2058,,,,15,3,1010,,,,,,,,,,308,15,14285,,,,38,9,534,17,11,645,,,
38003,Barnes County,11,-98.07,46.93,3919.79,2.0,0.02,,,,,,,,,,191,40,11779,169,25,10909,33,4,3171,130,30,10102,87,11,3836,59,10,2627,,,,54,11,1215,12,3,117,995,38,32611,48,5,482,286,34,4348,215,40,5657,,,
38005,Benson County,6,-99.4,48.02,3728.06,0.0,0.0,,,,,,,,,,11,8,1108,85,10,7496,,,,56,8,3160,4,3,26,3,4,208,,,,,,,,,,15,4,190,,,,329,10,12071,2,4,71,,,
38007,Billings County,1,-103.39,47.05,2986.85,0.0,0.0,,,,24,5,3636,,,,7,4,140,,,,,,,,,,,,,,,,,,,8,4,379,,,,,,,,,,103,12,9366,23,4,2237,,,
38105,Williams County,38,-84.59,41.5,5563.05,2.15,0.06,,,,4343,149,463580,194,14,21052,1722,153,153882,1617,142,118604,155,13,9828,389,54,26669,778,124,58960,536,142,40040,40,7,4143,400,72,25429,82,8,3528,1716,96,109006,194,26,9551,1741,127,39432,589,130,24440,2,3,276
38009,Bottineau County,6,-100.84,48.82,4396.56,0.0,0.0,11,7,252,206,14,17891,,,,77,33,3909,78,17,5802,18,4,532,113,25,7088,3,4,32,69,17,4117,,,,28,8,1929,,,,248,18,9446,33,9,507,182,27,2861,67,26,1823,,,
38011,Bowman County,3,-103.51,46.1,3021.69,0.0,0.0,,,,39,4,3749,21,3,1220,65,14,3339,114,12,7584,6,3,35,79,14,5317,5,3,387,71,9,5597,,,,,,,,,,240,19,10022,5,3,144,110,16,1588,51,19,1695,,,
38013,Burke County,2,-81.66,35.73,2924.03,0.0,0.0,,,,31,6,3119,,,,2,3,21,30,7,2267,,,,31,7,1508,,,,21,7,1626,,,,3,3,171,,,,14,5,329,,,,36,9,381,14,7,264,,,
38015,Burleigh County,98,-100.51,46.95,4321.56,2.4,0.23,6,3,789,60,17,7366,1026,16,122030,2933,402,211976,2057,147,142002,881,48,53914,1715,228,142761,460,179,22222,3084,293,214048,625,21,74559,1625,187,71429,1435,30,47532,11219,337,583709,954,50,17230,4798,221,106067,2722,372,111448,5,4,35
38017,Cass County,183,-94.35,33.06,4578.46,2.48,0.95,34,9,982,10,4,2023,182,8,17906,7502,741,569181,7374,390,515980,2866,95,290708,9143,433,711642,1875,361,97247,6045,535,476900,3204,57,274466,6031,335,233278,854,49,21193,20998,541,1427750,1673,117,39400,8466,465,182938,3640,546,129938,2,6,513
