Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
04001,Apache County,66,-109.48,35.21,29057.99,0.0,0.0,11,5,454,42,5,4445,417,6,44251,153,28,5071,46,12,2357,62,9,3570,78,15,2519,44,12,934,83,35,3214,,,,106,15,5141,246,6,11584,2304,69,131676,12,3,326,711,58,15802,170,36,4827,,,
04003,Cochise County,125,-109.82,31.85,16106.96,2.0,0.06,45,6,2091,62,7,2256,601,21,51661,1728,204,89529,438,45,21995,297,41,14337,454,97,34690,412,117,17394,3179,189,234495,82,5,3533,1639,87,67042,398,24,14922,4639,275,213189,212,33,4491,3750,258,73621,971,233,26848,,,
04005,Coconino County,145,-111.69,35.94,48336.64,3.13,0.03,37,13,1461,23,6,3786,220,17,20573,2992,377,149700,894,94,49052,1101,54,75538,936,157,78387,839,281,42776,1725,369,103853,414,8,40804,1443,192,53147,660,46,23503,9101,419,546192,1434,117,55770,12277,610,363704,1949,356,70154,,,
04012,La Paz County,17,-114.02,33.79,11683.23,0.0,0.0,,,,20,4,1669,18,3,1372,84,18,4034,99,13,6155,16,8,996,49,10,1518,65,22,1728,18,12,1014,,,,49,6,1794,,,,419,28,20988,8,3,365,1225,71,32153,75,27,2346,,,
04007,Gila County,53,-110.68,33.74,12419.35,1.54,0.01,,,,1689,9,133350,70,6,7379,685,137,33882,125,14,9581,88,22,3362,176,48,10181,155,82,6050,281,94,12857,,,,95,34,3237,121,9,3781,1984,144,104920,574,20,18425,1850,139,46663,316,95,8339,,,
04009,Graham County,38,-83.83,35.36,12018.68,2.13,0.02,,,,,,,49,5,3843,463,67,22227,240,21,12666,48,9,2165,121,29,6369,70,18,2604,521,27,18928,,,,73,13,2993,62,7,1317,2428,89,131000,51,10,1007,1086,62,18340,334,52,14329,,,
04011,Greenlee County,10,-109.28,33.23,4787.12,0.0,0.0,,,,3325,4,263650,40,3,2874,49,5,2499,15,3,820,6,4,418,,,,11,5,458,12,3,351,,,,102,5,3682,,,,98,9,6183,,,,83,10,1897,14,6,281,,,
04013,Maricopa County,4367,-112.49,33.35,23891.94,3.04,4.49,721,98,30296,922,67,68990,7620,102,912528,138393,8950,9254264,73757,4609,6124872,39452,1815,3624624,154044,7226,14230949,42626,8731,3331767,128648,14743,11830799,56430,713,5090683,132396,6434,6040355,52636,1668,2308997,264433,14004,15215004,32843,1548,1507898,184739,8719,4746945,63408,8044,2658318,243,125,8445
04027,Yuma County,203,-102.46,40.02,14297.5,2.96,0.23,892,38,37232,46,6,3326,195,10,17940,3187,359,157639,2499,151,155982,406,46,19876,1211,155,70527,637,190,26491,1247,272,77912,310,11,12048,5949,172,213775,454,25,14749,8145,416,446002,525,32,13827,6143,355,134533,1618,285,57456,1,3,183
04015,Mohave County,211,-113.83,35.72,34864.81,2.06,0.03,,,,212,10,15041,375,25,29637,3850,610,177903,1268,129,64279,440,54,19754,884,198,67795,677,277,28539,1360,259,74219,100,8,10286,1518,230,54134,547,25,18759,8879,492,472191,675,48,17838,6878,429,157018,1933,392,61270,10,4,141
04017,Navajo County,107,-110.35,35.18,25793.9,1.75,0.01,56,10,3022,92,9,6438,349,16,34720,1166,218,54111,332,40,18050,315,27,17081,331,77,19217,258,110,12918,382,133,18894,,,,570,85,22469,447,19,19066,5112,252,287335,221,26,11822,4070,243,95962,833,159,24146,27,7,633
04019,Pima County,1035,-111.65,32.11,23801.3,2.71,0.84,219,24,7227,2514,32,195407,2068,27,206761,21593,1798,1239799,7141,727,418352,5645,336,499202,13152,1257,1031319,6253,1524,289772,17839,2649,1218705,3757,129,223240,24404,1232,795271,7385,356,322680,63789,2912,3569524,5787,336,164161,38476,1859,913535,13534,1972,469494,21,28,913
04021,Pinal County,421,-111.44,32.81,13920.45,2.4,0.46,331,15,6819,848,22,65026,253,17,21597,3524,507,179018,1523,144,82417,420,65,20453,988,203,56156,1135,290,45632,1462,380,72617,223,18,11392,4984,271,255924,1034,51,40481,9142,575,486293,813,69,21717,7888,399,175578,2236,374,68216,0,3,4
04023,Santa Cruz County,47,-121.99,37.05,3204.82,1.73,0.05,115,10,1564,13,3,610,56,6,4286,227,60,9541,2500,200,134325,74,15,3183,154,37,7184,129,44,4860,193,53,8511,,,,294,27,6533,90,10,3107,1649,74,100950,32,11,876,1219,90,26176,302,62,9085,,,
04025,Yavapai County,234,-112.55,34.57,21048.38,2.07,0.05,129,10,3327,1123,19,92486,301,28,24941,5933,936,296581,1526,159,90904,613,88,25233,1122,299,81223,1177,530,57393,2157,600,111956,371,18,21296,2264,358,83988,1957,90,82353,13600,810,690290,971,110,28223,9761,592,263160,2865,524,97624,22,5,480
