Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
50001,Addison County,37,-73.15,44.03,2091.16,0.0,0.0,32,10,1358,18,4,1467,32,4,3649,965,201,51185,322,35,22350,43,13,2021,303,35,21124,92,36,5224,434,125,25049,,,,161,74,8511,2678,25,111740,2150,126,98376,123,21,3106,651,82,26356,452,106,18585,,,
50003,Bennington County,37,-73.15,43.01,1753.26,1.56,0.03,16,7,812,,,,,,,557,149,28739,181,19,11170,242,30,14058,303,58,24095,248,50,10690,389,107,21737,,,,514,92,20423,1013,26,39591,3338,134,172963,441,36,14945,1512,129,49634,411,121,12972,4,3,46
50005,Caledonia County,30,-72.11,44.46,1703.3,0.0,0.0,23,10,860,,,,40,5,3481,463,121,26950,381,35,21602,142,20,6379,328,40,20737,72,19,2946,187,64,9663,44,3,2386,225,46,7442,556,20,25851,1913,113,98093,72,17,2700,811,79,18216,274,84,7570,,,
50009,Essex County,6,-73.75,44.06,1744.73,0.0,0.0,17,6,856,,,,,,,35,20,1973,,,,,,,6,3,272,,,,27,6,2892,,,,7,7,299,,,,76,11,3264,,,,110,13,1832,24,11,609,,,
50007,Chittenden County,168,-73.07,44.45,1607.43,4.2,1.06,10,13,439,39,4,2455,285,5,32057,4734,590,323994,4753,229,321094,4385,147,385730,3544,281,481658,1109,264,64673,6983,787,634289,1184,33,98195,3198,302,132129,3223,126,105082,16335,632,907197,1346,128,48004,6054,478,180167,2868,549,117475,,,
50011,Franklin County,50,-95.22,33.2,1784.84,1.86,0.07,42,13,893,30,3,2159,42,5,4285,532,161,30100,843,51,56299,84,18,4901,268,49,14423,98,33,3868,299,62,20412,,,,338,60,11620,47,9,828,3122,94,126960,38,10,1039,1253,97,29858,382,114,11047,,,
50017,Orange County,29,-117.87,33.75,1791.43,0.0,0.0,30,11,1670,5,3,458,,,,763,132,43770,132,14,7057,40,16,1722,134,25,7133,26,18,1499,306,49,23127,,,,96,45,3575,533,13,32949,1603,84,81253,61,17,1078,400,54,12431,187,62,6078,,,
50013,Grand Isle County,7,-73.3,44.71,500.81,0.0,0.0,,,,,,,,,,99,35,4725,31,9,1553,4,3,230,24,3,1343,9,7,518,29,11,1103,,,,21,11,1417,,,,63,11,2295,10,6,443,82,25,4661,52,23,1808,,,
50015,Lamoille County,26,-72.67,44.61,1207.28,0.0,0.0,10,4,546,,,,83,3,7708,638,147,41072,287,27,19845,119,18,8026,315,31,23900,149,45,9136,291,87,19640,,,,171,69,10273,221,16,5470,1723,76,91285,109,31,4888,3162,113,94158,282,77,10663,,,
50019,Orleans County,27,-78.23,43.22,1870.64,0.0,0.0,30,8,1357,,,,19,4,2022,479,130,31026,150,20,6536,70,21,2110,215,31,13200,85,19,4349,131,44,5979,,,,117,37,6447,127,11,5085,1523,81,82023,62,20,3945,1213,61,26937,258,85,7532,,,
50021,Rutland County,61,-73.03,43.57,2448.77,2.12,0.13,21,14,438,203,11,20220,387,6,43224,1325,283,74987,704,74,37158,180,30,10093,462,67,32784,224,69,12290,598,151,34566,401,9,51145,984,122,35379,207,20,5982,4474,196,246955,795,45,22870,2140,214,51467,766,191,24299,,,
50025,Windham County,46,-71.98,41.83,2069.02,2.58,0.07,119,14,7507,,,,122,13,13465,995,226,64668,965,40,85546,363,35,35927,515,51,34477,265,79,11033,492,119,26379,,,,475,100,23481,1383,57,63678,3231,161,156485,1236,37,22516,2565,202,60467,468,148,15533,,,
50023,Washington County,60,-96.39,30.22,1801.1,3.05,0.09,44,9,1748,88,8,6426,93,6,10053,1338,250,86101,704,69,40145,358,52,23542,2429,99,238343,203,55,9944,909,221,66320,325,10,26721,686,119,32260,2039,58,76344,4504,213,237405,401,51,12182,2658,161,60303,1269,270,63986,,,
50027,Windsor County,58,-72.55,43.59,2529.15,1.56,0.02,38,20,1375,58,5,3555,89,7,10101,1084,292,63509,584,44,45051,545,49,34045,534,84,37564,327,104,14441,1085,196,75257,,,,662,115,30004,457,32,18587,4348,163,292934,440,44,14328,2663,189,73386,737,172,29780,,,
