Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
02013,Aleutians East Borough,3.0,-162.89,55.05,18521.02,0.0,0.0,6,5,427,,,,10,3,520,,,,,,,,,,,,,14,3,442,,,,,,,5,4,343,,,,42,10,3218,,,,17,6,297,4,3,117,,,
02016,Aleutians West Census Area,5.0,178.88,51.57,11746.24,0.0,0.0,6,7,696,,,,,,,43,6,4046,124,13,9030,21,3,2151,,,,37,3,2886,13,6,729,,,,15,8,622,,,,86,14,5606,,,,89,6,3601,38,9,2079,,,
02020,Anchorage Municipality,293.0,-149.89,61.22,4493.05,3.09,1.42,68,35,6952,2934,57,371029,872,24,104737,8250,941,799865,5523,371,364080,4348,166,359522,4397,377,434587,2451,475,133859,14094,1107,1182157,3501,113,545931,13747,546,732863,1350,111,50385,27171,1374,1845238,2032,168,50521,12239,746,388066,4538,792,214018,5,10,307
02050,Bethel Census Area,19.0,-162.31,60.39,109939.76,0.0,0.0,11,6,536,,,,46,6,1067,21,12,2270,15,3,931,50,3,3086,30,6,1754,44,9,1665,27,6,1349,,,,51,19,2378,50,5,910,557,14,53838,37,7,1376,70,19,2535,65,28,2252,,,
02060,Bristol Bay Borough,1.0,-156.88,58.74,1327.31,0.0,0.0,2,5,546,,,,,,,17,7,1638,13,5,6918,,,,,,,20,4,1742,8,3,519,,,,,,,,,,20,4,1373,5,7,578,102,20,7305,8,8,249,,,
02068,Denali Borough,2.0,-149.65,63.88,32810.61,0.0,0.0,,,,113,3,14768,,,,22,7,1665,,,,3,3,93,,,,3,4,63,360,4,29891,,,,7,4,804,,,,14,4,679,12,12,2017,161,35,14078,,,,,,
02070,Dillingham Census Area,5.0,-158.2,59.9,49175.71,0.0,0.0,0,4,47,,,,,,,36,8,5103,,,,,,,14,3,405,10,4,936,46,5,3371,,,,,,,,,,626,13,46327,0,4,467,34,15,1378,12,5,767,,,
02090,Fairbanks North Star Borough,97.0,-146.78,64.86,19255.1,2.14,0.02,7,4,421,734,16,85717,344,12,35651,1927,345,184796,738,77,49613,392,39,26867,570,82,40405,680,182,43643,1300,229,95217,97,11,7879,1282,156,77845,264,39,7834,6424,323,453561,386,77,8297,2867,231,82760,1145,248,51201,1,3,34
02100,Haines Borough,2.0,-135.34,59.08,6236.4,0.0,0.0,2,6,62,,,,,,,27,15,1416,,,,10,3,330,,,,2,4,41,20,6,2132,,,,20,6,632,15,3,395,126,11,5123,48,16,2157,64,17,1500,15,9,538,,,
02105,Hoonah-Angoon Census Area,2.0,-135.7,58.06,17786.61,0.0,0.0,,,,,,,6,3,487,14,6,590,,,,,,,,,,,,,,,,,,,,,,,,,33,8,1499,28,6,2771,28,12,2813,,,,,,
