Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
40001,Adair County,20,-92.62,40.18,1495.28,0.0,0.0,,,,,,,,,,48,18,2506,70,11,2937,12,3,621,108,19,4354,16,9,409,65,17,2207,,,,134,7,5704,,,,426,16,15430,,,,351,24,5179,56,28,1262,,,
40003,Alfalfa County,6,-98.31,36.72,2283.31,0.0,0.0,,,,45,7,3442,58,4,5392,48,9,3275,85,10,2428,,,,56,12,2841,,,,23,7,1062,,,,,,,,,,103,7,4883,,,,50,6,543,62,20,1247,,,
40005,Atoka County,14,-96.02,34.33,2563.72,0.0,0.0,,,,,,,20,3,1223,63,18,1859,51,9,1757,21,9,1277,163,18,7300,18,9,916,47,19,1984,,,,34,8,529,,,,370,20,10563,9,3,82,298,24,4547,101,31,2005,,,
40007,Beaver County,5,-80.37,40.69,4708.79,0.0,0.0,,,,149,21,7602,,,,254,20,15959,42,5,1007,,,,53,7,2153,12,4,388,19,10,1054,,,,2,3,33,,,,76,5,3274,3,3,44,17,4,188,74,20,1954,,,
40009,Beckham County,22,-99.69,35.25,2340.88,1.55,0.05,,,,1021,64,79237,43,5,3347,403,41,24022,308,39,16150,56,10,3244,293,35,18816,214,31,14103,239,57,12243,,,,110,24,4614,,,,974,80,41925,34,4,424,868,74,12388,367,79,9502,,,
40011,Blaine County,9,-99.98,41.92,2431.65,0.0,0.0,,,,128,14,8646,,,,76,25,6373,105,13,6917,39,6,1034,137,18,7432,,,,33,10,1445,,,,46,8,1529,,,,349,22,13880,190,5,5979,135,23,2182,61,26,1060,,,
40013,Bryan County,46,-81.42,32.0,2443.71,1.54,0.05,,,,30,4,1322,62,5,4412,459,72,23380,640,29,31411,207,19,10941,349,67,20484,74,35,3513,327,70,16223,259,3,17868,1226,40,26226,26,3,902,1972,120,90707,76,8,1587,1371,84,21770,504,83,16951,,,
40017,Canadian County,151,-98.0,35.54,2344.95,2.39,0.61,18,6,568,1373,94,184353,114,9,10314,1907,429,89941,1223,125,81088,176,33,6980,863,176,48851,827,177,52449,833,296,49093,184,11,13907,762,161,26656,278,25,6378,3099,296,127787,747,34,18572,4834,250,81566,1520,255,39611,7,6,152
40015,Caddo County,27,-98.38,35.13,3341.3,1.58,0.02,,,,88,15,4203,345,8,32857,104,32,3884,238,20,8548,62,8,3847,195,35,9010,26,9,1053,269,24,18033,,,,260,10,13275,,,,847,42,27324,427,8,11490,407,42,5353,206,62,5184,,,
40025,Cimarron County,2,-102.54,36.75,4767.82,0.0,0.0,,,,,,,,,,11,7,232,21,6,1268,,,,26,5,1705,,,,6,3,217,,,,,,,,,,41,3,1964,,,,34,9,609,16,9,211,,,
40019,Carter County,48,-97.28,34.23,2159.62,1.89,0.04,13,4,392,583,85,35797,93,7,8368,734,102,37001,987,81,45173,165,25,8590,651,109,38741,231,61,10471,547,133,25850,53,6,3292,1002,66,34392,76,13,1877,3324,221,179479,296,18,7568,2358,129,37688,1053,136,44542,,,
40021,Cherokee County,47,-95.18,31.84,2009.89,0.0,0.0,,,,61,5,2517,105,4,7613,421,68,20763,296,21,8285,120,13,5440,313,58,16396,116,31,3572,155,60,5121,33,4,1451,486,34,11755,127,8,4924,2632,114,144776,215,12,8957,1385,93,21169,300,73,8111,,,
40023,Choctaw County,14,-89.24,33.36,2071.09,0.0,0.0,,,,43,4,2241,127,4,11919,126,15,5652,73,8,2012,39,5,1436,126,26,4758,30,8,804,89,26,2842,,,,137,7,3437,,,,1157,58,32889,4,4,167,274,26,4266,86,27,1693,,,
40027,Cleveland County,292,-81.55,35.33,1444.91,2.53,3.63,115,7,2264,311,63,23011,382,12,35488,5451,656,325209,1339,171,87249,1382,76,97993,2752,412,177489,1366,415,60694,3944,707,223261,1851,24,94182,3333,319,122549,1022,82,23587,13683,849,678494,1858,95,53225,12681,582,218262,3342,495,103772,10,4,160
40029,Coal County,5,-96.29,34.57,1350.75,0.0,0.0,,,,44,4,4473,,,,77,6,4331,,,,,,,55,4,2942,,,,8,3,304,,,,4,3,94,,,,233,9,7406,,,,67,6,1140,35,10,589,,,
40031,Comanche County,122,-98.53,31.91,2807.17,2.05,0.38,11,3,510,114,5,6986,127,10,11696,1392,158,60742,568,61,34108,362,30,18681,1314,161,63005,499,130,18171,1762,157,74985,121,9,5881,2165,114,68648,250,21,10554,6463,274,349664,270,25,4692,4904,247,95598,1291,240,34328,,,
40033,Cotton County,6,-98.38,34.29,1662.89,0.0,0.0,,,,,,,,,,31,4,1076,23,3,924,,,,41,8,1456,,,,20,9,706,,,,,,,,,,105,12,2704,,,,719,6,28839,26,10,694,,,
40035,Craig County,14,-80.2,37.48,1975.01,0.0,0.0,,,,,,,279,5,26582,119,26,4816,179,19,8563,71,10,2981,191,31,12759,6,3,202,82,25,2733,,,,95,12,2522,,,,1273,68,47123,,,,358,27,5493,170,42,3847,,,
40037,Creek County,72,-96.38,35.88,2511.06,0.0,0.0,,,,215,50,12150,38,7,4101,1801,211,94539,827,74,45707,108,15,6300,444,77,24190,96,49,4620,401,101,22238,8,5,703,511,67,21090,48,9,1233,2236,107,83510,152,12,3503,1345,89,19660,589,157,15008,,,
40043,Dewey County,5,-98.98,35.98,2611.6,0.0,0.0,,,,411,15,35257,45,4,3524,39,14,1070,16,6,1005,9,4,307,66,11,3450,,,,16,9,853,,,,6,3,132,,,,94,11,3048,,,,101,10,1601,66,22,2690,,,
40039,Custer County,29,-105.35,38.11,2595.37,2.03,0.08,13,4,428,620,52,60277,113,9,7252,425,71,21799,419,37,55282,105,11,3921,371,68,21925,213,41,12419,319,83,9968,,,,213,30,8160,86,7,1585,1444,100,53944,319,12,6423,1213,88,20360,518,87,12119,,,
40041,Delaware County,41,-75.4,39.92,2051.42,0.0,0.0,51,3,2515,,,,33,3,2533,526,92,26761,73,22,2000,51,13,2611,271,57,11961,159,36,7619,319,51,15783,33,5,2946,416,32,11104,,,,1300,85,55826,404,21,13209,1688,83,46286,419,88,10812,,,
40045,Ellis County,4,-96.79,32.33,3189.9,0.0,0.0,,,,123,8,10224,,,,21,8,591,73,8,3557,,,,43,5,2530,,,,32,7,998,,,,6,3,151,,,,142,8,5461,,,,59,3,600,34,20,785,,,
40047,Garfield County,63,-107.88,39.55,2745.63,2.07,0.29,27,4,1255,423,56,23132,94,7,8183,1166,127,60994,1024,78,54643,213,25,9589,763,114,62620,307,74,12980,564,114,34253,316,7,22258,1138,69,36797,200,16,6055,3663,197,140337,244,19,4544,2105,131,36415,848,158,22480,,,
40051,Grady County,55,-84.23,30.87,2861.7,1.72,0.02,6,4,253,274,36,23785,100,8,8574,1059,172,55447,588,51,35441,107,12,3008,374,66,22234,190,43,10332,250,85,11879,,,,264,46,11249,87,5,1672,1481,90,60714,232,16,6647,1226,88,18805,687,136,18115,,,
40049,Garvin County,26,-97.35,34.73,2107.5,0.0,0.0,,,,320,47,20291,30,5,2861,475,75,23695,228,26,11318,35,11,1377,245,51,12401,72,21,2933,169,56,7691,36,7,1974,81,26,4478,,,,838,72,29618,88,6,3016,1020,66,15644,227,68,6664,,,
40053,Grant County,4,-96.03,45.94,2598.91,0.0,0.0,11,7,539,98,10,6549,,,,106,7,7196,33,7,1935,,,,53,12,2978,,,,23,8,796,,,,124,3,1909,,,,162,5,5160,,,,33,8,521,41,18,1888,,,
40055,Greer County,6,-99.54,34.93,1666.97,0.0,0.0,,,,,,,,,,13,6,504,,,,,,,25,4,1383,,,,5,4,150,,,,,,,,,,97,9,2936,,,,67,7,589,18,11,344,,,
40057,Harmon County,3,-99.84,34.75,1395.31,0.0,0.0,,,,,,,27,3,1991,22,4,812,,,,,,,43,4,2620,,,,8,4,148,,,,,,,,,,130,6,5743,,,,,,,21,6,306,,,
40059,Harper County,3,-98.08,37.19,2694.29,0.0,0.0,,,,,,,,,,,,,,,,,,,15,6,607,26,4,779,37,8,1458,,,,,,,,,,91,7,3322,,,,53,8,408,52,18,1309,,,
40061,Haskell County,12,-99.72,33.15,1619.83,0.0,0.0,,,,145,18,8803,51,3,3826,140,19,7865,30,5,1650,43,3,1399,63,11,2868,34,3,1807,35,20,952,,,,12,3,360,,,,801,38,25608,,,,182,13,2224,58,22,1859,,,
40063,Hughes County,13,-96.27,35.05,2110.21,0.0,0.0,,,,87,11,5115,,,,15,9,619,24,7,1300,20,3,842,61,15,2896,19,8,865,32,9,991,,,,295,5,11691,,,,749,31,18264,5,3,220,185,19,2278,71,27,1683,,,
40065,Jackson County,25,-96.56,28.92,2082.97,1.86,0.11,59,3,2745,5,3,242,,,,162,28,6956,177,21,11571,95,12,3825,314,50,16779,136,27,3578,349,35,27418,,,,165,22,4522,235,8,22612,1414,56,60735,26,5,418,909,58,14841,230,53,5534,,,
40067,Jefferson County,5,-94.17,29.83,2004.93,0.0,0.0,,,,12,4,419,,,,35,6,2072,77,3,2276,6,3,196,52,9,2292,,,,17,10,991,,,,,,,,,,267,14,13352,,,,80,11,1265,21,8,373,,,
40069,Johnston County,10,-78.38,35.53,1705.13,0.0,0.0,,,,351,13,23602,,,,97,19,4680,30,5,1118,10,3,210,26,10,970,,,,13,7,349,,,,,,,,,,725,23,23001,,,,174,14,3045,57,25,1855,,,
40075,Kiowa County,9,-99.3,37.55,2669.76,0.0,0.0,10,3,791,79,6,5184,,,,49,13,1797,66,9,2515,14,4,465,106,18,4794,,,,26,10,768,,,,12,3,463,,,,445,19,14638,9,3,242,91,10,863,66,23,1519,,,
40071,Kay County,44,-97.16,36.84,2447.66,1.65,0.04,2,3,155,184,22,14494,91,8,5993,579,75,30540,411,54,22453,96,18,3524,377,81,24411,100,40,3684,476,70,29489,,,,776,45,25646,54,4,1343,1934,114,75675,647,22,21916,1703,104,29950,628,127,16276,,,
40073,Kingfisher County,15,-97.96,35.95,2346.64,0.0,0.0,27,5,1084,788,72,71739,45,3,4904,428,48,25006,382,30,23430,365,7,22976,182,31,10440,24,12,736,153,26,8280,10,4,955,164,14,5567,,,,491,40,18739,9,3,308,377,31,5044,226,54,4789,,,
40077,Latimer County,10,-95.25,34.88,1888.69,0.0,0.0,,,,21,5,998,64,3,4961,102,13,4314,56,4,3764,18,3,418,45,14,1599,,,,38,12,3056,,,,19,7,677,,,,2135,23,107325,,,,134,11,2192,36,18,920,,,
40085,Love County,10,-97.25,33.99,1378.06,0.0,0.0,,,,41,5,2573,,,,26,10,1119,17,4,811,17,3,254,45,7,1290,16,10,478,57,18,2991,,,,17,4,223,,,,97,10,2453,2308,5,100827,1308,31,26136,71,15,1683,,,
40079,Le Flore County,48,-94.69,34.88,4165.26,0.0,0.0,81,7,3185,312,26,14389,91,9,8478,376,63,16696,172,21,9074,42,12,1929,438,77,18283,26,20,580,294,83,10155,,,,230,31,8422,,,,1624,114,47137,28,6,535,752,62,10714,327,75,9074,,,
40081,Lincoln County,34,-81.21,35.49,2501.48,0.0,0.0,,,,64,11,3177,,,,634,88,35832,155,28,10102,47,8,2934,526,42,30678,27,13,964,240,43,10478,,,,129,25,3638,,,,614,47,25101,328,11,10651,590,52,8836,187,53,3549,,,
40083,Logan County,49,-89.38,40.11,1939.48,0.0,0.0,41,7,2207,167,27,10145,,,,782,170,34713,148,25,8122,16,9,995,167,47,7699,106,42,3674,244,79,10476,,,,664,56,25548,259,12,7560,885,56,35798,144,13,3506,768,58,12622,517,89,15202,,,
40087,McClain County,41,-97.48,34.98,1502.85,0.0,0.0,23,6,826,145,23,10291,85,3,7690,1004,160,50013,151,21,5938,89,13,4497,256,55,11735,159,46,11574,391,99,28442,,,,125,35,4776,27,5,490,1339,84,34310,679,10,27434,1195,77,19871,607,94,20604,,,
40091,McIntosh County,19,-81.39,31.5,1844.32,0.0,0.0,,,,6,5,338,12,4,494,94,23,5530,17,3,531,38,8,1355,158,30,7605,11,8,294,139,29,5383,,,,72,17,2569,,,,732,44,18254,21,5,543,462,35,8484,147,36,3351,,,
40089,McCurtain County,31,-94.78,34.15,4926.83,0.0,0.0,271,31,11601,44,5,1433,34,5,2573,189,52,7419,126,19,6184,169,10,8104,205,38,8935,169,23,5399,114,36,6068,,,,529,16,19770,,,,1351,77,43301,94,10,1750,1105,85,21418,200,67,5417,,,
