Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
28001,Adams County,30,-91.21,39.98,1262.62,0.0,0.0,29,5,847,163,24,9525,45,5,3129,249,39,11518,300,41,14502,87,14,4166,312,63,15424,94,30,3961,201,50,8248,62,5,3072,633,32,27180,200,5,5741,1759,94,68273,159,9,4948,1325,74,24386,328,74,8375,,,
28003,Alcorn County,35,-88.57,34.87,1040.1,0.0,0.0,19,7,970,,,,83,4,6314,259,37,10354,611,35,30856,136,14,5182,319,74,20182,198,20,9562,1096,50,50460,,,,882,22,51805,31,8,806,1858,107,77751,66,7,1157,1252,79,20088,443,85,10992,,,
28005,Amite County,13,-90.82,31.17,1894.58,0.0,0.0,171,20,6836,31,3,3252,22,5,1296,73,16,3506,23,5,1146,,,,31,10,1138,4,5,190,19,7,716,,,,8,4,308,43,3,902,194,14,6958,,,,53,7,1042,71,23,1209,,,
28007,Attala County,18,-89.57,33.08,1908.11,0.0,0.0,26,5,840,5,3,274,77,10,6909,923,21,56165,75,12,3272,42,8,1915,122,30,5832,31,10,1180,64,24,2531,45,3,717,57,6,1826,,,,551,32,22980,5,3,125,407,32,5150,170,39,4580,,,
28009,Benton County,8,-94.05,45.72,1058.51,0.0,0.0,,,,,,,,,,79,6,3399,,,,,,,33,7,1341,,,,33,4,2825,,,,11,3,50,,,,167,8,6525,,,,32,3,611,47,12,766,,,
28011,Bolivar County,31,-90.85,33.77,2351.37,1.7,0.04,56,17,2007,,,,53,5,4541,247,34,11692,234,24,15065,71,13,3222,191,55,10404,128,41,3616,191,46,9522,77,3,3772,134,22,3816,149,3,3772,1669,82,64150,87,14,2497,1021,65,14449,285,81,6574,,,
28013,Calhoun County,13,-96.67,28.5,1522.5,0.0,0.0,106,9,3319,,,,61,9,2478,27,7,1156,92,9,5099,17,4,519,64,21,2885,11,7,346,25,13,689,,,,,,,39,3,726,294,21,12302,,,,105,10,1274,105,30,2075,,,
28015,Carroll County,10,-89.96,42.06,1643.73,0.0,0.0,19,4,684,,,,,,,153,18,6938,8,4,572,,,,,,,7,6,309,15,9,455,,,,36,8,1216,,,,86,6,2016,,,,,,,32,16,841,,,
28017,Chickasaw County,17,-92.32,43.06,1306.16,0.0,0.0,60,7,2689,,,,,,,142,17,6586,83,13,3812,13,6,855,105,24,4229,73,6,3691,65,13,2887,,,,22,8,1190,24,3,349,338,22,12803,,,,265,21,3975,103,34,1974,,,
28019,Choctaw County,8,-89.24,33.36,1087.36,0.0,0.0,139,10,9931,,,,98,6,12001,13,5,347,9,3,467,,,,16,6,919,,,,3,3,440,,,,20,5,570,,,,369,10,15043,,,,19,9,553,42,17,900,,,
