Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-1133,Est-1133,Pay-1133,Emp-1141,Est-1141,Pay-1141,Emp-1151,Est-1151,Pay-1151,Emp-1152,Est-1152,Pay-1152,Emp-1153,Est-1153,Pay-1153,Emp-2122,Est-2122,Pay-2122,Emp-2123,Est-2123,Pay-2123,Emp-2131,Est-2131,Pay-2131,Emp-2211,Est-2211,Pay-2211,Emp-2212,Est-2212,Pay-2212,Emp-2213,Est-2213,Pay-2213,Emp-2361,Est-2361,Pay-2361,Emp-2362,Est-2362,Pay-2362,Emp-2371,Est-2371,Pay-2371,Emp-2372,Est-2372,Pay-2372,Emp-2373,Est-2373,Pay-2373,Emp-2379,Est-2379,Pay-2379,Emp-2381,Est-2381,Pay-2381,Emp-2382,Est-2382,Pay-2382,Emp-2383,Est-2383,Pay-2383,Emp-2389,Est-2389,Pay-2389,Emp-3111,Est-3111,Pay-3111,Emp-3112,Est-3112,Pay-3112,Emp-3113,Est-3113,Pay-3113,Emp-3114,Est-3114,Pay-3114,Emp-3115,Est-3115,Pay-3115,Emp-3116,Est-3116,Pay-3116,Emp-3118,Est-3118,Pay-3118,Emp-3119,Est-3119,Pay-3119,Emp-3121,Est-3121,Pay-3121,Emp-3149,Est-3149,Pay-3149,Emp-3152,Est-3152,Pay-3152,Emp-3169,Est-3169,Pay-3169,Emp-3211,Est-3211,Pay-3211,Emp-3212,Est-3212,Pay-3212,Emp-3219,Est-3219,Pay-3219,Emp-3231,Est-3231,Pay-3231,Emp-3251,Est-3251,Pay-3251,Emp-3252,Est-3252,Pay-3252,Emp-3253,Est-3253,Pay-3253,Emp-3256,Est-3256,Pay-3256,Emp-3259,Est-3259,Pay-3259,Emp-3261,Est-3261,Pay-3261,Emp-3262,Est-3262,Pay-3262,Emp-3273,Est-3273,Pay-3273,Emp-3279,Est-3279,Pay-3279,Emp-3314,Est-3314,Pay-3314,Emp-3315,Est-3315,Pay-3315,Emp-3321,Est-3321,Pay-3321,Emp-3322,Est-3322,Pay-3322,Emp-3323,Est-3323,Pay-3323,Emp-3327,Est-3327,Pay-3327,Emp-3328,Est-3328,Pay-3328,Emp-3329,Est-3329,Pay-3329,Emp-3331,Est-3331,Pay-3331,Emp-3332,Est-3332,Pay-3332,Emp-3333,Est-3333,Pay-3333,Emp-3335,Est-3335,Pay-3335,Emp-3339,Est-3339,Pay-3339,Emp-3341,Est-3341,Pay-3341,Emp-3342,Est-3342,Pay-3342,Emp-3344,Est-3344,Pay-3344,Emp-3345,Est-3345,Pay-3345,Emp-3359,Est-3359,Pay-3359,Emp-3362,Est-3362,Pay-3362,Emp-3363,Est-3363,Pay-3363,Emp-3364,Est-3364,Pay-3364,Emp-3366,Est-3366,Pay-3366,Emp-3369,Est-3369,Pay-3369,Emp-3371,Est-3371,Pay-3371,Emp-3372,Est-3372,Pay-3372,Emp-3391,Est-3391,Pay-3391,Emp-3399,Est-3399,Pay-3399,Emp-4231,Est-4231,Pay-4231,Emp-4232,Est-4232,Pay-4232,Emp-4233,Est-4233,Pay-4233,Emp-4234,Est-4234,Pay-4234,Emp-4235,Est-4235,Pay-4235,Emp-4236,Est-4236,Pay-4236,Emp-4237,Est-4237,Pay-4237,Emp-4238,Est-4238,Pay-4238,Emp-4239,Est-4239,Pay-4239,Emp-4241,Est-4241,Pay-4241,Emp-4242,Est-4242,Pay-4242,Emp-4243,Est-4243,Pay-4243,Emp-4244,Est-4244,Pay-4244,Emp-4245,Est-4245,Pay-4245,Emp-4246,Est-4246,Pay-4246,Emp-4247,Est-4247,Pay-4247,Emp-4248,Est-4248,Pay-4248,Emp-4249,Est-4249,Pay-4249,Emp-4251,Est-4251,Pay-4251,Emp-4411,Est-4411,Pay-4411,Emp-4412,Est-4412,Pay-4412,Emp-4413,Est-4413,Pay-4413,Emp-4421,Est-4421,Pay-4421,Emp-4422,Est-4422,Pay-4422,Emp-4431,Est-4431,Pay-4431,Emp-4441,Est-4441,Pay-4441,Emp-4442,Est-4442,Pay-4442,Emp-4451,Est-4451,Pay-4451,Emp-4452,Est-4452,Pay-4452,Emp-4453,Est-4453,Pay-4453,Emp-4461,Est-4461,Pay-4461,Emp-4471,Est-4471,Pay-4471,Emp-4481,Est-4481,Pay-4481,Emp-4482,Est-4482,Pay-4482,Emp-4483,Est-4483,Pay-4483,Emp-4511,Est-4511,Pay-4511,Emp-4512,Est-4512,Pay-4512,Emp-4522,Est-4522,Pay-4522,Emp-4523,Est-4523,Pay-4523,Emp-4531,Est-4531,Pay-4531,Emp-4532,Est-4532,Pay-4532,Emp-4533,Est-4533,Pay-4533,Emp-4539,Est-4539,Pay-4539,Emp-4541,Est-4541,Pay-4541,Emp-4542,Est-4542,Pay-4542,Emp-4543,Est-4543,Pay-4543,Emp-4811,Est-4811,Pay-4811,Emp-4812,Est-4812,Pay-4812,Emp-4841,Est-4841,Pay-4841,Emp-4842,Est-4842,Pay-4842,Emp-4851,Est-4851,Pay-4851,Emp-4854,Est-4854,Pay-4854,Emp-4859,Est-4859,Pay-4859,Emp-4881,Est-4881,Pay-4881,Emp-4884,Est-4884,Pay-4884,Emp-4885,Est-4885,Pay-4885,Emp-4921,Est-4921,Pay-4921,Emp-4922,Est-4922,Pay-4922,Emp-4931,Est-4931,Pay-4931,Emp-5111,Est-5111,Pay-5111,Emp-5112,Est-5112,Pay-5112,Emp-5121,Est-5121,Pay-5121,Emp-5122,Est-5122,Pay-5122,Emp-5151,Est-5151,Pay-5151,Emp-5173,Est-5173,Pay-5173,Emp-5179,Est-5179,Pay-5179,Emp-5182,Est-5182,Pay-5182,Emp-5191,Est-5191,Pay-5191,Emp-5221,Est-5221,Pay-5221,Emp-5222,Est-5222,Pay-5222,Emp-5223,Est-5223,Pay-5223,Emp-5231,Est-5231,Pay-5231,Emp-5239,Est-5239,Pay-5239,Emp-5241,Est-5241,Pay-5241,Emp-5242,Est-5242,Pay-5242,Emp-5311,Est-5311,Pay-5311,Emp-5312,Est-5312,Pay-5312,Emp-5313,Est-5313,Pay-5313,Emp-5321,Est-5321,Pay-5321,Emp-5322,Est-5322,Pay-5322,Emp-5323,Est-5323,Pay-5323,Emp-5324,Est-5324,Pay-5324,Emp-5331,Est-5331,Pay-5331,Emp-5411,Est-5411,Pay-5411,Emp-5412,Est-5412,Pay-5412,Emp-5413,Est-5413,Pay-5413,Emp-5414,Est-5414,Pay-5414,Emp-5415,Est-5415,Pay-5415,Emp-5416,Est-5416,Pay-5416,Emp-5417,Est-5417,Pay-5417,Emp-5418,Est-5418,Pay-5418,Emp-5419,Est-5419,Pay-5419,Emp-5511,Est-5511,Pay-5511,Emp-5611,Est-5611,Pay-5611,Emp-5612,Est-5612,Pay-5612,Emp-5613,Est-5613,Pay-5613,Emp-5614,Est-5614,Pay-5614,Emp-5615,Est-5615,Pay-5615,Emp-5616,Est-5616,Pay-5616,Emp-5617,Est-5617,Pay-5617,Emp-5619,Est-5619,Pay-5619,Emp-5621,Est-5621,Pay-5621,Emp-5622,Est-5622,Pay-5622,Emp-5629,Est-5629,Pay-5629,Emp-6111,Est-6111,Pay-6111,Emp-6112,Est-6112,Pay-6112,Emp-6113,Est-6113,Pay-6113,Emp-6114,Est-6114,Pay-6114,Emp-6115,Est-6115,Pay-6115,Emp-6116,Est-6116,Pay-6116,Emp-6117,Est-6117,Pay-6117,Emp-6211,Est-6211,Pay-6211,Emp-6212,Est-6212,Pay-6212,Emp-6213,Est-6213,Pay-6213,Emp-6214,Est-6214,Pay-6214,Emp-6215,Est-6215,Pay-6215,Emp-6216,Est-6216,Pay-6216,Emp-6219,Est-6219,Pay-6219,Emp-6221,Est-6221,Pay-6221,Emp-6223,Est-6223,Pay-6223,Emp-6231,Est-6231,Pay-6231,Emp-6232,Est-6232,Pay-6232,Emp-6233,Est-6233,Pay-6233,Emp-6239,Est-6239,Pay-6239,Emp-6241,Est-6241,Pay-6241,Emp-6242,Est-6242,Pay-6242,Emp-6243,Est-6243,Pay-6243,Emp-6244,Est-6244,Pay-6244,Emp-7111,Est-7111,Pay-7111,Emp-7112,Est-7112,Pay-7112,Emp-7113,Est-7113,Pay-7113,Emp-7115,Est-7115,Pay-7115,Emp-7121,Est-7121,Pay-7121,Emp-7131,Est-7131,Pay-7131,Emp-7132,Est-7132,Pay-7132,Emp-7139,Est-7139,Pay-7139,Emp-7211,Est-7211,Pay-7211,Emp-7212,Est-7212,Pay-7212,Emp-7213,Est-7213,Pay-7213,Emp-7223,Est-7223,Pay-7223,Emp-7224,Est-7224,Pay-7224,Emp-7225,Est-7225,Pay-7225,Emp-8111,Est-8111,Pay-8111,Emp-8112,Est-8112,Pay-8112,Emp-8113,Est-8113,Pay-8113,Emp-8114,Est-8114,Pay-8114,Emp-8121,Est-8121,Pay-8121,Emp-8122,Est-8122,Pay-8122,Emp-8123,Est-8123,Pay-8123,Emp-8129,Est-8129,Pay-8129,Emp-8131,Est-8131,Pay-8131,Emp-8132,Est-8132,Pay-8132,Emp-8133,Est-8133,Pay-8133,Emp-8134,Est-8134,Pay-8134,Emp-8139,Est-8139,Pay-8139
16071,Oneida County,4,-75.4,43.21,3110.18,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,3,247,,,,,,,,,,,,,,,,,,,3,4,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,425,,,,,,,,,,0,3,0,,,,,,,,,,,,,,,,43,3,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,8,1261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,8,748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16031,Cassia County,23,-113.58,42.22,6684.75,2.92,0.01,,,,,,,,,,7,3,315,,,,,,,46,6,4642,,,,,,,,,,,,,23,10,816,119,4,5161,26,5,1171,,,,10,3,327,,,,79,11,2990,55,16,2594,21,6,634,76,10,4980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,2470,,,,7,3,251,,,,,,,,,,,,,,,,,,,0,3,0,,,,54,7,2794,,,,,,,,,,,,,,,,42,3,2587,,,,57,4,3455,,,,98,4,5709,,,,217,11,7334,42,3,1350,108,9,3719,,,,,,,51,8,873,66,9,1982,,,,0,5,0,,,,,,,49,7,2266,182,22,3144,55,6,680,,,,,,,22,5,237,,,,,,,92,10,1228,,,,,,,23,4,327,24,6,439,,,,,,,6,6,285,,,,,,,238,18,15267,533,24,19271,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,,,,39,6,2322,4,3,111,,,,,,,98,13,4854,19,5,993,6,3,237,,,,,,,,,,35,19,819,24,11,352,15,11,262,4,3,41,,,,,,,,,,,,,,,,39,7,1491,77,20,2210,,,,,,,,,,19,10,841,,,,,,,22,7,626,66,4,1204,,,,,,,,,,,,,,,,,,,56,13,1205,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,3,126,,,,108,18,2472,123,15,3558,119,20,3627,70,4,2987,,,,,,,,,,,,,,,,,,,,,,75,3,1169,,,,66,3,1068,,,,,,,50,6,805,,,,,,,,,,,,,,,,,,,,,,174,7,1211,0,3,0,,,,,,,6,3,71,20,4,144,688,44,9000,81,19,2422,,,,21,4,773,,,,14,5,185,,,,38,3,646,,,,21,7,217,,,,,,,,,,,,
16073,Owyhee County,11,-116.16,42.47,19934.38,0.0,0.0,,,,,,,0,4,0,,,,,,,,,,0,5,0,,,,,,,,,,,,,19,6,407,0,4,0,,,,,,,,,,,,,20,4,853,26,8,926,,,,37,9,1761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,4,3047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,6,1677,,,,,,,,,,17,4,623,,,,0,3,0,,,,,,,,,,45,4,1318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,184,12,4,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,,,,2,3,87,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3,508,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,5,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,4,169,134,14,1537,11,4,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16063,Lincoln County,5,-81.21,35.49,3123.52,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4,199,,,,,,,,,,,,,,,,10,5,462,,,,5,4,208,68,3,2925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,243,9,4,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,4,278,8,3,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16045,Gem County,17,-116.38,44.01,1462.21,0.0,0.0,0,3,0,,,,,,,0,3,38,,,,,,,,,,,,,,,,,,,,,,27,10,723,16,4,402,8,3,170,,,,,,,,,,65,20,2534,45,14,1701,62,14,1483,36,11,1721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,4,1256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,3,185,,,,,,,49,6,1582,,,,,,,,,,29,5,804,23,4,391,,,,,,,,,,,,,77,7,1577,,,,,,,,,,,,,,,,,,,74,3,1973,,,,,,,,,,12,3,120,,,,,,,,,,,,,,,,8,5,807,39,12,2059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,345,,,,,,,,,,36,6,1322,,,,,,,,,,4,3,416,,,,15,6,894,10,6,242,10,8,255,,,,,,,,,,,,,,,,,,,11,6,589,9,6,317,25,5,1172,,,,,,,10,6,672,,,,,,,19,4,600,,,,,,,,,,,,,,,,,,,,,,22,9,635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,6,1367,44,9,1057,47,3,2031,,,,21,3,726,,,,,,,,,,,,,,,,110,3,1814,,,,85,3,1456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,5,289,,,,,,,,,,,,,,,,268,22,3535,51,11,1165,,,,15,3,464,0,3,0,,,,,,,,,,,,,44,9,480,,,,,,,,,,6,3,191
16085,Valley County,10,-98.98,41.56,9677.2,0.0,0.0,31,4,1124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,62,4867,4,3,142,,,,4,4,271,,,,,,,60,20,2297,29,21,1270,63,17,2368,128,20,6459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,292,,,,,,,,,,,,,,,,30,4,1652,,,,,,,8,3,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3,489,,,,,,,,,,11,4,238,,,,47,7,1935,,,,76,6,1764,,,,,,,43,3,1115,83,11,1667,15,4,175,,,,,,,33,7,1014,,,,,,,,,,,,,7,5,147,17,6,323,,,,5,3,93,,,,,,,,,,14,5,432,,,,1,4,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,4,516,,,,,,,,,,,,,,,,,,,,,,,,,43,5,1550,,,,,,,,,,,,,,,,13,5,610,51,6,924,32,32,1633,38,12,857,,,,7,4,222,,,,,,,,,,19,8,1031,26,9,765,17,12,882,,,,8,5,160,5,6,420,,,,,,,21,4,497,0,3,0,,,,,,,,,,,,,,,,,,,30,19,1448,,,,,,,,,,13,4,392,,,,,,,,,,,,,,,,11,4,279,,,,,,,32,5,953,17,6,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,74,,,,,,,15,7,499,,,,,,,,,,,,,,,,,,,,,,311,20,4173,462,16,13187,16,7,745,,,,19,4,165,38,7,756,433,45,8170,20,7,865,,,,,,,3,3,101,10,4,123,,,,,,,16,3,396,36,10,624,,,,,,,,,,83,10,1740
16003,Adams County,4,-91.21,39.98,3546.46,0.0,0.0,11,5,1760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4,280,,,,,,,,,,,,,,,,9,5,304,13,5,371,,,,13,3,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,4,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,3,575,,,,,,,,,,,,,,,,,,,,,,1,3,95,,,,,,,,,,,,,,,,,,,8,3,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,7,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3,401,5,4,106,,,,,,,,,,6,3,61,25,6,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16041,Franklin County,13,-95.22,33.2,1729.1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,,,,,,,41,15,659,,,,,,,,,,,,,,,,27,6,1079,41,18,1261,33,7,922,10,5,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,5,4380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,,,,40,5,1140,,,,,,,,,,14,3,341,,,,,,,,,,,,,,,,102,7,1150,,,,,,,,,,,,,,,,,,,25,3,367,,,,,,,,,,,,,,,,,,,0,5,0,,,,,,,51,9,1778,14,8,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,5,1030,,,,,,,,,,,,,,,,28,10,856,,,,5,7,140,0,3,0,,,,,,,,,,,,,,,,21,4,553,6,5,182,11,4,391,,,,,,,10,8,580,,,,,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,5,7,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,49,9,1831,21,9,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3,197,,,,,,,,,,,,,,,,240,13,2104,36,13,1055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16069,Nez Perce County,40,-116.81,46.4,2217.74,2.07,0.22,76,8,6362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,28,2493,85,10,5126,,,,,,,0,4,0,,,,56,12,1903,237,21,10600,43,15,1506,199,26,9194,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,4,2148,,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,3,944,,,,,,,,,,,,,23,4,820,116,8,6184,,,,0,3,0,,,,,,,,,,42,5,1933,102,12,4961,30,5,1457,,,,,,,,,,114,4,5111,,,,,,,,,,,,,,,,,,,346,11,17189,126,11,5240,163,18,5236,29,3,860,65,9,1755,88,12,2643,238,13,6574,98,6,2486,386,14,9123,,,,,,,143,11,3364,171,18,5741,114,9,1646,16,5,295,0,3,0,78,9,1452,,,,171,3,3276,103,3,1932,10,3,156,45,6,720,42,6,1056,75,14,1784,24,5,799,,,,0,4,0,,,,,,,423,11,22705,120,9,5130,,,,,,,,,,,,,,,,,,,0,5,0,,,,,,,,,,,,,,,,,,,88,5,2406,106,8,5895,,,,,,,,,,399,28,23612,53,11,2666,9,4,343,19,5,2690,19,11,2021,0,3,0,126,19,6682,32,17,974,23,11,1121,22,8,547,30,3,604,,,,0,3,0,,,,,,,112,26,5746,106,16,3684,68,10,3552,,,,0,5,0,0,3,0,,,,16,4,607,63,7,2276,34,4,1872,,,,,,,0,3,0,,,,11,4,514,22,3,1230,166,37,4681,41,6,1065,49,3,1933,,,,32,3,1458,110,6,2708,,,,,,,,,,,,,25,6,253,,,,642,32,33604,178,18,6896,152,31,4888,72,5,2856,,,,,,,0,3,0,,,,,,,373,6,12331,,,,265,11,4942,,,,308,14,5228,39,5,1182,,,,209,10,3996,,,,,,,,,,,,,,,,,,,,,,115,12,1971,300,13,4077,,,,,,,84,6,1829,93,13,870,1575,74,22431,142,33,5185,,,,35,6,1495,11,6,199,38,9,637,15,3,512,,,,,,,208,32,2979,,,,,,,44,6,528,25,6,289
16053,Jerome County,23,-114.29,42.7,1560.76,2.07,0.06,,,,,,,83,8,4236,33,5,1159,,,,,,,,,,,,,0,4,0,,,,,,,16,10,500,0,4,0,27,3,1432,,,,,,,,,,75,17,3201,65,14,2877,42,12,1617,73,12,2960,,,,,,,,,,,,,588,4,26745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,,,,,,,,,,,,,,,,,,,144,9,8374,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,66,7,5717,,,,82,9,4109,35,3,1459,51,7,1537,,,,,,,,,,53,5,1979,,,,,,,,,,,,,22,3,980,180,14,4649,,,,,,,,,,,,,,,,,,,0,4,0,,,,,,,,,,22,5,287,,,,,,,40,9,1478,,,,,,,746,50,31427,194,28,9240,,,,0,3,0,,,,,,,44,5,305,62,7,2224,47,3,945,,,,,,,,,,,,,,,,,,,,,,12,3,588,,,,,,,,,,58,9,1924,9,3,211,,,,,,,,,,,,,26,6,1087,5,4,95,4,5,182,5,4,88,,,,,,,,,,,,,,,,29,5,1307,19,6,816,,,,,,,,,,12,5,939,,,,,,,38,11,1599,,,,104,6,4589,,,,,,,,,,,,,,,,75,24,2059,,,,0,4,0,,,,,,,63,3,1222,,,,,,,,,,,,,,,,,,,22,4,564,63,7,1786,56,14,2064,,,,,,,,,,,,,,,,,,,,,,,,,71,3,1393,,,,25,4,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,5,1833,64,5,1461,,,,,,,,,,3,3,76,317,24,4031,104,17,3387,,,,16,7,442,3,4,186,16,4,275,,,,,,,,,,66,12,861,,,,,,,,,,,,
