Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
17067,Hancock County,18,-91.15,40.39,2109.12,0.0,0.0,,,,20,4,1253,39,6,3164,145,33,6316,296,30,14551,34,9,1873,159,27,6779,12,6,223,198,20,11350,,,,32,9,504,,,,533,30,22143,5,3,176,219,36,3179,206,59,4094,,,
17119,Madison County,265,-95.95,30.96,1916.66,2.14,0.98,,,,59,8,4311,1127,20,93368,5832,537,449405,3792,213,228811,665,90,33557,2861,442,155890,947,239,39548,3678,484,292381,1109,23,54171,3432,254,125577,719,56,13737,14511,683,583360,2168,108,39624,11454,593,171500,4971,699,138641,3,4,68
17071,Henderson County,7,-95.79,32.18,1024.02,0.0,0.0,,,,,,,,,,39,15,2226,128,12,4893,,,,86,12,3262,,,,23,8,658,,,,,,,,,,126,6,4057,,,,54,11,765,23,11,700,,,
17063,Grundy County,51,-88.41,41.27,1114.91,2.32,0.18,,,,186,3,19767,845,5,112927,949,139,90177,525,44,37728,141,22,6682,294,67,16517,82,30,2843,715,87,40372,,,,315,48,16932,77,12,1549,2627,151,123796,240,27,4580,1876,129,27925,741,143,25289,,,
17091,Kankakee County,111,-87.85,41.13,1764.43,2.21,0.66,8,5,614,27,4,2072,78,4,10094,985,208,71578,2111,121,120877,437,39,21076,958,143,51895,345,97,13867,674,129,31371,666,16,52225,1190,100,51398,1733,19,39691,7288,295,318218,458,37,7760,4609,249,68145,1403,252,39010,,,
17131,Mercer County,16,-80.3,41.33,1473.14,0.0,0.0,9,3,331,,,,,,,104,23,7919,171,18,9736,35,8,1477,126,26,5090,6,4,137,37,14,1222,,,,101,12,2825,,,,392,22,14114,107,8,1033,241,24,2344,111,37,2150,,,
17043,DuPage County,929,-88.09,41.86,871.22,2.53,27.12,15,7,414,268,9,8765,4711,66,601663,30691,3006,2702546,59536,2684,4951661,16126,583,1570862,32908,2279,3403234,11337,1486,793964,50406,5011,4260456,27833,387,3226842,47568,1909,2169218,16534,523,693302,67127,3552,3765327,9450,495,219421,45887,2271,941668,25736,2651,1065011,16,19,460
17167,Sangamon County,197,-89.65,39.76,2271.39,2.3,0.83,23,6,636,308,6,20688,300,20,27620,3130,444,201512,3073,205,174913,1884,101,139220,5406,360,368990,850,230,30564,4563,480,291774,2217,32,158396,3511,256,112482,1274,58,36245,22121,467,1146981,1417,107,35588,10202,545,159502,5770,661,217126,13,7,273
17003,Alexander County,6,-89.35,37.18,654.44,0.0,0.0,,,,,,,,,,7,3,303,6,3,144,5,3,378,15,5,371,,,,28,6,1163,,,,4,3,80,,,,189,8,5556,,,,89,11,944,49,13,1094,,,
17129,Menard County,12,-99.83,30.86,817.09,0.0,0.0,,,,,,,,,,84,25,4188,112,12,4894,,,,98,15,4976,2,3,172,91,15,2835,,,,26,9,763,,,,79,10,2716,23,7,452,118,17,1649,93,32,2407,,,
17157,Randolph County,32,-89.81,38.05,1546.41,0.0,0.0,5,3,52,203,3,16400,200,3,24812,454,69,25723,539,25,27232,79,12,3108,290,49,12902,28,8,849,285,26,13547,175,5,8265,273,20,5349,129,7,2497,2042,71,93673,35,9,495,853,74,11550,554,107,18843,,,
17099,LaSalle County,110,-88.9,41.35,2973.74,1.98,0.29,99,9,5181,651,13,58181,1055,15,138827,1232,224,83314,2108,124,130145,485,46,25543,1249,166,69846,385,66,15735,1231,165,58182,295,10,45555,3505,101,74406,332,22,7635,4874,261,182329,425,52,7394,4264,317,64114,1542,318,43223,,,
17031,Cook County,5198,-87.76,41.82,2479.99,6.7,43.76,96,20,3570,426,14,41992,6826,106,874609,75286,10686,6302443,113096,6401,9771954,80059,2937,8515810,196653,8619,24899921,46011,6758,3529024,236693,19247,26129647,93848,1005,12042859,154079,6564,7359589,112081,2205,5708939,378314,15282,19340257,42582,2157,2019544,254303,12614,6553042,109350,12808,5244899,115,83,4342
17141,Ogle County,51,-89.31,42.04,1977.12,1.7,0.04,37,5,1422,76,5,6802,810,4,108551,545,112,38891,655,46,34816,135,20,5206,484,69,23471,87,37,3393,296,81,16381,,,,547,42,25484,,,,1572,80,54252,79,16,1294,1244,118,17630,629,139,14897,,,
17115,Macon County,106,-88.96,39.85,1517.08,2.1,0.58,3,3,74,,,,932,8,88745,3222,193,183237,1354,98,91697,455,40,17598,1591,155,102546,398,73,14403,1061,140,55901,3213,20,326092,1300,124,45987,1264,18,28564,8137,273,390411,639,46,9623,4421,247,68014,2033,301,57144,,,
17137,Morgan County,34,-90.19,39.71,1482.64,1.84,0.14,,,,,,,,,,321,71,17507,544,43,26904,121,14,4245,1012,62,55279,89,24,3087,612,34,30144,119,6,6133,270,35,12022,1249,8,21677,2339,95,99144,224,12,2422,1510,86,18941,424,89,9117,7,4,28
17177,Stephenson County,45,-89.67,42.35,1462.43,2.24,0.32,9,4,242,,,,36,3,5807,1751,107,160927,607,40,27384,134,18,4578,1061,83,69786,98,32,2897,423,65,22689,300,12,19806,570,43,14962,41,7,793,2403,100,109191,305,20,3244,1214,85,18940,772,132,17698,,,
17191,Wayne County,16,-88.42,38.43,1853.1,0.0,0.0,4,3,176,98,25,4650,55,4,4478,81,22,3135,136,18,6819,31,5,931,135,24,6061,28,8,653,57,16,1675,,,,28,10,908,,,,999,40,30280,13,5,86,347,30,4493,199,66,5190,,,
17193,White County,14,-88.16,38.06,1299.74,0.0,0.0,,,,149,22,8665,,,,135,25,5256,226,23,8229,33,11,1111,147,22,7188,25,8,841,77,16,3122,177,3,9862,20,8,711,,,,689,37,18961,,,,331,25,3994,214,61,6190,,,
17203,Woodford County,39,-89.21,40.81,1405.21,0.0,0.0,,,,,,,,,,686,122,41788,497,49,35892,118,19,6208,247,50,12258,54,17,1052,198,55,9317,,,,137,42,3883,315,12,7116,1227,43,37417,107,12,2039,988,59,11315,451,96,12573,,,
17055,Franklin County,39,-95.22,33.2,1117.55,1.66,0.13,,,,481,7,48381,,,,321,67,17744,245,26,11282,183,12,6443,233,57,9738,55,12,1827,178,45,6109,,,,468,26,20664,11,4,310,896,63,34359,52,13,646,905,79,12132,496,94,11597,,,
17139,Moultrie County,15,-88.61,39.64,892.31,0.0,0.0,,,,,,,,,,332,58,21163,91,11,4808,103,8,5698,146,17,5956,5,5,132,124,13,4950,,,,294,10,9988,,,,750,31,20355,26,5,969,190,25,3127,162,42,2988,,,
17109,McDonough County,30,-90.68,40.44,1528.53,1.91,0.11,16,3,366,,,,40,3,3819,201,42,17152,226,30,9089,94,11,4697,301,51,14775,103,29,2116,215,38,7024,66,4,2895,205,29,6633,164,4,4782,1929,67,76768,140,10,1733,1426,90,17856,329,92,6462,2,3,24
