Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
26001,Alcona County,10,-83.59,44.68,1799.09,0.0,0.0,55,7,2705,,,,,,,25,16,1834,10,5,406,,,,30,9,1098,2,4,358,29,8,1643,,,,28,9,1063,,,,190,12,7400,29,4,1377,125,19,2214,37,19,793,4,3,43
26003,Alger County,9,-86.53,46.4,2427.45,0.0,0.0,36,7,1978,,,,,,,90,24,4883,,,,52,6,3680,54,9,3501,17,6,927,29,9,1034,,,,22,8,712,,,,192,15,10199,4,5,553,293,51,9278,69,24,1537,,,
26005,Allegan County,119,-85.89,42.59,2182.27,1.68,0.07,116,15,6625,45,9,2748,129,12,16829,2584,388,168066,1929,121,175256,95,28,3740,373,92,27778,355,94,12858,1839,175,153599,1649,9,109258,1388,107,52787,480,23,15386,2766,190,114733,1209,41,51017,2720,224,65254,1480,280,49265,,,
26077,Kalamazoo County,261,-85.54,42.25,1502.89,2.72,1.69,12,6,294,49,8,2593,280,4,35166,5563,424,391910,5192,246,449677,810,82,49357,4801,356,369633,2530,248,115378,4655,509,386428,6651,50,558483,4824,339,193246,1823,77,73138,20162,726,1190426,1392,97,32224,10414,578,210012,4469,574,157120,7,3,121
26065,Ingham County,286,-84.38,42.59,1452.23,3.36,3.01,447,9,19209,23,5,1160,479,12,60039,5266,376,362753,2958,211,191324,2234,153,145576,9431,416,887290,2426,286,121608,6474,729,510312,3384,39,259533,5361,298,239032,1935,100,72898,23084,788,1241204,1363,90,37391,10017,628,194723,6823,790,329543,9,8,344
26007,Alpena County,29,-83.67,45.02,1539.92,1.59,0.1,16,9,644,17,4,1486,72,6,5849,361,84,19376,479,34,30342,127,12,5244,330,35,21536,107,15,2890,266,37,19299,,,,271,40,13397,30,6,295,2598,95,116243,78,15,2463,891,73,16243,501,105,15131,23,20,250
26009,Antrim County,23,-85.11,44.99,1360.14,0.0,0.0,7,3,299,5,4,218,,,,347,95,17733,32,10,1994,42,14,1798,119,32,7158,66,27,2607,122,40,4471,,,,80,27,4710,15,3,633,323,45,11320,16,10,2125,813,59,21808,237,66,7797,,,
26011,Arenac County,15,-83.87,44.06,952.04,0.0,0.0,,,,,,,,,,87,30,4116,99,5,6485,14,3,422,67,16,3058,36,6,663,151,17,12213,,,,28,15,1931,,,,546,41,22742,242,7,10348,340,42,8374,89,26,2360,,,
26013,Baraga County,8,-88.39,46.64,2377.02,0.0,0.0,44,10,1945,,,,,,,66,18,4816,75,4,3603,53,4,3269,41,9,2101,,,,16,4,737,,,,,,,,,,270,19,12384,,,,144,21,2645,78,19,1266,,,
26015,Barry County,62,-93.82,36.7,1494.57,1.89,0.05,18,10,492,18,5,1733,45,3,7019,568,149,29795,274,38,15705,52,14,3308,676,44,46172,66,19,2791,302,59,18962,85,3,7773,328,54,11308,9,5,152,1139,86,54058,130,16,3073,1251,77,22381,731,130,22964,3,3,104
