Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,UrbanPercent,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
18001,Adams County,36,-91.21,39.98,880.54,0.04,0.33,27.0,5.0,966.0,,,,,,,475.0,86.0,22633.0,306.0,34.0,13924.0,177.0,16.0,7370.0,256.0,47.0,13207.0,124.0,22.0,4706.0,210.0,43.0,11620.0,,,,262.0,35.0,9735.0,79.0,7.0,1562.0,1512.0,53.0,68568.0,44.0,8.0,776.0,886.0,55.0,11650.0,630.0,112.0,14349.0,,,
18003,Allen County,382,-84.06,40.81,1709.43,0.22,0.35,27.0,8.0,749.0,166.0,5.0,12475.0,457.0,21.0,48670.0,11516.0,957.0,796360.0,9014.0,551.0,576115.0,2284.0,140.0,137317.0,9227.0,653.0,773985.0,2212.0,503.0,116051.0,6616.0,821.0,415301.0,2818.0,61.0,382371.0,8950.0,534.0,300140.0,3359.0,108.0,96039.0,36022.0,1110.0,1968611.0,2011.0,131.0,45440.0,15291.0,784.0,285818.0,10126.0,1013.0,312762.0,3.0,3.0,81.0
18005,Bartholomew County,82,-85.82,39.19,1060.65,0.08,0.2,,,,72.0,4.0,4136.0,138.0,9.0,13882.0,1707.0,151.0,126720.0,3048.0,76.0,420164.0,322.0,31.0,21340.0,956.0,139.0,81687.0,397.0,87.0,17191.0,2964.0,161.0,252985.0,3466.0,14.0,515959.0,2189.0,98.0,77646.0,249.0,23.0,6322.0,5090.0,226.0,261096.0,225.0,28.0,5332.0,3546.0,172.0,71600.0,1264.0,174.0,38144.0,,,
18007,Benton County,9,-94.05,45.72,1052.62,0.01,0.0,,,,,,,,,,77.0,17.0,4262.0,110.0,12.0,6668.0,13.0,5.0,540.0,94.0,12.0,5047.0,2.0,3.0,47.0,27.0,9.0,1201.0,,,,51.0,6.0,1922.0,,,,102.0,13.0,3497.0,,,,60.0,10.0,813.0,66.0,19.0,1546.0,,,
18009,Blackford County,12,-85.33,40.47,428.89,0.03,0.35,,,,,,,,,,124.0,18.0,8592.0,74.0,8.0,4168.0,25.0,5.0,1224.0,61.0,18.0,2602.0,26.0,9.0,594.0,83.0,13.0,3327.0,,,,15.0,7.0,415.0,,,,449.0,32.0,19102.0,,,,262.0,18.0,3639.0,94.0,27.0,1806.0,,,
18011,Boone County,70,-88.82,42.32,1096.13,0.06,0.35,13.0,5.0,276.0,80.0,5.0,6365.0,,,,1876.0,183.0,133401.0,2093.0,94.0,121188.0,688.0,31.0,28585.0,417.0,110.0,38401.0,549.0,101.0,22841.0,879.0,211.0,55539.0,687.0,4.0,21719.0,1072.0,112.0,43899.0,87.0,18.0,2297.0,3100.0,157.0,150534.0,167.0,32.0,5821.0,2331.0,130.0,47157.0,1085.0,168.0,35552.0,,,
18013,Brown County,15,-98.99,31.75,820.13,0.02,0.33,,,,,,,,,,175.0,49.0,7890.0,19.0,6.0,893.0,9.0,6.0,769.0,29.0,11.0,1470.0,48.0,15.0,2013.0,132.0,22.0,6054.0,,,,80.0,17.0,2621.0,14.0,4.0,680.0,300.0,22.0,9859.0,54.0,9.0,1190.0,685.0,51.0,14380.0,93.0,27.0,2597.0,,,
18015,Carroll County,20,-89.96,42.06,971.11,0.02,0.09,,,,,,,,,,238.0,58.0,12308.0,143.0,22.0,8202.0,15.0,5.0,603.0,94.0,25.0,4979.0,29.0,15.0,1069.0,152.0,19.0,4038.0,,,,149.0,16.0,5799.0,,,,277.0,29.0,8544.0,22.0,6.0,396.0,468.0,41.0,9121.0,165.0,49.0,4577.0,,,
18017,Cass County,38,-94.35,33.06,1074.77,0.04,0.18,,,,,,,,,,668.0,62.0,47633.0,476.0,35.0,27544.0,102.0,7.0,2963.0,304.0,43.0,18336.0,52.0,16.0,2098.0,172.0,39.0,6001.0,,,,588.0,31.0,14131.0,,,,2442.0,64.0,97762.0,30.0,7.0,368.0,863.0,75.0,13325.0,395.0,92.0,8355.0,,,
18019,Clark County,120,-87.78,39.33,974.76,0.12,0.51,,,,144.0,7.0,11863.0,199.0,14.0,17020.0,2752.0,283.0,175337.0,2538.0,109.0,141371.0,611.0,35.0,22392.0,2301.0,169.0,174172.0,480.0,120.0,22442.0,1027.0,187.0,57719.0,396.0,15.0,24047.0,2552.0,127.0,84743.0,251.0,24.0,8225.0,6616.0,296.0,331367.0,507.0,34.0,8794.0,5378.0,250.0,102055.0,1624.0,240.0,63766.0,,,
