Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
22001,Acadia Parish,58,-92.4,30.27,1703.15,1.71,0.16,23,5,947,303,26,18510,83,9,4739,763,127,31552,894,60,32327,86,14,3243,403,77,18621,261,37,13691,314,134,12969,93,5,4967,404,41,19539,183,9,4844,2244,136,84512,76,13,1286,1281,83,18211,520,93,12323,,,
22003,Allen Parish,23,-92.86,30.66,1984.41,0.0,0.0,60,5,2526,65,6,3730,14,3,838,51,16,1996,23,5,632,18,5,888,267,30,3778,15,5,583,60,21,2653,,,,45,7,3165,26,3,420,756,39,30251,8,3,47,398,31,5614,212,49,6635,,,
22005,Ascension Parish,125,-90.92,30.21,783.88,1.78,0.18,57,3,3116,229,9,18586,125,8,9946,6815,266,454369,2478,166,200141,73,16,4061,918,145,53836,759,168,45756,1576,217,115789,408,14,29734,2253,154,132746,472,27,12193,3216,238,123796,233,31,5123,4056,258,74446,2430,224,135165,,,
22007,Assumption Parish,21,-91.05,29.92,958.15,0.0,0.0,,,,50,5,5912,,,,575,27,34096,39,7,2547,,,,177,19,7568,7,6,206,86,28,4152,,,,,,,,,,290,16,8646,,,,116,13,1561,131,33,4032,,,
22009,Avoyelles Parish,40,-92.0,31.05,2241.77,0.0,0.0,54,11,2205,,,,52,7,4496,692,75,51966,299,16,14584,26,8,991,403,52,15931,37,22,1533,235,54,10209,,,,86,19,1984,146,6,4737,1838,96,61430,77,5,1951,1253,50,31601,293,81,6779,,,
22011,Beauregard Parish,36,-93.34,30.61,3020.08,0.0,0.0,244,35,11058,29,6,2884,105,4,8142,288,56,12485,66,11,4153,17,5,837,624,51,37216,53,28,2431,312,46,11951,,,,157,18,4166,16,5,357,1214,65,47159,31,3,443,838,51,12244,370,72,8797,1,3,49
22013,Bienville Parish,13,-93.08,32.32,2128.76,0.0,0.0,108,16,6050,277,15,28738,31,5,2661,72,10,2986,29,6,1499,,,,124,17,6736,57,7,3296,18,8,727,,,,47,4,1466,,,,498,22,17254,,,,173,14,2216,96,25,1296,,,
22015,Bossier Parish,129,-93.6,32.67,2245.62,2.12,0.48,126,9,5754,709,48,61515,56,6,3290,1997,235,100936,1350,116,75126,411,29,17747,1155,176,67463,717,169,34729,1323,265,70072,483,15,39357,1466,119,51033,259,21,5095,4599,243,252474,538,39,17440,6664,272,147799,1860,230,56439,2,3,89
22017,Caddo Parish,240,-93.89,32.53,2426.02,2.11,0.89,88,16,5479,1912,148,168693,707,41,63536,4427,470,245186,5624,342,339908,1160,101,82223,2873,433,195117,1837,321,96016,4033,609,239643,485,28,33877,5555,282,189024,1591,66,48984,25539,860,1627031,1089,87,24904,10500,503,212768,4976,606,145818,14,7,329
22019,Calcasieu Parish,213,-93.34,30.22,2833.54,2.27,0.44,25,7,967,238,15,24140,429,23,46724,5078,424,287611,2659,220,169124,568,55,33405,1873,321,125727,1356,241,74893,4529,462,358726,213,13,14378,3556,220,173278,1074,42,32618,11506,579,589604,474,71,11149,11242,461,290171,2946,425,101386,17,4,622
22021,Caldwell Parish,10,-92.11,32.08,1400.63,0.0,0.0,60,8,2356,,,,19,3,1796,15,9,796,34,4,1449,12,4,520,97,9,5229,3,4,151,83,32,2676,,,,37,4,879,,,,641,24,27445,5,3,163,132,9,1688,79,17,1675,,,
22023,Cameron Parish,6,-93.18,29.89,4247.13,0.0,0.0,,,,21,8,861,30,3,4309,130,17,6490,56,8,4184,,,,55,5,871,158,7,7808,113,18,21645,,,,241,3,12010,,,,53,3,2019,50,5,1870,25,6,814,51,11,1162,,,
22025,Catahoula Parish,9,-91.85,31.73,1915.25,0.0,0.0,45,5,2235,17,4,644,,,,125,5,6658,79,12,4497,,,,93,12,3857,,,,77,35,4163,,,,,,,,,,417,16,10134,,,,80,8,802,76,28,1798,,,
22027,Claiborne Parish,14,-93.01,32.82,1986.94,0.0,0.0,33,6,1637,210,17,14360,60,7,3829,125,12,8391,64,10,5015,8,3,502,130,20,2657,5,3,113,31,8,1558,,,,17,8,484,,,,732,22,26285,,,,114,10,1337,82,17,1582,,,
22029,Concordia Parish,19,-91.67,31.39,1935.47,0.0,0.0,,,,77,10,5031,,,,135,23,6819,272,19,16959,20,4,1036,209,32,10580,79,7,3549,82,34,3702,,,,216,11,10526,,,,880,42,29033,22,3,668,323,25,4452,126,41,4068,,,
22031,De Soto Parish,27,-93.75,32.02,2316.64,0.0,0.0,23,8,1497,713,29,52347,133,11,12516,344,40,15199,43,15,2002,41,8,1975,167,35,8306,34,7,2087,112,33,4662,,,,108,13,6198,,,,657,37,26391,38,6,761,359,28,5218,192,53,5335,,,
22033,East Baton Rouge Parish,455,-91.09,30.53,1218.3,2.69,4.59,15,7,532,69,21,5582,1098,26,109872,39641,919,2734425,8878,657,611493,4595,201,278395,11394,928,1041900,3088,674,164673,21330,1825,1632737,7580,97,501252,13469,648,607503,5457,218,229727,35562,1475,2096786,2825,179,66724,22523,1133,456534,9886,1245,386636,26,12,2241
22035,East Carroll Parish,8,-91.26,32.69,1146.47,2.01,0.03,22,7,1190,,,,,,,5,4,126,130,13,8057,,,,91,3,1339,9,5,302,17,5,432,,,,190,4,4381,,,,306,12,10013,,,,39,6,494,36,11,668,,,
22037,East Feliciana Parish,20,-91.04,30.85,1180.21,0.0,0.0,29,8,1474,26,5,1849,,,,109,28,5018,144,6,8522,9,4,252,115,16,6413,10,8,162,87,20,3488,,,,48,6,2871,152,4,4183,1650,31,77078,,,,217,18,3783,79,24,2068,,,
22041,Franklin Parish,20,-91.68,32.13,1644.82,0.0,0.0,19,10,1037,7,8,453,68,4,4923,86,20,3038,164,19,8671,17,6,863,235,36,10861,33,13,1149,102,35,3688,,,,60,11,1863,,,,1096,51,28462,16,6,241,399,30,5257,248,52,4832,,,
22039,Evangeline Parish,33,-92.42,30.7,1760.22,1.95,0.07,20,6,930,20,8,1595,84,9,6221,146,32,8351,142,20,4823,55,11,2212,233,41,11517,44,15,1377,101,35,3531,,,,408,10,18592,9,3,112,2660,104,91639,7,3,172,260,25,3349,210,52,6423,,,
22043,Grant Parish,22,-92.57,31.57,1722.03,0.0,0.0,39,8,2143,,,,29,8,1006,116,28,4133,,,,3,4,301,57,11,2283,8,4,126,8,9,570,,,,19,7,871,,,,253,21,7538,,,,57,6,695,90,33,1753,,,
22045,Iberia Parish,71,-91.75,29.98,1604.08,2.64,0.37,,,,1344,40,126611,123,5,9314,1092,103,68394,1093,81,63036,114,14,5517,703,119,39219,836,80,56397,627,125,34709,231,7,15950,608,58,36781,228,15,7279,3433,186,129597,104,17,1447,1720,100,26237,904,143,40104,,,
22047,Iberville Parish,31,-91.31,30.21,1691.0,0.0,0.0,,,,,,,,,,1502,45,86702,335,28,16168,11,4,837,269,35,15981,130,26,7614,217,54,18210,,,,758,33,56148,,,,719,43,24460,49,8,2126,633,46,10088,457,54,21002,,,
22049,Jackson Parish,15,-92.56,32.29,1504.2,0.0,0.0,114,13,5965,,,,33,5,3114,103,17,4456,6,3,291,,,,103,17,5201,4,8,221,60,21,2165,,,,28,8,762,,,,728,24,34039,,,,253,20,3135,192,41,5298,,,
22051,Jefferson Parish,439,-90.13,29.85,1323.92,3.12,15.1,41,18,708,352,27,25500,620,22,74771,10150,1025,615216,10685,740,702547,1587,159,110810,8982,874,712923,3430,628,174528,10740,1352,815471,3852,115,299703,13120,685,506462,3992,129,176437,31527,1357,1946464,2636,167,463938,18209,1156,413995,7086,959,258008,23,10,445
22053,Jefferson Davis Parish,32,-92.79,30.26,1705.87,1.81,0.03,35,5,1735,84,19,5599,53,4,4103,457,73,28441,247,30,13698,18,7,1615,270,49,16481,164,20,9548,237,62,10287,58,4,4517,145,26,8932,,,,1351,69,60119,33,9,528,751,46,12151,265,58,6734,,,
22055,Lafayette Parish,241,-92.07,30.21,697.29,2.8,3.39,76,13,2542,5785,249,517493,346,10,28870,7427,600,503173,6402,476,440430,1818,115,110951,3978,574,291767,2700,535,171503,8510,1327,610461,1437,56,115509,6964,427,465880,1909,98,62725,27270,1215,1409119,1442,119,28085,14279,717,282701,4807,561,169178,5,9,457
22057,Lafourche Parish,98,-90.4,29.58,3214.12,1.98,0.09,21,4,690,1648,45,200327,54,5,4420,1735,148,133232,1052,65,61293,155,18,14172,750,143,40632,245,64,14216,881,159,44286,478,13,38973,905,67,29879,220,15,4095,4496,184,239660,341,29,6971,2369,166,39313,634,121,25132,,,
22059,LaSalle Parish,15,-91.95,29.98,1716.42,0.0,0.0,81,13,4117,200,24,11597,,,,122,29,4831,201,12,9332,22,3,1218,147,21,6151,8,3,219,143,83,6294,,,,599,13,28544,,,,857,22,32843,19,3,448,269,21,3748,342,31,22501,,,
22063,Livingston Parish,141,-90.72,30.42,1790.93,3.06,0.06,129,7,8864,24,10,1984,85,9,5867,3498,320,235170,1059,60,57104,114,19,6905,805,117,39443,360,89,19280,1134,153,49813,77,4,7137,1144,122,60009,213,13,3275,2264,179,78776,348,29,4494,4143,200,69786,1135,222,33531,7,4,129
