Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,UrbanPercent,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
47001,Anderson County,77,-95.63,31.78,893.02,0.09,0.31,,,,,,,,,,1437.0,103.0,95786.0,517.0,51.0,37910.0,239.0,32.0,10722.0,1035.0,98.0,73003.0,130.0,52.0,7636.0,9133.0,192.0,969248.0,800.0,13.0,60048.0,4562.0,99.0,371905.0,35.0,8.0,773.0,4687.0,197.0,223625.0,154.0,27.0,3653.0,2536.0,144.0,49713.0,1043.0,196.0,27872.0,,,
47003,Bedford County,50,-78.52,40.03,1229.61,0.04,0.82,9.0,3.0,327.0,21.0,3.0,1445.0,,,,890.0,100.0,61034.0,359.0,22.0,21701.0,106.0,13.0,6176.0,547.0,45.0,65223.0,82.0,36.0,2408.0,220.0,53.0,8025.0,,,,694.0,38.0,21337.0,116.0,3.0,5516.0,1064.0,98.0,43495.0,61.0,7.0,1790.0,976.0,74.0,16838.0,343.0,84.0,9106.0,21.0,4.0,264.0
47005,Benton County,16,-94.05,45.72,1130.09,0.01,0.07,,,,62.0,3.0,3338.0,,,,203.0,24.0,11433.0,44.0,7.0,2458.0,38.0,6.0,1260.0,112.0,23.0,6109.0,11.0,5.0,179.0,44.0,11.0,1656.0,,,,142.0,10.0,11490.0,,,,613.0,33.0,19588.0,4.0,3.0,67.0,388.0,26.0,5457.0,216.0,38.0,5206.0,,,
47007,Bledsoe County,15,-85.21,35.59,1053.81,0.01,0.56,,,,,,,,,,127.0,18.0,4467.0,,,,,,,51.0,8.0,2359.0,14.0,6.0,433.0,36.0,7.0,825.0,,,,8.0,5.0,290.0,,,,274.0,14.0,15827.0,,,,72.0,10.0,1625.0,23.0,10.0,579.0,,,
47009,Blount County,134,-86.57,33.95,1467.58,0.09,0.42,18.0,4.0,764.0,,,,48.0,5.0,4327.0,2772.0,275.0,137167.0,1752.0,97.0,124232.0,219.0,25.0,17138.0,1924.0,162.0,130648.0,362.0,90.0,13600.0,2683.0,205.0,277715.0,500.0,17.0,77795.0,2129.0,138.0,72797.0,894.0,29.0,27623.0,6135.0,256.0,337509.0,256.0,31.0,6278.0,5729.0,235.0,135676.0,2097.0,304.0,63213.0,,,
47011,Bradley County,108,-92.17,33.45,858.48,0.13,0.62,10.0,3.0,362.0,,,,,,,1480.0,143.0,90950.0,1220.0,68.0,83715.0,256.0,33.0,15324.0,1046.0,148.0,67874.0,277.0,76.0,11525.0,691.0,131.0,32539.0,1236.0,22.0,117936.0,2520.0,99.0,94550.0,1517.0,14.0,33646.0,4944.0,253.0,237078.0,407.0,22.0,5622.0,4324.0,215.0,74989.0,2317.0,232.0,58378.0,,,
47013,Campbell County,39,-84.37,38.93,1290.21,0.03,0.28,11.0,3.0,215.0,23.0,4.0,2092.0,,,,388.0,51.0,16806.0,95.0,12.0,5084.0,48.0,12.0,2202.0,235.0,39.0,12176.0,85.0,23.0,2623.0,85.0,26.0,4279.0,40.0,3.0,2280.0,433.0,17.0,10256.0,,,,1237.0,62.0,48413.0,109.0,17.0,6903.0,881.0,62.0,14378.0,206.0,67.0,5415.0,,,
47015,Cannon County,14,-86.05,35.8,688.23,0.02,0.37,,,,29.0,3.0,1681.0,,,,169.0,34.0,8158.0,54.0,7.0,2444.0,23.0,5.0,1039.0,32.0,9.0,1354.0,18.0,7.0,426.0,35.0,13.0,989.0,,,,6.0,4.0,145.0,,,,262.0,21.0,12063.0,,,,207.0,14.0,3305.0,126.0,31.0,4209.0,,,
47017,Carroll County,28,-89.96,42.06,1554.0,0.02,0.33,10.0,4.0,410.0,,,,,,,149.0,25.0,5900.0,186.0,13.0,9723.0,64.0,15.0,3827.0,264.0,36.0,14342.0,51.0,12.0,1320.0,75.0,23.0,3095.0,,,,343.0,16.0,8664.0,484.0,3.0,16702.0,1324.0,55.0,42914.0,18.0,5.0,281.0,529.0,31.0,7798.0,232.0,54.0,4084.0,,,
47019,Carter County,56,-97.28,34.23,900.26,0.06,0.57,,,,,,,12.0,3.0,517.0,389.0,70.0,20103.0,53.0,13.0,1918.0,65.0,10.0,2960.0,321.0,55.0,23927.0,50.0,25.0,1776.0,203.0,43.0,7253.0,,,,181.0,28.0,5075.0,664.0,5.0,12800.0,1635.0,83.0,71799.0,50.0,9.0,1411.0,1246.0,84.0,22114.0,483.0,117.0,15156.0,,,
